Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.905193796296138316e+03,2.739674081595445454e+00
9.905193817625817246e+03,2.739674042476884175e+00
9.905193838955496176e+03,2.739674003359390486e+00
9.905193860285176925e+03,2.739673964242959947e+00
9.905193881614855854e+03,2.739673925127600551e+00
9.905193902944534784e+03,2.739673886013307857e+00
9.905193924274213714e+03,2.739673846900082754e+00
9.905193945603892644e+03,2.739673807787925242e+00
9.905193966933571573e+03,2.739673768676835319e+00
9.905193988263252322e+03,2.739673729566810323e+00
9.905194009592931252e+03,2.739673690457855582e+00
9.905194030922610182e+03,2.739673651349969319e+00
9.905194052252289111e+03,2.739673612243151535e+00
9.905194073581968041e+03,2.739673573137401341e+00
9.905194094911648790e+03,2.739673534032716518e+00
9.905194116241327720e+03,2.739673494929103725e+00
9.905194137571006650e+03,2.739673455826559412e+00
9.905194158900685579e+03,2.739673416725084021e+00
9.905194180230364509e+03,2.739673377624676665e+00
9.905194201560043439e+03,2.739673338525339563e+00
9.905194222889724188e+03,2.739673299427066944e+00
9.905194244219403117e+03,2.739673260329867688e+00
9.905194265549082047e+03,2.739673221233737355e+00
9.905194286878760977e+03,2.739673182138676832e+00
9.905194308208439907e+03,2.739673143044684789e+00
9.905194329538120655e+03,2.739673103951760336e+00
9.905194350867799585e+03,2.739673064859908358e+00
9.905194372197478515e+03,2.739673025769127079e+00
9.905194393527157445e+03,2.739672986679414723e+00
9.905194414856836374e+03,2.739672947590773511e+00
9.905194436186517123e+03,2.739672908503198556e+00
9.905194457516196053e+03,2.739672869416697853e+00
9.905194478845874983e+03,2.739672830331267406e+00
9.905194500175553912e+03,2.739672791246907657e+00
9.905194521505232842e+03,2.739672752163618608e+00
9.905194542834911772e+03,2.739672713081400257e+00
9.905194564164592521e+03,2.739672674000250385e+00
9.905194585494271450e+03,2.739672634920173877e+00
9.905194606823950380e+03,2.739672595841168956e+00
9.905194628153629310e+03,2.739672556763236067e+00
9.905194649483308240e+03,2.739672517686373876e+00
9.905194670812988988e+03,2.739672478610580164e+00
9.905194692142667918e+03,2.739672439535861592e+00
9.905194713472346848e+03,2.739672400462214608e+00
9.905194734802025778e+03,2.739672361389640098e+00
9.905194756131704708e+03,2.739672322318137176e+00
9.905194777461383637e+03,2.739672283247706730e+00
9.905194798791064386e+03,2.739672244178345650e+00
9.905194820120743316e+03,2.739672205110059711e+00
9.905194841450422246e+03,2.739672166042846246e+00
9.905194862780101175e+03,2.739672126976706146e+00
9.905194884109780105e+03,2.739672087911637632e+00
9.905194905439460854e+03,2.739672048847639818e+00
9.905194926769139784e+03,2.739672009784718032e+00
9.905194948098818713e+03,2.739671970722869609e+00
9.905194969428497643e+03,2.739671931662094106e+00
9.905194990758176573e+03,2.739671892602392411e+00
9.905195012087855503e+03,2.739671853543763191e+00
9.905195033417536251e+03,2.739671814486205559e+00
9.905195054747215181e+03,2.739671775429723954e+00
9.905195076076894111e+03,2.739671736374317046e+00
9.905195097406573041e+03,2.739671697319983945e+00
9.905195118736251970e+03,2.739671658266725096e+00
9.905195140065932719e+03,2.739671619214536502e+00
9.905195161395611649e+03,2.739671580163425713e+00
9.905195182725290579e+03,2.739671541113390063e+00
9.905195204054969508e+03,2.739671502064428221e+00
9.905195225384648438e+03,2.739671463016541963e+00
9.905195246714329187e+03,2.739671423969726405e+00
9.905195268044008117e+03,2.739671384923989095e+00
9.905195289373687046e+03,2.739671345879327369e+00
9.905195310703365976e+03,2.739671306835740783e+00
9.905195332033044906e+03,2.739671267793229337e+00
9.905195353362723836e+03,2.739671228751793031e+00
9.905195374692404584e+03,2.739671189711429200e+00
9.905195396022083514e+03,2.739671150672144506e+00
9.905195417351762444e+03,2.739671111633935841e+00
9.905195438681441374e+03,2.739671072596802315e+00
9.905195460011120304e+03,2.739671033560745261e+00
9.905195481340801052e+03,2.739670994525760683e+00
9.905195502670479982e+03,2.739670955491856574e+00
9.905195524000158912e+03,2.739670916459028049e+00
9.905195545329837842e+03,2.739670877427276441e+00
9.905195566659516771e+03,2.739670838396600860e+00
9.905195587989195701e+03,2.739670799367003085e+00
9.905195609318876450e+03,2.739670760338477784e+00
9.905195630648555380e+03,2.739670721311033397e+00
9.905195651978234309e+03,2.739670682284665926e+00
9.905195673307913239e+03,2.739670643259375815e+00
9.905195694637592169e+03,2.739670604235162621e+00
9.905195715967272918e+03,2.739670565212023678e+00
9.905195737296951847e+03,2.739670526189966093e+00
9.905195758626630777e+03,2.739670487168985868e+00
9.905195779956309707e+03,2.739670448149083004e+00
9.905195801285988637e+03,2.739670409130258832e+00
9.905195822615667566e+03,2.739670370112512465e+00
9.905195843945348315e+03,2.739670331095840794e+00
9.905195865275027245e+03,2.739670292080250924e+00
9.905195886604706175e+03,2.739670253065739303e+00
9.905195907934385104e+03,2.739670214052306374e+00
9.905195929264064034e+03,2.739670175039952138e+00
9.905195950593744783e+03,2.739670136028673486e+00
9.905195971923423713e+03,2.739670097018476635e+00
9.905195993253102642e+03,2.739670058009358922e+00
9.905196014582781572e+03,2.739670019001320345e+00
9.905196035912460502e+03,2.739669979994361348e+00
9.905196057242139432e+03,2.739669940988481489e+00
9.905196078571820181e+03,2.739669901983678102e+00
9.905196099901499110e+03,2.739669862979956960e+00
9.905196121231178040e+03,2.739669823977315843e+00
9.905196142560856970e+03,2.739669784975754752e+00
9.905196163890535900e+03,2.739669745975273685e+00
9.905196185220216648e+03,2.739669706975868646e+00
9.905196206549895578e+03,2.739669667977547629e+00
9.905196227879574508e+03,2.739669628980307081e+00
9.905196249209253438e+03,2.739669589984147002e+00
9.905196270538932367e+03,2.739669550989067393e+00
9.905196291868613116e+03,2.739669511995065143e+00
9.905196313198292046e+03,2.739669473002146916e+00
9.905196334527970976e+03,2.739669434010309601e+00
9.905196355857649905e+03,2.739669395019553200e+00
9.905196377187328835e+03,2.739669356029878600e+00
9.905196398517007765e+03,2.739669317041284913e+00
9.905196419846688514e+03,2.739669278053769474e+00
9.905196441176367443e+03,2.739669239067338502e+00
9.905196462506046373e+03,2.739669200081989331e+00
9.905196483835725303e+03,2.739669161097721961e+00
9.905196505165404233e+03,2.739669122114535948e+00
9.905196526495084981e+03,2.739669083132429517e+00
9.905196547824763911e+03,2.739669044151407551e+00
9.905196569154442841e+03,2.739669005171468719e+00
9.905196590484121771e+03,2.739668966192612132e+00
9.905196611813800700e+03,2.739668927214837790e+00
9.905196633143479630e+03,2.739668888238146138e+00
9.905196654473160379e+03,2.739668849262533623e+00
9.905196675802839309e+03,2.739668810288007350e+00
9.905196697132518239e+03,2.739668771314564211e+00
9.905196718462197168e+03,2.739668732342203761e+00
9.905196739791876098e+03,2.739668693370926889e+00
9.905196761121556847e+03,2.739668654400729597e+00
9.905196782451235777e+03,2.739668615431619880e+00
9.905196803780914706e+03,2.739668576463593297e+00
9.905196825110593636e+03,2.739668537496649403e+00
9.905196846440272566e+03,2.739668498530790419e+00
9.905196867769951496e+03,2.739668459566015013e+00
9.905196889099632244e+03,2.739668420602320520e+00
9.905196910429311174e+03,2.739668381639713157e+00
9.905196931758990104e+03,2.739668342678190260e+00
9.905196953088669034e+03,2.739668303717751829e+00
9.905196974418347963e+03,2.739668264758397864e+00
9.905196995748028712e+03,2.739668225800124812e+00
9.905197017077707642e+03,2.739668186842940667e+00
9.905197038407386572e+03,2.739668147886840543e+00
9.905197059737065501e+03,2.739668108931825774e+00
9.905197081066744431e+03,2.739668069977895914e+00
9.905197102396425180e+03,2.739668031025048300e+00
9.905197123726104110e+03,2.739667992073288705e+00
9.905197145055783039e+03,2.739667953122614907e+00
9.905197166385461969e+03,2.739667914173027352e+00
9.905197187715140899e+03,2.739667875224525151e+00
9.905197209044819829e+03,2.739667836277108304e+00
9.905197230374500577e+03,2.739667797330774146e+00
9.905197251704179507e+03,2.739667758385529339e+00
9.905197273033858437e+03,2.739667719441370775e+00
9.905197294363537367e+03,2.739667680498298896e+00
9.905197315693216296e+03,2.739667641556312816e+00
9.905197337022897045e+03,2.739667602615410313e+00
9.905197358352575975e+03,2.739667563675598050e+00
9.905197379682254905e+03,2.739667524736872029e+00
9.905197401011933835e+03,2.739667485799233138e+00
9.905197422341612764e+03,2.739667446862680933e+00
9.905197443671291694e+03,2.739667407927216747e+00
9.905197465000972443e+03,2.739667368992835694e+00
9.905197486330651373e+03,2.739667330059545769e+00
9.905197507660330302e+03,2.739667291127342530e+00
9.905197528990009232e+03,2.739667252196227754e+00
9.905197550319688162e+03,2.739667213266200108e+00
9.905197571649368911e+03,2.739667174337257372e+00
9.905197592979047840e+03,2.739667135409406207e+00
9.905197614308726770e+03,2.739667096482642616e+00
9.905197635638405700e+03,2.739667057556967045e+00
9.905197656968084630e+03,2.739667018632380380e+00
9.905197678297763559e+03,2.739666979708881733e+00
9.905197699627444308e+03,2.739666940786468441e+00
9.905197720957123238e+03,2.739666901865147164e+00
9.905197742286802168e+03,2.739666862944914794e+00
9.905197763616481097e+03,2.739666824025771330e+00
9.905197784946160027e+03,2.739666785107716773e+00
9.905197806275840776e+03,2.739666746190747570e+00
9.905197827605519706e+03,2.739666707274871715e+00
9.905197848935198635e+03,2.739666668360084767e+00
9.905197870264877565e+03,2.739666629446388058e+00
9.905197891594556495e+03,2.739666590533780255e+00
9.905197912924235425e+03,2.739666551622262691e+00
9.905197934253916173e+03,2.739666512711831370e+00
9.905197955583595103e+03,2.739666473802493396e+00
9.905197976913274033e+03,2.739666434894245217e+00
9.905197998242952963e+03,2.739666395987087721e+00
9.905198019572631893e+03,2.739666357081020465e+00
9.905198040902312641e+03,2.739666318176039894e+00
9.905198062231991571e+03,2.739666279272154004e+00
9.905198083561670501e+03,2.739666240369358352e+00
9.905198104891349431e+03,2.739666201467653828e+00
9.905198126221028360e+03,2.739666162567039986e+00
9.905198147550709109e+03,2.739666123667514164e+00
9.905198168880388039e+03,2.739666084769082577e+00
9.905198190210066969e+03,2.739666045871742117e+00
9.905198211539745898e+03,2.739666006975493229e+00
9.905198232869424828e+03,2.739665968080335912e+00
9.905198254199103758e+03,2.739665929186270166e+00
9.905198275528784507e+03,2.739665890293293327e+00
9.905198296858463436e+03,2.739665851401411167e+00
9.905198318188142366e+03,2.739665812510621468e+00
9.905198339517821296e+03,2.739665773620923339e+00
9.905198360847500226e+03,2.739665734732318114e+00
9.905198382177180974e+03,2.739665695844801796e+00
9.905198403506859904e+03,2.739665656958381046e+00
9.905198424836538834e+03,2.739665618073052311e+00
9.905198446166217764e+03,2.739665579188816924e+00
9.905198467495896693e+03,2.739665540305674440e+00
9.905198488825575623e+03,2.739665501423625305e+00
9.905198510155256372e+03,2.739665462542665519e+00
9.905198531484935302e+03,2.739665423662802191e+00
9.905198552814614231e+03,2.739665384784032209e+00
9.905198574144293161e+03,2.739665345906355576e+00
9.905198595473972091e+03,2.739665307029772734e+00
9.905198616803652840e+03,2.739665268154280131e+00
9.905198638133331769e+03,2.739665229279884429e+00
9.905198659463010699e+03,2.739665190406583406e+00
9.905198680792689629e+03,2.739665151534375731e+00
9.905198702122368559e+03,2.739665112663262292e+00
9.905198723452047489e+03,2.739665073793243089e+00
9.905198744781728237e+03,2.739665034924315012e+00
9.905198766111407167e+03,2.739664996056484725e+00
9.905198787441086097e+03,2.739664957189749561e+00
9.905198808770765027e+03,2.739664918324109077e+00
9.905198830100443956e+03,2.739664879459562385e+00
9.905198851430124705e+03,2.739664840596108597e+00
9.905198872759803635e+03,2.739664801733752597e+00
9.905198894089482565e+03,2.739664762872492609e+00
9.905198915419161494e+03,2.739664724012327301e+00
9.905198936748840424e+03,2.739664685153257118e+00
9.905198958078521173e+03,2.739664646295279837e+00
9.905198979408200103e+03,2.739664607438400790e+00
9.905199000737879032e+03,2.739664568582618642e+00
9.905199022067557962e+03,2.739664529727931619e+00
9.905199043397236892e+03,2.739664490874340608e+00
9.905199064726915822e+03,2.739664452021846497e+00
9.905199086056596570e+03,2.739664413170445290e+00
9.905199107386275500e+03,2.739664374320143203e+00
9.905199128715954430e+03,2.739664335470938461e+00
9.905199150045633360e+03,2.739664296622829287e+00
9.905199171375312289e+03,2.739664257775817902e+00
9.905199192704993038e+03,2.739664218929899864e+00
9.905199214034671968e+03,2.739664180085081391e+00
9.905199235364350898e+03,2.739664141241361150e+00
9.905199256694029827e+03,2.739664102398736922e+00
9.905199278023708757e+03,2.739664063557210927e+00
9.905199299353387687e+03,2.739664024716782276e+00
9.905199320683068436e+03,2.739663985877447860e+00
9.905199342012747366e+03,2.739663947039214786e+00
9.905199363342426295e+03,2.739663908202079057e+00
9.905199384672105225e+03,2.739663869366042004e+00
9.905199406001784155e+03,2.739663830531102295e+00
9.905199427331464904e+03,2.739663791697257711e+00
9.905199448661143833e+03,2.739663752864514912e+00
9.905199469990822763e+03,2.739663714032870789e+00
9.905199491320501693e+03,2.739663675202324455e+00
9.905199512650180623e+03,2.739663636372877242e+00
9.905199533979859552e+03,2.739663597544528706e+00
9.905199555309540301e+03,2.739663558717276182e+00
9.905199576639219231e+03,2.739663519891125887e+00
9.905199597968898161e+03,2.739663481066074269e+00
9.905199619298577090e+03,2.739663442242121771e+00
9.905199640628256020e+03,2.739663403419269283e+00
9.905199661957936769e+03,2.739663364597512807e+00
9.905199683287615699e+03,2.739663325776859448e+00
9.905199704617294628e+03,2.739663286957305210e+00
9.905199725946973558e+03,2.739663248138851426e+00
9.905199747276652488e+03,2.739663209321497650e+00
9.905199768606331418e+03,2.739663170505243883e+00
9.905199789936012166e+03,2.739663131690087017e+00
9.905199811265691096e+03,2.739663092876033712e+00
9.905199832595370026e+03,2.739663054063080860e+00
9.905199853925048956e+03,2.739663015251228462e+00
9.905199875254727885e+03,2.739662976440477404e+00
9.905199896584408634e+03,2.739662937630823247e+00
9.905199917914087564e+03,2.739662898822273096e+00
9.905199939243766494e+03,2.739662860014824730e+00
9.905199960573445424e+03,2.739662821208477261e+00
9.905199981903124353e+03,2.739662782403231134e+00
9.905200003232805102e+03,2.739662743599082795e+00
9.905200024562484032e+03,2.739662704796039350e+00
9.905200045892162962e+03,2.739662665994097246e+00
9.905200067221841891e+03,2.739662627193257816e+00
9.905200088551520821e+03,2.739662588393519727e+00
9.905200109881199751e+03,2.739662549594883867e+00
9.905200131210880500e+03,2.739662510797346684e+00
9.905200152540559429e+03,2.739662472000914839e+00
9.905200173870238359e+03,2.739662433205585224e+00
9.905200195199917289e+03,2.739662394411358726e+00
9.905200216529596219e+03,2.739662355618234457e+00
9.905200237859276967e+03,2.739662316826209310e+00
9.905200259188955897e+03,2.739662278035290832e+00
9.905200280518634827e+03,2.739662239245475472e+00
9.905200301848313757e+03,2.739662200456763230e+00
9.905200323177992686e+03,2.739662161669153218e+00
9.905200344507671616e+03,2.739662122882647211e+00
9.905200365837352365e+03,2.739662084097241213e+00
9.905200387167031295e+03,2.739662045312941885e+00
9.905200408496710224e+03,2.739662006529746563e+00
9.905200429826389154e+03,2.739661967747655247e+00
