Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.889738090277649462e+03,2.395753738017792855e+01
9.889738107156652404e+03,2.395918496934687170e+01
9.889738124035655346e+03,2.396083260695145256e+01
9.889738140914658288e+03,2.396248029299058402e+01
9.889738157793661230e+03,2.396412802746311499e+01
9.889738174672662353e+03,2.396577581019033332e+01
9.889738191551665295e+03,2.396742364152627047e+01
9.889738208430668237e+03,2.396907152129220719e+01
9.889738225309671179e+03,2.397071944948703504e+01
9.889738242188674121e+03,2.397236742610961358e+01
9.889738259067677063e+03,2.397401545115881305e+01
9.889738275946680005e+03,2.397566352463349659e+01
9.889738292825682947e+03,2.397731164653255576e+01
9.889738309704684070e+03,2.397895981667721088e+01
9.889738326583687012e+03,2.398060803542157871e+01
9.889738343462689954e+03,2.398225630258692576e+01
9.889738360341692896e+03,2.398390461817210806e+01
9.889738377220695838e+03,2.398555298217600296e+01
9.889738394099698780e+03,2.398720139459747713e+01
9.889738410978701722e+03,2.398884985543538306e+01
9.889738427857704664e+03,2.399049836468863006e+01
9.889738444736705787e+03,2.399214692217839229e+01
9.889738461615708729e+03,2.399379552825885398e+01
9.889738478494711671e+03,2.399544418275124968e+01
9.889738495373714613e+03,2.399709288565444609e+01
9.889738512252717555e+03,2.399874163696732410e+01
9.889738529131720497e+03,2.400039043668870420e+01
9.889738546010723439e+03,2.400203928481749927e+01
9.889738562889726381e+03,2.400368818135256532e+01
9.889738579768727504e+03,2.400533712611506942e+01
9.889738596647730446e+03,2.400698611945928818e+01
9.889738613526733388e+03,2.400863516120638153e+01
9.889738630405736330e+03,2.401028425135522681e+01
9.889738647284739272e+03,2.401193338990468362e+01
9.889738664163742214e+03,2.401358257685362929e+01
9.889738681042745156e+03,2.401523181220094116e+01
9.889738697921748098e+03,2.401688109594546461e+01
9.889738714800749221e+03,2.401853042790834891e+01
9.889738731679752163e+03,2.402017980844392753e+01
9.889738748558755105e+03,2.402182923737334619e+01
9.889738765437758047e+03,2.402347871469544671e+01
9.889738782316760989e+03,2.402512824040913486e+01
9.889738799195763931e+03,2.402677781451325600e+01
9.889738816074766873e+03,2.402842743700668393e+01
9.889738832953769816e+03,2.403007710788828888e+01
9.889738849832770939e+03,2.403172682697914553e+01
9.889738866711773881e+03,2.403337659463370457e+01
9.889738883590776823e+03,2.403502641067303713e+01
9.889738900469779765e+03,2.403667627509602767e+01
9.889738917348782707e+03,2.403832618790153219e+01
9.889738934227785649e+03,2.403997614908841740e+01
9.889738951106788591e+03,2.404162615865556774e+01
9.889738967985791533e+03,2.404327621660184278e+01
9.889738984864792656e+03,2.404492632274827457e+01
9.889739001743795598e+03,2.404657647744939197e+01
9.889739018622798540e+03,2.404822668052624834e+01
9.889739035501801482e+03,2.404987693197768195e+01
9.889739052380804424e+03,2.405152723180260566e+01
9.889739069259807366e+03,2.405317757999985062e+01
9.889739086138810308e+03,2.405482797656829774e+01
9.889739103017813250e+03,2.405647842150681726e+01
9.889739119896814373e+03,2.405812891463639858e+01
9.889739136775817315e+03,2.405977945631166648e+01
9.889739153654820257e+03,2.406143004635359972e+01
9.889739170533823199e+03,2.406308068476106854e+01
9.889739187412826141e+03,2.406473137153296804e+01
9.889739204291829083e+03,2.406638210666813293e+01
9.889739221170832025e+03,2.406803289016544056e+01
9.889739238049834967e+03,2.406968372202377537e+01
9.889739254928836090e+03,2.407133460206406994e+01
9.889739271807839032e+03,2.407298553064101654e+01
9.889739288686841974e+03,2.407463650757559037e+01
9.889739305565844916e+03,2.407628753286665813e+01
9.889739322444847858e+03,2.407793860651307227e+01
9.889739339323850800e+03,2.407958972851369950e+01
9.889739356202853742e+03,2.408124089886741359e+01
9.889739373081856684e+03,2.408289211757309900e+01
9.889739389960857807e+03,2.408454338445164922e+01
9.889739406839860749e+03,2.408619469985783823e+01
9.889739423718863691e+03,2.408784606361259506e+01
9.889739440597866633e+03,2.408949747571476863e+01
9.889739457476869575e+03,2.409114893616324693e+01
9.889739474355872517e+03,2.409280044495686823e+01
9.889739491234875459e+03,2.409445200209453830e+01
9.889739508113878401e+03,2.409610360757508829e+01
9.889739524992879524e+03,2.409775526121942235e+01
9.889739541871882466e+03,2.409940696338237842e+01
9.889739558750885408e+03,2.410105871388482157e+01
9.889739575629888350e+03,2.410271051272562559e+01
9.889739592508891292e+03,2.410436235990367138e+01
9.889739609387894234e+03,2.410601425541782561e+01
9.889739626266897176e+03,2.410766619926693366e+01
9.889739643145900118e+03,2.410931819144988353e+01
9.889739660024901241e+03,2.411097023178749410e+01
9.889739676903904183e+03,2.411262232063470989e+01
9.889739693782907125e+03,2.411427445781236756e+01
9.889739710661910067e+03,2.411592664331930891e+01
9.889739727540913009e+03,2.411757887715443971e+01
9.889739744419915951e+03,2.411923115931658756e+01
9.889739761298918893e+03,2.412088348980465824e+01
9.889739778177921835e+03,2.412253586861748644e+01
9.889739795056922958e+03,2.412418829557587685e+01
9.889739811935925900e+03,2.412584077103484859e+01
9.889739828814928842e+03,2.412749329481518501e+01
9.889739845693931784e+03,2.412914586691575991e+01
9.889739862572934726e+03,2.413079848733543642e+01
9.889739879451937668e+03,2.413245115607308477e+01
9.889739896330940610e+03,2.413410387312757521e+01
9.889739913209943552e+03,2.413575663849776731e+01
9.889739930088944675e+03,2.413740945200440891e+01
9.889739946967947617e+03,2.413906231400260083e+01
9.889739963846950559e+03,2.414071522431309447e+01
9.889739980725953501e+03,2.414236818293476716e+01
9.889739997604956443e+03,2.414402118986647494e+01
9.889740014483959385e+03,2.414567424510708449e+01
9.889740031362962327e+03,2.414732734865544828e+01
9.889740048241965269e+03,2.414898050051045431e+01
9.889740065120966392e+03,2.415063370049280422e+01
9.889740081999969334e+03,2.415228694895768413e+01
9.889740098878972276e+03,2.415394024572579212e+01
9.889740115757975218e+03,2.415559359079599488e+01
9.889740132636978160e+03,2.415724698416717331e+01
9.889740149515981102e+03,2.415890042583818698e+01
9.889740166394984044e+03,2.416055391580789546e+01
9.889740183273986986e+03,2.416220745407516191e+01
9.889740200152988109e+03,2.416386104046065597e+01
9.889740217031991051e+03,2.416551467531964903e+01
9.889740233910993993e+03,2.416716835847281075e+01
9.889740250789996935e+03,2.416882208991899006e+01
9.889740267668999877e+03,2.417047586965707140e+01
9.889740284548002819e+03,2.417212969768590725e+01
9.889740301427005761e+03,2.417378357400437494e+01
9.889740318306008703e+03,2.417543749861132696e+01
9.889740335185009826e+03,2.417709147132739389e+01
9.889740352064012768e+03,2.417874549250793592e+01
9.889740368943015710e+03,2.418039956197356233e+01
9.889740385822018652e+03,2.418205367972313979e+01
9.889740402701021594e+03,2.418370784575553145e+01
9.889740419580024536e+03,2.418536206006962530e+01
9.889740436459027478e+03,2.418701632266425605e+01
9.889740453338030420e+03,2.418867063353830815e+01
9.889740470217031543e+03,2.419032499251235180e+01
9.889740487096034485e+03,2.419197939994183599e+01
9.889740503975037427e+03,2.419363385564732383e+01
9.889740520854040369e+03,2.419528835962769975e+01
9.889740537733043311e+03,2.419694291188181623e+01
9.889740554612046253e+03,2.419859751240852930e+01
9.889740571491049195e+03,2.420025216120674116e+01
9.889740588370052137e+03,2.420190685827526877e+01
9.889740605249053260e+03,2.420356160343468943e+01
9.889740622128056202e+03,2.420521639704049477e+01
9.889740639007059144e+03,2.420687123891324788e+01
9.889740655886062086e+03,2.420852612905178347e+01
9.889740672765065028e+03,2.421018106745500020e+01
9.889740689644067970e+03,2.421183605412175055e+01
9.889740706523070912e+03,2.421349108905087988e+01
9.889740723402073854e+03,2.421514617224127619e+01
9.889740740281074977e+03,2.421680130351343152e+01
9.889740757160077919e+03,2.421845648322296185e+01
9.889740774039080861e+03,2.422011171119031303e+01
9.889740790918083803e+03,2.422176698741440148e+01
9.889740807797086745e+03,2.422342231189407968e+01
9.889740824676089687e+03,2.422507768462820721e+01
9.889740841555092629e+03,2.422673310561564364e+01
9.889740858434095571e+03,2.422838857485525921e+01
9.889740875313096694e+03,2.423004409216751043e+01
9.889740892192099636e+03,2.423169965790808433e+01
9.889740909071102578e+03,2.423335527189741612e+01
9.889740925950105520e+03,2.423501093413440444e+01
9.889740942829108462e+03,2.423666664461788400e+01
9.889740959708111404e+03,2.423832240334673216e+01
9.889740976587114346e+03,2.423997821031981204e+01
9.889740993466117288e+03,2.424163406553598321e+01
9.889741010345118411e+03,2.424328996881567377e+01
9.889741027224121353e+03,2.424494592051464181e+01
9.889741044103124295e+03,2.424660192045328344e+01
9.889741060982127237e+03,2.424825796863047955e+01
9.889741077861130179e+03,2.424991406504510749e+01
9.889741094740133121e+03,2.425157020969600552e+01
9.889741111619136063e+03,2.425322640258205453e+01
9.889741128498139005e+03,2.425488264370212121e+01
9.889741145377140128e+03,2.425653893287655549e+01
9.889741162256143070e+03,2.425819527046122914e+01
9.889741179135146012e+03,2.425985165627649565e+01
9.889741196014148954e+03,2.426150809032124300e+01
9.889741212893151896e+03,2.426316457259432369e+01
9.889741229772154838e+03,2.426482110309458307e+01
9.889741246651157780e+03,2.426647768182091269e+01
9.889741263530160722e+03,2.426813430877216149e+01
9.889741280409161845e+03,2.426979098376866517e+01
9.889741297288164787e+03,2.427144770716634525e+01
9.889741314167167729e+03,2.427310447878554456e+01
9.889741331046170671e+03,2.427476129862511911e+01
9.889741347925173613e+03,2.427641816668394625e+01
9.889741364804176555e+03,2.427807508296086780e+01
9.889741381683179497e+03,2.427973204745476110e+01
9.889741398562182439e+03,2.428138906016449639e+01
9.889741415441183563e+03,2.428304612091033832e+01
9.889741432320186505e+03,2.428470323004833276e+01
9.889741449199189447e+03,2.428636038739873371e+01
9.889741466078192389e+03,2.428801759296043628e+01
9.889741482957195331e+03,2.428967484673227517e+01
9.889741499836198273e+03,2.429133214871314905e+01
9.889741516715201215e+03,2.429298949890187842e+01
9.889741533594204157e+03,2.429464689729736548e+01
9.889741550473205280e+03,2.429630434371983227e+01
9.889741567352208222e+03,2.429796183852538149e+01
9.889741584231211164e+03,2.429961938153427425e+01
9.889741601110214106e+03,2.430127697274534171e+01
9.889741617989217048e+03,2.430293461215748252e+01
9.889741634868219990e+03,2.430459229976955271e+01
9.889741651747222932e+03,2.430625003558038699e+01
9.889741668626225874e+03,2.430790781958887337e+01
9.889741685505226997e+03,2.430956565161521610e+01
9.889741702384229939e+03,2.431122353201559605e+01
9.889741719263232881e+03,2.431288146061019617e+01
9.889741736142235823e+03,2.431453943739790802e+01
9.889741753021238765e+03,2.431619746237757695e+01
9.889741769900241707e+03,2.431785553554808388e+01
9.889741786779244649e+03,2.431951365690826705e+01
9.889741803658247591e+03,2.432117182645700026e+01
9.889741820537248714e+03,2.432283004401445226e+01
9.889741837416251656e+03,2.432448830993688205e+01
9.889741854295254598e+03,2.432614662404444417e+01
9.889741871174257540e+03,2.432780498633601596e+01
9.889741888053260482e+03,2.432946339681045345e+01
9.889741904932263424e+03,2.433112185546661976e+01
9.889741921811266366e+03,2.433278036230337094e+01
9.889741938690269308e+03,2.433443891731957720e+01
9.889741955569270431e+03,2.433609752033535401e+01
9.889741972448273373e+03,2.433775617170705985e+01
9.889741989327276315e+03,2.433941487125480307e+01
9.889742006206279257e+03,2.434107361897743971e+01
9.889742023085282199e+03,2.434273241487384709e+01
9.889742039964285141e+03,2.434439125894289191e+01
9.889742056843288083e+03,2.434605015118341598e+01
9.889742073722291025e+03,2.434770909159430730e+01
9.889742090601292148e+03,2.434936807999561736e+01
9.889742107480295090e+03,2.435102711674379350e+01
9.889742124359298032e+03,2.435268620165890141e+01
9.889742141238300974e+03,2.435434533473981844e+01
9.889742158117303916e+03,2.435600451598538996e+01
9.889742174996306858e+03,2.435766374539450752e+01
9.889742191875309800e+03,2.435932302296599872e+01
9.889742208754312742e+03,2.436098234869874446e+01
9.889742225633313865e+03,2.436264172241278203e+01
9.889742242512316807e+03,2.436430114446461914e+01
9.889742259391319749e+03,2.436596061467427532e+01
9.889742276270322691e+03,2.436762013304063856e+01
9.889742293149325633e+03,2.436927969956257201e+01
9.889742310028328575e+03,2.437093931423892101e+01
9.889742326907331517e+03,2.437259897706855583e+01
9.889742343786334459e+03,2.437425868805033602e+01
9.889742360665335582e+03,2.437591844700425270e+01
9.889742377544338524e+03,2.437757825428690950e+01
9.889742394423341466e+03,2.437923810971829752e+01
9.889742411302344408e+03,2.438089801329727990e+01
9.889742428181347350e+03,2.438255796502271622e+01
9.889742445060350292e+03,2.438421796489346605e+01
9.889742461939353234e+03,2.438587801290840318e+01
9.889742478818356176e+03,2.438753810906636232e+01
9.889742495697357299e+03,2.438919825318732393e+01
9.889742512576360241e+03,2.439085844562795558e+01
9.889742529455363183e+03,2.439251868620821284e+01
9.889742546334366125e+03,2.439417897492695175e+01
9.889742563213369067e+03,2.439583931178303544e+01
9.889742580092372009e+03,2.439749969677533770e+01
9.889742596971374951e+03,2.439916012990270033e+01
9.889742613850377893e+03,2.440082061116400070e+01
9.889742630729379016e+03,2.440248114037913751e+01
9.889742647608381958e+03,2.440414171790487075e+01
9.889742664487384900e+03,2.440580234356113465e+01
9.889742681366387842e+03,2.440746301734675683e+01
9.889742698245390784e+03,2.440912373926062884e+01
9.889742715124393726e+03,2.441078450930158894e+01
9.889742732003396668e+03,2.441244532746851092e+01
9.889742748882399610e+03,2.441410619376025437e+01
9.889742765761400733e+03,2.441576710799669669e+01
9.889742782640403675e+03,2.441742807053465469e+01
9.889742799519406617e+03,2.441908908119402710e+01
9.889742816398409559e+03,2.442075013997365218e+01
9.889742833277412501e+03,2.442241124687240017e+01
9.889742850156415443e+03,2.442407240188915551e+01
9.889742867035418385e+03,2.442573360502274582e+01
9.889742883914421327e+03,2.442739485627203422e+01
9.889742900793422450e+03,2.442905615545686970e+01
9.889742917672425392e+03,2.443071750293415079e+01
9.889742934551428334e+03,2.443237889852374067e+01
9.889742951430431276e+03,2.443404034222445986e+01
9.889742968309434218e+03,2.443570183403519636e+01
9.889742985188437160e+03,2.443736337395481684e+01
9.889743002067440102e+03,2.443902496198214180e+01
9.889743018946443044e+03,2.444068659811608413e+01
9.889743035825444167e+03,2.444234828217638622e+01
9.889743052704447109e+03,2.444401001452008160e+01
9.889743069583450051e+03,2.444567179496695530e+01
9.889743086462452993e+03,2.444733362351585626e+01
9.889743103341455935e+03,2.444899550016565115e+01
9.889743120220458877e+03,2.445065742491520311e+01
9.889743137099461819e+03,2.445231939776337526e+01
9.889743153978464761e+03,2.445398141870900943e+01
9.889743170857465884e+03,2.445564348757187645e+01
9.889743187736468826e+03,2.445730560470904180e+01
9.889743204615471768e+03,2.445896776994026567e+01
9.889743221494474710e+03,2.446062998326440763e+01
9.889743238373477652e+03,2.446229224468031660e+01
9.889743255252480594e+03,2.446395455418687703e+01
9.889743272131483536e+03,2.446561691178291653e+01
9.889743289010486478e+03,2.446727931746731954e+01
9.889743305889487601e+03,2.446894177105977874e+01
9.889743322768490543e+03,2.447060427291746620e+01
9.889743339647493485e+03,2.447226682286009947e+01
9.889743356526496427e+03,2.447392942088651324e+01
9.889743373405499369e+03,2.447559206699559553e+01
9.889743390284502311e+03,2.447725476118618460e+01
9.889743407163505253e+03,2.447891750345715423e+01
9.889743424042508195e+03,2.448058029380734624e+01
9.889743440921509318e+03,2.448224313205644265e+01
9.889743457800512260e+03,2.448390601856167592e+01
9.889743474679515202e+03,2.448556895314274229e+01
9.889743491558518144e+03,2.448723193579848001e+01
9.889743508437521086e+03,2.448889496652773090e+01
9.889743525316524028e+03,2.449055804532939717e+01
9.889743542195526970e+03,2.449222117220229578e+01
9.889743559074529912e+03,2.449388434714530760e+01
9.889743575953531035e+03,2.449554756997805427e+01
9.889743592832533977e+03,2.449721084105786773e+01
9.889743609711536919e+03,2.449887416020438380e+01
9.889743626590539861e+03,2.450053752741641944e+01
9.889743643469542803e+03,2.450220094269288040e+01
9.889743660348545745e+03,2.450386440603260496e+01
9.889743677227548687e+03,2.450552791743445979e+01
9.889743694106551629e+03,2.450719147689729027e+01
9.889743710985552752e+03,2.450885508424068959e+01
9.889743727864555694e+03,2.451051873982207141e+01
9.889743744743558636e+03,2.451218244346101827e+01
9.889743761622561578e+03,2.451384619515638263e+01
9.889743778501564520e+03,2.451550999490702054e+01
9.889743795380567462e+03,2.451717384271180933e+01
9.889743812259570404e+03,2.451883773856959792e+01
9.889743829138573346e+03,2.452050168247923168e+01
9.889743846017574469e+03,2.452216567426026472e+01
9.889743862896577411e+03,2.452382971427019243e+01
9.889743879775580353e+03,2.452549380232855469e+01
9.889743896654583295e+03,2.452715793843421110e+01
9.889743913533586237e+03,2.452882212258601413e+01
9.889743930412589179e+03,2.453048635478283401e+01
9.889743947291592121e+03,2.453215063502351256e+01
9.889743964170595063e+03,2.453381496330693778e+01
9.889743981049596186e+03,2.453547933945257142e+01
9.889743997928599128e+03,2.453714376381801188e+01
9.889744014807602071e+03,2.453880823622275642e+01
9.889744031686605013e+03,2.454047275666566819e+01
9.889744048565607955e+03,2.454213732514559254e+01
9.889744065444610897e+03,2.454380194166139262e+01
9.889744082323613839e+03,2.454546660621193865e+01
9.889744099202616781e+03,2.454713131879607602e+01
9.889744116081617904e+03,2.454879607923326290e+01
9.889744132960620846e+03,2.455046088788116521e+01
9.889744149839623788e+03,2.455212574455924113e+01
9.889744166718626730e+03,2.455379064926633959e+01
9.889744183597629672e+03,2.455545560200132371e+01
9.889744200476632614e+03,2.455712060276306374e+01
9.889744217355635556e+03,2.455878565155039794e+01
9.889744234234638498e+03,2.456045074836220010e+01
9.889744251113639621e+03,2.456211589301787157e+01
9.889744267992642563e+03,2.456378108587516351e+01
9.889744284871645505e+03,2.456544632675349860e+01
9.889744301750648447e+03,2.456711161565171508e+01
9.889744318629651389e+03,2.456877695256868321e+01
9.889744335508654331e+03,2.457044233750326967e+01
9.889744352387657273e+03,2.457210777045432692e+01
9.889744369266660215e+03,2.457377325142070390e+01
9.889744386145661338e+03,2.457543878022177353e+01
9.889744403024664280e+03,2.457710435721537934e+01
9.889744419903667222e+03,2.457876998222086939e+01
9.889744436782670164e+03,2.458043565523712815e+01
9.889744453661673106e+03,2.458210137626299030e+01
9.889744470540676048e+03,2.458376714529733675e+01
9.889744487419678990e+03,2.458543296233900577e+01
9.889744504298681932e+03,2.458709882738686758e+01
9.889744521177683055e+03,2.458876474026023473e+01
9.889744538056685997e+03,2.459043070131703601e+01
9.889744554935688939e+03,2.459209671037659106e+01
9.889744571814691881e+03,2.459376276743777368e+01
9.889744588693694823e+03,2.459542887249942211e+01
9.889744605572697765e+03,2.459709502556041372e+01
9.889744622451700707e+03,2.459876122661958675e+01
9.889744639330703649e+03,2.460042747567580435e+01
9.889744656209704772e+03,2.460209377254836127e+01
9.889744673088707714e+03,2.460376011759524317e+01
9.889744689967710656e+03,2.460542651063574837e+01
9.889744706846713598e+03,2.460709295166871868e+01
9.889744723725716540e+03,2.460875944069303145e+01
9.889744740604719482e+03,2.461042597770753559e+01
9.889744757483722424e+03,2.461209256271108714e+01
9.889744774362725366e+03,2.461375919570253146e+01
9.889744791241726489e+03,2.461542587650113489e+01
9.889744808120729431e+03,2.461709260546496125e+01
9.889744824999732373e+03,2.461875938241326978e+01
9.889744841878735315e+03,2.462042620734491294e+01
9.889744858757738257e+03,2.462209308025872900e+01
9.889744875636741199e+03,2.462376000115360597e+01
9.889744892515744141e+03,2.462542697002838210e+01
9.889744909394747083e+03,2.462709398688191698e+01
9.889744926273748206e+03,2.462876105153340589e+01
9.889744943152751148e+03,2.463042816434103344e+01
9.889744960031754090e+03,2.463209532512397715e+01
9.889744976910757032e+03,2.463376253388111792e+01
9.889744993789759974e+03,2.463542979061130467e+01
