Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027127336805546656e+04,1.241904357873835210e+02
1.027127353332662278e+04,1.241955923468560172e+02
1.027127369859778082e+04,1.242007482234113098e+02
1.027127386386893704e+04,1.242059034168703420e+02
1.027127402914009326e+04,1.242110579272242603e+02
1.027127419441124948e+04,1.242162117544075102e+02
1.027127435968240752e+04,1.242213648984112382e+02
1.027127452495356374e+04,1.242265173590564444e+02
1.027127469022471996e+04,1.242316691363342613e+02
1.027127485549587800e+04,1.242368202302358924e+02
1.027127502076703422e+04,1.242419706405823945e+02
1.027127518603819044e+04,1.242471203673649569e+02
1.027127535130934666e+04,1.242522694105180534e+02
1.027127551658050470e+04,1.242574177700328306e+02
1.027127568185166092e+04,1.242625654457304734e+02
1.027127584712281714e+04,1.242677124376021567e+02
1.027127601239397518e+04,1.242728587456390414e+02
1.027127617766513140e+04,1.242780043696623835e+02
1.027127634293628762e+04,1.242831493096633295e+02
1.027127650820744384e+04,1.242882935655764811e+02
1.027127667347860188e+04,1.242934371373929423e+02
1.027127683874975810e+04,1.242985800249341111e+02
1.027127700402091432e+04,1.243037222281910914e+02
1.027127716929207236e+04,1.243088637471551436e+02
1.027127733456322858e+04,1.243140045816476089e+02
1.027127749983438480e+04,1.243191447316597333e+02
1.027127766510554284e+04,1.243242841971826493e+02
1.027127783037669906e+04,1.243294229780378402e+02
1.027127799564785528e+04,1.243345610742165235e+02
1.027127816091901150e+04,1.243396984856533152e+02
1.027127832619016954e+04,1.243448352123393903e+02
1.027127849146132576e+04,1.243499712540963316e+02
1.027127865673248198e+04,1.243551066109153709e+02
1.027127882200364002e+04,1.243602412827875980e+02
1.027127898727479624e+04,1.243653752695347521e+02
1.027127915254595246e+04,1.243705085711479796e+02
1.027127931781710868e+04,1.243756411875619818e+02
1.027127948308826672e+04,1.243807731187679906e+02
1.027127964835942294e+04,1.243859043645877165e+02
1.027127981363057916e+04,1.243910349250123346e+02
1.027127997890173719e+04,1.243961648000330769e+02
1.027128014417289342e+04,1.244012939894717391e+02
1.027128030944404964e+04,1.244064224933195248e+02
1.027128047471520586e+04,1.244115503115112205e+02
1.027128063998636389e+04,1.244166774440380010e+02
1.027128080525752011e+04,1.244218038907217903e+02
1.027128097052867633e+04,1.244269296515537491e+02
1.027128113579983437e+04,1.244320547265251093e+02
1.027128130107099059e+04,1.244371791154578801e+02
1.027128146634214681e+04,1.244423028183432365e+02
1.027128163161330303e+04,1.244474258351159932e+02
1.027128179688446107e+04,1.244525481657674248e+02
1.027128196215561729e+04,1.244576698101195262e+02
1.027128212742677351e+04,1.244627907681635577e+02
1.027128229269793155e+04,1.244679110398906943e+02
