Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.014093855324061587e+04,2.653263815536215819e+00
1.014093857208740883e+04,2.653263847708648093e+00
1.014093859093419996e+04,2.653263879882001408e+00
1.014093860978099292e+04,2.653263912056283313e+00
1.014093862862778406e+04,2.653263944231486260e+00
1.014093864747457701e+04,2.653263976407616909e+00
1.014093866632136815e+04,2.653264008584669043e+00
1.014093868516816110e+04,2.653264040762648435e+00
1.014093870401495224e+04,2.653264072941548868e+00
1.014093872286174519e+04,2.653264105121377447e+00
1.014093874170853633e+04,2.653264137302126624e+00
1.014093876055532928e+04,2.653264169483802615e+00
1.014093877940212042e+04,2.653264201666400091e+00
1.014093879824891337e+04,2.653264233849924381e+00
1.014093881709570451e+04,2.653264266034369268e+00
1.014093883594249746e+04,2.653264298219740969e+00
1.014093885478928860e+04,2.653264330406033267e+00
1.014093887363608155e+04,2.653264362593252379e+00
1.014093889248287269e+04,2.653264394781391644e+00
1.014093891132966564e+04,2.653264426970457723e+00
1.014093893017645678e+04,2.653264459160444400e+00
1.014093894902324973e+04,2.653264491351357002e+00
1.014093896787004269e+04,2.653264523543192865e+00
1.014093898671683382e+04,2.653264555735949326e+00
1.014093900556362678e+04,2.653264587929631269e+00
1.014093902441041791e+04,2.653264620124233808e+00
1.014093904325721087e+04,2.653264652319761385e+00
1.014093906210400201e+04,2.653264684516209115e+00
1.014093908095079496e+04,2.653264716713583216e+00
1.014093909979758610e+04,2.653264748911876136e+00
1.014093911864437905e+04,2.653264781111094983e+00
1.014093913749117019e+04,2.653264813311233539e+00
1.014093915633796314e+04,2.653264845512297576e+00
1.014093917518475428e+04,2.653264877714280878e+00
1.014093919403154723e+04,2.653264909917189662e+00
1.014093921287833837e+04,2.653264942121017711e+00
1.014093923172513132e+04,2.653264974325770353e+00
1.014093925057192246e+04,2.653265006531442260e+00
1.014093926941871541e+04,2.653265038738040094e+00
1.014093928826550655e+04,2.653265070945555859e+00
1.014093930711229950e+04,2.653265103153996662e+00
1.014093932595909064e+04,2.653265135363356286e+00
1.014093934480588359e+04,2.653265167573640060e+00
1.014093936365267473e+04,2.653265199784843098e+00
1.014093938249946768e+04,2.653265231996970730e+00
1.014093940134626064e+04,2.653265264210019403e+00
1.014093942019305177e+04,2.653265296423986896e+00
1.014093943903984473e+04,2.653265328638878096e+00
1.014093945788663586e+04,2.653265360854688115e+00
1.014093947673342882e+04,2.653265393071421840e+00
1.014093949558021995e+04,2.653265425289073498e+00
1.014093951442701291e+04,2.653265457507649749e+00
1.014093953327380405e+04,2.653265489727143489e+00
1.014093955212059700e+04,2.653265521947561378e+00
1.014093957096738814e+04,2.653265554168896756e+00
1.014093958981418109e+04,2.653265586391156283e+00
1.014093960866097223e+04,2.653265618614332855e+00
1.014093962750776518e+04,2.653265650838433132e+00
1.014093964635455632e+04,2.653265683063450453e+00
1.014093966520134927e+04,2.653265715289391480e+00
1.014093968404814041e+04,2.653265747516249995e+00
1.014093970289493336e+04,2.653265779744031772e+00
1.014093972174172450e+04,2.653265811972730592e+00
1.014093974058851745e+04,2.653265844202352230e+00
1.014093975943530859e+04,2.653265876432890913e+00
1.014093977828210154e+04,2.653265908664352857e+00
1.014093979712889450e+04,2.653265940896734509e+00
1.014093981597568563e+04,2.653265973130033206e+00
1.014093983482247859e+04,2.653266005364253832e+00
1.014093985366926972e+04,2.653266037599391503e+00
1.014093987251606268e+04,2.653266069835451990e+00
1.014093989136285381e+04,2.653266102072428634e+00
1.014093991020964677e+04,2.653266134310327651e+00
1.014093992905643790e+04,2.653266166549142380e+00
1.014093994790323086e+04,2.653266198788879926e+00
1.014093996675002199e+04,2.653266231029533184e+00
1.014093998559681495e+04,2.653266263271109260e+00
1.014094000444360609e+04,2.653266295513601047e+00
1.014094002329039904e+04,2.653266327757014764e+00
1.014094004213719018e+04,2.653266360001344193e+00
1.014094006098398313e+04,2.653266392246595107e+00
1.014094007983077427e+04,2.653266424492762177e+00
1.014094009867756722e+04,2.653266456739850288e+00
1.014094011752435836e+04,2.653266488987854554e+00
1.014094013637115131e+04,2.653266521236779862e+00
1.014094015521794245e+04,2.653266553486620882e+00
1.014094017406473540e+04,2.653266585737382943e+00
1.014094019291152654e+04,2.653266617989060272e+00
1.014094021175831949e+04,2.653266650241658642e+00
1.014094023060511245e+04,2.653266682495174944e+00
1.014094024945190358e+04,2.653266714749606514e+00
1.014094026829869654e+04,2.653266747004959125e+00
1.014094028714548767e+04,2.653266779261226560e+00
1.014094030599228063e+04,2.653266811518414148e+00
1.014094032483907176e+04,2.653266843776517003e+00
1.014094034368586472e+04,2.653266876035540456e+00
1.014094036253265585e+04,2.653266908295478288e+00
1.014094038137944881e+04,2.653266940556336273e+00
1.014094040022623994e+04,2.653266972818109082e+00
1.014094041907303290e+04,2.653267005080801599e+00
1.014094043791982403e+04,2.653267037344408941e+00
1.014094045676661699e+04,2.653267069608936435e+00
1.014094047561340813e+04,2.653267101874377421e+00
1.014094049446020108e+04,2.653267134140738559e+00
1.014094051330699222e+04,2.653267166408014077e+00
1.014094053215378517e+04,2.653267198676208860e+00
1.014094055100057631e+04,2.653267230945318023e+00
1.014094056984736926e+04,2.653267263215346006e+00
1.014094058869416040e+04,2.653267295486288369e+00
1.014094060754095335e+04,2.653267327758149996e+00
1.014094062638774631e+04,2.653267360030927779e+00
1.014094064523453744e+04,2.653267392304619499e+00
1.014094066408133040e+04,2.653267424579230482e+00
1.014094068292812153e+04,2.653267456854754514e+00
1.014094070177491449e+04,2.653267489131197365e+00
1.014094072062170562e+04,2.653267521408553264e+00
1.014094073946849858e+04,2.653267553686827984e+00
1.014094075831528971e+04,2.653267585966015751e+00
1.014094077716208267e+04,2.653267618246122783e+00
1.014094079600887380e+04,2.653267650527142862e+00
1.014094081485566676e+04,2.653267682809080874e+00
1.014094083370245789e+04,2.653267715091931489e+00
1.014094085254925085e+04,2.653267747375700480e+00
1.014094087139604198e+04,2.653267779660382963e+00
1.014094089024283494e+04,2.653267811945982491e+00
1.014094090908962608e+04,2.653267844232495065e+00
1.014094092793641903e+04,2.653267876519925572e+00
1.014094094678321017e+04,2.653267908808268682e+00
1.014094096563000312e+04,2.653267941097529281e+00
1.014094098447679426e+04,2.653267973387702039e+00
1.014094100332358721e+04,2.653268005678792729e+00
1.014094102217037835e+04,2.653268037970795135e+00
1.014094104101717130e+04,2.653268070263715472e+00
1.014094105986396426e+04,2.653268102557550634e+00
1.014094107871075539e+04,2.653268134852296622e+00
1.014094109755754835e+04,2.653268167147960543e+00
1.014094111640433948e+04,2.653268199444536179e+00
1.014094113525113244e+04,2.653268231742029304e+00
1.014094115409792357e+04,2.653268264040432811e+00
1.014094117294471653e+04,2.653268296339754251e+00
1.014094119179150766e+04,2.653268328639986962e+00
1.014094121063830062e+04,2.653268360941136272e+00
1.014094122948509175e+04,2.653268393243196854e+00
1.014094124833188471e+04,2.653268425546174480e+00
1.014094126717867584e+04,2.653268457850062045e+00
1.014094128602546880e+04,2.653268490154867099e+00
1.014094130487225993e+04,2.653268522460582535e+00
1.014094132371905289e+04,2.653268554767215015e+00
1.014094134256584402e+04,2.653268587074756990e+00
1.014094136141263698e+04,2.653268619383216453e+00
1.014094138025942812e+04,2.653268651692586300e+00
1.014094139910622107e+04,2.653268684002871858e+00
1.014094141795301221e+04,2.653268716314067355e+00
1.014094143679980516e+04,2.653268748626179452e+00
1.014094145564659811e+04,2.653268780939205040e+00
1.014094147449338925e+04,2.653268813253139680e+00
1.014094149334018221e+04,2.653268845567990919e+00
1.014094151218697334e+04,2.653268877883751209e+00
1.014094153103376630e+04,2.653268910200428099e+00
1.014094154988055743e+04,2.653268942518014040e+00
1.014094156872735039e+04,2.653268974836516136e+00
1.014094158757414152e+04,2.653269007155926840e+00
1.014094160642093448e+04,2.653269039476254143e+00
1.014094162526772561e+04,2.653269071797489609e+00
1.014094164411451857e+04,2.653269104119641231e+00
1.014094166296130970e+04,2.653269136442701459e+00
1.014094168180810266e+04,2.653269168766676955e+00
1.014094170065489379e+04,2.653269201091561946e+00
