Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.027292596064833924e+04,1.006618430343105928e+02
1.027292604692779969e+04,1.006492075800221784e+02
1.027292613320726196e+04,1.006365720168366096e+02
1.027292621948672240e+04,1.006239363455129592e+02
1.027292630576618467e+04,1.006113005657449548e+02
1.027292639204564512e+04,1.005986646782917120e+02
1.027292647832510738e+04,1.005860286828469725e+02
1.027292656460456783e+04,1.005733925801698518e+02
1.027292665088403010e+04,1.005607563699540634e+02
1.027292673716349054e+04,1.005481200529588079e+02
1.027292682344295281e+04,1.005354836288776283e+02
1.027292690972241326e+04,1.005228470984698959e+02
1.027292699600187370e+04,1.005102104616955785e+02
1.027292708228133597e+04,1.004975737185146301e+02
1.027292716856079642e+04,1.004849368696864218e+02
1.027292725484025868e+04,1.004722999149044966e+02
1.027292734111971913e+04,1.004596628549281832e+02
1.027292742739918140e+04,1.004470256894509959e+02
1.027292751367864184e+04,1.004343884192323486e+02
1.027292759995810411e+04,1.004217510439657417e+02
1.027292768623756456e+04,1.004091135644104753e+02
1.027292777251702682e+04,1.003964759802602202e+02
1.027292785879648727e+04,1.003838382922742056e+02
1.027292794507594954e+04,1.003712005001460739e+02
1.027292803135540998e+04,1.003585626046350967e+02
1.027292811763487043e+04,1.003459246057013843e+02
1.027292820391433270e+04,1.003332865033048478e+02
1.027292829019379315e+04,1.003206482982049295e+02
1.027292837647325541e+04,1.003080099900951012e+02
1.027292846275271586e+04,1.002953715797348480e+02
1.027292854903217813e+04,1.002827330668176131e+02
1.027292863531163857e+04,1.002700944521028674e+02
1.027292872159110084e+04,1.002574557352840827e+02
1.027292880787056129e+04,1.002448169171207297e+02
1.027292889415002355e+04,1.002321779973062945e+02
1.027292898042948400e+04,1.002195389766003046e+02
1.027292906670894445e+04,1.002068998549625718e+02
1.027292915298840671e+04,1.001942606323532630e+02
1.027292923926786716e+04,1.001816213095317067e+02
1.027292932554732943e+04,1.001689818861915029e+02
1.027292941182678987e+04,1.001563423630920653e+02
1.027292949810625214e+04,1.001437027399269368e+02
1.027292958438571259e+04,1.001310630174555314e+02
1.027292967066517485e+04,1.001184231953714203e+02
1.027292975694463530e+04,1.001057832744340033e+02
1.027292984322409757e+04,1.000931432543368800e+02
1.027292992950355801e+04,1.000805031358394501e+02
1.027293001578302028e+04,1.000678629186353135e+02
