Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.889738090277649462e+03,2.655014618388687353e+00
9.889738107156652404e+03,2.655014701205171690e+00
9.889738124035655346e+03,2.655014784023553176e+00
9.889738140914658288e+03,2.655014866843824706e+00
9.889738157793661230e+03,2.655014949665993385e+00
9.889738174672662353e+03,2.655015032490045002e+00
9.889738191551665295e+03,2.655015115315993768e+00
9.889738208430668237e+03,2.655015198143843236e+00
9.889738225309671179e+03,2.655015280973579195e+00
9.889738242188674121e+03,2.655015363805205197e+00
9.889738259067677063e+03,2.655015446638724796e+00
9.889738275946680005e+03,2.655015529474130886e+00
9.889738292825682947e+03,2.655015612311430573e+00
9.889738309704684070e+03,2.655015695150609645e+00
9.889738326583687012e+03,2.655015777991689419e+00
9.889738343462689954e+03,2.655015860834655683e+00
9.889738360341692896e+03,2.655015943679511992e+00
9.889738377220695838e+03,2.655016026526258344e+00
9.889738394099698780e+03,2.655016109374891187e+00
9.889738410978701722e+03,2.655016192225410521e+00
9.889738427857704664e+03,2.655016275077819898e+00
9.889738444736705787e+03,2.655016357932108662e+00
9.889738461615708729e+03,2.655016440788287468e+00
9.889738478494711671e+03,2.655016523646356319e+00
9.889738495373714613e+03,2.655016606506311660e+00
9.889738512252717555e+03,2.655016689368153493e+00
9.889738529131720497e+03,2.655016772231878264e+00
9.889738546010723439e+03,2.655016855097485973e+00
9.889738562889726381e+03,2.655016937964980173e+00
9.889738579768727504e+03,2.655017020834350205e+00
9.889738596647730446e+03,2.655017103705610282e+00
9.889738613526733388e+03,2.655017186578760402e+00
9.889738630405736330e+03,2.655017269453786355e+00
9.889738647284739272e+03,2.655017352330698799e+00
9.889738664163742214e+03,2.655017435209494181e+00
9.889738681042745156e+03,2.655017518090168949e+00
9.889738697921748098e+03,2.655017600972726655e+00
9.889738714800749221e+03,2.655017683857160193e+00
9.889738731679752163e+03,2.655017766743480223e+00
9.889738748558755105e+03,2.655017849631679638e+00
9.889738765437758047e+03,2.655017932521761992e+00
9.889738782316760989e+03,2.655018015413723731e+00
9.889738799195763931e+03,2.655018098307564856e+00
