Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.013184277777792886e+04,2.654944844421590400e+00
1.013184279854968190e+04,2.654944902934955664e+00
1.013184281932143494e+04,2.654944961441476181e+00
1.013184284009318799e+04,2.654945019941151507e+00
1.013184286086494103e+04,2.654945078433981642e+00
1.013184288163669407e+04,2.654945136919966586e+00
1.013184290240844712e+04,2.654945195399104563e+00
1.013184292318020016e+04,2.654945253871396460e+00
1.013184294395195320e+04,2.654945312336841390e+00
1.013184296472370625e+04,2.654945370795438020e+00
1.013184298549545929e+04,2.654945429247187239e+00
1.013184300626721233e+04,2.654945487692088602e+00
1.013184302703896537e+04,2.654945546130140333e+00
1.013184304781071842e+04,2.654945604561343320e+00
1.013184306858247146e+04,2.654945662985696231e+00
1.013184308935422450e+04,2.654945721403199954e+00
1.013184311012597936e+04,2.654945779813857154e+00
1.013184313089773241e+04,2.654945838217658949e+00
1.013184315166948545e+04,2.654945896614608891e+00
1.013184317244123849e+04,2.654945955004707869e+00
1.013184319321299154e+04,2.654946013387953219e+00
1.013184321398474458e+04,2.654946071764347160e+00
1.013184323475649762e+04,2.654946130133887028e+00
1.013184325552825067e+04,2.654946188496573267e+00
1.013184327630000371e+04,2.654946246852405878e+00
1.013184329707175675e+04,2.654946305201384416e+00
1.013184331784350979e+04,2.654946363543507548e+00
1.013184333861526284e+04,2.654946421878775720e+00
1.013184335938701588e+04,2.654946480207187598e+00
1.013184338015876892e+04,2.654946538528743183e+00
1.013184340093052197e+04,2.654946596843442475e+00
1.013184342170227501e+04,2.654946655151285029e+00
1.013184344247402805e+04,2.654946713452269957e+00
1.013184346324578109e+04,2.654946771746396816e+00
1.013184348401753414e+04,2.654946830033665162e+00
1.013184350478928718e+04,2.654946888314074549e+00
1.013184352556104022e+04,2.654946946587624979e+00
1.013184354633279327e+04,2.654947004854316006e+00
1.013184356710454631e+04,2.654947063114145855e+00
1.013184358787629935e+04,2.654947121367116303e+00
1.013184360864805240e+04,2.654947179613224684e+00
1.013184362941980544e+04,2.654947237852472774e+00
1.013184365019155848e+04,2.654947296084858355e+00
1.013184367096331152e+04,2.654947354310381868e+00
1.013184369173506457e+04,2.654947412529042428e+00
1.013184371250681761e+04,2.654947470740840032e+00
1.013184373327857065e+04,2.654947528945773794e+00
1.013184375405032551e+04,2.654947587143849042e+00
1.013184377482207856e+04,2.654947645335054673e+00
1.013184379559383160e+04,2.654947703519395574e+00
1.013184381636558464e+04,2.654947761696870412e+00
1.013184383713733769e+04,2.654947819867480074e+00
1.013184385790909073e+04,2.654947878031223674e+00
1.013184387868084377e+04,2.654947936188100321e+00
1.013184389945259682e+04,2.654947994338109574e+00
1.013184392022434986e+04,2.654948052481251874e+00
1.013184394099610290e+04,2.654948110617525892e+00
1.013184396176785594e+04,2.654948168746931625e+00
1.013184398253960899e+04,2.654948226869468630e+00
1.013184400331136203e+04,2.654948284985136464e+00
1.013184402408311507e+04,2.654948343093934682e+00
1.013184404485486812e+04,2.654948401195862839e+00
1.013184406562662116e+04,2.654948459290920049e+00
1.013184408639837420e+04,2.654948517379106310e+00
1.013184410717012724e+04,2.654948575460421178e+00
1.013184412794188029e+04,2.654948633534865099e+00
1.013184414871363333e+04,2.654948691602436295e+00
1.013184416948538637e+04,2.654948749663133878e+00
1.013184419025713942e+04,2.654948807716959625e+00
1.013184421102889246e+04,2.654948865763910426e+00
1.013184423180064550e+04,2.654948923803988503e+00
1.013184425257239855e+04,2.654948981837191635e+00
1.013184427334415159e+04,2.654949039863519822e+00
1.013184429411590463e+04,2.654949097882973064e+00
1.013184431488765767e+04,2.654949155895550028e+00
1.013184433565941072e+04,2.654949213901251159e+00
1.013184435643116376e+04,2.654949271900075569e+00
1.013184437720291680e+04,2.654949329892023258e+00
1.013184439797466985e+04,2.654949387877092892e+00
1.013184441874642471e+04,2.654949445855290246e+00
1.013184443951817775e+04,2.654949503826604218e+00
1.013184446028993079e+04,2.654949561791038803e+00
1.013184448106168384e+04,2.654949619748594891e+00
1.013184450183343688e+04,2.654949677699271149e+00
1.013184452260518992e+04,2.654949735643067577e+00
1.013184454337694297e+04,2.654949793579982842e+00
1.013184456414869601e+04,2.654949851510017389e+00
1.013184458492044905e+04,2.654949909433170774e+00
1.013184460569220209e+04,2.654949967349442552e+00
1.013184462646395514e+04,2.654950025258831836e+00
1.013184464723570818e+04,2.654950083161338181e+00
1.013184466800746122e+04,2.654950141056962032e+00
1.013184468877921427e+04,2.654950198945702056e+00
1.013184470955096731e+04,2.654950256827558253e+00
1.013184473032272035e+04,2.654950314702529734e+00
1.013184475109447339e+04,2.654950372570616501e+00
1.013184477186622644e+04,2.654950430431818553e+00
1.013184479263797948e+04,2.654950488286135002e+00
1.013184481340973252e+04,2.654950546133564515e+00
1.013184483418148557e+04,2.654950603974107981e+00
1.013184485495323861e+04,2.654950661807764067e+00
1.013184487572499165e+04,2.654950719634533218e+00
1.013184489649674470e+04,2.654950777454414101e+00
1.013184491726849774e+04,2.654950835267407605e+00
1.013184493804025078e+04,2.654950893073511509e+00
1.013184495881200382e+04,2.654950950872726256e+00
1.013184497958375687e+04,2.654951008665052292e+00
1.013184500035550991e+04,2.654951066450487396e+00
1.013184502112726295e+04,2.654951124229032455e+00
1.013184504189901600e+04,2.654951182000686583e+00
1.013184506267077086e+04,2.654951239765454662e+00
1.013184508344252390e+04,2.654951297523326037e+00
1.013184510421427694e+04,2.654951355274305147e+00
1.013184512498602999e+04,2.654951413018391992e+00
1.013184514575778303e+04,2.654951470755584797e+00
1.013184516652953607e+04,2.654951528485885337e+00
1.013184518730128912e+04,2.654951586209291392e+00
1.013184520807304216e+04,2.654951643925803406e+00
1.013184522884479520e+04,2.654951701635420047e+00
1.013184524961654824e+04,2.654951759338142647e+00
1.013184527038830129e+04,2.654951817033968986e+00
1.013184529116005433e+04,2.654951874722899063e+00
1.013184531193180737e+04,2.654951932404932879e+00
1.013184533270356042e+04,2.654951990080070434e+00
1.013184535347531346e+04,2.654952047748309951e+00
1.013184537424706650e+04,2.654952105409651875e+00
1.013184539501881954e+04,2.654952163064095760e+00
1.013184541579057259e+04,2.654952220711641164e+00
1.013184543656232563e+04,2.654952278352286754e+00
1.013184545733407867e+04,2.654952335986033862e+00
1.013184547810583172e+04,2.654952393612880268e+00
1.013184549887758476e+04,2.654952451232826860e+00
1.013184551964933780e+04,2.654952508845872750e+00
1.013184554042109085e+04,2.654952566452017493e+00
1.013184556119284389e+04,2.654952624051260202e+00
1.013184558196459693e+04,2.654952681643601320e+00
1.013184560273634997e+04,2.654952739229039516e+00
1.013184562350810302e+04,2.654952796807574789e+00
1.013184564427985606e+04,2.654952854379207139e+00
1.013184566505160910e+04,2.654952911943935234e+00
1.013184568582336215e+04,2.654952969501759963e+00
1.013184570659511701e+04,2.654953027052684433e+00
1.013184572736687005e+04,2.654953084596698432e+00
1.013184574813862309e+04,2.654953142133807731e+00
1.013184576891037614e+04,2.654953199664010999e+00
1.013184578968212918e+04,2.654953257187307791e+00
1.013184581045388222e+04,2.654953314703698108e+00
1.013184583122563527e+04,2.654953372213180618e+00
1.013184585199738831e+04,2.654953429715756208e+00
1.013184587276914135e+04,2.654953487211423102e+00
1.013184589354089439e+04,2.654953544700181745e+00
1.013184591431264744e+04,2.654953602182031691e+00
1.013184593508440048e+04,2.654953659656972054e+00
1.013184595585615352e+04,2.654953717125002388e+00
1.013184597662790657e+04,2.654953774586123139e+00
1.013184599739965961e+04,2.654953832040332973e+00
1.013184601817141265e+04,2.654953889487631891e+00
1.013184603894316569e+04,2.654953946928019004e+00
1.013184605971491874e+04,2.654954004361494313e+00
1.013184608048667178e+04,2.654954061788056929e+00
1.013184610125842482e+04,2.654954119207707741e+00
1.013184612203017787e+04,2.654954176620444528e+00
1.013184614280193091e+04,2.654954234026268178e+00
1.013184616357368395e+04,2.654954291425177360e+00
1.013184618434543700e+04,2.654954348817172072e+00
1.013184620511719004e+04,2.654954406202251871e+00
1.013184622588894308e+04,2.654954463580416313e+00
1.013184624666069612e+04,2.654954520951664954e+00
1.013184626743244917e+04,2.654954578315997793e+00
1.013184628820420221e+04,2.654954635673413499e+00
1.013184630897595525e+04,2.654954693023912959e+00
1.013184632974770830e+04,2.654954750367493954e+00
1.013184635051946316e+04,2.654954807704162700e+00
1.013184637129121620e+04,2.654954865033908096e+00
1.013184639206296924e+04,2.654954922356734581e+00
1.013184641283472229e+04,2.654954979672641713e+00
1.013184643360647533e+04,2.654955036981629490e+00
1.013184645437822837e+04,2.654955094283696582e+00
1.013184647514998142e+04,2.654955151578843875e+00
1.013184649592173446e+04,2.654955208867070038e+00
1.013184651669348750e+04,2.654955266148375070e+00
1.013184653746524054e+04,2.654955323422758084e+00
1.013184655823699359e+04,2.654955380690219080e+00
1.013184657900874663e+04,2.654955437950757169e+00
1.013184659978049967e+04,2.654955495204372795e+00
1.013184662055225272e+04,2.654955552451064182e+00
1.013184664132400576e+04,2.654955609690832219e+00
1.013184666209575880e+04,2.654955666923676016e+00
1.013184668286751184e+04,2.654955724149594243e+00
1.013184670363926489e+04,2.654955781368588674e+00
1.013184672441101793e+04,2.654955838580656202e+00
1.013184674518277097e+04,2.654955895785798159e+00
1.013184676595452402e+04,2.654955952984013656e+00
1.013184678672627706e+04,2.654956010175302250e+00
1.013184680749803010e+04,2.654956067359663940e+00
1.013184682826978315e+04,2.654956124537097395e+00
1.013184684904153619e+04,2.654956181707603058e+00
1.013184686981328923e+04,2.654956238871179597e+00
1.013184689058504227e+04,2.654956296027827456e+00
1.013184691135679532e+04,2.654956353177545747e+00
1.013184693212854836e+04,2.654956410320334470e+00
1.013184695290030140e+04,2.654956467456192737e+00
1.013184697367205445e+04,2.654956524585120103e+00
1.013184699444380749e+04,2.654956581707116126e+00
1.013184701521556235e+04,2.654956638822186132e+00
1.013184703598731539e+04,2.654956695930319022e+00
1.013184705675906844e+04,2.654956753031519678e+00
1.013184707753082148e+04,2.654956810125786770e+00
1.013184709830257452e+04,2.654956867213121186e+00
1.013184711907432757e+04,2.654956924293521592e+00
1.013184713984608061e+04,2.654956981366987545e+00
1.013184716061783365e+04,2.654957038433519489e+00
1.013184718138958669e+04,2.654957095493116537e+00
1.013184720216133974e+04,2.654957152545777799e+00
1.013184722293309278e+04,2.654957209591503720e+00
1.013184724370484582e+04,2.654957266630292523e+00
1.013184726447659887e+04,2.654957323662145541e+00
1.013184728524835191e+04,2.654957380687060997e+00
1.013184730602010495e+04,2.654957437705039336e+00
1.013184732679185799e+04,2.654957494716078781e+00
1.013184734756361104e+04,2.654957551720180220e+00
1.013184736833536408e+04,2.654957608717343653e+00
1.013184738910711712e+04,2.654957665707566861e+00
1.013184740987887017e+04,2.654957722690850730e+00
1.013184743065062321e+04,2.654957779667194817e+00
1.013184745142237625e+04,2.654957836636597790e+00
1.013184747219412930e+04,2.654957893599060537e+00
1.013184749296588234e+04,2.654957950554581281e+00
1.013184751373763538e+04,2.654958007503160466e+00
1.013184753450938842e+04,2.654958064444797206e+00
1.013184755528114147e+04,2.654958121379491942e+00
1.013184757605289451e+04,2.654958178307243344e+00
1.013184759682464755e+04,2.654958235228051411e+00
1.013184761759640060e+04,2.654958292141914811e+00
1.013184763836815364e+04,2.654958349048833988e+00
1.013184765913990850e+04,2.654958405948814271e+00
1.013184767991166154e+04,2.654958462841843225e+00
1.013184770068341459e+04,2.654958519727927513e+00
1.013184772145516763e+04,2.654958576607065801e+00
1.013184774222692067e+04,2.654958633479256758e+00
1.013184776299867372e+04,2.654958690344501715e+00
1.013184778377042676e+04,2.654958747202798897e+00
1.013184780454217980e+04,2.654958804054148302e+00
1.013184782531393284e+04,2.654958860898549933e+00
1.013184784608568589e+04,2.654958917736002455e+00
1.013184786685743893e+04,2.654958974566506757e+00
1.013184788762919197e+04,2.654959031390061064e+00
1.013184790840094502e+04,2.654959088206664930e+00
1.013184792917269806e+04,2.654959145016319688e+00
1.013184794994445110e+04,2.654959201819023118e+00
1.013184797071620414e+04,2.654959258614775663e+00
1.013184799148795719e+04,2.654959315403576436e+00
1.013184801225971023e+04,2.654959372185424993e+00
1.013184803303146327e+04,2.654959428960321777e+00
1.013184805380321632e+04,2.654959485728265456e+00
1.013184807457496936e+04,2.654959542489256030e+00
1.013184809534672240e+04,2.654959599243292612e+00
1.013184811611847545e+04,2.654959655990375200e+00
1.013184813689022849e+04,2.654959712730503352e+00
1.013184815766198153e+04,2.654959769463676622e+00
1.013184817843373457e+04,2.654959826189894123e+00
1.013184819920548762e+04,2.654959882909156299e+00
1.013184821997724066e+04,2.654959939621462262e+00
1.013184824074899370e+04,2.654959996326811122e+00
1.013184826152074675e+04,2.654960053025203326e+00
1.013184828229249979e+04,2.654960109716637984e+00
1.013184830306425465e+04,2.654960166401119537e+00
1.013184832383600769e+04,2.654960223078638215e+00
1.013184834460776074e+04,2.654960279749198016e+00
1.013184836537951378e+04,2.654960336412798494e+00
1.013184838615126682e+04,2.654960393069439206e+00
1.013184840692301987e+04,2.654960449719120597e+00
1.013184842769477291e+04,2.654960506361840888e+00
1.013184844846652595e+04,2.654960562997600526e+00
1.013184846923827899e+04,2.654960619626399065e+00
1.013184849001003204e+04,2.654960676248235174e+00
1.013184851078178508e+04,2.654960732863110184e+00
1.013184853155353812e+04,2.654960789471021876e+00
1.013184855232529117e+04,2.654960846071970693e+00
1.013184857309704421e+04,2.654960902665956191e+00
1.013184859386879725e+04,2.654960959252977926e+00
1.013184861464055030e+04,2.654961015833035898e+00
1.013184863541230334e+04,2.654961072406128775e+00
1.013184865618405638e+04,2.654961128972256557e+00
1.013184867695580942e+04,2.654961185531418355e+00
1.013184869772756247e+04,2.654961242083615058e+00
1.013184871849931551e+04,2.654961298628844890e+00
1.013184873927106855e+04,2.654961355167108294e+00
1.013184876004282160e+04,2.654961411698403939e+00
1.013184878081457464e+04,2.654961468222732712e+00
1.013184880158632768e+04,2.654961524740092838e+00
1.013184882235808072e+04,2.654961581250484759e+00
1.013184884312983377e+04,2.654961637753908033e+00
1.013184886390158681e+04,2.654961694250361326e+00
1.013184888467333985e+04,2.654961750739845083e+00
1.013184890544509290e+04,2.654961807222358861e+00
1.013184892621684594e+04,2.654961863697902658e+00
1.013184894698860080e+04,2.654961920166479583e+00
1.013184896776035384e+04,2.654961976628080755e+00
1.013184898853210689e+04,2.654962033082709727e+00
