Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.889739339323850800e+03,5.562556306144526843e+02
9.889739356202853742e+03,5.562601497801631467e+02
9.889739373081856684e+03,5.562646684308605245e+02
9.889739389960857807e+03,5.562691865660495978e+02
9.889739406839860749e+03,5.562737041866953405e+02
9.889739423718863691e+03,5.562782212923020779e+02
9.889739440597866633e+03,5.562827378828612837e+02
9.889739457476869575e+03,5.562872539583642038e+02
9.889739474355872517e+03,5.562917695188021980e+02
9.889739491234875459e+03,5.562962845641666263e+02
9.889739508113878401e+03,5.563007990944488483e+02
9.889739524992879524e+03,5.563053131091537580e+02
9.889739541871882466e+03,5.563098266092456470e+02
9.889739558750885408e+03,5.563143395942292955e+02
9.889739575629888350e+03,5.563188520640960633e+02
9.889739592508891292e+03,5.563233640188373101e+02
9.889739609387894234e+03,5.563278754584443959e+02
9.889739626266897176e+03,5.563323863829086804e+02
9.889739643145900118e+03,5.563368967922216370e+02
9.889739660024901241e+03,5.563414066858883871e+02
9.889739676903904183e+03,5.563459160648724264e+02
9.889739693782907125e+03,5.563504249286791037e+02
9.889739710661910067e+03,5.563549332772996650e+02
9.889739727540913009e+03,5.563594411107255837e+02
9.889739744419915951e+03,5.563639484289481061e+02
9.889739761298918893e+03,5.563684552319587056e+02
9.889739778177921835e+03,5.563729615197486282e+02
9.889739795056922958e+03,5.563774672918237911e+02
9.889739811935925900e+03,5.563819725491465533e+02
9.889739828814928842e+03,5.563864772912228318e+02
9.889739845693931784e+03,5.563909815180438727e+02
9.889739862572934726e+03,5.563954852296011495e+02
9.889739879451937668e+03,5.563999884258859083e+02
9.889739896330940610e+03,5.564044911068896226e+02
9.889739913209943552e+03,5.564089932726035386e+02
9.889739930088944675e+03,5.564134949225340279e+02
9.889739946967947617e+03,5.564179960576426538e+02
9.889739963846950559e+03,5.564224966774356744e+02
9.889739980725953501e+03,5.564269967819043359e+02
9.889739997604956443e+03,5.564314963710402253e+02
9.889740014483959385e+03,5.564359954448345889e+02
9.889740031362962327e+03,5.564404940032786726e+02
9.889740048241965269e+03,5.564449920463640638e+02
9.889740065120966392e+03,5.564494895735973614e+02
9.889740081999969334e+03,5.564539865859394467e+02
9.889740098878972276e+03,5.564584830828968052e+02
9.889740115757975218e+03,5.564629790644609102e+02
9.889740132636978160e+03,5.564674745306230079e+02
9.889740149515981102e+03,5.564719694813747992e+02
9.889740166394984044e+03,5.564764639167073028e+02
9.889740183273986986e+03,5.564809578366121059e+02
9.889740200152988109e+03,5.564854512405962623e+02
9.889740217031991051e+03,5.564899441296196301e+02
9.889740233910993993e+03,5.564944365031896041e+02
9.889740250789996935e+03,5.564989283612972031e+02
9.889740267668999877e+03,5.565034197039340143e+02
9.889740284548002819e+03,5.565079105310913974e+02
9.889740301427005761e+03,5.565124008427607123e+02
9.889740318306008703e+03,5.565168906389332051e+02
9.889740335185009826e+03,5.565213799191168391e+02
9.889740352064012768e+03,5.565258686842703355e+02
9.889740368943015710e+03,5.565303569339013166e+02
9.889740385822018652e+03,5.565348446680012557e+02
9.889740402701021594e+03,5.565393318865613992e+02
9.889740419580024536e+03,5.565438185895733341e+02
9.889740436459027478e+03,5.565483047770281928e+02
9.889740453338030420e+03,5.565527904489175626e+02
9.889740470217031543e+03,5.565572756047495204e+02
9.889740487096034485e+03,5.565617602454822190e+02
9.889740503975037427e+03,5.565662443706235081e+02
9.889740520854040369e+03,5.565707279801648610e+02
9.889740537733043311e+03,5.565752110740976377e+02
9.889740554612046253e+03,5.565796936524134253e+02
9.889740571491049195e+03,5.565841757151033562e+02
9.889740588370052137e+03,5.565886572621590176e+02
9.889740605249053260e+03,5.565931382930889413e+02
9.889740622128056202e+03,5.565976188088502568e+02
9.889740639007059144e+03,5.566020988089514958e+02
9.889740655886062086e+03,5.566065782933839046e+02
9.889740672765065028e+03,5.566110572621392976e+02
9.889740689644067970e+03,5.566155357152086935e+02
9.889740706523070912e+03,5.566200136525836797e+02
9.889740723402073854e+03,5.566244910742555021e+02
9.889740740281074977e+03,5.566289679797333747e+02
9.889740757160077919e+03,5.566334443699735175e+02
9.889740774039080861e+03,5.566379202444848033e+02
9.889740790918083803e+03,5.566423956032587057e+02
9.889740807797086745e+03,5.566468704462866981e+02
9.889740824676089687e+03,5.566513447735601403e+02
9.889740841555092629e+03,5.566558185850705058e+02
9.889740858434095571e+03,5.566602918808091545e+02
9.889740875313096694e+03,5.566647646602854138e+02
9.889740892192099636e+03,5.566692369244549354e+02
9.889740909071102578e+03,5.566737086728270469e+02
9.889740925950105520e+03,5.566781799053931081e+02
9.889740942829108462e+03,5.566826506221447062e+02
9.889740959708111404e+03,5.566871208230728598e+02
9.889740976587114346e+03,5.566915905081694973e+02
9.889740993466117288e+03,5.566960596774257510e+02
9.889741010345118411e+03,5.567005283303516308e+02
9.889741027224121353e+03,5.567049964679017648e+02
9.889741044103124295e+03,5.567094640895857083e+02
9.889741060982127237e+03,5.567139311953952756e+02
9.889741077861130179e+03,5.567183977853214856e+02
9.889741094740133121e+03,5.567228638593561527e+02
9.889741111619136063e+03,5.567273294174904095e+02
9.889741128498139005e+03,5.567317944597158430e+02
9.889741145377140128e+03,5.567362589855428041e+02
9.889741162256143070e+03,5.567407229959250117e+02
9.889741179135146012e+03,5.567451864903725891e+02
9.889741196014148954e+03,5.567496494688771236e+02
9.889741212893151896e+03,5.567541119314300886e+02
9.889741229772154838e+03,5.567585738780227302e+02
9.889741246651157780e+03,5.567630353086467494e+02
9.889741263530160722e+03,5.567674962232933922e+02
9.889741280409161845e+03,5.567719566214734641e+02
9.889741297288164787e+03,5.567764165041398883e+02
9.889741314167167729e+03,5.567808758708033565e+02
9.889741331046170671e+03,5.567853347214552286e+02
9.889741347925173613e+03,5.567897930560869781e+02
9.889741364804176555e+03,5.567942508746903059e+02
9.889741381683179497e+03,5.567987081772562306e+02
9.889741398562182439e+03,5.568031649637766805e+02
9.889741415441183563e+03,5.568076212337624611e+02
9.889741432320186505e+03,5.568120769881656997e+02
9.889741449199189447e+03,5.568165322264976567e+02
9.889741466078192389e+03,5.568209869487495780e+02
9.889741482957195331e+03,5.568254411549132783e+02
9.889741499836198273e+03,5.568298948449798900e+02
9.889741516715201215e+03,5.568343480189408865e+02
9.889741533594204157e+03,5.568388006767878551e+02
9.889741550473205280e+03,5.568432528180325107e+02
9.889741567352208222e+03,5.568477044436257302e+02
9.889741584231211164e+03,5.568521555530793421e+02
9.889741601110214106e+03,5.568566061463848200e+02
9.889741617989217048e+03,5.568610562235334100e+02
9.889741634868219990e+03,5.568655057845168130e+02
9.889741651747222932e+03,5.568699548293262751e+02
9.889741668626225874e+03,5.568744033579534971e+02
9.889741685505226997e+03,5.568788513699105351e+02
9.889741702384229939e+03,5.568832988661473564e+02
9.889741719263232881e+03,5.568877458461763581e+02
9.889741736142235823e+03,5.568921923099890137e+02
9.889741753021238765e+03,5.568966382575764555e+02
9.889741769900241707e+03,5.569010836889304983e+02
9.889741786779244649e+03,5.569055286040425017e+02
9.889741803658247591e+03,5.569099730029038255e+02
9.889741820537248714e+03,5.569144168850273218e+02
9.889741837416251656e+03,5.569188602513620481e+02
9.889741854295254598e+03,5.569233031014207427e+02
9.889741871174257540e+03,5.569277454351945380e+02
9.889741888053260482e+03,5.569321872526754760e+02
9.889741904932263424e+03,5.569366285538544616e+02
9.889741921811266366e+03,5.569410693387233096e+02
9.889741938690269308e+03,5.569455096072734932e+02
9.889741955569270431e+03,5.569499493590179782e+02
9.889741972448273373e+03,5.569543885949051401e+02
9.889741989327276315e+03,5.569588273144480581e+02
9.889742006206279257e+03,5.569632655176382059e+02
9.889742023085282199e+03,5.569677032044670568e+02
9.889742039964285141e+03,5.569721403749261981e+02
9.889742056843288083e+03,5.569765770290068758e+02
9.889742073722291025e+03,5.569810131667009045e+02
9.889742090601292148e+03,5.569854487875213636e+02
9.889742107480295090e+03,5.569898838924161737e+02
9.889742124359298032e+03,5.569943184808986416e+02
9.889742141238300974e+03,5.569987525529603545e+02
9.889742158117303916e+03,5.570031861085925584e+02
9.889742174996306858e+03,5.570076191477870680e+02
9.889742191875309800e+03,5.570120516705351292e+02
9.889742208754312742e+03,5.570164836768284431e+02
9.889742225633313865e+03,5.570209151661807709e+02
9.889742242512316807e+03,5.570253461395387831e+02
9.889742259391319749e+03,5.570297765964165819e+02
9.889742276270322691e+03,5.570342065368055273e+02
9.889742293149325633e+03,5.570386359606972064e+02
9.889742310028328575e+03,5.570430648680828654e+02
9.889742326907331517e+03,5.570474932589542050e+02
9.889742343786334459e+03,5.570519211333029261e+02
9.889742360665335582e+03,5.570563484906431313e+02
9.889742377544338524e+03,5.570607753319206950e+02
9.889742394423341466e+03,5.570652016566499469e+02
9.889742411302344408e+03,5.570696274648224744e+02
9.889742428181347350e+03,5.570740527564297508e+02
9.889742445060350292e+03,5.570784775314631361e+02
9.889742461939353234e+03,5.570829017899144446e+02
9.889742478818356176e+03,5.570873255317750363e+02
9.889742495697357299e+03,5.570917487565596957e+02
9.889742512576360241e+03,5.570961714652133878e+02
9.889742529455363183e+03,5.571005936572510109e+02
9.889742546334366125e+03,5.571050153326638110e+02
9.889742563213369067e+03,5.571094364914436028e+02
9.889742580092372009e+03,5.571138571335818597e+02
9.889742596971374951e+03,5.571182772590698278e+02
9.889742613850377893e+03,5.571226968678994353e+02
9.889742630729379016e+03,5.571271159595858080e+02
9.889742647608381958e+03,5.571315345350727739e+02
9.889742664487384900e+03,5.571359525938759134e+02
9.889742681366387842e+03,5.571403701359864726e+02
9.889742698245390784e+03,5.571447871613961524e+02
9.889742715124393726e+03,5.571492036700964263e+02
9.889742732003396668e+03,5.571536196620788814e+02
9.889742748882399610e+03,5.571580351373348776e+02
9.889742765761400733e+03,5.571624500953805637e+02
9.889742782640403675e+03,5.571668645371585171e+02
9.889742799519406617e+03,5.571712784621848868e+02
9.889742816398409559e+03,5.571756918704510326e+02
9.889742833277412501e+03,5.571801047619485416e+02
9.889742850156415443e+03,5.571845171366688874e+02
9.889742867035418385e+03,5.571889289946037707e+02
9.889742883914421327e+03,5.571933403357444377e+02
9.889742900793422450e+03,5.571977511596073782e+02
9.889742917672425392e+03,5.572021614671347152e+02
9.889742934551428334e+03,5.572065712578425973e+02
9.889742951430431276e+03,5.572109805317226119e+02
9.889742968309434218e+03,5.572153892887663460e+02
9.889742985188437160e+03,5.572197975289652732e+02
9.889743002067440102e+03,5.572242052523108669e+02
9.889743018946443044e+03,5.572286124587948279e+02
9.889743035825444167e+03,5.572330191479337600e+02
9.889743052704447109e+03,5.572374253206691037e+02
9.889743069583450051e+03,5.572418309765173490e+02
9.889743086462452993e+03,5.572462361154699693e+02
9.889743103341455935e+03,5.572506407375188928e+02
9.889743120220458877e+03,5.572550448426552521e+02
9.889743137099461819e+03,5.572594484308707479e+02
9.889743153978464761e+03,5.572638515021570811e+02
9.889743170857465884e+03,5.572682540560311963e+02
9.889743187736468826e+03,5.572726560934337385e+02
9.889743204615471768e+03,5.572770576138814249e+02
9.889743221494474710e+03,5.572814586173662974e+02
9.889743238373477652e+03,5.572858591038796021e+02
9.889743255252480594e+03,5.572902590734130399e+02
9.889743272131483536e+03,5.572946585259579706e+02
9.889743289010486478e+03,5.572990574615062087e+02
9.889743305889487601e+03,5.573034558795751536e+02
9.889743322768490543e+03,5.573078537811045408e+02
9.889743339647493485e+03,5.573122511656117695e+02
9.889743356526496427e+03,5.573166480330884269e+02
9.889743373405499369e+03,5.573210443835262140e+02
9.889743390284502311e+03,5.573254402169164905e+02
9.889743407163505253e+03,5.573298355332509573e+02
9.889743424042508195e+03,5.573342303325212015e+02
9.889743440921509318e+03,5.573386246142451910e+02
9.889743457800512260e+03,5.573430183793617516e+02
9.889743474679515202e+03,5.573474116273886239e+02
9.889743491558518144e+03,5.573518043583176222e+02
9.889743508437521086e+03,5.573561965721402203e+02
9.889743525316524028e+03,5.573605882688480051e+02
9.889743542195526970e+03,5.573649794484324502e+02
9.889743559074529912e+03,5.573693701108853702e+02
9.889743575953531035e+03,5.573737602557251876e+02
9.889743592832533977e+03,5.573781498838894777e+02
9.889743609711536919e+03,5.573825389948968905e+02
9.889743626590539861e+03,5.573869275887390131e+02
9.889743643469542803e+03,5.573913156654074328e+02
9.889743660348545745e+03,5.573957032248936230e+02
9.889743677227548687e+03,5.574000902671891708e+02
9.889743694106551629e+03,5.574044767922858910e+02
9.889743710985552752e+03,5.574088627997025469e+02
9.889743727864555694e+03,5.574132482903759183e+02
9.889743744743558636e+03,5.574176332638253371e+02
9.889743761622561578e+03,5.574220177200419357e+02
9.889743778501564520e+03,5.574264016590174151e+02
9.889743795380567462e+03,5.574307850807435898e+02
9.889743812259570404e+03,5.574351679852119332e+02
9.889743829138573346e+03,5.574395503724139189e+02
9.889743846017574469e+03,5.574439322418692200e+02
9.889743862896577411e+03,5.574483135945135928e+02
9.889743879775580353e+03,5.574526944298664830e+02
9.889743896654583295e+03,5.574570747479194779e+02
9.889743913533586237e+03,5.574614545486642783e+02
9.889743930412589179e+03,5.574658338320924713e+02
9.889743947291592121e+03,5.574702125981954168e+02
9.889743964170595063e+03,5.574745908469650431e+02
9.889743981049596186e+03,5.574789685779210231e+02
9.889743997928599128e+03,5.574833457919985449e+02
9.889744014807602071e+03,5.574877224887173952e+02
9.889744031686605013e+03,5.574920986680691612e+02
9.889744048565607955e+03,5.574964743300456576e+02
9.889744065444610897e+03,5.575008494746382439e+02
9.889744082323613839e+03,5.575052241018386212e+02
9.889744099202616781e+03,5.575095982116383766e+02
9.889744116081617904e+03,5.575139718035578653e+02
9.889744132960620846e+03,5.575183448785313658e+02
9.889744149839623788e+03,5.575227174360790059e+02
9.889744166718626730e+03,5.575270894761926002e+02
9.889744183597629672e+03,5.575314609988635084e+02
9.889744200476632614e+03,5.575358320040836588e+02
9.889744217355635556e+03,5.575402024918444113e+02
9.889744234234638498e+03,5.575445724621375803e+02
9.889744251113639621e+03,5.575489419144837484e+02
9.889744267992642563e+03,5.575533108498163983e+02
9.889744284871645505e+03,5.575576792676562263e+02
9.889744301750648447e+03,5.575620471679948196e+02
9.889744318629651389e+03,5.575664145508239926e+02
9.889744335508654331e+03,5.575707814161351052e+02
9.889744352387657273e+03,5.575751477639198583e+02
9.889744369266660215e+03,5.575795135941699527e+02
9.889744386145661338e+03,5.575838789064067669e+02
9.889744403024664280e+03,5.575882437015623054e+02
9.889744419903667222e+03,5.575926079791581742e+02
9.889744436782670164e+03,5.575969717391859604e+02
9.889744453661673106e+03,5.576013349816369100e+02
9.889744470540676048e+03,5.576056977065032925e+02
9.889744487419678990e+03,5.576100599137761265e+02
9.889744504298681932e+03,5.576144216034474539e+02
9.889744521177683055e+03,5.576187827750387669e+02
9.889744538056685997e+03,5.576231434294818428e+02
9.889744554935688939e+03,5.576275035662980599e+02
9.889744571814691881e+03,5.576318631854791192e+02
9.889744588693694823e+03,5.576362222870168353e+02
9.889744605572697765e+03,5.576405808709025678e+02
9.889744622451700707e+03,5.576449389371283587e+02
9.889744639330703649e+03,5.576492964856854542e+02
9.889744656209704772e+03,5.576536535160962558e+02
9.889744673088707714e+03,5.576580100292912903e+02
9.889744689967710656e+03,5.576623660247927319e+02
9.889744706846713598e+03,5.576667215025922815e+02
9.889744723725716540e+03,5.576710764626815262e+02
9.889744740604719482e+03,5.576754309050520533e+02
9.889744757483722424e+03,5.576797848296955635e+02
9.889744774362725366e+03,5.576841382366037578e+02
9.889744791241726489e+03,5.576884911252991515e+02
9.889744808120729431e+03,5.576928434967115891e+02
9.889744824999732373e+03,5.576971953503636996e+02
9.889744841878735315e+03,5.577015466862470703e+02
9.889744858757738257e+03,5.577058975043532882e+02
9.889744875636741199e+03,5.577102478046741680e+02
9.889744892515744141e+03,5.577145975872011832e+02
9.889744909394747083e+03,5.577189468519261482e+02
9.889744926273748206e+03,5.577232955983720331e+02
9.889744943152751148e+03,5.577276438274676593e+02
9.889744960031754090e+03,5.577319915387363380e+02
9.889744976910757032e+03,5.577363387321694290e+02
9.889744993789759974e+03,5.577406854077587468e+02
9.889745010668762916e+03,5.577450315654958786e+02
9.889745027547765858e+03,5.577493772053726389e+02
9.889745044426768800e+03,5.577537223273805012e+02
9.889745061305769923e+03,5.577580669310430039e+02
9.889745078184772865e+03,5.577624110172884002e+02
9.889745095063775807e+03,5.577667545856397737e+02
9.889745111942778749e+03,5.577710976360892801e+02
9.889745128821781691e+03,5.577754401686281653e+02
9.889745145700784633e+03,5.577797821832482441e+02
9.889745162579787575e+03,5.577841236799411035e+02
9.889745179458790517e+03,5.577884646586986719e+02
9.889745196337791640e+03,5.577928051190447150e+02
9.889745213216794582e+03,5.577971450619064626e+02
9.889745230095797524e+03,5.578014844868077944e+02
9.889745246974800466e+03,5.578058233937402974e+02
9.889745263853803408e+03,5.578101617826957863e+02
9.889745280732806350e+03,5.578144996536659619e+02
9.889745297611809292e+03,5.578188370066424113e+02
9.889745314490812234e+03,5.578231738416168355e+02
9.889745331369813357e+03,5.578275101581135687e+02
9.889745348248816299e+03,5.578318459570590448e+02
9.889745365127819241e+03,5.578361812379775984e+02
9.889745382006822183e+03,5.578405160008608163e+02
9.889745398885825125e+03,5.578448502457005134e+02
9.889745415764828067e+03,5.578491839724881629e+02
9.889745432643831009e+03,5.578535171812158069e+02
9.889745449522833951e+03,5.578578498718748051e+02
9.889745466401836893e+03,5.578621820444569721e+02
9.889745483280838016e+03,5.578665136984872106e+02
9.889745500159840958e+03,5.578708448348909315e+02
9.889745517038843900e+03,5.578751754531928100e+02
9.889745533917846842e+03,5.578795055533846607e+02
9.889745550796849784e+03,5.578838351354580709e+02
9.889745567675852726e+03,5.578881641994049687e+02
9.889745584554855668e+03,5.578924927452168276e+02
9.889745601433858610e+03,5.578968207728854622e+02
9.889745618312859733e+03,5.579011482819361163e+02
9.889745635191862675e+03,5.579054752732932911e+02
9.889745652070865617e+03,5.579098017464824579e+02
9.889745668949868559e+03,5.579141277014949765e+02
9.889745685828871501e+03,5.579184531383228887e+02
9.889745702707874443e+03,5.579227780569576680e+02
9.889745719586877385e+03,5.579271024573911291e+02
9.889745736465880327e+03,5.579314263396149727e+02
9.889745753344881450e+03,5.579357497031550110e+02
9.889745770223884392e+03,5.579400725489347224e+02
9.889745787102887334e+03,5.579443948764799188e+02
9.889745803981890276e+03,5.579487166857824150e+02
9.889745820860893218e+03,5.579530379768336843e+02
9.889745837739896160e+03,5.579573587496256550e+02
9.889745854618899102e+03,5.579616790041499144e+02
9.889745871497902044e+03,5.579659987403982768e+02
9.889745888376903167e+03,5.579703179578970094e+02
9.889745905255906109e+03,5.579746366575687944e+02
9.889745922134909051e+03,5.579789548389395577e+02
9.889745939013911993e+03,5.579832725020014550e+02
9.889745955892914935e+03,5.579875896467458460e+02
9.889745972771917877e+03,5.579919062731646591e+02
9.889745989650920819e+03,5.579962223812495949e+02
9.889746006529923761e+03,5.580005379709923545e+02
9.889746023408924884e+03,5.580048530419196595e+02
9.889746040287927826e+03,5.580091675949532828e+02
9.889746057166930768e+03,5.580134816296198323e+02
9.889746074045933710e+03,5.580177951459111227e+02
9.889746090924936652e+03,5.580221081438189685e+02
9.889746107803939594e+03,5.580264206233347295e+02
9.889746124682942536e+03,5.580307325844505613e+02
9.889746141561945478e+03,5.580350440271580510e+02
9.889746158440946601e+03,5.580393549509842614e+02
9.889746175319949543e+03,5.580436653568502834e+02
9.889746192198952485e+03,5.580479752442830659e+02
9.889746209077955427e+03,5.580522846132745372e+02
9.889746225956958369e+03,5.580565934638161707e+02
9.889746242835961311e+03,5.580609017958998948e+02
9.889746259714964253e+03,5.580652096095174102e+02
9.889746276593967195e+03,5.580695169046603041e+02
9.889746293472968318e+03,5.580738236808564352e+02
9.889746310351971260e+03,5.580781299390257573e+02
9.889746327230974202e+03,5.580824356786959015e+02
9.889746344109977144e+03,5.580867408998584551e+02
9.889746360988980086e+03,5.580910456025052326e+02
9.889746377867983028e+03,5.580953497866278212e+02
9.889746394746985970e+03,5.580996534522183765e+02
9.889746411625988912e+03,5.581039565992682583e+02
9.889746428504990035e+03,5.581082592273056662e+02
9.889746445383992977e+03,5.581125613372498719e+02
9.889746462262995919e+03,5.581168629286287342e+02
9.889746479141998861e+03,5.581211640014340674e+02
9.889746496021001803e+03,5.581254645556575724e+02
9.889746512900004745e+03,5.581297645912910639e+02
9.889746529779007687e+03,5.581340641083263563e+02
9.889746546658010629e+03,5.581383631067550368e+02
9.889746563537011752e+03,5.581426615861057599e+02
9.889746580416014694e+03,5.581469595472966603e+02
9.889746597295017636e+03,5.581512569898563925e+02
9.889746614174020579e+03,5.581555539137765436e+02
9.889746631053023521e+03,5.581598503190491556e+02
9.889746647932026463e+03,5.581641462056655882e+02
9.889746664811029405e+03,5.581684415736178835e+02
9.889746681690032347e+03,5.581727364228977422e+02
9.889746698569033470e+03,5.581770307530340460e+02
9.889746715448036412e+03,5.581813245649444752e+02
9.889746732327039354e+03,5.581856178581575705e+02
9.889746749206042296e+03,5.581899106326652600e+02
9.889746766085045238e+03,5.581942028884593583e+02
9.889746782964048180e+03,5.581984946255316800e+02
9.889746799843051122e+03,5.582027858438738122e+02
9.889746816722054064e+03,5.582070765434777968e+02
9.889746833601055187e+03,5.582113667238728567e+02
9.889746850480058129e+03,5.582156563859754215e+02
9.889746867359061071e+03,5.582199455293149413e+02
9.889746884238064013e+03,5.582242341538834580e+02
9.889746901117066955e+03,5.582285222596723315e+02
9.889746917996069897e+03,5.582328098466737174e+02
9.889746934875072839e+03,5.582370969148790891e+02
9.889746951754075781e+03,5.582413834642803749e+02
9.889746968633076904e+03,5.582456694944075934e+02
9.889746985512079846e+03,5.582499550061759237e+02
9.889747002391082788e+03,5.582542399991156117e+02
9.889747019270085730e+03,5.582585244732183583e+02
9.889747036149088672e+03,5.582628084284759780e+02
9.889747053028091614e+03,5.582670918648800580e+02
9.889747069907094556e+03,5.582713747824225266e+02
9.889747086786097498e+03,5.582756571810950845e+02
9.889747103665098621e+03,5.582799390604282053e+02
9.889747120544101563e+03,5.582842204213366131e+02
9.889747137423104505e+03,5.582885012633504402e+02
9.889747154302107447e+03,5.582927815864617287e+02
9.889747171181110389e+03,5.582970613906619519e+02
9.889747188060113331e+03,5.583013406759432655e+02
9.889747204939116273e+03,5.583056194422970293e+02
9.889747221818119215e+03,5.583098976897153989e+02
9.889747238697120338e+03,5.583141754177290750e+02
9.889747255576123280e+03,5.583184526272518724e+02
9.889747272455126222e+03,5.583227293178144919e+02
9.889747289334129164e+03,5.583270054894088616e+02
9.889747306213132106e+03,5.583312811420266826e+02
9.889747323092135048e+03,5.583355562756597692e+02
9.889747339971137990e+03,5.583398308902998224e+02
9.889747356850140932e+03,5.583441049859388841e+02
9.889747373729142055e+03,5.583483785621081097e+02
9.889747390608144997e+03,5.583526516197202909e+02
9.889747407487147939e+03,5.583569241583068106e+02
9.889747424366150881e+03,5.583611961778594832e+02
9.889747441245153823e+03,5.583654676783700097e+02
9.889747458124156765e+03,5.583697386598303183e+02
9.889747475003159707e+03,5.583740091222319961e+02
9.889747491882162649e+03,5.583782790655670851e+02
9.889747508761163772e+03,5.583825484893674229e+02
9.889747525640166714e+03,5.583868173945445506e+02
9.889747542519169656e+03,5.583910857806306467e+02
9.889747559398172598e+03,5.583953536476172985e+02
9.889747576277175540e+03,5.583996209954963206e+02
9.889747593156178482e+03,5.584038878242596411e+02
9.889747610035181424e+03,5.584081541338989609e+02
9.889747626914184366e+03,5.584124199244059810e+02
9.889747643793185489e+03,5.584166851953131072e+02
9.889747660672188431e+03,5.584209499475315397e+02
9.889747677551191373e+03,5.584252141805932297e+02
9.889747694430194315e+03,5.584294778944901054e+02
9.889747711309197257e+03,5.584337410892138678e+02
9.889747728188200199e+03,5.584380037647564450e+02
9.889747745067203141e+03,5.584422659211095379e+02
9.889747761946206083e+03,5.584465275582651884e+02
9.889747778825207206e+03,5.584507886757559163e+02
9.889747795704210148e+03,5.584550492744920120e+02
9.889747812583213090e+03,5.584593093540058817e+02
9.889747829462216032e+03,5.584635689142895671e+02
9.889747846341218974e+03,5.584678279553348830e+02
9.889747863220221916e+03,5.584720864771337574e+02
