Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.891595520833507180e+03,2.653451445458832048e+00
9.891595543725843527e+03,2.653451489219106563e+00
9.891595566618178054e+03,2.653451532980080518e+00
9.891595589510514401e+03,2.653451576741760576e+00
9.891595612402848928e+03,2.653451620504138742e+00
9.891595635295185275e+03,2.653451664267222565e+00
9.891595658187519803e+03,2.653451708031005385e+00
9.891595681079856149e+03,2.653451751795492530e+00
9.891595703972190677e+03,2.653451795560678228e+00
9.891595726864527023e+03,2.653451839326568695e+00
9.891595749756863370e+03,2.653451883093160379e+00
9.891595772649197897e+03,2.653451926860449728e+00
9.891595795541534244e+03,2.653451970628443402e+00
9.891595818433868772e+03,2.653452014397134295e+00
9.891595841326205118e+03,2.653452058166529515e+00
9.891595864218539646e+03,2.653452101936621510e+00
9.891595887110875992e+03,2.653452145707417387e+00
9.891595910003210520e+03,2.653452189478910039e+00
9.891595932895546866e+03,2.653452233251106129e+00
9.891595955787881394e+03,2.653452277023998551e+00
9.891595978680217740e+03,2.653452320797593966e+00
9.891596001572554087e+03,2.653452364571889266e+00
9.891596024464888615e+03,2.653452408346880009e+00
9.891596047357224961e+03,2.653452452122574190e+00
9.891596070249559489e+03,2.653452495898963814e+00
9.891596093141895835e+03,2.653452539676055544e+00
9.891596116034230363e+03,2.653452583453842717e+00
9.891596138926566709e+03,2.653452627232331551e+00
9.891596161818901237e+03,2.653452671011515829e+00
9.891596184711237584e+03,2.653452714791401323e+00
9.891596207603573930e+03,2.653452758571985814e+00
9.891596230495908458e+03,2.653452802353264861e+00
9.891596253388244804e+03,2.653452846135244680e+00
9.891596276280579332e+03,2.653452889917919055e+00
9.891596299172915678e+03,2.653452933701293759e+00
9.891596322065250206e+03,2.653452977485363018e+00
9.891596344957586552e+03,2.653453021270132606e+00
9.891596367849921080e+03,2.653453065055596305e+00
9.891596390742257427e+03,2.653453108841759889e+00
9.891596413634591954e+03,2.653453152628617140e+00
9.891596436526928301e+03,2.653453196416174276e+00
9.891596459419264647e+03,2.653453240204427743e+00
9.891596482311599175e+03,2.653453283993374434e+00
9.891596505203935521e+03,2.653453327783020121e+00
9.891596528096270049e+03,2.653453371573358588e+00
9.891596550988606396e+03,2.653453415364397383e+00
9.891596573880940923e+03,2.653453459156127181e+00
9.891596596773277270e+03,2.653453502948556419e+00
9.891596619665611797e+03,2.653453546741677105e+00
9.891596642557948144e+03,2.653453590535496787e+00
9.891596665450284490e+03,2.653453634330011468e+00
9.891596688342619018e+03,2.653453678125218040e+00
9.891596711234955364e+03,2.653453721921121833e+00
9.891596734127289892e+03,2.653453765717717516e+00
9.891596757019626239e+03,2.653453809515011308e+00
9.891596779911960766e+03,2.653453853312995658e+00
9.891596802804297113e+03,2.653453897111677673e+00
9.891596825696631640e+03,2.653453940911050246e+00
9.891596848588967987e+03,2.653453984711119595e+00
9.891596871481304333e+03,2.653454028511883500e+00
9.891596894373638861e+03,2.653454072313336631e+00
9.891596917265975208e+03,2.653454116115487427e+00
9.891596940158309735e+03,2.653454159918327004e+00
9.891596963050646082e+03,2.653454203721863358e+00
9.891596985942980609e+03,2.653454247526089826e+00
9.891597008835316956e+03,2.653454291331012183e+00
9.891597031727651483e+03,2.653454335136623321e+00
9.891597054619987830e+03,2.653454378942930791e+00
9.891597077512322358e+03,2.653454422749926600e+00
9.891597100404658704e+03,2.653454466557618296e+00
9.891597123296995051e+03,2.653454510366001440e+00
9.891597146189329578e+03,2.653454554175074254e+00
9.891597169081665925e+03,2.653454597984841179e+00
9.891597191974000452e+03,2.653454641795295998e+00
9.891597214866336799e+03,2.653454685606446262e+00
9.891597237758671326e+03,2.653454729418283975e+00
9.891597260651007673e+03,2.653454773230816244e+00
9.891597283543342201e+03,2.653454817044035519e+00
9.891597306435678547e+03,2.653454860857949349e+00
9.891597329328014894e+03,2.653454904672554626e+00
9.891597352220349421e+03,2.653454948487845577e+00
9.891597375112685768e+03,2.653454992303830640e+00
9.891597398005020295e+03,2.653455036120502708e+00
9.891597420897356642e+03,2.653455079937867556e+00
9.891597443789691170e+03,2.653455123755919853e+00
9.891597466682027516e+03,2.653455167574664042e+00
9.891597489574362044e+03,2.653455211394095237e+00
9.891597512466698390e+03,2.653455255214218766e+00
9.891597535359032918e+03,2.653455299035027970e+00
9.891597558251369264e+03,2.653455342856529953e+00
9.891597581143705611e+03,2.653455386678720718e+00
9.891597604036040138e+03,2.653455430501596712e+00
9.891597626928376485e+03,2.653455474325164598e+00
9.891597649820711013e+03,2.653455518149417269e+00
9.891597672713047359e+03,2.653455561974362276e+00
9.891597695605381887e+03,2.653455605799991623e+00
9.891597718497718233e+03,2.653455649626312418e+00
9.891597741390052761e+03,2.653455693453317554e+00
9.891597764282389107e+03,2.653455737281013693e+00
9.891597787174725454e+03,2.653455781109397282e+00
9.891597810067059982e+03,2.653455824938464769e+00
9.891597832959396328e+03,2.653455868768223258e+00
9.891597855851730856e+03,2.653455912598664757e+00
9.891597878744067202e+03,2.653455956429796814e+00
9.891597901636401730e+03,2.653456000261612324e+00
9.891597924528738076e+03,2.653456044094117505e+00
9.891597947421072604e+03,2.653456087927306140e+00
9.891597970313408950e+03,2.653456131761184444e+00
9.891597993205745297e+03,2.653456175595748423e+00
9.891598016098079825e+03,2.653456219430995411e+00
