Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.880040813145102220e+03,1.115757254303903494e+02
9.880040831704829543e+03,1.115730460696340884e+02
9.880040850264555047e+03,1.115703666950561512e+02
9.880040868824280551e+03,1.115676873063960954e+02
9.880040887384007874e+03,1.115650079033935640e+02
9.880040905943733378e+03,1.115623284865759359e+02
9.880040924503460701e+03,1.115596490554203228e+02
9.880040943063186205e+03,1.115569696104540611e+02
9.880040961622913528e+03,1.115542901511542055e+02
9.880040980182639032e+03,1.115516106780482062e+02
9.880040998742366355e+03,1.115489311906129615e+02
9.880041017302091859e+03,1.115462516893760778e+02
9.880041035861819182e+03,1.115435721738144252e+02
9.880041054421544686e+03,1.115408926444555391e+02
9.880041072981270190e+03,1.115382131010389912e+02
9.880041091540997513e+03,1.115355335433043393e+02
9.880041110100723017e+03,1.115328539717791472e+02
9.880041128660450340e+03,1.115301743859402990e+02
9.880041147220175844e+03,1.115274947863152732e+02
9.880041165779903167e+03,1.115248151723810963e+02
9.880041184339628671e+03,1.115221355446652325e+02
9.880041202899355994e+03,1.115194559026446228e+02
9.880041221459081498e+03,1.115167762468467032e+02
9.880041240018808821e+03,1.115140965767485284e+02
9.880041258578534325e+03,1.115114168928775626e+02
9.880041277138261648e+03,1.115087371947106760e+02
9.880041295697987152e+03,1.115060574827754465e+02
9.880041314257712656e+03,1.115033777568114601e+02
9.880041332817439979e+03,1.115006980165582320e+02
9.880041351377165483e+03,1.114980182625433400e+02
9.880041369936892806e+03,1.114953384942436685e+02
9.880041388496618310e+03,1.114926587121867669e+02
9.880041407056345633e+03,1.114899789158495764e+02
9.880041425616071137e+03,1.114872991057595328e+02
9.880041444175798460e+03,1.114846192813936767e+02
9.880041462735523965e+03,1.114819394432793871e+02
9.880041481295251288e+03,1.114792595908937329e+02
9.880041499854976792e+03,1.114765797247641359e+02
9.880041518414704115e+03,1.114738998443675229e+02
9.880041536974429619e+03,1.114712199502315002e+02
9.880041555534155123e+03,1.114685400420955546e+02
9.880041574093882446e+03,1.114658601196992578e+02
9.880041592653607950e+03,1.114631801835702021e+02
9.880041611213335273e+03,1.114605002331852432e+02
9.880041629773060777e+03,1.114578202690719451e+02
9.880041648332788100e+03,1.114551402907072202e+02
9.880041666892513604e+03,1.114524602986185613e+02
9.880041685452240927e+03,1.114497802922829521e+02
9.880041704011966431e+03,1.114471002722278286e+02
9.880041722571693754e+03,1.114444202379301885e+02
9.880041741131419258e+03,1.114417401899175388e+02
9.880041759691146581e+03,1.114390601276667212e+02
9.880041778250872085e+03,1.114363800517053988e+02
9.880041796810597589e+03,1.114336999617730157e+02
9.880041815370324912e+03,1.114310198576092148e+02
9.880041833930050416e+03,1.114283397397415456e+02
9.880041852489777739e+03,1.114256596076468071e+02
9.880041871049503243e+03,1.114229794618526768e+02
9.880041889609230566e+03,1.114202993018359678e+02
9.880041908168956070e+03,1.114176191281242154e+02
9.880041926728683393e+03,1.114149389401944177e+02
9.880041945288408897e+03,1.114122587385739962e+02
9.880041963848136220e+03,1.114095785227399347e+02
9.880041982407861724e+03,1.114068982932196974e+02
9.880042000967589047e+03,1.114042180494902965e+02
9.880042019527314551e+03,1.114015377920792247e+02
9.880042038087040055e+03,1.113988575207260112e+02
9.880042056646767378e+03,1.113961772351702280e+02
9.880042075206492882e+03,1.113934969359394671e+02
9.880042093766220205e+03,1.113908166225105418e+02
9.880042112325945709e+03,1.113881362954111012e+02
9.880042130885673032e+03,1.113854559541179867e+02
9.880042149445398536e+03,1.113827755991587338e+02
9.880042168005125859e+03,1.113800952300102693e+02
9.880042186564851363e+03,1.113774148472001144e+02
9.880042205124578686e+03,1.113747344502052528e+02
9.880042223684304190e+03,1.113720540395530918e+02
9.880042242244031513e+03,1.113693736147206010e+02
9.880042260803757017e+03,1.113666931762353727e+02
9.880042279363482521e+03,1.113640127238369217e+02
9.880042297923209844e+03,1.113613322572647064e+02
9.880042316482935348e+03,1.113586517770464894e+02
9.880042335042662671e+03,1.113559712826589418e+02
9.880042353602388175e+03,1.113532907746298122e+02
9.880042372162115498e+03,1.113506102524358283e+02
9.880042390721841002e+03,1.113479297166047530e+02
9.880042409281568325e+03,1.113452491666132005e+02
9.880042427841293829e+03,1.113425686029890045e+02
9.880042446401021152e+03,1.113398880252088077e+02
9.880042464960746656e+03,1.113372074338003443e+02
9.880042483520473979e+03,1.113345268282403566e+02
9.880042502080199483e+03,1.113318462090565646e+02
9.880042520639924987e+03,1.113291655759884691e+02
9.880042539199652310e+03,1.113264849287754856e+02
9.880042557759377814e+03,1.113238042679453770e+02
9.880042576319105137e+03,1.113211235929748710e+02
9.880042594878830641e+03,1.113184429043916452e+02
9.880042613438557964e+03,1.113157622016725128e+02
9.880042631998283468e+03,1.113130814853450659e+02
9.880042650558010791e+03,1.113104007548861460e+02
9.880042669117736295e+03,1.113077200108234024e+02
9.880042687677463618e+03,1.113050392526335628e+02
9.880042706237189122e+03,1.113023584808443900e+02
9.880042724796916445e+03,1.112996776949325692e+02
9.880042743356641950e+03,1.112969968954258775e+02
9.880042761916367454e+03,1.112943160820637303e+02
9.880042780476094777e+03,1.112916352545855858e+02
9.880042799035820281e+03,1.112889544135192779e+02
9.880042817595547604e+03,1.112862735583414207e+02
9.880042836155273108e+03,1.112835926895797485e+02
9.880042854715000431e+03,1.112809118067110177e+02
9.880042873274725935e+03,1.112782309102629625e+02
9.880042891834453258e+03,1.112755499997122683e+02
9.880042910394178762e+03,1.112728690755866268e+02
9.880042928953906085e+03,1.112701881373628510e+02
9.880042947513631589e+03,1.112675071855686184e+02
9.880042966073358912e+03,1.112648262196806286e+02
9.880042984633084416e+03,1.112621452402266584e+02
9.880043003192809920e+03,1.112594642469461519e+02
9.880043021752537243e+03,1.112567832395785246e+02
9.880043040312262747e+03,1.112541022186516386e+02
9.880043058871990070e+03,1.112514211836420372e+02
9.880043077431715574e+03,1.112487401350776253e+02
9.880043095991442897e+03,1.112460590724350169e+02
9.880043114551168401e+03,1.112433779962419322e+02
9.880043133110895724e+03,1.112406969059751987e+02
9.880043151670621228e+03,1.112380158021623799e+02
9.880043170230348551e+03,1.112353346842803177e+02
9.880043188790074055e+03,1.112326535528567035e+02
9.880043207349801378e+03,1.112299724073682086e+02
9.880043225909526882e+03,1.112272912483426524e+02
9.880043244469252386e+03,1.112246100755194504e+02
9.880043263028979709e+03,1.112219288886380468e+02
9.880043281588705213e+03,1.112192476882262469e+02
9.880043300148432536e+03,1.112165664737606647e+02
9.880043318708158040e+03,1.112138852457691485e+02
9.880043337267885363e+03,1.112112040037283549e+02
9.880043355827610867e+03,1.112085227481659899e+02
9.880043374387338190e+03,1.112058414785588383e+02
9.880043392947063694e+03,1.112031601954345490e+02
9.880043411506791017e+03,1.112004788982698784e+02
9.880043430066516521e+03,1.111977975875926035e+02
9.880043448626243844e+03,1.111951162628792815e+02
9.880043467185969348e+03,1.111924349246578743e+02
9.880043485745694852e+03,1.111897535726677120e+02
9.880043504305422175e+03,1.111870722066481960e+02
9.880043522865147679e+03,1.111843908271272312e+02
9.880043541424875002e+03,1.111817094335813749e+02
9.880043559984600506e+03,1.111790280265385036e+02
9.880043578544327829e+03,1.111763466054752030e+02
9.880043597104053333e+03,1.111736651709192785e+02
9.880043615663780656e+03,1.111709837223474580e+02
9.880043634223506160e+03,1.111683022602874189e+02
9.880043652783233483e+03,1.111656207842158608e+02
9.880043671342958987e+03,1.111629392946605890e+02
9.880043689902686310e+03,1.111602577910982745e+02
9.880043708462411814e+03,1.111575762740567086e+02
9.880043727022137318e+03,1.111548947432752641e+02
9.880043745581864641e+03,1.111522131984934276e+02
9.880043764141590145e+03,1.111495316402390330e+02
9.880043782701317468e+03,1.111468500679886233e+02
9.880043801261042972e+03,1.111441684822701319e+02
9.880043819820770295e+03,1.111414868825601019e+02
9.880043838380495799e+03,1.111388052693863528e+02
9.880043856940223122e+03,1.111361236422255558e+02
9.880043875499948626e+03,1.111334420016055162e+02
9.880043894059675949e+03,1.111307603470028766e+02
9.880043912619401453e+03,1.111280786789454282e+02
9.880043931179128776e+03,1.111253969969097994e+02
9.880043949738854280e+03,1.111227153014238240e+02
9.880043968298579784e+03,1.111200335922269034e+02
9.880043986858307107e+03,1.111173518690584814e+02
9.880044005418032611e+03,1.111146701324464203e+02
9.880044023977759934e+03,1.111119883818672207e+02
9.880044042537485439e+03,1.111093066178488584e+02
9.880044061097212762e+03,1.111066248398678198e+02
9.880044079656938266e+03,1.111039430484520807e+02
9.880044098216665589e+03,1.111012612430781274e+02
9.880044116776391093e+03,1.110985794242738365e+02
9.880044135336118416e+03,1.110958975915158931e+02
9.880044153895843920e+03,1.110932157453319888e+02
9.880044172455571243e+03,1.110905338851988233e+02
9.880044191015296747e+03,1.110878520116442587e+02
9.880044209575022251e+03,1.110851701244076821e+02
9.880044228134749574e+03,1.110824882232284239e+02
9.880044246694475078e+03,1.110798063086344740e+02
9.880044265254202401e+03,1.110771243801022905e+02
9.880044283813927905e+03,1.110744424381598634e+02
9.880044302373655228e+03,1.110717604822836364e+02
9.880044320933380732e+03,1.110690785130016849e+02
9.880044339493108055e+03,1.110663965297903388e+02
9.880044358052833559e+03,1.110637145331777020e+02
9.880044376612560882e+03,1.110610325226401187e+02
9.880044395172286386e+03,1.110583504987056500e+02
9.880044413732013709e+03,1.110556684608507254e+02
9.880044432291739213e+03,1.110529864096033634e+02
9.880044450851464717e+03,1.110503043447028944e+02
9.880044469411192040e+03,1.110476222658886485e+02
9.880044487970917544e+03,1.110449401736886159e+02
9.880044506530644867e+03,1.110422580675792830e+02
9.880044525090370371e+03,1.110395759480885829e+02
9.880044543650097694e+03,1.110368938146930731e+02
9.880044562209823198e+03,1.110342116679206157e+02
9.880044580769550521e+03,1.110315295072477682e+02
9.880044599329276025e+03,1.110288473332024353e+02
9.880044617889003348e+03,1.110261651452611886e+02
9.880044636448728852e+03,1.110234829439519331e+02
9.880044655008456175e+03,1.110208007287510981e+02
9.880044673568181679e+03,1.110181185001867732e+02
9.880044692127907183e+03,1.110154362579982461e+02
9.880044710687634506e+03,1.110127540019248329e+02
9.880044729247360010e+03,1.110100717324945805e+02
9.880044747807087333e+03,1.110073894491839184e+02
9.880044766366812837e+03,1.110047071525208082e+02
9.880044784926540160e+03,1.110020248419817506e+02
9.880044803486265664e+03,1.109993425180947071e+02
9.880044822045992987e+03,1.109966601803362209e+02
9.880044840605718491e+03,1.109939778292341401e+02
9.880044859165445814e+03,1.109912954642649936e+02
9.880044877725171318e+03,1.109886130859568141e+02
9.880044896284898641e+03,1.109859306937859600e+02
9.880044914844624145e+03,1.109832482882805067e+02
9.880044933404349649e+03,1.109805658691797987e+02
9.880044951964076972e+03,1.109778834362230668e+02
9.880044970523802476e+03,1.109752009899384433e+02
9.880044989083529799e+03,1.109725185298022865e+02
9.880045007643255303e+03,1.109698360563426576e+02
9.880045026202982626e+03,1.109671535690359718e+02
9.880045044762708130e+03,1.109644710684101909e+02
9.880045063322435453e+03,1.109617885539418864e+02
9.880045081882160957e+03,1.109591060261589064e+02
9.880045100441888280e+03,1.109564234845377939e+02
9.880045119001613784e+03,1.109537409296065391e+02
9.880045137561341107e+03,1.109510583608415430e+02
9.880045156121066611e+03,1.109483757787708669e+02
9.880045174680792115e+03,1.109456931831338267e+02
9.880045193240519438e+03,1.109430105736696959e+02
9.880045211800244942e+03,1.109403279509065925e+02
9.880045230359972265e+03,1.109376453143208465e+02
9.880045248919697769e+03,1.109349626644405618e+02
9.880045267479425092e+03,1.109322800007421250e+02
9.880045286039150596e+03,1.109295973237535406e+02
9.880045304598877919e+03,1.109269146329513092e+02
9.880045323158603424e+03,1.109242319288633496e+02
9.880045341718330747e+03,1.109215492109661483e+02
9.880045360278056251e+03,1.109188664797876953e+02
9.880045378837783574e+03,1.109161837348044770e+02
9.880045397397509078e+03,1.109135009765444977e+02
9.880045415957234582e+03,1.109108182047470166e+02
9.880045434516961905e+03,1.109081354191514066e+02
9.880045453076687409e+03,1.109054526202857431e+02
9.880045471636414732e+03,1.109027698076263135e+02
9.880045490196140236e+03,1.109000869817012926e+02
9.880045508755867559e+03,1.108974041419870247e+02
9.880045527315593063e+03,1.108947212890115281e+02
9.880045545875320386e+03,1.108920384222512752e+02
9.880045564435045890e+03,1.108893555422342416e+02
9.880045582994773213e+03,1.108866726484369138e+02
9.880045601554498717e+03,1.108839897413872535e+02
9.880045620114226040e+03,1.108813068205616759e+02
9.880045638673951544e+03,1.108786238864883131e+02
9.880045657233677048e+03,1.108759409389063819e+02
9.880045675793404371e+03,1.108732579775552125e+02
9.880045694353129875e+03,1.108705750029629087e+02
9.880045712912857198e+03,1.108678920146057294e+02
9.880045731472582702e+03,1.108652090130119205e+02
9.880045750032310025e+03,1.108625259976577127e+02
9.880045768592035529e+03,1.108598429690713232e+02
9.880045787151762852e+03,1.108571599267289969e+02
9.880045805711488356e+03,1.108544768711588517e+02
9.880045824271215679e+03,1.108517938018373030e+02
9.880045842830941183e+03,1.108491107192923693e+02
9.880045861390666687e+03,1.108464276232634376e+02
9.880045879950394010e+03,1.108437445134896393e+02
9.880045898510119514e+03,1.108410613904992204e+02
9.880045917069846837e+03,1.108383782537683970e+02
9.880045935629572341e+03,1.108356951038254294e+02
9.880045954189299664e+03,1.108330119401464771e+02
9.880045972749025168e+03,1.108303287632598710e+02
9.880045991308752491e+03,1.108276455726417282e+02
9.880046009868477995e+03,1.108249623688203656e+02
9.880046028428205318e+03,1.108222791512719283e+02
9.880046046987930822e+03,1.108195959205247334e+02
9.880046065547658145e+03,1.108169126760548693e+02
9.880046084107383649e+03,1.108142294183906813e+02
9.880046102667109153e+03,1.108115461472712866e+02
9.880046121226836476e+03,1.108088628624360439e+02
9.880046139786561980e+03,1.108061795644130996e+02
9.880046158346289303e+03,1.108034962526786416e+02
9.880046176906014807e+03,1.108008129277609868e+02
9.880046195465742130e+03,1.107981295891363231e+02
9.880046214025467634e+03,1.107954462373327971e+02
9.880046232585194957e+03,1.107927628718268238e+02
9.880046251144920461e+03,1.107900794931464077e+02
9.880046269704647784e+03,1.107873961007679213e+02
9.880046288264373288e+03,1.107847126952194827e+02
9.880046306824100611e+03,1.107820292759774077e+02
9.880046325383826115e+03,1.107793458435699279e+02
9.880046343943551619e+03,1.107766623977361746e+02
9.880046362503278942e+03,1.107739789382154498e+02
9.880046381063004446e+03,1.107712954655359852e+02
9.880046399622731769e+03,1.107686119791739117e+02
9.880046418182457273e+03,1.107659284796575889e+02
9.880046436742184596e+03,1.107632449664631480e+02
9.880046455301910100e+03,1.107605614401188063e+02
9.880046473861637423e+03,1.107578779001008513e+02
9.880046492421362927e+03,1.107551943469374720e+02
9.880046510981090250e+03,1.107525107801049415e+02
9.880046529540815754e+03,1.107498272001313921e+02
9.880046548100543077e+03,1.107471436064931254e+02
9.880046566660268581e+03,1.107444599997183587e+02
9.880046585219994085e+03,1.107417763795462520e+02
9.880046603779721409e+03,1.107390927457160927e+02
9.880046622339446913e+03,1.107364090987561411e+02
9.880046640899174236e+03,1.107337254381424856e+02
9.880046659458899740e+03,1.107310417644034999e+02
9.880046678018627063e+03,1.107283580770153009e+02
9.880046696578352567e+03,1.107256743765062197e+02
9.880046715138079890e+03,1.107229906623524016e+02
9.880046733697805394e+03,1.107203069350820499e+02
9.880046752257532717e+03,1.107176231941715372e+02
9.880046770817258221e+03,1.107149394401488962e+02
9.880046789376985544e+03,1.107122556724904570e+02
9.880046807936711048e+03,1.107095718917244653e+02
9.880046826496436552e+03,1.107068880975900527e+02
9.880046845056163875e+03,1.107042042898265208e+02
9.880046863615889379e+03,1.107015204689621299e+02
9.880046882175616702e+03,1.106988366344729542e+02
9.880046900735342206e+03,1.106961527868873958e+02
9.880046919295069529e+03,1.106934689256815147e+02
9.880046937854795033e+03,1.106907850513837133e+02
9.880046956414522356e+03,1.106881011634700798e+02
9.880046974974247860e+03,1.106854172624688886e+02
9.880046993533975183e+03,1.106827333478563986e+02
9.880047012093700687e+03,1.106800494201607563e+02
9.880047030653428010e+03,1.106773654788582206e+02
9.880047049213153514e+03,1.106746815244770659e+02
9.880047067772879018e+03,1.106719975567564518e+02
9.880047086332606341e+03,1.106693135754356234e+02
9.880047104892331845e+03,1.106666295810428267e+02
9.880047123452059168e+03,1.106639455730542210e+02
9.880047142011784672e+03,1.106612615519981802e+02
9.880047160571511995e+03,1.106585775173507074e+02
9.880047179131237499e+03,1.106558934696402758e+02
9.880047197690964822e+03,1.106532094083429172e+02
9.880047216250690326e+03,1.106505253339869626e+02
9.880047234810417649e+03,1.106478412460485572e+02
9.880047253370143153e+03,1.106451571450560323e+02
9.880047271929870476e+03,1.106424730304855188e+02
9.880047290489595980e+03,1.106397889028652770e+02
9.880047309049321484e+03,1.106371047619345518e+02
9.880047327609048807e+03,1.106344206074325456e+02
9.880047346168774311e+03,1.106317364398874901e+02
9.880047364728501634e+03,1.106290522587755731e+02
9.880047383288227138e+03,1.106263680646251402e+02
9.880047401847954461e+03,1.106236838569121943e+02
9.880047420407679965e+03,1.106209996361652230e+02
9.880047438967407288e+03,1.106183154018602153e+02
9.880047457527132792e+03,1.106156311545256301e+02
9.880047476086860115e+03,1.106129468936374991e+02
9.880047494646585619e+03,1.106102626197241534e+02
9.880047513206312942e+03,1.106075783322617951e+02
9.880047531766038446e+03,1.106048940317786276e+02
9.880047550325763950e+03,1.106022097180139099e+02
9.880047568885491273e+03,1.105995253907068303e+02
9.880047587445216777e+03,1.105968410503856489e+02
9.880047606004944100e+03,1.105941566965265110e+02
9.880047624564669604e+03,1.105914723296578188e+02
9.880047643124396927e+03,1.105887879492555328e+02
9.880047661684122431e+03,1.105861035558481831e+02
9.880047680243849754e+03,1.105834191489117018e+02
9.880047698803575258e+03,1.105807347289746048e+02
9.880047717363302581e+03,1.105780502955128526e+02
9.880047735923028085e+03,1.105753658490548759e+02
9.880047754482755408e+03,1.105726813890767630e+02
9.880047773042480912e+03,1.105699969161068452e+02
9.880047791602206416e+03,1.105673124298842964e+02
9.880047810161933739e+03,1.105646279301482622e+02
9.880047828721659243e+03,1.105619434174271447e+02
9.880047847281386566e+03,1.105592588911969187e+02
9.880047865841112070e+03,1.105565743519861144e+02
9.880047884400839393e+03,1.105538897992706637e+02
9.880047902960564898e+03,1.105512052335790827e+02
9.880047921520292221e+03,1.105485206543872891e+02
9.880047940080017725e+03,1.105458360622238700e+02
9.880047958639745048e+03,1.105431514565646580e+02
9.880047977199470552e+03,1.105404668379382116e+02
9.880047995759197875e+03,1.105377822058205197e+02
9.880048014318923379e+03,1.105350975607400130e+02
9.880048032878648883e+03,1.105324129024357660e+02
9.880048051438376206e+03,1.105297282306469810e+02
9.880048069998101710e+03,1.105270435459020746e+02
9.880048088557829033e+03,1.105243588476769787e+02
9.880048107117554537e+03,1.105216741365002520e+02
9.880048125677281860e+03,1.105189894118478264e+02
9.880048144237007364e+03,1.105163046742481754e+02
9.880048162796734687e+03,1.105136199231773020e+02
9.880048181356460191e+03,1.105109351591636369e+02
9.880048199916187514e+03,1.105082503816832542e+02
9.880048218475913018e+03,1.105055655912644710e+02
9.880048237035640341e+03,1.105028807873834040e+02
9.880048255595365845e+03,1.105001959705684982e+02
9.880048274155091349e+03,1.104975111405587853e+02
9.880048292714818672e+03,1.104948262970934394e+02
9.880048311274544176e+03,1.104921414407009337e+02
9.880048329834271499e+03,1.104894565708571577e+02
9.880048348393997003e+03,1.104867716880907409e+02
9.880048366953724326e+03,1.104840867918774734e+02
9.880048385513449830e+03,1.104814018827460274e+02
9.880048404073177153e+03,1.104787169601722212e+02
9.880048422632902657e+03,1.104760320246846135e+02
9.880048441192629980e+03,1.104733470757591931e+02
9.880048459752355484e+03,1.104706621139243623e+02
9.880048478312082807e+03,1.104679771386561384e+02
9.880048496871808311e+03,1.104652921504830232e+02
9.880048515431533815e+03,1.104626071491440626e+02
9.880048533991261138e+03,1.104599221343783881e+02
9.880048552550986642e+03,1.104572371067145298e+02
9.880048571110713965e+03,1.104545520656283060e+02
9.880048589670439469e+03,1.104518670116483889e+02
9.880048608230166792e+03,1.104491819442505687e+02
9.880048626789892296e+03,1.104464968639634890e+02
9.880048645349619619e+03,1.104438117702630393e+02
9.880048663909345123e+03,1.104411266636776787e+02
9.880048682469072446e+03,1.104384415436834956e+02
9.880048701028797950e+03,1.104357564108088070e+02
9.880048719588525273e+03,1.104330712645296870e+02
9.880048738148250777e+03,1.104303861053746374e+02
9.880048756707976281e+03,1.104277009330826615e+02
9.880048775267703604e+03,1.104250157473929050e+02
9.880048793827429108e+03,1.104223305488338553e+02
9.880048812387156431e+03,1.104196453368815014e+02
9.880048830946881935e+03,1.104169601120643307e+02
9.880048849506609258e+03,1.104142748738582185e+02
9.880048868066334762e+03,1.104115896227917943e+02
9.880048886626062085e+03,1.104089043583409193e+02
9.880048905185787589e+03,1.104062190810341093e+02
9.880048923745514912e+03,1.104035337903473533e+02
9.880048942305240416e+03,1.104008484868091386e+02
9.880048960864967739e+03,1.103981631698953549e+02
9.880048979424693243e+03,1.103954778401345891e+02
9.880048997984418747e+03,1.103927924972658730e+02
9.880049016544146070e+03,1.103901071410283521e+02
9.880049035103871574e+03,1.103874217719504713e+02
9.880049053663598897e+03,1.103847363895081770e+02
9.880049072223324401e+03,1.103820509942300703e+02
9.880049090783051724e+03,1.103793655855919127e+02
9.880049109342777228e+03,1.103766801641224475e+02
9.880049127902504551e+03,1.103739947292973795e+02
9.880049146462230055e+03,1.103713092816454520e+02
9.880049165021957378e+03,1.103686238206424122e+02
9.880049183581682883e+03,1.103659383468168755e+02
