Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.903683680555783212e+03,2.743082130192000534e+00
9.903683703452748887e+03,2.743082241406721522e+00
9.903683726349714561e+03,2.743082352613889441e+00
9.903683749246680236e+03,2.743082463813511396e+00
9.903683772143645911e+03,2.743082575005573176e+00
9.903683795040611585e+03,2.743082686190085440e+00
9.903683817937577260e+03,2.743082797367041081e+00
9.903683840834542934e+03,2.743082908536440101e+00
9.903683863731508609e+03,2.743083019698286051e+00
9.903683886628474283e+03,2.743083130852571827e+00
9.903683909525439958e+03,2.743083241999297428e+00
9.903683932422405633e+03,2.743083353138469960e+00
9.903683955319371307e+03,2.743083464270078764e+00
9.903683978216336982e+03,2.743083575394127394e+00
9.903684001113302656e+03,2.743083686510612296e+00
9.903684024010268331e+03,2.743083797619547681e+00
9.903684046907234006e+03,2.743083908720905129e+00
9.903684069804199680e+03,2.743084019814705954e+00
9.903684092701163536e+03,2.743084130900928841e+00
9.903684115598129210e+03,2.743084241979598659e+00
9.903684138495094885e+03,2.743084353050697644e+00
9.903684161392060560e+03,2.743084464114236454e+00
9.903684184289026234e+03,2.743084575170204431e+00
9.903684207185991909e+03,2.743084686218605128e+00
9.903684230082957583e+03,2.743084797259431440e+00
9.903684252979923258e+03,2.743084908292694024e+00
9.903684275876888933e+03,2.743085019318382223e+00
9.903684298773854607e+03,2.743085130336503141e+00
9.903684321670820282e+03,2.743085241347042569e+00
9.903684344567785956e+03,2.743085352350011163e+00
9.903684367464751631e+03,2.743085463345412478e+00
9.903684390361717305e+03,2.743085574333232302e+00
9.903684413258682980e+03,2.743085685313474187e+00
9.903684436155648655e+03,2.743085796286148792e+00
9.903684459052614329e+03,2.743085907251234801e+00
9.903684481949580004e+03,2.743086018208749977e+00
9.903684504846545678e+03,2.743086129158680109e+00
9.903684527743511353e+03,2.743086240101035855e+00
9.903684550640477028e+03,2.743086351035810111e+00
9.903684573537442702e+03,2.743086461962999323e+00
9.903684596434408377e+03,2.743086572882607044e+00
9.903684619331374051e+03,2.743086683794633274e+00
9.903684642228339726e+03,2.743086794699074460e+00
9.903684665125305401e+03,2.743086905595927050e+00
9.903684688022271075e+03,2.743087016485201701e+00
9.903684710919236750e+03,2.743087127366887756e+00
9.903684733816202424e+03,2.743087238240985215e+00
9.903684756713168099e+03,2.743087349107490525e+00
9.903684779610133774e+03,2.743087459966410790e+00
9.903684802507099448e+03,2.743087570817746013e+00
9.903684825404065123e+03,2.743087681661485533e+00
9.903684848301030797e+03,2.743087792497632904e+00
9.903684871197996472e+03,2.743087903326188126e+00
9.903684894094960327e+03,2.743088014147144094e+00
9.903684916991926002e+03,2.743088124960515017e+00
9.903684939888891677e+03,2.743088235766290239e+00
9.903684962785857351e+03,2.743088346564473312e+00
9.903684985682823026e+03,2.743088457355057130e+00
9.903685008579788700e+03,2.743088568138045247e+00
9.903685031476754375e+03,2.743088678913434109e+00
9.903685054373720050e+03,2.743088789681223716e+00
9.903685077270685724e+03,2.743088900441417621e+00
9.903685100167651399e+03,2.743089011194005167e+00
9.903685123064617073e+03,2.743089121938997010e+00
9.903685145961582748e+03,2.743089232676393152e+00
9.903685168858548423e+03,2.743089343406172276e+00
9.903685191755514097e+03,2.743089454128355698e+00
9.903685214652479772e+03,2.743089564842936312e+00
9.903685237549445446e+03,2.743089675549907014e+00
9.903685260446411121e+03,2.743089786249274908e+00
9.903685283343376796e+03,2.743089896941036443e+00
9.903685306240342470e+03,2.743090007625195170e+00
9.903685329137308145e+03,2.743090118301736879e+00
9.903685352034273819e+03,2.743090228970675781e+00
9.903685374931239494e+03,2.743090339632001218e+00
9.903685397828205168e+03,2.743090450285716742e+00
9.903685420725170843e+03,2.743090560931822353e+00
9.903685443622136518e+03,2.743090671570310946e+00
9.903685466519102192e+03,2.743090782201193178e+00
9.903685489416067867e+03,2.743090892824458393e+00
9.903685512313033541e+03,2.743091003440110143e+00
9.903685535209999216e+03,2.743091114048141321e+00
9.903685558106964891e+03,2.743091224648562587e+00
9.903685581003930565e+03,2.743091335241366835e+00
9.903685603900896240e+03,2.743091445826550512e+00
9.903685626797861914e+03,2.743091556404117171e+00
9.903685649694827589e+03,2.743091666974059706e+00
9.903685672591793264e+03,2.743091777536385223e+00
9.903685695488757119e+03,2.743091888091083064e+00
9.903685718385722794e+03,2.743091998638167439e+00
9.903685741282688468e+03,2.743092109177624138e+00
9.903685764179654143e+03,2.743092219709460267e+00
9.903685787076619818e+03,2.743092330233672271e+00
9.903685809973585492e+03,2.743092440750260153e+00
