Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.027292596064833924e+04,2.653832691560964463e+00
1.027292604692779969e+04,2.653832288473398027e+00
1.027292613320726196e+04,2.653831885410972813e+00
1.027292621948672240e+04,2.653831482373757655e+00
1.027292630576618467e+04,2.653831079361786749e+00
1.027292639204564512e+04,2.653830676375129816e+00
1.027292647832510738e+04,2.653830273413821939e+00
1.027292656460456783e+04,2.653829870477930175e+00
1.027292665088403010e+04,2.653829467567492273e+00
1.027292673716349054e+04,2.653829064682574401e+00
1.027292682344295281e+04,2.653828661823212975e+00
1.027292690972241326e+04,2.653828258989475941e+00
1.027292699600187370e+04,2.653827856181407263e+00
1.027292708228133597e+04,2.653827453399050906e+00
1.027292716856079642e+04,2.653827050642474816e+00
1.027292725484025868e+04,2.653826647911714076e+00
1.027292734111971913e+04,2.653826245206836631e+00
1.027292742739918140e+04,2.653825842527878898e+00
1.027292751367864184e+04,2.653825439874908820e+00
1.027292759995810411e+04,2.653825037247961482e+00
1.027292768623756456e+04,2.653824634647105718e+00
1.027292777251702682e+04,2.653824232072376610e+00
1.027292785879648727e+04,2.653823829523842104e+00
1.027292794507594954e+04,2.653823427001538171e+00
1.027292803135540998e+04,2.653823024505532757e+00
1.027292811763487043e+04,2.653822622035869383e+00
1.027292820391433270e+04,2.653822219592591125e+00
1.027292829019379315e+04,2.653821817175767261e+00
1.027292837647325541e+04,2.653821414785433319e+00
1.027292846275271586e+04,2.653821012421656356e+00
1.027292854903217813e+04,2.653820610084472342e+00
1.027292863531163857e+04,2.653820207773949669e+00
1.027292872159110084e+04,2.653819805490123418e+00
1.027292880787056129e+04,2.653819403233061980e+00
1.027292889415002355e+04,2.653819001002800881e+00
1.027292898042948400e+04,2.653818598799408068e+00
1.027292906670894445e+04,2.653818196622927061e+00
1.027292915298840671e+04,2.653817794473401825e+00
1.027292923926786716e+04,2.653817392350899862e+00
1.027292932554732943e+04,2.653816990255457142e+00
1.027292941182678987e+04,2.653816588187141612e+00
1.027292949810625214e+04,2.653816186145988354e+00
1.027292958438571259e+04,2.653815784132065758e+00
1.027292967066517485e+04,2.653815382145409352e+00
1.027292975694463530e+04,2.653814980186087080e+00
1.027292984322409757e+04,2.653814578254134471e+00
1.027292992950355801e+04,2.653814176349619469e+00
1.027293001578302028e+04,2.653813774472577602e+00
1.027293010206248073e+04,2.653813372623076816e+00
1.027293018834194118e+04,2.653812970801161519e+00
1.027293027462140344e+04,2.653812569006873456e+00
1.027293036090086389e+04,2.653812167240281905e+00
1.027293044718032615e+04,2.653811765501422393e+00
1.027293053345978660e+04,2.653811363790362865e+00
1.027293061973924887e+04,2.653810962107137517e+00
1.027293070601870932e+04,2.653810560451816514e+00
1.027293079229817158e+04,2.653810158824433163e+00
1.027293087857763203e+04,2.653809757225057187e+00
1.027293096485709430e+04,2.653809355653722779e+00
1.027293105113655474e+04,2.653808954110498330e+00
1.027293113741601519e+04,2.653808552595428250e+00
1.027293122369547746e+04,2.653808151108554281e+00
1.027293130997493790e+04,2.653807749649945702e+00
1.027293139625440017e+04,2.653807348219637596e+00
1.027293148253386062e+04,2.653806946817698353e+00
1.027293156881332288e+04,2.653806545444161724e+00
1.027293165509278333e+04,2.653806144099098319e+00
1.027293174137224560e+04,2.653805742782541444e+00
1.027293182765170604e+04,2.653805341494559933e+00
1.027293191393116831e+04,2.653804940235188425e+00
1.027293200021062876e+04,2.653804539004496199e+00
1.027293208649008920e+04,2.653804137802524998e+00
1.027293217276955147e+04,2.653803736629319676e+00
1.027293225904901192e+04,2.653803335484947290e+00
1.027293234532847418e+04,2.653802934369444255e+00
1.027293243160793463e+04,2.653802533282878073e+00
1.027293251788739690e+04,2.653802132225282939e+00
1.027293260416685735e+04,2.653801731196728575e+00
1.027293269044631961e+04,2.653801330197249175e+00
1.027293277672578006e+04,2.653800929226913574e+00
1.027293286300524233e+04,2.653800528285755522e+00
1.027293294928470277e+04,2.653800127373844742e+00
1.027293303556416504e+04,2.653799726491214983e+00
1.027293312184362549e+04,2.653799325637935080e+00
1.027293320812308593e+04,2.653798924814048554e+00
1.027293329440254820e+04,2.653798524019598926e+00
1.027293338068200865e+04,2.653798123254653252e+00
1.027293346696147091e+04,2.653797722519247060e+00
1.027293355324093136e+04,2.653797321813449184e+00
1.027293363952039363e+04,2.653796921137293818e+00
1.027293372579985407e+04,2.653796520490849797e+00
1.027293381207931634e+04,2.653796119874151316e+00
1.027293389835877679e+04,2.653795719287267207e+00
1.027293398463823905e+04,2.653795318730231667e+00
1.027293407091769950e+04,2.653794918203113973e+00
1.027293415719715995e+04,2.653794517705956313e+00
1.027293424347662221e+04,2.653794117238803096e+00
