Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.896128576389048249e+03,1.273175932452278118e+02
9.896128599245501391e+03,1.273144462536014316e+02
9.896128622101952715e+03,1.273112992210699730e+02
9.896128644958405857e+03,1.273081521471364255e+02
9.896128667814857181e+03,1.273050050323057292e+02
9.896128690671310324e+03,1.273018578760808452e+02
9.896128713527761647e+03,1.272987106789667422e+02
9.896128736384214790e+03,1.272955634404663527e+02
9.896128759240666113e+03,1.272924161610846596e+02
9.896128782097119256e+03,1.272892688403245671e+02
9.896128804953570580e+03,1.272861214786911148e+02
9.896128827810023722e+03,1.272829740756871928e+02
9.896128850666476865e+03,1.272798266315673317e+02
9.896128873522928188e+03,1.272766791465858915e+02
9.896128896379381331e+03,1.272735316202459330e+02
9.896128919235832655e+03,1.272703840530523109e+02
9.896128942092285797e+03,1.272672364445080717e+02
9.896128964948737121e+03,1.272640887951181128e+02
9.896128987805190263e+03,1.272609411043854379e+02
9.896129010661641587e+03,1.272577933728149873e+02
9.896129033518094730e+03,1.272546455999096509e+02
9.896129056374546053e+03,1.272514977861745535e+02
9.896129079230999196e+03,1.272483499311124859e+02
9.896129102087450519e+03,1.272452020352285302e+02
9.896129124943903662e+03,1.272420540980255197e+02
9.896129147800356805e+03,1.272389061197580560e+02
9.896129170656808128e+03,1.272357581006804423e+02
9.896129193513261271e+03,1.272326100402958104e+02
9.896129216369712594e+03,1.272294619391089583e+02
9.896129239226165737e+03,1.272263137966229749e+02
9.896129262082617061e+03,1.272231656133426725e+02
9.896129284939070203e+03,1.272200173887711685e+02
9.896129307795521527e+03,1.272168691234133036e+02
9.896129330651974669e+03,1.272137208167721383e+02
9.896129353508425993e+03,1.272105724693524849e+02
9.896129376364879136e+03,1.272074240806574039e+02
9.896129399221332278e+03,1.272042756509414261e+02
9.896129422077783602e+03,1.272011271804588688e+02
9.896129444934236744e+03,1.271979786687127785e+02
9.896129467790688068e+03,1.271948301162080526e+02
9.896129490647141211e+03,1.271916815224477233e+02
9.896129513503592534e+03,1.271885328879367023e+02
9.896129536360045677e+03,1.271853842121779792e+02
9.896129559216497000e+03,1.271822354956764372e+02
9.896129582072950143e+03,1.271790867379351369e+02
9.896129604929401467e+03,1.271759379394590042e+02
9.896129627785854609e+03,1.271727890997509292e+02
9.896129650642307752e+03,1.271696402190653998e+02
9.896129673498759075e+03,1.271664912976570179e+02
9.896129696355212218e+03,1.271633423350285170e+02
9.896129719211663542e+03,1.271601933316850648e+02
9.896129742068116684e+03,1.271570442871294517e+02
9.896129764924568008e+03,1.271538952018668027e+02
9.896129787781021150e+03,1.271507460753998942e+02
9.896129810637472474e+03,1.271475969082338651e+02
9.896129833493925616e+03,1.271444476998715061e+02
9.896129856350376940e+03,1.271412984508179420e+02
9.896129879206830083e+03,1.271381491605759919e+02
9.896129902063283225e+03,1.271349998294001011e+02
9.896129924919734549e+03,1.271318504575449850e+02
9.896129947776187691e+03,1.271287010445132637e+02
9.896129970632639015e+03,1.271255515908102325e+02
9.896129993489092158e+03,1.271224020959384973e+02
9.896130016345543481e+03,1.271192525604033818e+02
9.896130039201996624e+03,1.271161029837074778e+02
9.896130062058447947e+03,1.271129533663561233e+02
9.896130084914901090e+03,1.271098037078518814e+02
9.896130107771352414e+03,1.271066540087001471e+02
9.896130130627805556e+03,1.271035042684034408e+02
9.896130153484256880e+03,1.271003544874671150e+02
9.896130176340710022e+03,1.270972046653937753e+02
9.896130199197163165e+03,1.270940548024380661e+02
9.896130222053614489e+03,1.270909048988546175e+02
9.896130244910067631e+03,1.270877549541460496e+02
9.896130267766518955e+03,1.270846049688176436e+02
9.896130290622972097e+03,1.270814549423720337e+02
9.896130313479423421e+03,1.270783048753145295e+02
9.896130336335876564e+03,1.270751547671477653e+02
9.896130359192327887e+03,1.270720046183770080e+02
9.896130382048781030e+03,1.270688544285048778e+02
9.896130404905232353e+03,1.270657041980367268e+02
9.896130427761685496e+03,1.270625539264751183e+02
9.896130450618138639e+03,1.270594036140746539e+02
9.896130473474589962e+03,1.270562532610901059e+02
9.896130496331043105e+03,1.270531028670239522e+02
9.896130519187494428e+03,1.270499524323816303e+02
9.896130542043947571e+03,1.270468019566655755e+02
9.896130564900398895e+03,1.270436514403813106e+02
9.896130587756852037e+03,1.270405008830312283e+02
9.896130610613303361e+03,1.270373502851208372e+02
9.896130633469756503e+03,1.270341996461525866e+02
9.896130656326207827e+03,1.270310489666319569e+02
9.896130679182660970e+03,1.270278982460613690e+02
9.896130702039114112e+03,1.270247474846955811e+02
9.896130724895565436e+03,1.270215966827892373e+02
9.896130747752018578e+03,1.270184458398449010e+02
9.896130770608469902e+03,1.270152949563679528e+02
9.896130793464923045e+03,1.270121440318609132e+02
9.896130816321374368e+03,1.270089930668291629e+02
9.896130839177827511e+03,1.270058420607752367e+02
9.896130862034278834e+03,1.270026910142046290e+02
9.896130884890731977e+03,1.269995399266196472e+02
9.896130907747183301e+03,1.269963887985259419e+02
9.896130930603636443e+03,1.269932376294258205e+02
9.896130953460089586e+03,1.269900864195740553e+02
9.896130976316540909e+03,1.269869351692254469e+02
9.896130999172994052e+03,1.269837838778822743e+02
9.896131022029445376e+03,1.269806325460502023e+02
9.896131044885898518e+03,1.269774811732315243e+02
9.896131067742349842e+03,1.269743297599318339e+02
9.896131090598802984e+03,1.269711783056534671e+02
9.896131113455254308e+03,1.269680268109020318e+02
9.896131136311707451e+03,1.269648752751798497e+02
9.896131159168158774e+03,1.269617236989925289e+02
9.896131182024611917e+03,1.269585720818423340e+02
9.896131204881063240e+03,1.269554204242349726e+02
9.896131227737516383e+03,1.269522687256726670e+02
9.896131250593969526e+03,1.269491169864102318e+02
9.896131273450420849e+03,1.269459652067025104e+02
9.896131296306873992e+03,1.269428133860517391e+02
9.896131319163325315e+03,1.269396615249636113e+02
9.896131342019778458e+03,1.269365096229403349e+02
9.896131364876229782e+03,1.269333576804876458e+02
9.896131387732682924e+03,1.269302056971077377e+02
9.896131410589134248e+03,1.269270536733063608e+02
9.896131433445587390e+03,1.269239016085856662e+02
9.896131456302038714e+03,1.269207495034514324e+02
9.896131479158491857e+03,1.269175973574058105e+02
9.896131502014944999e+03,1.269144451707036865e+02
9.896131524871396323e+03,1.269112929435998893e+02
9.896131547727849465e+03,1.269081406755966128e+02
9.896131570584300789e+03,1.269049883671996071e+02
9.896131593440753932e+03,1.269018360179110374e+02
9.896131616297205255e+03,1.268986836282366966e+02
9.896131639153658398e+03,1.268955311976787073e+02
9.896131662010109721e+03,1.268923787267428338e+02
9.896131684866562864e+03,1.268892262149312700e+02
9.896131707723014188e+03,1.268860736627497943e+02
9.896131730579467330e+03,1.268829210697005010e+02
9.896131753435920473e+03,1.268797684360383755e+02
9.896131776292371796e+03,1.268766157620180763e+02
9.896131799148824939e+03,1.268734630471420104e+02
9.896131822005276263e+03,1.268703102919157288e+02
9.896131844861729405e+03,1.268671574958415391e+02
9.896131867718180729e+03,1.268640046594251629e+02
9.896131890574633871e+03,1.268608517821687798e+02
9.896131913431085195e+03,1.268576988645781256e+02
9.896131936287538338e+03,1.268545459061553657e+02
9.896131959143989661e+03,1.268513929074062929e+02
9.896131982000442804e+03,1.268482398678330583e+02
9.896132004856895946e+03,1.268450867876905193e+02
9.896132027713347270e+03,1.268419336672335334e+02
9.896132050569800413e+03,1.268387805059642943e+02
9.896132073426251736e+03,1.268356273043885523e+02
9.896132096282704879e+03,1.268324740620084725e+02
9.896132119139156202e+03,1.268293207793298194e+02
9.896132141995609345e+03,1.268261674558547583e+02
9.896132164852060669e+03,1.268230140920890676e+02
9.896132187708513811e+03,1.268198606875348844e+02
9.896132210564965135e+03,1.268167072426980013e+02
9.896132233421418277e+03,1.268135537570805553e+02
9.896132256277869601e+03,1.268104002311883534e+02
9.896132279134322744e+03,1.268072466645235181e+02
9.896132301990775886e+03,1.268040930573408644e+02
9.896132324847227210e+03,1.268009394098954630e+02
9.896132347703680352e+03,1.267977857216892374e+02
9.896132370560131676e+03,1.267946319932281511e+02
9.896132393416584819e+03,1.267914782240141705e+02
9.896132416273036142e+03,1.267883244145533155e+02
9.896132439129489285e+03,1.267851705643474673e+02
9.896132461985940608e+03,1.267820166739026462e+02
9.896132484842393751e+03,1.267788627427207615e+02
9.896132507698845075e+03,1.267757087713079045e+02
9.896132530555298217e+03,1.267725547591658852e+02
9.896132553411751360e+03,1.267694007065497459e+02
9.896132576268202683e+03,1.267662466137145003e+02
9.896132599124655826e+03,1.267630924801620012e+02
9.896132621981107150e+03,1.267599383063983396e+02
9.896132644837560292e+03,1.267567840919253683e+02
9.896132667694011616e+03,1.267536298372491785e+02
9.896132690550464758e+03,1.267504755418716229e+02
9.896132713406916082e+03,1.267473212062987074e+02
9.896132736263369225e+03,1.267441668300323840e+02
9.896132759119820548e+03,1.267410124135786589e+02
9.896132781976273691e+03,1.267378579564394698e+02
9.896132804832726833e+03,1.267347034588697312e+02
9.896132827689178157e+03,1.267315489211245705e+02
9.896132850545631300e+03,1.267283943427057693e+02
9.896132873402082623e+03,1.267252397241194615e+02
9.896132896258535766e+03,1.267220850648674144e+02
9.896132919114987089e+03,1.267189303654558046e+02
