Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.882460428240709007e+03,2.657204643796109877e+00
9.882460446256400246e+03,2.657204742498734618e+00
9.882460464272089666e+03,2.657204841196264766e+00
9.882460482287780906e+03,2.657204939888718087e+00
9.882460500303470326e+03,2.657205038576080369e+00
9.882460518319161565e+03,2.657205137258362271e+00
9.882460536334850985e+03,2.657205235935546028e+00
9.882460554350542225e+03,2.657205334607660063e+00
9.882460572366233464e+03,2.657205433274686612e+00
9.882460590381922884e+03,2.657205531936611465e+00
9.882460608397614124e+03,2.657205630593463042e+00
9.882460626413303544e+03,2.657205729245212922e+00
9.882460644428994783e+03,2.657205827891882421e+00
9.882460662444684203e+03,2.657205926533460882e+00
9.882460680460375443e+03,2.657206025169951857e+00
9.882460698476066682e+03,2.657206123801355346e+00
9.882460716491756102e+03,2.657206222427657138e+00
9.882460734507447341e+03,2.657206321048882103e+00
9.882460752523136762e+03,2.657206419665005370e+00
9.882460770538828001e+03,2.657206518276041152e+00
9.882460788554517421e+03,2.657206616881982342e+00
9.882460806570208661e+03,2.657206715482839599e+00
9.882460824585899900e+03,2.657206814078602264e+00
9.882460842601589320e+03,2.657206912669259680e+00
9.882460860617280559e+03,2.657207011254833162e+00
9.882460878632969980e+03,2.657207109835304948e+00
9.882460896648661219e+03,2.657207208410692800e+00
9.882460914664350639e+03,2.657207306980971850e+00
9.882460932680041878e+03,2.657207405546163415e+00
9.882460950695733118e+03,2.657207504106263940e+00
9.882460968711422538e+03,2.657207602661255663e+00
9.882460986727113777e+03,2.657207701211159900e+00
9.882461004742803198e+03,2.657207799755955335e+00
9.882461022758494437e+03,2.657207898295666837e+00
9.882461040774183857e+03,2.657207996830269536e+00
9.882461058789875096e+03,2.657208095359781197e+00
9.882461076805566336e+03,2.657208193884194714e+00
9.882461094821255756e+03,2.657208292403499428e+00
9.882461112836946995e+03,2.657208390917709551e+00
9.882461130852636416e+03,2.657208489426817977e+00
9.882461148868327655e+03,2.657208587930828259e+00
9.882461166884017075e+03,2.657208686429729738e+00
9.882461184899708314e+03,2.657208784923536626e+00
9.882461202915399554e+03,2.657208883412241818e+00
9.882461220931088974e+03,2.657208981895838207e+00
9.882461238946780213e+03,2.657209080374336452e+00
9.882461256962469633e+03,2.657209178847725894e+00
9.882461274978160873e+03,2.657209277316017193e+00
9.882461292993850293e+03,2.657209375779196137e+00
9.882461311009541532e+03,2.657209474237280489e+00
9.882461329025232772e+03,2.657209572690259591e+00
9.882461347040922192e+03,2.657209671138122786e+00
9.882461365056613431e+03,2.657209769580884284e+00
9.882461383072302851e+03,2.657209868018533427e+00
9.882461401087994091e+03,2.657209966451087979e+00
9.882461419103683511e+03,2.657210064878519518e+00
9.882461437119374750e+03,2.657210163300860017e+00
9.882461455135065989e+03,2.657210261718084610e+00
9.882461473150755410e+03,2.657210360130196847e+00
9.882461491166446649e+03,2.657210458537207387e+00
9.882461509182136069e+03,2.657210556939094914e+00
9.882461527197827309e+03,2.657210655335887850e+00
9.882461545213516729e+03,2.657210753727554220e+00
9.882461563229207968e+03,2.657210852114122446e+00
9.882461581244899207e+03,2.657210950495581869e+00
9.882461599260588628e+03,2.657211048871914727e+00
9.882461617276279867e+03,2.657211147243149441e+00
9.882461635291969287e+03,2.657211245609257588e+00
9.882461653307660526e+03,2.657211343970264039e+00
9.882461671323349947e+03,2.657211442326147477e+00
