Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.917309675925876945e+03,2.742075680264779436e+00
9.917309697571559809e+03,2.742075697533483236e+00
9.917309719217242673e+03,2.742075714795806363e+00
9.917309740862925537e+03,2.742075732051755921e+00
9.917309762508608401e+03,2.742075749301331911e+00
9.917309784154293084e+03,2.742075766544534332e+00
9.917309805799975948e+03,2.742075783781356080e+00
9.917309827445658811e+03,2.742075801011807812e+00
9.917309849091341675e+03,2.742075818235882423e+00
9.917309870737024539e+03,2.742075835453579913e+00
9.917309892382707403e+03,2.742075852664907387e+00
9.917309914028390267e+03,2.742075869869850635e+00
9.917309935674073131e+03,2.742075887068416762e+00
9.917309957319757814e+03,2.742075904260609320e+00
9.917309978965440678e+03,2.742075921446421205e+00
9.917310000611123542e+03,2.742075938625859521e+00
9.917310022256806405e+03,2.742075955798913611e+00
9.917310043902489269e+03,2.742075972965590580e+00
9.917310065548172133e+03,2.742075990125886875e+00
9.917310087193854997e+03,2.742076007279802496e+00
9.917310108839537861e+03,2.742076024427340997e+00
9.917310130485222544e+03,2.742076041568502376e+00
9.917310152130905408e+03,2.742076058703279529e+00
9.917310173776588272e+03,2.742076075831676008e+00
9.917310195422271136e+03,2.742076092953691813e+00
9.917310217067954000e+03,2.742076110069323391e+00
9.917310238713636863e+03,2.742076127178574296e+00
9.917310260359319727e+03,2.742076144281444527e+00
9.917310282005002591e+03,2.742076161377926979e+00
9.917310303650687274e+03,2.742076178468032310e+00
9.917310325296370138e+03,2.742076195551749862e+00
9.917310346942053002e+03,2.742076212629090293e+00
9.917310368587735866e+03,2.742076229700039391e+00
9.917310390233418730e+03,2.742076246764607816e+00
9.917310411879101594e+03,2.742076263822788462e+00
9.917310433524784457e+03,2.742076280874584882e+00
9.917310455170467321e+03,2.742076297919997074e+00
9.917310476816152004e+03,2.742076314959021488e+00
9.917310498461834868e+03,2.742076331991661675e+00
9.917310520107517732e+03,2.742076349017914083e+00
9.917310541753200596e+03,2.742076366037778712e+00
9.917310563398883460e+03,2.742076383051259114e+00
9.917310585044566324e+03,2.742076400058348185e+00
9.917310606690249188e+03,2.742076417059049476e+00
9.917310628335932051e+03,2.742076434053362988e+00
9.917310649981616734e+03,2.742076451041288720e+00
9.917310671627299598e+03,2.742076468022830227e+00
9.917310693272982462e+03,2.742076484997976848e+00
9.917310714918665326e+03,2.742076501966732138e+00
9.917310736564348190e+03,2.742076518929099649e+00
9.917310758210031054e+03,2.742076535885079380e+00
9.917310779855713918e+03,2.742076552834667780e+00
9.917310801501396782e+03,2.742076569777861295e+00
9.917310823147079645e+03,2.742076586714663478e+00
9.917310844792764328e+03,2.742076603645077881e+00
9.917310866438447192e+03,2.742076620569097400e+00
9.917310888084130056e+03,2.742076637486725588e+00
9.917310909729812920e+03,2.742076654397958890e+00
9.917310931375495784e+03,2.742076671302800861e+00
9.917310953021178648e+03,2.742076688201247947e+00
9.917310974666861512e+03,2.742076705093300149e+00
9.917310996312544376e+03,2.742076721978964571e+00
9.917311017958229058e+03,2.742076738858230556e+00
9.917311039603911922e+03,2.742076755731098103e+00
9.917311061249594786e+03,2.742076772597574319e+00
9.917311082895277650e+03,2.742076789457655650e+00
9.917311104540960514e+03,2.742076806311338544e+00
9.917311126186643378e+03,2.742076823158623000e+00
9.917311147832326242e+03,2.742076839999519677e+00
9.917311169478009106e+03,2.742076856834007259e+00
9.917311191123693789e+03,2.742076873662103509e+00
9.917311212769376652e+03,2.742076890483804874e+00
9.917311234415059516e+03,2.742076907299107802e+00
9.917311256060742380e+03,2.742076924108008740e+00
9.917311277706425244e+03,2.742076940910511240e+00
9.917311299352108108e+03,2.742076957706611751e+00
9.917311320997790972e+03,2.742076974496317376e+00
9.917311342643473836e+03,2.742076991279624565e+00
9.917311364289158519e+03,2.742077008056529763e+00
9.917311385934841383e+03,2.742077024827036524e+00
9.917311407580524246e+03,2.742077041591137743e+00
9.917311429226207110e+03,2.742077058348844076e+00
9.917311450871889974e+03,2.742077075100141315e+00
9.917311472517572838e+03,2.742077091845043668e+00
9.917311494163255702e+03,2.742077108583536926e+00
9.917311515808938566e+03,2.742077125315635300e+00
9.917311537454623249e+03,2.742077142041328131e+00
9.917311559100306113e+03,2.742077158760618971e+00
9.917311580745988977e+03,2.742077175473500716e+00
9.917311602391671840e+03,2.742077192179984024e+00
9.917311624037354704e+03,2.742077208880058237e+00
9.917311645683037568e+03,2.742077225573730459e+00
9.917311667328720432e+03,2.742077242261000691e+00
9.917311688974403296e+03,2.742077258941861828e+00
9.917311710620087979e+03,2.742077275616317422e+00
9.917311732265770843e+03,2.742077292284367473e+00
9.917311753911453707e+03,2.742077308946011982e+00
9.917311775557136571e+03,2.742077325601250948e+00
9.917311797202819434e+03,2.742077342250080818e+00
9.917311818848502298e+03,2.742077358892505146e+00
9.917311840494185162e+03,2.742077375528516825e+00
9.917311862139868026e+03,2.742077392158126514e+00
9.917311883785550890e+03,2.742077408781323555e+00
9.917311905431235573e+03,2.742077425398118606e+00
9.917311927076918437e+03,2.742077442008501009e+00
9.917311948722601301e+03,2.742077458612474317e+00
9.917311970368284165e+03,2.742077475210034976e+00
9.917311992013967028e+03,2.742077491801186540e+00
9.917312013659649892e+03,2.742077508385925455e+00
9.917312035305332756e+03,2.742077524964258828e+00
9.917312056951015620e+03,2.742077541536179552e+00
9.917312078596700303e+03,2.742077558101687629e+00
9.917312100242383167e+03,2.742077574660786610e+00
9.917312121888066031e+03,2.742077591213465837e+00
9.917312143533748895e+03,2.742077607759735969e+00
9.917312165179431759e+03,2.742077624299597005e+00
9.917312186825114622e+03,2.742077640833045393e+00
9.917312208470797486e+03,2.742077657360077581e+00
9.917312230116480350e+03,2.742077673880693567e+00
9.917312251762165033e+03,2.742077690394896905e+00
9.917312273407847897e+03,2.742077706902687595e+00
9.917312295053530761e+03,2.742077723404062084e+00
9.917312316699213625e+03,2.742077739899020372e+00
9.917312338344896489e+03,2.742077756387566012e+00
9.917312359990579353e+03,2.742077772869695451e+00
9.917312381636262216e+03,2.742077789345405137e+00
9.917312403281945080e+03,2.742077805814698621e+00
9.917312424927629763e+03,2.742077822277579457e+00
9.917312446573312627e+03,2.742077838734040540e+00
9.917312468218995491e+03,2.742077855184081869e+00
9.917312489864678355e+03,2.742077871627710550e+00
9.917312511510361219e+03,2.742077888064912372e+00
9.917312533156044083e+03,2.742077904495705098e+00
9.917312554801726947e+03,2.742077920920074519e+00
9.917312576447409810e+03,2.742077937338024185e+00
9.917312598093094493e+03,2.742077953749554098e+00
9.917312619738777357e+03,2.742077970154664257e+00
9.917312641384460221e+03,2.742077986553351110e+00
9.917312663030143085e+03,2.742078002945618209e+00
9.917312684675825949e+03,2.742078019331469108e+00
9.917312706321508813e+03,2.742078035710893147e+00
9.917312727967191677e+03,2.742078052083900985e+00
9.917312749612874541e+03,2.742078068450485517e+00
9.917312771258559223e+03,2.742078084810646743e+00
9.917312792904242087e+03,2.742078101164381110e+00
9.917312814549924951e+03,2.742078117511695723e+00
9.917312836195607815e+03,2.742078133852583477e+00
9.917312857841290679e+03,2.742078150187055030e+00
9.917312879486973543e+03,2.742078166515099724e+00
9.917312901132656407e+03,2.742078182836714006e+00
9.917312922778339271e+03,2.742078199151912088e+00
9.917312944424022135e+03,2.742078215460679758e+00
9.917312966069706818e+03,2.742078231763020568e+00
9.917312987715389681e+03,2.742078248058938073e+00
9.917313009361072545e+03,2.742078264348428718e+00
9.917313031006755409e+03,2.742078280631488951e+00
9.917313052652438273e+03,2.742078296908129431e+00
9.917313074298121137e+03,2.742078313178339499e+00
9.917313095943804001e+03,2.742078329442122708e+00
9.917313117589486865e+03,2.742078345699479058e+00
9.917313139235171548e+03,2.742078361950408549e+00
9.917313160880854412e+03,2.742078378194900523e+00
9.917313182526537275e+03,2.742078394432972743e+00
9.917313204172220139e+03,2.742078410664610999e+00
9.917313225817903003e+03,2.742078426889818843e+00
9.917313247463585867e+03,2.742078443108599828e+00
9.917313269109268731e+03,2.742078459320953954e+00
9.917313290754951595e+03,2.742078475526870562e+00
9.917313312400636278e+03,2.742078491726356759e+00
9.917313334046319142e+03,2.742078507919416097e+00
9.917313355692002006e+03,2.742078524106045023e+00
9.917313377337684869e+03,2.742078540286239985e+00
9.917313398983367733e+03,2.742078556459997429e+00
9.917313420629050597e+03,2.742078572627328015e+00
9.917313442274733461e+03,2.742078588788221083e+00
9.917313463920416325e+03,2.742078604942687292e+00
9.917313485566101008e+03,2.742078621090712431e+00
9.917313507211783872e+03,2.742078637232310712e+00
