Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.061386530092591420e+04,2.654364800033901961e+00
1.061386531688121431e+04,2.654364811179291905e+00
1.061386533283651261e+04,2.654364822323456607e+00
1.061386534879181272e+04,2.654364833466399176e+00
1.061386536474711102e+04,2.654364844608116503e+00
1.061386538070241113e+04,2.654364855748610807e+00
1.061386539665770943e+04,2.654364866887880314e+00
1.061386541261300954e+04,2.654364878025927243e+00
1.061386542856830783e+04,2.654364889162748931e+00
1.061386544452360795e+04,2.654364900298348484e+00
1.061386546047890624e+04,2.654364911432722351e+00
1.061386547643420636e+04,2.654364922565873641e+00
1.061386549238950465e+04,2.654364933697799689e+00
1.061386550834480477e+04,2.654364944828503159e+00
1.061386552430010306e+04,2.654364955957980943e+00
1.061386554025540318e+04,2.654364967086236149e+00
1.061386555621070147e+04,2.654364978213266557e+00
1.061386557216600158e+04,2.654364989339073500e+00
1.061386558812129988e+04,2.654365000463655644e+00
1.061386560407659999e+04,2.654365011587014322e+00
1.061386562003189829e+04,2.654365022709147759e+00
1.061386563598719840e+04,2.654365033830058618e+00
1.061386565194249670e+04,2.654365044949743790e+00
1.061386566789779681e+04,2.654365056068206385e+00
1.061386568385309511e+04,2.654365067185443294e+00
1.061386569980839522e+04,2.654365078301457626e+00
1.061386571576369352e+04,2.654365089416245826e+00
1.061386573171899363e+04,2.654365100529811006e+00
1.061386574767429192e+04,2.654365111642151387e+00
1.061386576362959204e+04,2.654365122753268302e+00
1.061386577958489033e+04,2.654365133863159532e+00
1.061386579554019045e+04,2.654365144971827739e+00
1.061386581149549056e+04,2.654365156079272037e+00
1.061386582745078886e+04,2.654365167185490204e+00
1.061386584340608897e+04,2.654365178290485794e+00
1.061386585936138727e+04,2.654365189394255253e+00
1.061386587531668738e+04,2.654365200496801691e+00
1.061386589127198567e+04,2.654365211598122443e+00
1.061386590722728579e+04,2.654365222698219728e+00
1.061386592318258408e+04,2.654365233797091328e+00
1.061386593913788420e+04,2.654365244894739906e+00
1.061386595509318249e+04,2.654365255991162797e+00
1.061386597104848261e+04,2.654365267086362223e+00
1.061386598700378090e+04,2.654365278180335963e+00
1.061386600295908102e+04,2.654365289273085793e+00
1.061386601891437931e+04,2.654365300364610381e+00
1.061386603486967942e+04,2.654365311454911502e+00
1.061386605082497772e+04,2.654365322543986938e+00
1.061386606678027783e+04,2.654365333631838464e+00
1.061386608273557613e+04,2.654365344718464748e+00
1.061386609869087624e+04,2.654365355803866677e+00
1.061386611464617454e+04,2.654365366888043365e+00
1.061386613060147465e+04,2.654365377970996587e+00
1.061386614655677295e+04,2.654365389052723678e+00
1.061386616251207306e+04,2.654365400133227304e+00
1.061386617846737136e+04,2.654365411212504355e+00
1.061386619442267147e+04,2.654365422290558385e+00
