Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027127336805546656e+04,2.652892076928902387e+00
1.027127353332662278e+04,2.652892040798491724e+00
1.027127369859778082e+04,2.652892004807553938e+00
1.027127386386893704e+04,2.652891968956094360e+00
1.027127402914009326e+04,2.652891933244120981e+00
1.027127419441124948e+04,2.652891897671639576e+00
1.027127435968240752e+04,2.652891862238656806e+00
1.027127452495356374e+04,2.652891826945179332e+00
1.027127469022471996e+04,2.652891791791213372e+00
1.027127485549587800e+04,2.652891756776764698e+00
1.027127502076703422e+04,2.652891721901842192e+00
1.027127518603819044e+04,2.652891687166449852e+00
1.027127535130934666e+04,2.652891652570594783e+00
1.027127551658050470e+04,2.652891618114283645e+00
1.027127568185166092e+04,2.652891583797522213e+00
1.027127584712281714e+04,2.652891549620318035e+00
1.027127601239397518e+04,2.652891515582675552e+00
1.027127617766513140e+04,2.652891481684602315e+00
1.027127634293628762e+04,2.652891447926104540e+00
1.027127650820744384e+04,2.652891414307188445e+00
1.027127667347860188e+04,2.652891380827858470e+00
1.027127683874975810e+04,2.652891347488123497e+00
1.027127700402091432e+04,2.652891314287987967e+00
1.027127716929207236e+04,2.652891281227458098e+00
1.027127733456322858e+04,2.652891248306540106e+00
1.027127749983438480e+04,2.652891215525241098e+00
1.027127766510554284e+04,2.652891182883564625e+00
1.027127783037669906e+04,2.652891150381519569e+00
1.027127799564785528e+04,2.652891118019109928e+00
1.027127816091901150e+04,2.652891085796342807e+00
1.027127832619016954e+04,2.652891053713223535e+00
1.027127849146132576e+04,2.652891021769757884e+00
1.027127865673248198e+04,2.652890989965952073e+00
1.027127882200364002e+04,2.652890958301811875e+00
1.027127898727479624e+04,2.652890926777342617e+00
1.027127915254595246e+04,2.652890895392550963e+00
1.027127931781710868e+04,2.652890864147442240e+00
1.027127948308826672e+04,2.652890833042022223e+00
1.027127964835942294e+04,2.652890802076296239e+00
1.027127981363057916e+04,2.652890771250270507e+00
1.027127997890173719e+04,2.652890740563950356e+00
1.027128014417289342e+04,2.652890710017342002e+00
1.027128030944404964e+04,2.652890679610450775e+00
1.027128047471520586e+04,2.652890649343281559e+00
1.027128063998636389e+04,2.652890619215841017e+00
1.027128080525752011e+04,2.652890589228134033e+00
1.027128097052867633e+04,2.652890559380166380e+00
1.027128113579983437e+04,2.652890529671943387e+00
1.027128130107099059e+04,2.652890500103470384e+00
1.027128146634214681e+04,2.652890470674753587e+00
1.027128163161330303e+04,2.652890441385797438e+00
1.027128179688446107e+04,2.652890412236607265e+00
1.027128196215561729e+04,2.652890383227189286e+00
1.027128212742677351e+04,2.652890354357548830e+00
1.027128229269793155e+04,2.652890325627690338e+00
1.027128245796908777e+04,2.652890297037619582e+00
1.027128262324024399e+04,2.652890268587341449e+00
1.027128278851140021e+04,2.652890240276862599e+00
1.027128295378255825e+04,2.652890212106185253e+00
1.027128311905371447e+04,2.652890184075318292e+00
1.027128328432487069e+04,2.652890156184263937e+00
1.027128344959602873e+04,2.652890128433029293e+00
1.027128361486718495e+04,2.652890100821617914e+00
1.027128378013834117e+04,2.652890073350036015e+00
1.027128394540949739e+04,2.652890046018288039e+00
1.027128411068065543e+04,2.652890018826378427e+00
1.027128427595181165e+04,2.652889991774313838e+00
1.027128444122296787e+04,2.652889964862098715e+00
1.027128460649412591e+04,2.652889938089736610e+00
1.027128477176528213e+04,2.652889911457233740e+00
1.027128493703643835e+04,2.652889884964594991e+00
1.027128510230759457e+04,2.652889858611825247e+00
1.027128526757875261e+04,2.652889832398928061e+00
1.027128543284990883e+04,2.652889806325909650e+00
1.027128559812106505e+04,2.652889780392775343e+00
1.027128576339222309e+04,2.652889754599527361e+00
1.027128592866337931e+04,2.652889728946173253e+00
1.027128609393453553e+04,2.652889703432716573e+00
1.027128625920569357e+04,2.652889678059161316e+00
1.027128642447684979e+04,2.652889652825512812e+00
1.027128658974800601e+04,2.652889627731775946e+00
1.027128675501916223e+04,2.652889602777955602e+00
1.027128692029032027e+04,2.652889577964054890e+00
1.027128708556147649e+04,2.652889553290080027e+00
1.027128725083263271e+04,2.652889528756034565e+00
1.027128741610379075e+04,2.652889504361923834e+00
1.027128758137494697e+04,2.652889480107751385e+00
1.027128774664610319e+04,2.652889455993522105e+00
1.027128791191725941e+04,2.652889432019239990e+00
1.027128807718841745e+04,2.652889408184910369e+00
1.027128824245957367e+04,2.652889384490537239e+00
1.027128840773072989e+04,2.652889360936125041e+00
1.027128857300188793e+04,2.652889337521676882e+00
1.027128873827304415e+04,2.652889314247198982e+00
1.027128890354420037e+04,2.652889291112694448e+00
1.027128906881535659e+04,2.652889268118167720e+00
1.027128923408651463e+04,2.652889245263623685e+00
1.027128939935767085e+04,2.652889222549065007e+00
1.027128956462882707e+04,2.652889199974497458e+00
1.027128972989998510e+04,2.652889177539924148e+00
1.027128989517114132e+04,2.652889155245350405e+00
1.027129006044229754e+04,2.652889133090778895e+00
1.027129022571345376e+04,2.652889111076214945e+00
1.027129039098461180e+04,2.652889089201660777e+00
1.027129055625576802e+04,2.652889067467122608e+00
1.027129072152692424e+04,2.652889045872603546e+00
1.027129088679808228e+04,2.652889024418107144e+00
1.027129105206923850e+04,2.652889003103637844e+00
1.027129121734039472e+04,2.652888981929199197e+00
1.027129138261155094e+04,2.652888960894795645e+00
1.027129154788270898e+04,2.652888940000429852e+00
1.027129171315386520e+04,2.652888919246107147e+00
1.027129187842502142e+04,2.652888898631831083e+00
1.027129204369617946e+04,2.652888878157603880e+00
1.027129220896733568e+04,2.652888857823432200e+00
1.027129237423849190e+04,2.652888837629316932e+00
1.027129253950964812e+04,2.652888817575263403e+00
1.027129270478080616e+04,2.652888797661274278e+00
1.027129287005196238e+04,2.652888777887353999e+00
1.027129303532311860e+04,2.652888758253506563e+00
1.027129320059427664e+04,2.652888738759734188e+00
1.027129336586543286e+04,2.652888719406041318e+00
1.027129353113658908e+04,2.652888700192431948e+00
1.027129369640774712e+04,2.652888681118908742e+00
1.027129386167890334e+04,2.652888662185475699e+00
1.027129402695005956e+04,2.652888643392136814e+00
1.027129419222121578e+04,2.652888624738894308e+00
1.027129435749237382e+04,2.652888606225752177e+00
1.027129452276353004e+04,2.652888587852713975e+00
1.027129468803468626e+04,2.652888569619782366e+00
1.027129485330584430e+04,2.652888551526962235e+00
1.027129501857700052e+04,2.652888533574255803e+00
1.027129518384815674e+04,2.652888515761666621e+00
1.027129534911931296e+04,2.652888498089197356e+00
1.027129551439047100e+04,2.652888480556852002e+00
1.027129567966162722e+04,2.652888463164633670e+00
1.027129584493278344e+04,2.652888445912545468e+00
1.027129601020394148e+04,2.652888428800590948e+00
1.027129617547509770e+04,2.652888411828772330e+00
1.027129634074625392e+04,2.652888394997093613e+00
1.027129650601741014e+04,2.652888378305557016e+00
1.027129667128856818e+04,2.652888361754166091e+00
1.027129683655972440e+04,2.652888345342924836e+00
1.027129700183088062e+04,2.652888329071835027e+00
1.027129716710203866e+04,2.652888312940899773e+00
1.027129733237319488e+04,2.652888296950122182e+00
1.027129749764435110e+04,2.652888281099505363e+00
1.027129766291550732e+04,2.652888265389051980e+00
1.027129782818666536e+04,2.652888249818765587e+00
1.027129799345782158e+04,2.652888234388648403e+00
1.027129815872897780e+04,2.652888219098703537e+00
1.027129832400013584e+04,2.652888203948933210e+00
1.027129848927129206e+04,2.652888188939340974e+00
1.027129865454244828e+04,2.652888174069928606e+00
1.027129881981360450e+04,2.652888159340700547e+00
1.027129898508476253e+04,2.652888144751657684e+00
1.027129915035591875e+04,2.652888130302804015e+00
1.027129931562707498e+04,2.652888115994141316e+00
1.027129948089823301e+04,2.652888101825672251e+00
1.027129964616938923e+04,2.652888087797400374e+00
1.027129981144054545e+04,2.652888073909327460e+00
1.027129997671170167e+04,2.652888060161456618e+00
1.027130014198285971e+04,2.652888046553789181e+00
1.027130030725401593e+04,2.652888033086328701e+00
1.027130047252517215e+04,2.652888019759078286e+00
1.027130063779633019e+04,2.652888006572038382e+00
1.027130080306748641e+04,2.652887993525212984e+00
1.027130096833864263e+04,2.652887980618604313e+00
1.027130113360980067e+04,2.652887967852214146e+00
1.027130129888095689e+04,2.652887955226045591e+00
1.027130146415211311e+04,2.652887942740099980e+00
1.027130162942326933e+04,2.652887930394380422e+00
1.027130179469442737e+04,2.652887918188889138e+00
1.027130195996558359e+04,2.652887906123627904e+00
1.027130212523673981e+04,2.652887894198598939e+00
1.027130229050789785e+04,2.652887882413805354e+00
1.027130245577905407e+04,2.652887870769248480e+00
1.027130262105021029e+04,2.652887859264930537e+00
1.027130278632136651e+04,2.652887847900854190e+00
1.027130295159252455e+04,2.652887836677019884e+00
