Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.917309675925876945e+03,2.741389505464906229e+00
9.917309697571559809e+03,2.741389564496509390e+00
9.917309719217242673e+03,2.741389623520190000e+00
9.917309740862925537e+03,2.741389682535945838e+00
9.917309762508608401e+03,2.741389741543777792e+00
9.917309784154293084e+03,2.741389800543689859e+00
9.917309805799975948e+03,2.741389859535671825e+00
9.917309827445658811e+03,2.741389918519727686e+00
9.917309849091341675e+03,2.741389977495857888e+00
9.917309870737024539e+03,2.741390036464061097e+00
9.917309892382707403e+03,2.741390095424337314e+00
9.917309914028390267e+03,2.741390154376686095e+00
9.917309935674073131e+03,2.741390213321105662e+00
9.917309957319757814e+03,2.741390272257602678e+00
9.917309978965440678e+03,2.741390331186165596e+00
9.917310000611123542e+03,2.741390390106798414e+00
9.917310022256806405e+03,2.741390449019501574e+00
9.917310043902489269e+03,2.741390507924273745e+00
9.917310065548172133e+03,2.741390566821115371e+00
9.917310087193854997e+03,2.741390625710025564e+00
9.917310108839537861e+03,2.741390684591003879e+00
9.917310130485222544e+03,2.741390743464054314e+00
9.917310152130905408e+03,2.741390802329167098e+00
9.917310173776588272e+03,2.741390861186346672e+00
9.917310195422271136e+03,2.741390920035592149e+00
9.917310217067954000e+03,2.741390978876903972e+00
9.917310238713636863e+03,2.741391037710279921e+00
9.917310260359319727e+03,2.741391096535721772e+00
9.917310282005002591e+03,2.741391155353226861e+00
9.917310303650687274e+03,2.741391214162800960e+00
9.917310325296370138e+03,2.741391272964433856e+00
9.917310346942053002e+03,2.741391331758129102e+00
9.917310368587735866e+03,2.741391390543886697e+00
9.917310390233418730e+03,2.741391449321706197e+00
9.917310411879101594e+03,2.741391508091587159e+00
9.917310433524784457e+03,2.741391566853528694e+00
9.917310455170467321e+03,2.741391625607531246e+00
9.917310476816152004e+03,2.741391684353598812e+00
9.917310498461834868e+03,2.741391743091720290e+00
9.917310520107517732e+03,2.741391801821900565e+00
9.917310541753200596e+03,2.741391860544140080e+00
9.917310563398883460e+03,2.741391919258437504e+00
9.917310585044566324e+03,2.741391977964792392e+00
9.917310606690249188e+03,2.741392036663204301e+00
9.917310628335932051e+03,2.741392095353673231e+00
9.917310649981616734e+03,2.741392154036202733e+00
9.917310671627299598e+03,2.741392212710783038e+00
9.917310693272982462e+03,2.741392271377419032e+00
9.917310714918665326e+03,2.741392330036108937e+00
9.917310736564348190e+03,2.741392388686853643e+00
9.917310758210031054e+03,2.741392447329652260e+00
9.917310779855713918e+03,2.741392505964503901e+00
9.917310801501396782e+03,2.741392564591408121e+00
9.917310823147079645e+03,2.741392623210365365e+00
9.917310844792764328e+03,2.741392681821378741e+00
9.917310866438447192e+03,2.741392740424438923e+00
9.917310888084130056e+03,2.741392799019549908e+00
9.917310909729812920e+03,2.741392857606711253e+00
9.917310931375495784e+03,2.741392916185922957e+00
9.917310953021178648e+03,2.741392974757184131e+00
9.917310974666861512e+03,2.741393033320493888e+00
9.917310996312544376e+03,2.741393091875852672e+00
9.917311017958229058e+03,2.741393150423264036e+00
9.917311039603911922e+03,2.741393208962718653e+00
9.917311061249594786e+03,2.741393267494220076e+00
9.917311082895277650e+03,2.741393326017767418e+00
9.917311104540960514e+03,2.741393384533362010e+00
9.917311126186643378e+03,2.741393443041002520e+00
