Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.903683680555783212e+03,1.388257149795534531e+02
9.903683703452748887e+03,1.388259878519288577e+02
9.903683726349714561e+03,1.388262607076228505e+02
9.903683749246680236e+03,1.388265335466354031e+02
9.903683772143645911e+03,1.388268063689664018e+02
9.903683795040611585e+03,1.388270791746157897e+02
9.903683817937577260e+03,1.388273519635835385e+02
9.903683840834542934e+03,1.388276247358695343e+02
9.903683863731508609e+03,1.388278974914737205e+02
9.903683886628474283e+03,1.388281702303960401e+02
9.903683909525439958e+03,1.388284429526364647e+02
9.903683932422405633e+03,1.388287156581948523e+02
9.903683955319371307e+03,1.388289883470712027e+02
9.903683978216336982e+03,1.388292610192654024e+02
9.903684001113302656e+03,1.388295336747773945e+02
9.903684024010268331e+03,1.388298063136071505e+02
9.903684046907234006e+03,1.388300789357545568e+02
9.903684069804199680e+03,1.388303515412195566e+02
9.903684092701163536e+03,1.388306241299804356e+02
9.903684115598129210e+03,1.388308967020804516e+02
9.903684138495094885e+03,1.388311692574978622e+02
9.903684161392060560e+03,1.388314417962326104e+02
9.903684184289026234e+03,1.388317143182846110e+02
9.903684207185991909e+03,1.388319868236538355e+02
9.903684230082957583e+03,1.388322593123401703e+02
9.903684252979923258e+03,1.388325317843435869e+02
9.903684275876888933e+03,1.388328042396640001e+02
9.903684298773854607e+03,1.388330766783013814e+02
9.903684321670820282e+03,1.388333491002555888e+02
9.903684344567785956e+03,1.388336215055266223e+02
9.903684367464751631e+03,1.388338938941143965e+02
9.903684390361717305e+03,1.388341662660187978e+02
9.903684413258682980e+03,1.388344386212398547e+02
9.903684436155648655e+03,1.388347109597773965e+02
9.903684459052614329e+03,1.388349832816314517e+02
9.903684481949580004e+03,1.388352555868019067e+02
9.903684504846545678e+03,1.388355278752887045e+02
9.903684527743511353e+03,1.388358001470917316e+02
9.903684550640477028e+03,1.388360724022109878e+02
9.903684573537442702e+03,1.388363446406463879e+02
9.903684596434408377e+03,1.388366168623978467e+02
9.903684619331374051e+03,1.388368890674653073e+02
9.903684642228339726e+03,1.388371612558487129e+02
9.903684665125305401e+03,1.388374334275479782e+02
9.903684688022271075e+03,1.388377055825630748e+02
9.903684710919236750e+03,1.388379777208938890e+02
9.903684733816202424e+03,1.388382498425403924e+02
9.903684756713168099e+03,1.388385219475024996e+02
9.903684779610133774e+03,1.388387940357801256e+02
9.903684802507099448e+03,1.388390661073732417e+02
9.903684825404065123e+03,1.388393381622817628e+02
9.903684848301030797e+03,1.388396102005056036e+02
9.903684871197996472e+03,1.388398822220447641e+02
9.903684894094960327e+03,1.388401542268774733e+02
9.903684916991926002e+03,1.388404262150469606e+02
9.903684939888891677e+03,1.388406981865315117e+02
9.903684962785857351e+03,1.388409701413310700e+02
9.903684985682823026e+03,1.388412420794455784e+02
9.903685008579788700e+03,1.388415140008749518e+02
9.903685031476754375e+03,1.388417859056191617e+02
9.903685054373720050e+03,1.388420577936780660e+02
9.903685077270685724e+03,1.388423296650516932e+02
9.903685100167651399e+03,1.388426015197399011e+02
9.903685123064617073e+03,1.388428733577426613e+02
9.903685145961582748e+03,1.388431451790598885e+02
9.903685168858548423e+03,1.388434169836915260e+02
9.903685191755514097e+03,1.388436887716375168e+02
9.903685214652479772e+03,1.388439605428977757e+02
9.903685237549445446e+03,1.388442322974722742e+02
9.903685260446411121e+03,1.388445040353608704e+02
9.903685283343376796e+03,1.388447757565635925e+02
9.903685306240342470e+03,1.388450474610802985e+02
9.903685329137308145e+03,1.388453191489109599e+02
9.903685352034273819e+03,1.388455908200554916e+02
9.903685374931239494e+03,1.388458624745138366e+02
9.903685397828205168e+03,1.388461341122859380e+02
9.903685420725170843e+03,1.388464057333717108e+02
9.903685443622136518e+03,1.388466773377710979e+02
9.903685466519102192e+03,1.388469489254840710e+02
9.903685489416067867e+03,1.388472204965104879e+02
9.903685512313033541e+03,1.388474920508503203e+02
9.903685535209999216e+03,1.388477635885035113e+02
9.903685558106964891e+03,1.388480351094699756e+02
9.903685581003930565e+03,1.388483066137496564e+02
9.903685603900896240e+03,1.388485781013424969e+02
9.903685626797861914e+03,1.388488495722484117e+02
9.903685649694827589e+03,1.388491210264673441e+02
9.903685672591793264e+03,1.388493924639992372e+02
9.903685695488757119e+03,1.388496638848224336e+02
9.903685718385722794e+03,1.388499352889800491e+02
9.903685741282688468e+03,1.388502066764503979e+02
9.903685764179654143e+03,1.388504780472334232e+02
9.903685787076619818e+03,1.388507494013290682e+02
9.903685809973585492e+03,1.388510207387372759e+02
9.903685832870551167e+03,1.388512920594579896e+02
9.903685855767516841e+03,1.388515633634910671e+02
9.903685878664482516e+03,1.388518346508365369e+02
9.903685901561448190e+03,1.388521059214942852e+02
9.903685924458413865e+03,1.388523771754642837e+02
9.903685947355379540e+03,1.388526484127463902e+02
9.903685970252345214e+03,1.388529196333406333e+02
9.903685993149310889e+03,1.388531908372468706e+02
9.903686016046276563e+03,1.388534620244651023e+02
9.903686038943242238e+03,1.388537331949951863e+02
9.903686061840207913e+03,1.388540043488370941e+02
9.903686084737173587e+03,1.388542754859907689e+02
9.903686107634139262e+03,1.388545466064561538e+02
9.903686130531104936e+03,1.388548177102331351e+02
9.903686153428070611e+03,1.388550887973217129e+02
9.903686176325036286e+03,1.388553598677217735e+02
9.903686199222001960e+03,1.388556309214332600e+02
9.903686222118967635e+03,1.388559019584560872e+02
9.903686245015933309e+03,1.388561729787901982e+02
9.903686267912898984e+03,1.388564439824355929e+02
9.903686290809864659e+03,1.388567149693921010e+02
9.903686313706830333e+03,1.388569859396597508e+02
9.903686336603796008e+03,1.388572568932384002e+02
9.903686359500761682e+03,1.388575278301280207e+02
9.903686382397727357e+03,1.388577987503285271e+02
9.903686405294693031e+03,1.388580696538398911e+02
9.903686428191658706e+03,1.388583405406619988e+02
9.903686451088624381e+03,1.388586114107948219e+02
9.903686473985590055e+03,1.388588822642382752e+02
9.903686496882553911e+03,1.388591531009707580e+02
9.903686519779519585e+03,1.388594239210353010e+02
9.903686542676485260e+03,1.388596947244102466e+02
9.903686565573450935e+03,1.388599655110955666e+02
9.903686588470416609e+03,1.388602362810912041e+02
9.903686611367382284e+03,1.388605070343970738e+02
9.903686634264347958e+03,1.388607777710130904e+02
9.903686657161313633e+03,1.388610484909392540e+02
9.903686680058279308e+03,1.388613191941754224e+02
9.903686702955244982e+03,1.388615898807215672e+02
9.903686725852210657e+03,1.388618605505776316e+02
9.903686748749176331e+03,1.388621312037435302e+02
9.903686771646142006e+03,1.388624018402192064e+02
9.903686794543107681e+03,1.388626724600046032e+02
9.903686817440073355e+03,1.388629430630996353e+02
9.903686840337039030e+03,1.388632136495042175e+02
9.903686863234004704e+03,1.388634842192183214e+02
9.903686886130970379e+03,1.388637547722418901e+02
9.903686909027936053e+03,1.388640253085748100e+02
9.903686931924901728e+03,1.388642958282170525e+02
9.903686954821867403e+03,1.388645663311685610e+02
9.903686977718833077e+03,1.388648368174292216e+02
9.903687000615798752e+03,1.388651072869989775e+02
9.903687023512764426e+03,1.388653777398778288e+02
9.903687046409730101e+03,1.388656481760656618e+02
9.903687069306695776e+03,1.388659185955623627e+02
9.903687092203661450e+03,1.388661889983679316e+02
9.903687115100627125e+03,1.388664593844823116e+02
9.903687137997592799e+03,1.388667297539053891e+02
9.903687160894558474e+03,1.388670001066371071e+02
9.903687183791524149e+03,1.388672704426774089e+02
9.903687206688489823e+03,1.388675407620262661e+02
9.903687229585455498e+03,1.388678110646835364e+02
9.903687252482421172e+03,1.388680813506492200e+02
9.903687275379386847e+03,1.388683516199232031e+02
9.903687298276350703e+03,1.388686218724839705e+02
9.903687321173316377e+03,1.388688921083744390e+02
9.903687344070282052e+03,1.388691623275729796e+02
9.903687366967247726e+03,1.388694325300796208e+02
9.903687389864213401e+03,1.388697027158942205e+02
9.903687412761179075e+03,1.388699728850167787e+02
9.903687435658144750e+03,1.388702430374471533e+02
9.903687458555110425e+03,1.388705131731853442e+02
9.903687481452076099e+03,1.388707832922312662e+02
9.903687504349041774e+03,1.388710533945848340e+02
9.903687527246007448e+03,1.388713234802460192e+02
9.903687550142973123e+03,1.388715935492147366e+02
9.903687573039938798e+03,1.388718636014909009e+02
9.903687595936904472e+03,1.388721336370744552e+02
9.903687618833870147e+03,1.388724036559653712e+02
9.903687641730835821e+03,1.388726736581635350e+02
9.903687664627801496e+03,1.388729436436688900e+02
9.903687687524767171e+03,1.388732136124813792e+02
9.903687710421732845e+03,1.388734835646009458e+02
9.903687733318698520e+03,1.388737535000275329e+02
9.903687756215664194e+03,1.388740234187610270e+02
9.903687779112629869e+03,1.388742933208013994e+02
9.903687802009595543e+03,1.388745632061485935e+02
9.903687824906561218e+03,1.388748330748024955e+02
9.903687847803526893e+03,1.388751029267631054e+02
9.903687870700492567e+03,1.388753727620303096e+02
9.903687893597458242e+03,1.388756425806040511e+02
9.903687916494423916e+03,1.388759123824842447e+02
9.903687939391389591e+03,1.388761821676708621e+02
9.903687962288355266e+03,1.388764519361638463e+02
9.903687985185320940e+03,1.388767216879630837e+02
9.903688008082286615e+03,1.388769914230685174e+02
9.903688030979252289e+03,1.388772611414801474e+02
9.903688053876217964e+03,1.388775308431978033e+02
9.903688076773183639e+03,1.388778005282215133e+02
9.903688099670147494e+03,1.388780701965297339e+02
9.903688122567113169e+03,1.388783398481652398e+02
9.903688145464078843e+03,1.388786094831066009e+02
9.903688168361044518e+03,1.388788791013536752e+02
9.903688191258010193e+03,1.388791487029064626e+02
9.903688214154975867e+03,1.388794182877648495e+02
9.903688237051941542e+03,1.388796878559288075e+02
9.903688259948907216e+03,1.388799574073982512e+02
9.903688282845872891e+03,1.388802269421731239e+02
9.903688305742838565e+03,1.388804964602533119e+02
9.903688328639804240e+03,1.388807659616388435e+02
9.903688351536769915e+03,1.388810354463295482e+02
9.903688374433735589e+03,1.388813049143254261e+02
9.903688397330701264e+03,1.388815743656264203e+02
9.903688420227666938e+03,1.388818438002324172e+02
9.903688443124632613e+03,1.388821132181433882e+02
9.903688466021598288e+03,1.388823826193592481e+02
