Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027127336805546656e+04,2.739239199136046299e+00
1.027127353332662278e+04,2.739239161829651881e+00
1.027127369859778082e+04,2.739239124667270264e+00
1.027127386386893704e+04,2.739239087648906779e+00
1.027127402914009326e+04,2.739239050774569417e+00
1.027127419441124948e+04,2.739239014044264398e+00
1.027127435968240752e+04,2.739238977457998381e+00
1.027127452495356374e+04,2.739238941015778028e+00
1.027127469022471996e+04,2.739238904717610446e+00
1.027127485549587800e+04,2.739238868563501406e+00
1.027127502076703422e+04,2.739238832553459346e+00
1.027127518603819044e+04,2.739238796687489153e+00
1.027127535130934666e+04,2.739238760965597930e+00
1.027127551658050470e+04,2.739238725387792339e+00
1.027127568185166092e+04,2.739238689954079042e+00
1.027127584712281714e+04,2.739238654664464701e+00
1.027127601239397518e+04,2.739238619518955087e+00
1.027127617766513140e+04,2.739238584517557307e+00
1.027127634293628762e+04,2.739238549660277577e+00
1.027127650820744384e+04,2.739238514947123004e+00
1.027127667347860188e+04,2.739238480378098028e+00
1.027127683874975810e+04,2.739238445953211087e+00
1.027127700402091432e+04,2.739238411672467510e+00
1.027127716929207236e+04,2.739238377535873958e+00
1.027127733456322858e+04,2.739238343543436205e+00
1.027127749983438480e+04,2.739238309695161355e+00
1.027127766510554284e+04,2.739238275991054294e+00
1.027127783037669906e+04,2.739238242431123016e+00
1.027127799564785528e+04,2.739238209015371961e+00
1.027127816091901150e+04,2.739238175743808679e+00
1.027127832619016954e+04,2.739238142616438054e+00
1.027127849146132576e+04,2.739238109633267193e+00
1.027127865673248198e+04,2.739238076794301424e+00
1.027127882200364002e+04,2.739238044099547409e+00
1.027127898727479624e+04,2.739238011549010476e+00
1.027127915254595246e+04,2.739237979142697288e+00
1.027127931781710868e+04,2.739237946880613173e+00
1.027127948308826672e+04,2.739237914762764792e+00
1.027127964835942294e+04,2.739237882789157030e+00
1.027127981363057916e+04,2.739237850959796994e+00
1.027127997890173719e+04,2.739237819274689123e+00
1.027128014417289342e+04,2.739237787733840523e+00
1.027128030944404964e+04,2.739237756337256968e+00
1.027128047471520586e+04,2.739237725084942898e+00
1.027128063998636389e+04,2.739237693976905419e+00
1.027128080525752011e+04,2.739237663013149415e+00
1.027128097052867633e+04,2.739237632193681105e+00
1.027128113579983437e+04,2.739237601518506260e+00
1.027128130107099059e+04,2.739237570987629766e+00
1.027128146634214681e+04,2.739237540601058285e+00
1.027128163161330303e+04,2.739237510358796257e+00
1.027128179688446107e+04,2.739237480260849900e+00
1.027128196215561729e+04,2.739237450307224986e+00
1.027128212742677351e+04,2.739237420497926401e+00
1.027128229269793155e+04,2.739237390832959917e+00
1.027128245796908777e+04,2.739237361312330865e+00
1.027128262324024399e+04,2.739237331936044573e+00
1.027128278851140021e+04,2.739237302704107702e+00
1.027128295378255825e+04,2.739237273616523360e+00
1.027128311905371447e+04,2.739237244673299099e+00
1.027128328432487069e+04,2.739237215874438469e+00
1.027128344959602873e+04,2.739237187219948133e+00
1.027128361486718495e+04,2.739237158709832531e+00
1.027128378013834117e+04,2.739237130344097437e+00
1.027128394540949739e+04,2.739237102122747736e+00
1.027128411068065543e+04,2.739237074045787423e+00
1.027128427595181165e+04,2.739237046113224494e+00
1.027128444122296787e+04,2.739237018325062500e+00
1.027128460649412591e+04,2.739236990681305439e+00
1.027128477176528213e+04,2.739236963181959972e+00
1.027128493703643835e+04,2.739236935827030539e+00
1.027128510230759457e+04,2.739236908616523358e+00
1.027128526757875261e+04,2.739236881550441094e+00
1.027128543284990883e+04,2.739236854628789963e+00
1.027128559812106505e+04,2.739236827851576184e+00
1.027128576339222309e+04,2.739236801218802420e+00
1.027128592866337931e+04,2.739236774730474888e+00
1.027128609393453553e+04,2.739236748386598475e+00
1.027128625920569357e+04,2.739236722187177175e+00
1.027128642447684979e+04,2.739236696132216764e+00
1.027128658974800601e+04,2.739236670221721237e+00
1.027128675501916223e+04,2.739236644455696812e+00
1.027128692029032027e+04,2.739236618834145709e+00
1.027128708556147649e+04,2.739236593357075034e+00
1.027128725083263271e+04,2.739236568024488339e+00
1.027128741610379075e+04,2.739236542836390509e+00
1.027128758137494697e+04,2.739236517792785985e+00
1.027128774664610319e+04,2.739236492893679653e+00
1.027128791191725941e+04,2.739236468139075509e+00
1.027128807718841745e+04,2.739236443528978882e+00
1.027128824245957367e+04,2.739236419063394212e+00
1.027128840773072989e+04,2.739236394742325942e+00
1.027128857300188793e+04,2.739236370565777623e+00
1.027128873827304415e+04,2.739236346533755029e+00
1.027128890354420037e+04,2.739236322646261712e+00
