Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.027292596064833924e+04,2.740210429173571161e+00
1.027292604692779969e+04,2.740210012966190156e+00
1.027292613320726196e+04,2.740209596784769275e+00
1.027292621948672240e+04,2.740209180629378238e+00
1.027292630576618467e+04,2.740208764500053462e+00
1.027292639204564512e+04,2.740208348396867333e+00
1.027292647832510738e+04,2.740207932319854045e+00
1.027292656460456783e+04,2.740207516269085097e+00
1.027292665088403010e+04,2.740207100244597793e+00
1.027292673716349054e+04,2.740206684246461855e+00
1.027292682344295281e+04,2.740206268274713697e+00
1.027292690972241326e+04,2.740205852329424374e+00
1.027292699600187370e+04,2.740205436410638740e+00
1.027292708228133597e+04,2.740205020518401646e+00
1.027292716856079642e+04,2.740204604652784592e+00
1.027292725484025868e+04,2.740204188813822661e+00
1.027292734111971913e+04,2.740203773001587351e+00
1.027292742739918140e+04,2.740203357216114632e+00
1.027292751367864184e+04,2.740202941457476005e+00
1.027292759995810411e+04,2.740202525725706550e+00
1.027292768623756456e+04,2.740202110020878212e+00
1.027292777251702682e+04,2.740201694343026517e+00
1.027292785879648727e+04,2.740201278692222520e+00
1.027292794507594954e+04,2.740200863068502635e+00
1.027292803135540998e+04,2.740200447471937029e+00
1.027292811763487043e+04,2.740200031902570998e+00
1.027292820391433270e+04,2.740199616360448953e+00
1.027292829019379315e+04,2.740199200845642835e+00
1.027292837647325541e+04,2.740198785358188172e+00
1.027292846275271586e+04,2.740198369898154684e+00
1.027292854903217813e+04,2.740197954465580121e+00
1.027292863531163857e+04,2.740197539060535092e+00
1.027292872159110084e+04,2.740197123683054681e+00
1.027292880787056129e+04,2.740196708333210385e+00
1.027292889415002355e+04,2.740196293011038620e+00
1.027292898042948400e+04,2.740195877716609996e+00
1.027292906670894445e+04,2.740195462449969366e+00
1.027292915298840671e+04,2.740195047211161139e+00
1.027292923926786716e+04,2.740194632000255925e+00
1.027292932554732943e+04,2.740194216817291029e+00
1.027292941182678987e+04,2.740193801662336170e+00
1.027292949810625214e+04,2.740193386535427322e+00
1.027292958438571259e+04,2.740192971436635982e+00
1.027292967066517485e+04,2.740192556365998122e+00
1.027292975694463530e+04,2.740192141323583908e+00
1.027292984322409757e+04,2.740191726309430642e+00
1.027292992950355801e+04,2.740191311323607160e+00
1.027293001578302028e+04,2.740190896366151652e+00
1.027293010206248073e+04,2.740190481437133840e+00
1.027293018834194118e+04,2.740190066536598579e+00
1.027293027462140344e+04,2.740189651664590276e+00
1.027293036090086389e+04,2.740189236821179986e+00
1.027293044718032615e+04,2.740188822006404568e+00
1.027293053345978660e+04,2.740188407220333300e+00
1.027293061973924887e+04,2.740187992463003042e+00
1.027293070601870932e+04,2.740187577734484847e+00
1.027293079229817158e+04,2.740187163034813356e+00
1.027293087857763203e+04,2.740186748364061398e+00
1.027293096485709430e+04,2.740186333722263612e+00
1.027293105113655474e+04,2.740185919109490609e+00
1.027293113741601519e+04,2.740185504525788129e+00
1.027293122369547746e+04,2.740185089971199695e+00
1.027293130997493790e+04,2.740184675445796803e+00
1.027293139625440017e+04,2.740184260949614981e+00
1.027293148253386062e+04,2.740183846482726171e+00
1.027293156881332288e+04,2.740183432045164125e+00
1.027293165509278333e+04,2.740183017637001672e+00
1.027293174137224560e+04,2.740182603258273897e+00
1.027293182765170604e+04,2.740182188909051408e+00
1.027293191393116831e+04,2.740181774589370178e+00
1.027293200021062876e+04,2.740181360299301705e+00
1.027293208649008920e+04,2.740180946038889065e+00
1.027293217276955147e+04,2.740180531808178888e+00
1.027293225904901192e+04,2.740180117607240007e+00
1.027293234532847418e+04,2.740179703436109726e+00
1.027293243160793463e+04,2.740179289294858656e+00
1.027293251788739690e+04,2.740178875183521434e+00
1.027293260416685735e+04,2.740178461102170004e+00
1.027293269044631961e+04,2.740178047050840338e+00
1.027293277672578006e+04,2.740177633029602156e+00
1.027293286300524233e+04,2.740177219038491874e+00
1.027293294928470277e+04,2.740176805077580546e+00
1.027293303556416504e+04,2.740176391146903701e+00
1.027293312184362549e+04,2.740175977246531502e+00
1.027293320812308593e+04,2.740175563376510137e+00
1.027293329440254820e+04,2.740175149536882682e+00
1.027293338068200865e+04,2.740174735727720190e+00
1.027293346696147091e+04,2.740174321949058633e+00
1.027293355324093136e+04,2.740173908200969066e+00
1.027293363952039363e+04,2.740173494483486571e+00
1.027293372579985407e+04,2.740173080796682648e+00
1.027293381207931634e+04,2.740172667140592377e+00
1.027293389835877679e+04,2.740172253515286815e+00
1.027293398463823905e+04,2.740171839920801933e+00
1.027293407091769950e+04,2.740171426357207896e+00
1.027293415719715995e+04,2.740171012824549557e+00
1.027293424347662221e+04,2.740170599322872214e+00
1.027293432975608266e+04,2.740170185852244700e+00
1.027293441603554493e+04,2.740169772412704319e+00
1.027293450231500537e+04,2.740169359004321681e+00
1.027293458859446764e+04,2.740168945627131425e+00
1.027293467487392809e+04,2.740168532281205493e+00
1.027293476115339035e+04,2.740168118966578525e+00
1.027293484743285080e+04,2.740167705683322019e+00
1.027293493371231307e+04,2.740167292431471946e+00
1.027293501999177352e+04,2.740166879211098028e+00
