Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.896128576389048249e+03,2.739331468429972993e+00
9.896128599245501391e+03,2.739331490904442834e+00
9.896128622101952715e+03,2.739331513381340066e+00
9.896128644958405857e+03,2.739331535860669131e+00
9.896128667814857181e+03,2.739331558342426032e+00
9.896128690671310324e+03,2.739331580826613433e+00
9.896128713527761647e+03,2.739331603313229113e+00
9.896128736384214790e+03,2.739331625802275738e+00
9.896128759240666113e+03,2.739331648293749755e+00
9.896128782097119256e+03,2.739331670787655160e+00
9.896128804953570580e+03,2.739331693283987068e+00
9.896128827810023722e+03,2.739331715782750365e+00
9.896128850666476865e+03,2.739331738283941942e+00
9.896128873522928188e+03,2.739331760787560466e+00
9.896128896379381331e+03,2.739331783293610378e+00
9.896128919235832655e+03,2.739331805802087239e+00
9.896128942092285797e+03,2.739331828312993711e+00
9.896128964948737121e+03,2.739331850826326686e+00
9.896128987805190263e+03,2.739331873342090606e+00
9.896129010661641587e+03,2.739331895860281030e+00
9.896129033518094730e+03,2.739331918380901509e+00
9.896129056374546053e+03,2.739331940903948048e+00
9.896129079230999196e+03,2.739331963429425087e+00
9.896129102087450519e+03,2.739331985957327742e+00
9.896129124943903662e+03,2.739332008487660008e+00
9.896129147800356805e+03,2.739332031020420999e+00
9.896129170656808128e+03,2.739332053555607605e+00
9.896129193513261271e+03,2.739332076093223378e+00
9.896129216369712594e+03,2.739332098633265211e+00
9.896129239226165737e+03,2.739332121175736656e+00
9.896129262082617061e+03,2.739332143720633717e+00
9.896129284939070203e+03,2.739332166267959501e+00
9.896129307795521527e+03,2.739332188817711344e+00
9.896129330651974669e+03,2.739332211369891912e+00
9.896129353508425993e+03,2.739332233924498095e+00
9.896129376364879136e+03,2.739332256481532557e+00
9.896129399221332278e+03,2.739332279040994855e+00
9.896129422077783602e+03,2.739332301602881881e+00
9.896129444934236744e+03,2.739332324167197630e+00
9.896129467790688068e+03,2.739332346733938550e+00
9.896129490647141211e+03,2.739332369303107750e+00
9.896129513503592534e+03,2.739332391874702122e+00
9.896129536360045677e+03,2.739332414448723885e+00
9.896129559216497000e+03,2.739332437025171263e+00
9.896129582072950143e+03,2.739332459604046033e+00
9.896129604929401467e+03,2.739332482185345530e+00
9.896129627785854609e+03,2.739332504769073307e+00
9.896129650642307752e+03,2.739332527355227143e+00
9.896129673498759075e+03,2.739332549943805706e+00
9.896129696355212218e+03,2.739332572534811217e+00
9.896129719211663542e+03,2.739332595128241010e+00
9.896129742068116684e+03,2.739332617724098640e+00
9.896129764924568008e+03,2.739332640322380108e+00
9.896129787781021150e+03,2.739332662923089412e+00
9.896129810637472474e+03,2.739332685526222111e+00
9.896129833493925616e+03,2.739332708131781757e+00
9.896129856350376940e+03,2.739332730739765687e+00
9.896129879206830083e+03,2.739332753350175675e+00
9.896129902063283225e+03,2.739332775963012168e+00
9.896129924919734549e+03,2.739332798578271611e+00
9.896129947776187691e+03,2.739332821195958001e+00
9.896129970632639015e+03,2.739332843816066898e+00
9.896129993489092158e+03,2.739332866438603631e+00
9.896130016345543481e+03,2.739332889063562870e+00
9.896130039201996624e+03,2.739332911690949057e+00
9.896130062058447947e+03,2.739332934320757307e+00
9.896130084914901090e+03,2.739332956952992948e+00
9.896130107771352414e+03,2.739332979587651096e+00
9.896130130627805556e+03,2.739333002224735303e+00
9.896130153484256880e+03,2.739333024864242017e+00
9.896130176340710022e+03,2.739333047506174790e+00
9.896130199197163165e+03,2.739333070150532290e+00
9.896130222053614489e+03,2.739333092797311853e+00
9.896130244910067631e+03,2.739333115446516587e+00
9.896130267766518955e+03,2.739333138098144271e+00
9.896130290622972097e+03,2.739333160752198015e+00
9.896130313479423421e+03,2.739333183408673378e+00
9.896130336335876564e+03,2.739333206067573467e+00
9.896130359192327887e+03,2.739333228728896508e+00
9.896130382048781030e+03,2.739333251392644275e+00
9.896130404905232353e+03,2.739333274058814549e+00
9.896130427761685496e+03,2.739333296727409550e+00
9.896130450618138639e+03,2.739333319398427502e+00
9.896130473474589962e+03,2.739333342071867516e+00
9.896130496331043105e+03,2.739333364747732258e+00
9.896130519187494428e+03,2.739333387426018618e+00
9.896130542043947571e+03,2.739333410106729705e+00
9.896130564900398895e+03,2.739333432789861522e+00
9.896130587756852037e+03,2.739333455475418067e+00
9.896130610613303361e+03,2.739333478163396229e+00
9.896130633469756503e+03,2.739333500853798675e+00
9.896130656326207827e+03,2.739333523546621407e+00
9.896130679182660970e+03,2.739333546241869310e+00
9.896130702039114112e+03,2.739333568939538832e+00
9.896130724895565436e+03,2.739333591639629528e+00
9.896130747752018578e+03,2.739333614342144063e+00
9.896130770608469902e+03,2.739333637047079328e+00
9.896130793464923045e+03,2.739333659754438433e+00
9.896130816321374368e+03,2.739333682464217379e+00
9.896130839177827511e+03,2.739333705176421052e+00
9.896130862034278834e+03,2.739333727891044123e+00
9.896130884890731977e+03,2.739333750608090590e+00
9.896130907747183301e+03,2.739333773327557786e+00
9.896130930603636443e+03,2.739333796049447489e+00
9.896130953460089586e+03,2.739333818773759699e+00
9.896130976316540909e+03,2.739333841500491307e+00
9.896130999172994052e+03,2.739333864229646309e+00
9.896131022029445376e+03,2.739333886961220710e+00
9.896131044885898518e+03,2.739333909695217617e+00
9.896131067742349842e+03,2.739333932431634810e+00
9.896131090598802984e+03,2.739333955170474511e+00
9.896131113455254308e+03,2.739333977911733609e+00
9.896131136311707451e+03,2.739334000655414769e+00
9.896131159168158774e+03,2.739334023401515772e+00
9.896131182024611917e+03,2.739334046150038837e+00
9.896131204881063240e+03,2.739334068900981300e+00
9.896131227737516383e+03,2.739334091654346270e+00
9.896131250593969526e+03,2.739334114410131971e+00
9.896131273450420849e+03,2.739334137168335293e+00
9.896131296306873992e+03,2.739334159928962009e+00
9.896131319163325315e+03,2.739334182692006348e+00
9.896131342019778458e+03,2.739334205457473193e+00
9.896131364876229782e+03,2.739334228225358103e+00
9.896131387732682924e+03,2.739334250995665077e+00
9.896131410589134248e+03,2.739334273768390560e+00
9.896131433445587390e+03,2.739334296543536773e+00
9.896131456302038714e+03,2.739334319321101940e+00
9.896131479158491857e+03,2.739334342101088726e+00
9.896131502014944999e+03,2.739334364883494022e+00
9.896131524871396323e+03,2.739334387668317827e+00
9.896131547727849465e+03,2.739334410455563251e+00
9.896131570584300789e+03,2.739334433245226297e+00
9.896131593440753932e+03,2.739334456037310073e+00
9.896131616297205255e+03,2.739334478831811470e+00
9.896131639153658398e+03,2.739334501628734486e+00
9.896131662010109721e+03,2.739334524428073792e+00
9.896131684866562864e+03,2.739334547229834271e+00
9.896131707723014188e+03,2.739334570034012373e+00
9.896131730579467330e+03,2.739334592840610760e+00
9.896131753435920473e+03,2.739334615649627658e+00
9.896131776292371796e+03,2.739334638461061733e+00
9.896131799148824939e+03,2.739334661274916538e+00
9.896131822005276263e+03,2.739334684091188077e+00
9.896131844861729405e+03,2.739334706909879458e+00
9.896131867718180729e+03,2.739334729730987128e+00
9.896131890574633871e+03,2.739334752554515973e+00
9.896131913431085195e+03,2.739334775380460663e+00
9.896131936287538338e+03,2.739334798208824751e+00
9.896131959143989661e+03,2.739334821039606016e+00
9.896131982000442804e+03,2.739334843872806236e+00
9.896132004856895946e+03,2.739334866708425853e+00
9.896132027713347270e+03,2.739334889546459983e+00
9.896132050569800413e+03,2.739334912386913956e+00
9.896132073426251736e+03,2.739334935229784218e+00
9.896132096282704879e+03,2.739334958075073434e+00
9.896132119139156202e+03,2.739334980922778939e+00
9.896132141995609345e+03,2.739335003772902954e+00
9.896132164852060669e+03,2.739335026625442815e+00
9.896132187708513811e+03,2.739335049480402073e+00
9.896132210564965135e+03,2.739335072337776289e+00
9.896132233421418277e+03,2.739335095197569903e+00
9.896132256277869601e+03,2.739335118059778473e+00
9.896132279134322744e+03,2.739335140924405554e+00
9.896132301990775886e+03,2.739335163791449368e+00
9.896132324847227210e+03,2.739335186660909027e+00
9.896132347703680352e+03,2.739335209532785864e+00
9.896132370560131676e+03,2.739335232407078546e+00
9.896132393416584819e+03,2.739335255283789294e+00
9.896132416273036142e+03,2.739335278162914555e+00
9.896132439129489285e+03,2.739335301044458326e+00
9.896132461985940608e+03,2.739335323928416166e+00
9.896132484842393751e+03,2.739335346814792516e+00
