Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.027293312184362549e+04,1.252076291307173221e+02
1.027293320812308593e+04,1.252144551177940173e+02
1.027293329440254820e+04,1.252212807965235015e+02
1.027293338068200865e+04,1.252281061665639896e+02
1.027293346696147091e+04,1.252349312281494349e+02
1.027293355324093136e+04,1.252417559809380947e+02
1.027293363952039363e+04,1.252485804251638370e+02
1.027293372579985407e+04,1.252554045604850472e+02
1.027293381207931634e+04,1.252622283871354512e+02
1.027293389835877679e+04,1.252690519047735478e+02
1.027293398463823905e+04,1.252758751136330488e+02
1.027293407091769950e+04,1.252826980133724248e+02
1.027293415719715995e+04,1.252895206040815879e+02
1.027293424347662221e+04,1.252963428858505068e+02
1.027293432975608266e+04,1.253031648583376239e+02
1.027293441603554493e+04,1.253099865217767075e+02
1.027293450231500537e+04,1.253168078758262283e+02
1.027293458859446764e+04,1.253236289207198979e+02
1.027293467487392809e+04,1.253304496561162154e+02
1.027293476115339035e+04,1.253372700822490060e+02
1.027293484743285080e+04,1.253440901987766978e+02
1.027293493371231307e+04,1.253509100059330592e+02
1.027293501999177352e+04,1.253577295033765893e+02
1.027293510627123396e+04,1.253645486911972853e+02
1.027293519255069623e+04,1.253713675694849883e+02
1.027293527883015668e+04,1.253781861378983535e+02
1.027293536510961894e+04,1.253850043966709791e+02
1.027293545138907939e+04,1.253918223454615060e+02
1.027293553766854166e+04,1.253986399845036317e+02
1.027293562394800210e+04,1.254054573134559973e+02
1.027293571022746437e+04,1.254122743325521725e+02
1.027293579650692482e+04,1.254190910414509261e+02
1.027293588278638708e+04,1.254259074403857710e+02
1.027293596906584753e+04,1.254327235290155187e+02
1.027293605534530980e+04,1.254395393075737246e+02
1.027293614162477024e+04,1.254463547757191151e+02
1.027293622790423069e+04,1.254531699335415453e+02
1.027293631418369296e+04,1.254599847811309274e+02
1.027293640046315340e+04,1.254667993181460304e+02
1.027293648674261567e+04,1.254736135448203669e+02
1.027293657302207612e+04,1.254804274608127770e+02
1.027293665930153838e+04,1.254872410663567308e+02
1.027293674558099883e+04,1.254940543611111821e+02
1.027293683186046110e+04,1.255008673453095298e+02
1.027293691813992154e+04,1.255076800186107420e+02
1.027293700441938381e+04,1.255144923812482034e+02
1.027293709069884426e+04,1.255213044328808678e+02
1.027293717697830471e+04,1.255281161735986046e+02
1.027293726325776697e+04,1.255349276034911412e+02
1.027293734953722742e+04,1.255417387222175165e+02
1.027293743581668969e+04,1.255485495300111012e+02
1.027293752209615013e+04,1.255553600265308916e+02
1.027293760837561240e+04,1.255621702120102867e+02
1.027293769465507285e+04,1.255689800861083683e+02
1.027293778093453511e+04,1.255757896490584358e+02
1.027293786721399556e+04,1.255825989005195424e+02
1.027293795349345783e+04,1.255894078407251158e+02
1.027293803977291827e+04,1.255962164693342089e+02
1.027293812605238054e+04,1.256030247865801499e+02
1.027293821233184099e+04,1.256098327921220488e+02
1.027293829861130143e+04,1.256166404860496613e+02
1.027293838489076370e+04,1.256234478684527858e+02
1.027293847117022415e+04,1.256302549389906034e+02
1.027293855744968641e+04,1.256370616978963284e+02
1.027293864372914686e+04,1.256438681448292272e+02
1.027293873000860913e+04,1.256506742800224430e+02
1.027293881628806957e+04,1.256574801031353559e+02
1.027293890256753184e+04,1.256642856144011091e+02
1.027293898884699229e+04,1.256710908134789975e+02
1.027293907512645455e+04,1.256778957006022068e+02
1.027293916140591500e+04,1.256847002754300178e+02
1.027293924768537545e+04,1.256915045380522287e+02
1.027293933396483772e+04,1.256983084885584674e+02
1.027293942024429816e+04,1.257051121266081424e+02
1.027293950652376043e+04,1.257119154524343543e+02
1.027293959280322088e+04,1.257187184656965115e+02
1.027293967908268314e+04,1.257255211666277290e+02
1.027293976536214359e+04,1.257323235548874578e+02
1.027293985164160586e+04,1.257391256307087559e+02
1.027293993792106630e+04,1.257459273937510602e+02
1.027294002420052857e+04,1.257527288442475140e+02
1.027294011047998902e+04,1.257595299818575683e+02
1.027294019675944946e+04,1.257663308066708794e+02
1.027294028303891173e+04,1.257731313187771178e+02
1.027294036931837218e+04,1.257799315178357773e+02
1.027294045559783444e+04,1.257867314040799585e+02
1.027294054187729489e+04,1.257935309771691550e+02
1.027294062815675716e+04,1.258003302373364107e+02
1.027294071443621760e+04,1.258071291842412620e+02
1.027294080071567987e+04,1.258139278181167526e+02
1.027294088699514032e+04,1.258207261386224900e+02
1.027294097327460258e+04,1.258275241459914326e+02
1.027294105955406303e+04,1.258343218398832164e+02
1.027294114583352530e+04,1.258411192205307572e+02
1.027294123211298574e+04,1.258479162875938187e+02
1.027294131839244619e+04,1.258547130411619719e+02
1.027294140467190846e+04,1.258615094813248305e+02
1.027294149095136891e+04,1.258683056077421298e+02
1.027294157723083117e+04,1.258751014206467005e+02
1.027294166351029162e+04,1.258818969196983915e+02
1.027294174978975389e+04,1.258886921051300192e+02
1.027294183606921433e+04,1.258954869766013900e+02
1.027294192234867660e+04,1.259022815343453487e+02
1.027294200862813705e+04,1.259090757780216876e+02
1.027294209490759931e+04,1.259158697078632656e+02
1.027294218118705976e+04,1.259226633235299744e+02
1.027294226746652021e+04,1.259294566251113281e+02
1.027294235374598247e+04,1.259362496126968551e+02
1.027294244002544292e+04,1.259430422859465608e+02
1.027294252630490519e+04,1.259498346450931479e+02
1.027294261258436563e+04,1.259566266897965932e+02
1.027294269886382790e+04,1.259634184202895710e+02
1.027294278514328835e+04,1.259702098362321010e+02
1.027294287142275061e+04,1.259770009378569142e+02
1.027294295770221106e+04,1.259837917248239876e+02
1.027294304398167333e+04,1.259905821973660380e+02
1.027294313026113377e+04,1.259973723551430993e+02
1.027294321654059604e+04,1.260041621983877747e+02
1.027294330282005649e+04,1.260109517267602683e+02
1.027294338909951693e+04,1.260177409403500093e+02
1.027294347537897920e+04,1.260245298392465401e+02
1.027294356165843965e+04,1.260313184231099086e+02
1.027294364793790191e+04,1.260381066921728177e+02
1.027294373421736236e+04,1.260448946460953579e+02
1.027294382049682463e+04,1.260516822851101608e+02
1.027294390677628508e+04,1.260584696088774024e+02
1.027294399305574734e+04,1.260652566176295863e+02
1.027294407933520779e+04,1.260720433110270733e+02
1.027294416561467006e+04,1.260788296893022817e+02
1.027294425189413050e+04,1.260856157521155438e+02
1.027294433817359095e+04,1.260924014995562601e+02
1.027294442445305322e+04,1.260991869317139162e+02
1.027294451073251366e+04,1.261059720482488444e+02
1.027294459701197593e+04,1.261127568493934916e+02
1.027294468329143638e+04,1.261195413348082042e+02
1.027294476957089864e+04,1.261263255047254432e+02
1.027294485585035909e+04,1.261331093588055552e+02
1.027294494212982136e+04,1.261398928972810154e+02
1.027294502840928180e+04,1.261466761198122413e+02
1.027294511468874407e+04,1.261534590266315945e+02
1.027294520096820452e+04,1.261602416173995493e+02
1.027294528724766496e+04,1.261670238922055347e+02
1.027294537352712723e+04,1.261738058511389369e+02
1.027294545980658768e+04,1.261805874938602301e+02
1.027294554608604994e+04,1.261873688206017761e+02
1.027294563236551039e+04,1.261941498310240775e+02
1.027294571864497266e+04,1.262009305253595102e+02
1.027294580492443311e+04,1.262077109032686053e+02
1.027294589120389537e+04,1.262144909649836819e+02
1.027294597748335582e+04,1.262212707101653280e+02
1.027294606376281808e+04,1.262280501390457914e+02
1.027294615004227853e+04,1.262348292512857597e+02
1.027294623632174080e+04,1.262416080471174524e+02
1.027294632260120125e+04,1.262483865262015570e+02
1.027294640888066169e+04,1.262551646886273744e+02
1.027294649516012396e+04,1.262619425344842909e+02
1.027294658143958441e+04,1.262687200634330082e+02
1.027294666771904667e+04,1.262754972757057317e+02
1.027294675399850712e+04,1.262822741709631913e+02
1.027294684027796939e+04,1.262890507494375356e+02
1.027294692655742983e+04,1.262958270107895657e+02
1.027294701283689210e+04,1.263026029552515013e+02
1.027294709911635255e+04,1.263093785824840296e+02
1.027294718539581481e+04,1.263161538927193988e+02
1.027294727167527526e+04,1.263229288856183103e+02
1.027294735795473571e+04,1.263297035612702217e+02
1.027294744423419797e+04,1.263364779197643486e+02
1.027294753051365842e+04,1.263432519607615774e+02
1.027294761679312069e+04,1.263500256844939997e+02
1.027294770307258113e+04,1.263567990906224736e+02
1.027294778935204340e+04,1.263635721793791475e+02
1.027294787563150385e+04,1.263703449504249363e+02
1.027294796191096611e+04,1.263771174039918890e+02
1.027294804819042656e+04,1.263838895397409203e+02
1.027294813446988883e+04,1.263906613579041505e+02
1.027294822074934928e+04,1.263974328581425226e+02
1.027294830702881154e+04,1.264042040406880432e+02
1.027294839330827199e+04,1.264109749052017690e+02
1.027294847958773244e+04,1.264177454517729018e+02
1.027294856586719470e+04,1.264245156804907708e+02
1.027294865214665515e+04,1.264312855910163904e+02
1.027294873842611742e+04,1.264380551835817386e+02
1.027294882470557786e+04,1.264448244578479148e+02
1.027294891098504013e+04,1.264515934140468119e+02
1.027294899726450058e+04,1.264583620518396714e+02
1.027294908354396284e+04,1.264651303714583435e+02
1.027294916982342329e+04,1.264718983725639845e+02
1.027294925610288556e+04,1.264786660553884872e+02
1.027294934238234600e+04,1.264854334195930790e+02
1.027294942866180645e+04,1.264922004652669756e+02
1.027294951494126872e+04,1.264989671924993644e+02
1.027294960122072916e+04,1.265057336009515012e+02
1.027294968750019143e+04,1.265124996908551935e+02
1.027294977377965188e+04,1.265192654618717540e+02
1.027294986005911414e+04,1.265260309142329902e+02
1.027294994633857459e+04,1.265327960476002289e+02
1.027295003261803686e+04,1.265395608622052350e+02
1.027295011889749730e+04,1.265463253577093354e+02
1.027295020517695957e+04,1.265530895343443802e+02
1.027295029145642002e+04,1.265598533917716964e+02
1.027295037773588047e+04,1.265666169300804569e+02
1.027295046401534273e+04,1.265733801493598207e+02
1.027295055029480318e+04,1.265801430492711432e+02
1.027295063657426545e+04,1.265869056300462603e+02
1.027295072285372589e+04,1.265936678913465698e+02
1.027295080913318816e+04,1.266004298334037657e+02
1.027295089541264861e+04,1.266071914558793026e+02
1.027295098169211087e+04,1.266139527590049312e+02
1.027295106797157132e+04,1.266207137424421347e+02
1.027295115425103359e+04,1.266274744064225644e+02
1.027295124053049403e+04,1.266342347506077601e+02
1.027295132680995630e+04,1.266409947752293306e+02
1.027295141308941675e+04,1.266477544799489436e+02
1.027295149936887719e+04,1.266545138648556446e+02
1.027295158564833946e+04,1.266612729300385496e+02
1.027295167192779991e+04,1.266680316751593125e+02
1.027295175820726217e+04,1.266747901004494281e+02
1.027295184448672262e+04,1.266815482055706497e+02
1.027295193076618489e+04,1.266883059907545146e+02
1.027295201704564533e+04,1.266950634556627051e+02
1.027295210332510760e+04,1.267018206005267302e+02
1.027295218960456805e+04,1.267085774250083148e+02
1.027295227588403031e+04,1.267153339293390388e+02
1.027295236216349076e+04,1.267220901131806130e+02
1.027295244844295121e+04,1.267288459766221109e+02
1.027295253472241347e+04,1.267356015197525494e+02
1.027295262100187392e+04,1.267423567422337811e+02
1.027295270728133619e+04,1.267491116442972725e+02
1.027295279356079664e+04,1.267558662256048336e+02
1.027295287984025890e+04,1.267626204863879025e+02
1.027295296611971935e+04,1.267693744263083317e+02
1.027295305239918162e+04,1.267761280455975594e+02
1.027295313867864206e+04,1.267828813439175093e+02
1.027295322495810433e+04,1.267896343214995341e+02
1.027295331123756478e+04,1.267963869780056001e+02
1.027295339751702522e+04,1.268031393135246248e+02
1.027295348379648749e+04,1.268098913281458096e+02
1.027295357007594794e+04,1.268166430215309504e+02
1.027295365635541020e+04,1.268233943939115420e+02
1.027295374263487065e+04,1.268301454449494372e+02
1.027295382891433292e+04,1.268368961748760597e+02
1.027295391519379336e+04,1.268436465833534044e+02
1.027295400147325563e+04,1.268503966706128523e+02
1.027295408775271608e+04,1.268571464363163557e+02
1.027295417403217834e+04,1.268638958806952672e+02
1.027295426031163879e+04,1.268706450034116955e+02
1.027295434659110106e+04,1.268773938046968368e+02
1.027295443287056150e+04,1.268841422842128992e+02
1.027295451915002195e+04,1.268908904420487858e+02
1.027295460542948422e+04,1.268976382782934991e+02
1.027295469170894467e+04,1.269043857926092045e+02
1.027295477798840693e+04,1.269111329852271410e+02
1.027295486426786738e+04,1.269178798558094456e+02
1.027295495054732964e+04,1.269246264045874000e+02
1.027295503682679009e+04,1.269313726312230983e+02
1.027295512310625236e+04,1.269381185359478792e+02
1.027295520938571281e+04,1.269448641184238937e+02
1.027295529566517507e+04,1.269516093788823667e+02
1.027295538194463552e+04,1.269583543169855062e+02
1.027295546822409597e+04,1.269650989328223005e+02
1.027295555450355823e+04,1.269718432264816954e+02
1.027295564078301868e+04,1.269785871976260125e+02
1.027295572706248095e+04,1.269853308464863204e+02
1.027295581334194139e+04,1.269920741727250117e+02
1.027295589962140366e+04,1.269988171765731266e+02
1.027295598590086411e+04,1.270055598576931430e+02
1.027295607218032637e+04,1.270123022163161153e+02
1.027295615845978682e+04,1.270190442521043792e+02
1.027295624473924909e+04,1.270257859652890744e+02
1.027295633101870953e+04,1.270325273555325936e+02
1.027295641729817180e+04,1.270392684230660620e+02
1.027295650357763225e+04,1.270460091675518441e+02
1.027295658985709269e+04,1.270527495890789282e+02
1.027295667613655496e+04,1.270594896877361037e+02
1.027295676241601541e+04,1.270662294631859339e+02
1.027295684869547767e+04,1.270729689156594304e+02
1.027295693497493812e+04,1.270797080448191281e+02
1.027295702125440039e+04,1.270864468508959533e+02
1.027295710753386084e+04,1.270931853335525403e+02
1.027295719381332310e+04,1.270999234930197730e+02
1.027295728009278355e+04,1.271066613289603993e+02
1.027295736637224582e+04,1.271133988416051750e+02
1.027295745265170626e+04,1.271201360306168908e+02
1.027295753893116671e+04,1.271268728960842793e+02
1.027295762521062898e+04,1.271336094380962152e+02
1.027295771149008942e+04,1.271403456563154464e+02
1.027295779776955169e+04,1.271470815509727714e+02
1.027295788404901214e+04,1.271538171217309241e+02
1.027295797032847440e+04,1.271605523688207882e+02
1.027295805660793485e+04,1.271672872919051258e+02
1.027295814288739712e+04,1.271740218912146929e+02
1.027295822916685756e+04,1.271807561664123796e+02
1.027295831544631983e+04,1.271874901177288990e+02
1.027295840172578028e+04,1.271942237448271129e+02
1.027295848800524072e+04,1.272009570477958533e+02
1.027295857428470299e+04,1.272076900267238528e+02
1.027295866056416344e+04,1.272144226812740442e+02
1.027295874684362570e+04,1.272211550116770695e+02
1.027295883312308615e+04,1.272278870175959753e+02
1.027295891940254842e+04,1.272346186992613468e+02
1.027295900568200886e+04,1.272413500563362447e+02
1.027295909196147113e+04,1.272480810890512970e+02
1.027295917824093158e+04,1.272548117970694790e+02
1.027295926452039384e+04,1.272615421806214755e+02
1.027295935079985429e+04,1.272682722393703472e+02
1.027295943707931656e+04,1.272750019735466651e+02
1.027295952335877701e+04,1.272817313828135326e+02
1.027295960963823745e+04,1.272884604672596396e+02
1.027295969591769972e+04,1.272951892269737328e+02
1.027295978219716017e+04,1.273019176616189583e+02
1.027295986847662243e+04,1.273086457714258302e+02
1.027295995475608288e+04,1.273153735560575086e+02
1.027296004103554515e+04,1.273221010157445505e+02
1.027296012731500559e+04,1.273288281501501586e+02
1.027296021359446786e+04,1.273355549595048046e+02
1.027296029987392831e+04,1.273422814434717765e+02
1.027296038615339057e+04,1.273490076022814748e+02
1.027296047243285102e+04,1.273557334355972586e+02
1.027296055871231147e+04,1.273624589435077752e+02
1.027296064499177373e+04,1.273691841261016577e+02
1.027296073127123418e+04,1.273759089830421942e+02
1.027296081755069645e+04,1.273826335145598705e+02
1.027296090383015689e+04,1.273893577203180314e+02
1.027296099010961916e+04,1.273960816005470491e+02
1.027296107638907961e+04,1.274028051549103253e+02
1.027296116266854187e+04,1.274095283836382464e+02
1.027296124894800232e+04,1.274162512863941572e+02
1.027296133522746459e+04,1.274229738634085294e+02
1.027296142150692503e+04,1.274296961143447362e+02
1.027296150778638730e+04,1.274364180394331498e+02
1.027296159406584775e+04,1.274431396383372004e+02
1.027296168034530820e+04,1.274498609111455778e+02
1.027296176662477046e+04,1.274565818579468726e+02
1.027296185290423091e+04,1.274633024784045290e+02
1.027296193918369318e+04,1.274700227727489334e+02
1.027296202546315362e+04,1.274767427406435303e+02
1.027296211174261589e+04,1.274834623823186917e+02
1.027296219802207634e+04,1.274901816974379614e+02
1.027296228430153860e+04,1.274969006862315837e+02
1.027296237058099905e+04,1.275036193483631592e+02
1.027296245686046132e+04,1.275103376840629466e+02
1.027296254313992176e+04,1.275170556929945889e+02
1.027296262941938221e+04,1.275237733752466482e+02
1.027296271569884448e+04,1.275304907309076867e+02
1.027296280197830492e+04,1.275372077596413760e+02
1.027296288825776719e+04,1.275439244616779320e+02
1.027296297453722764e+04,1.275506408366810689e+02
1.027296306081668990e+04,1.275573568848809174e+02
1.027296314709615035e+04,1.275640726059412629e+02
1.027296323337561262e+04,1.275707880000921790e+02
1.027296331965507306e+04,1.275775030669975223e+02
1.027296340593453533e+04,1.275842178068873807e+02
1.027296349221399578e+04,1.275909322194255822e+02
1.027296357849345623e+04,1.275976463047006035e+02
1.027296366477291849e+04,1.276043600628010495e+02
1.027296375105237894e+04,1.276110734933907196e+02
1.027296383733184121e+04,1.276177865966996876e+02
1.027296392361130165e+04,1.276244993723918952e+02
1.027296400989076392e+04,1.276312118206973025e+02
1.027296409617022437e+04,1.276379239412798512e+02
1.027296418244968663e+04,1.276446357343696150e+02
1.027296426872914708e+04,1.276513471996305356e+02
1.027296435500860935e+04,1.276580583372925872e+02
1.027296444128806979e+04,1.276647691470197259e+02
1.027296452756753206e+04,1.276714796290419969e+02
1.027296461384699251e+04,1.276781897830234129e+02
1.027296470012645295e+04,1.276848996090524508e+02
1.027296478640591522e+04,1.276916091072175305e+02
1.027296487268537567e+04,1.276983182771827501e+02
1.027296495896483793e+04,1.277050271191780269e+02
1.027296504524429838e+04,1.277117356328674873e+02
1.027296513152376065e+04,1.277184438184810205e+02
1.027296521780322109e+04,1.277251516756826959e+02
1.027296530408268336e+04,1.277318592047025163e+02
1.027296539036214381e+04,1.277385664052045655e+02
1.027296547664160607e+04,1.277452732774186899e+02
1.027296556292106652e+04,1.277519798210091579e+02
1.027296564920052697e+04,1.277586860360643044e+02
1.027296573547998923e+04,1.277653919226726202e+02
1.027296582175944968e+04,1.277720974804983740e+02
1.027296590803891195e+04,1.277788027097712984e+02
1.027296599431837240e+04,1.277855076101557188e+02
1.027296608059783466e+04,1.277922121818813253e+02
1.027296616687729511e+04,1.277989164246125853e+02
1.027296625315675738e+04,1.278056203385791463e+02
1.027296633943621782e+04,1.278123239234454047e+02
1.027296642571568009e+04,1.278190271794410364e+02
1.027296651199514054e+04,1.278257301062304379e+02
1.027296659827460280e+04,1.278324327040433701e+02
1.027296668455406325e+04,1.278391349725442154e+02
1.027296677083352370e+04,1.278458369118213511e+02
1.027296685711298596e+04,1.278525385219631261e+02
1.027296694339244641e+04,1.278592398026339936e+02
1.027296702967190868e+04,1.278659407540636295e+02
1.027296711595136912e+04,1.278726413759165581e+02
1.027296720223083139e+04,1.278793416684223416e+02
1.027296728851029184e+04,1.278860416312455470e+02
1.027296737478975410e+04,1.278927412646157933e+02
1.027296746106921455e+04,1.278994405681976474e+02
1.027296754734867682e+04,1.279061395422206431e+02
1.027296763362813726e+04,1.279128381863494468e+02
1.027296771990759771e+04,1.279195365006723080e+02
1.027296780618705998e+04,1.279262344852775897e+02
1.027296789246652042e+04,1.279329321398299442e+02
1.027296797874598269e+04,1.279396294645588767e+02
1.027296806502544314e+04,1.279463264591290681e+02
1.027296815130490540e+04,1.279530231237700235e+02
1.027296823758436585e+04,1.279597194581464805e+02
1.027296832386382812e+04,1.279664154624878876e+02
1.027296841014328857e+04,1.279731111364590248e+02
1.027296849642275083e+04,1.279798064802892981e+02
1.027296858270221128e+04,1.279865014936435159e+02
1.027296866898167173e+04,1.279931961766099846e+02
1.027296875526113399e+04,1.279998905292769109e+02
1.027296884154059444e+04,1.280065845513092029e+02
1.027296892782005671e+04,1.280132782429361384e+02
1.027296901409951715e+04,1.280199716038227393e+02
1.027296910037897942e+04,1.280266646341982550e+02
1.027296918665843987e+04,1.280333573337276789e+02
1.027296927293790213e+04,1.280400497026402604e+02
1.027296935921736258e+04,1.280467417406009929e+02
1.027296944549682485e+04,1.280534334478392111e+02
1.027296953177628529e+04,1.280601248240198800e+02
1.027296961805574756e+04,1.280668158693722773e+02
1.027296970433520801e+04,1.280735065835614250e+02
1.027296979061466845e+04,1.280801969666755156e+02
1.027296987689413072e+04,1.280868870188027984e+02
1.027296996317359117e+04,1.280935767396082952e+02
1.027297004945305343e+04,1.281002661293212839e+02
1.027297013573251388e+04,1.281069551876067862e+02
1.027297022201197615e+04,1.281136439146940802e+02
1.027297030829143660e+04,1.281203323102482727e+02
1.027297039457089886e+04,1.281270203744985849e+02
1.027297048085035931e+04,1.281337081071101238e+02
1.027297056712982157e+04,1.281403955083120252e+02
1.027297065340928202e+04,1.281470825777696234e+02
1.027297073968874247e+04,1.281537693155709974e+02
1.027297082596820474e+04,1.281604557218042828e+02
1.027297091224766518e+04,1.281671417961347288e+02
1.027297099852712745e+04,1.281738275387914996e+02
1.027297108480658790e+04,1.281805129494398159e+02
1.027297117108605016e+04,1.281871980283088135e+02
1.027297125736551061e+04,1.281938827750637699e+02
1.027297134364497288e+04,1.282005671899337358e+02
1.027297142992443332e+04,1.282072512725840738e+02
1.027297151620389559e+04,1.282139350232438346e+02
1.027297160248335604e+04,1.282206184415784378e+02
1.027297168876281648e+04,1.282273015276759338e+02
1.027297177504227875e+04,1.282339842816244015e+02
1.027297186132173920e+04,1.282406667030893459e+02
1.027297194760120146e+04,1.282473487922997606e+02
1.027297203388066191e+04,1.282540305489210368e+02
1.027297212016012418e+04,1.282607119731821683e+02
1.027297220643958462e+04,1.282673930647486316e+02
1.027297229271904689e+04,1.282740738238494203e+02
1.027297237899850734e+04,1.282807542501500109e+02
1.027297246527796960e+04,1.282874343438793403e+02
1.027297255155743005e+04,1.282941141047029703e+02
1.027297263783689232e+04,1.283007935328497524e+02
1.027297272411635277e+04,1.283074726279853621e+02
1.027297281039581321e+04,1.283141513901978215e+02
1.027297289667527548e+04,1.283208298195751809e+02
1.027297298295473593e+04,1.283275079157830305e+02
1.027297306923419819e+04,1.283341856790502788e+02
1.027297315551365864e+04,1.283408631090426297e+02
1.027297324179312091e+04,1.283475402059887642e+02
1.027297332807258135e+04,1.283542169695545283e+02
1.027297341435204362e+04,1.283608933999686315e+02
1.027297350063150407e+04,1.283675694968968912e+02
1.027297358691096633e+04,1.283742452605680171e+02
1.027297367319042678e+04,1.283809206906477982e+02
1.027297375946988723e+04,1.283875957872242282e+02
1.027297384574934949e+04,1.283942705503853574e+02
1.027297393202880994e+04,1.284009449797970035e+02
1.027297401830827221e+04,1.284076190756878475e+02
1.027297410458773265e+04,1.284142928377237638e+02
1.027297419086719492e+04,1.284209662661334619e+02
1.027297427714665537e+04,1.284276393605827593e+02
1.027297436342611763e+04,1.284343121213004224e+02
1.027297444970557808e+04,1.284409845479523540e+02
1.027297453598504035e+04,1.284476566407671214e+02
1.027297462226450079e+04,1.284543283994107696e+02
1.027297470854396306e+04,1.284609998241118944e+02
1.027297479482342351e+04,1.284676709145364839e+02
1.027297488110288396e+04,1.284743416707725316e+02
1.027297496738234622e+04,1.284810120929079460e+02
1.027297505366180667e+04,1.284876821806087150e+02
1.027297513994126894e+04,1.284943519341035199e+02
1.027297522622072938e+04,1.285010213530583485e+02
1.027297531250019165e+04,1.285076904377017968e+02
1.027297539877965210e+04,1.285143591876999096e+02
1.027297548505911436e+04,1.285210276032812828e+02
1.027297557133857481e+04,1.285276956841120182e+02
1.027297565761803708e+04,1.285343634304206262e+02
1.027297574389749752e+04,1.285410308418732654e+02
1.027297583017695797e+04,1.285476979185578443e+02
1.027297591645642024e+04,1.285543646605622428e+02
