Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.882460428240709007e+03,2.741044962079564939e+00
9.882460446256400246e+03,2.741045036441048577e+00
9.882460464272089666e+03,2.741045110798970175e+00
9.882460482287780906e+03,2.741045185153343500e+00
9.882460500303470326e+03,2.741045259504153453e+00
9.882460518319161565e+03,2.741045333851415133e+00
9.882460536334850985e+03,2.741045408195112998e+00
9.882460554350542225e+03,2.741045482535261257e+00
9.882460572366233464e+03,2.741045556871852362e+00
9.882460590381922884e+03,2.741045631204877875e+00
9.882460608397614124e+03,2.741045705534353338e+00
9.882460626413303544e+03,2.741045779860262321e+00
9.882460644428994783e+03,2.741045854182620367e+00
9.882460662444684203e+03,2.741045928501410600e+00
9.882460680460375443e+03,2.741046002816648564e+00
9.882460698476066682e+03,2.741046077128326708e+00
9.882460716491756102e+03,2.741046151436436595e+00
9.882460734507447341e+03,2.741046225740992881e+00
9.882460752523136762e+03,2.741046300041980910e+00
9.882460770538828001e+03,2.741046374339413116e+00
9.882460788554517421e+03,2.741046448633276622e+00
9.882460806570208661e+03,2.741046522923584305e+00
9.882460824585899900e+03,2.741046597210329061e+00
9.882460842601589320e+03,2.741046671493502451e+00
9.882460860617280559e+03,2.741046745773119575e+00
9.882460878632969980e+03,2.741046820049164889e+00
9.882460896648661219e+03,2.741046894321653049e+00
9.882460914664350639e+03,2.741046968590567623e+00
9.882460932680041878e+03,2.741047042855924598e+00
9.882460950695733118e+03,2.741047117117715537e+00
9.882460968711422538e+03,2.741047191375932446e+00
9.882460986727113777e+03,2.741047265630589536e+00
9.882461004742803198e+03,2.741047339881672595e+00
9.882461022758494437e+03,2.741047414129194948e+00
9.882461040774183857e+03,2.741047488373141050e+00
9.882461058789875096e+03,2.741047562613526889e+00
9.882461076805566336e+03,2.741047636850344027e+00
9.882461094821255756e+03,2.741047711083583138e+00
9.882461112836946995e+03,2.741047785313260210e+00
9.882461130852636416e+03,2.741047859539360143e+00
9.882461148868327655e+03,2.741047933761896704e+00
9.882461166884017075e+03,2.741048007980854351e+00
9.882461184899708314e+03,2.741048082196248181e+00
9.882461202915399554e+03,2.741048156408070202e+00
9.882461220931088974e+03,2.741048230616311976e+00
9.882461238946780213e+03,2.741048304820988601e+00
9.882461256962469633e+03,2.741048379022085424e+00
9.882461274978160873e+03,2.741048453219614878e+00
9.882461292993850293e+03,2.741048527413563640e+00
9.882461311009541532e+03,2.741048601603945478e+00
9.882461329025232772e+03,2.741048675790751954e+00
9.882461347040922192e+03,2.741048749973976406e+00
9.882461365056613431e+03,2.741048824153632157e+00
9.882461383072302851e+03,2.741048898329704553e+00
9.882461401087994091e+03,2.741048972502207359e+00
9.882461419103683511e+03,2.741049046671126810e+00
9.882461437119374750e+03,2.741049120836475783e+00
9.882461455135065989e+03,2.741049194998246730e+00
9.882461473150755410e+03,2.741049269156432544e+00
9.882461491166446649e+03,2.741049343311047437e+00
9.882461509182136069e+03,2.741049417462075422e+00
9.882461527197827309e+03,2.741049491609532041e+00
9.882461545213516729e+03,2.741049565753400419e+00
9.882461563229207968e+03,2.741049639893696988e+00
9.882461581244899207e+03,2.741049714030411977e+00
9.882461599260588628e+03,2.741049788163539169e+00
9.882461617276279867e+03,2.741049862293091444e+00
9.882461635291969287e+03,2.741049936419055033e+00
9.882461653307660526e+03,2.741050010541443704e+00
9.882461671323349947e+03,2.741050084660242359e+00
9.882461689339041186e+03,2.741050158775464762e+00
9.882461707354732425e+03,2.741050232887104254e+00
9.882461725370421846e+03,2.741050306995151509e+00
9.882461743386113085e+03,2.741050381099622513e+00
9.882461761401802505e+03,2.741050455200501279e+00
9.882461779417493744e+03,2.741050529297801575e+00
9.882461797433183165e+03,2.741050603391509188e+00
9.882461815448874404e+03,2.741050677481638331e+00
9.882461833464563824e+03,2.741050751568173460e+00
9.882461851480255064e+03,2.741050825651128786e+00
9.882461869495946303e+03,2.741050899730497203e+00
9.882461887511635723e+03,2.741050973806269830e+00
9.882461905527326962e+03,2.741051047878462654e+00
9.882461923543016383e+03,2.741051121947058800e+00
9.882461941558707622e+03,2.741051196012073810e+00
9.882461959574397042e+03,2.741051270073491253e+00
9.882461977590088281e+03,2.741051344131327561e+00
9.882461995605779521e+03,2.741051418185572963e+00
9.882462013621468941e+03,2.741051492236219911e+00
9.882462031637160180e+03,2.741051566283283503e+00
9.882462049652849601e+03,2.741051640326748196e+00
9.882462067668540840e+03,2.741051714366629088e+00
9.882462085684230260e+03,2.741051788402909306e+00
9.882462103699921499e+03,2.741051862435604392e+00
9.882462121715612739e+03,2.741051936464706795e+00
9.882462139731302159e+03,2.741052010490208080e+00
9.882462157746993398e+03,2.741052084512122899e+00
9.882462175762682818e+03,2.741052158530435268e+00
9.882462193778374058e+03,2.741052232545160727e+00
9.882462211794063478e+03,2.741052306556284179e+00
9.882462229809754717e+03,2.741052380563818502e+00
9.882462247825445957e+03,2.741052454567757035e+00
9.882462265841135377e+03,2.741052528568091340e+00
9.882462283856826616e+03,2.741052602564836960e+00
9.882462301872516036e+03,2.741052676557977019e+00
9.882462319888207276e+03,2.741052750547527506e+00
9.882462337903896696e+03,2.741052824533471988e+00
9.882462355919587935e+03,2.741052898515825564e+00
9.882462373935279174e+03,2.741052972494580686e+00
9.882462391950968595e+03,2.741053046469728471e+00
9.882462409966659834e+03,2.741053120441283575e+00
9.882462427982349254e+03,2.741053194409231342e+00
9.882462445998040494e+03,2.741053268373586427e+00
9.882462464013729914e+03,2.741053342334332399e+00
9.882462482029421153e+03,2.741053416291484801e+00
9.882462500045112392e+03,2.741053490245034752e+00
9.882462518060801813e+03,2.741053564194976033e+00
9.882462536076493052e+03,2.741053638141321080e+00
9.882462554092182472e+03,2.741053712084055682e+00
9.882462572107873712e+03,2.741053786023194494e+00
9.882462590123563132e+03,2.741053859958721972e+00
9.882462608139254371e+03,2.741053933890652772e+00
9.882462626154945610e+03,2.741054007818978455e+00
9.882462644170635031e+03,2.741054081743691029e+00
9.882462662186326270e+03,2.741054155664806036e+00
9.882462680202015690e+03,2.741054229582307933e+00
9.882462698217706929e+03,2.741054303496210487e+00
9.882462716233396350e+03,2.741054377406498155e+00
9.882462734249087589e+03,2.741054451313186480e+00
9.882462752264778828e+03,2.741054525216267468e+00
9.882462770280468249e+03,2.741054599115732682e+00
9.882462788296159488e+03,2.741054673011596776e+00
9.882462806311848908e+03,2.741054746903844652e+00
9.882462824327540147e+03,2.741054820792490965e+00
9.882462842343229568e+03,2.741054894677519727e+00
9.882462860358920807e+03,2.741054968558945593e+00
9.882462878374612046e+03,2.741055042436760569e+00
9.882462896390301466e+03,2.741055116310957995e+00
9.882462914405992706e+03,2.741055190181551193e+00
9.882462932421682126e+03,2.741055264048524620e+00
9.882462950437373365e+03,2.741055337911894263e+00
9.882462968453062786e+03,2.741055411771642802e+00
9.882462986468754025e+03,2.741055485627786670e+00
9.882463004484445264e+03,2.741055559480316095e+00
9.882463022500134684e+03,2.741055633329224861e+00
9.882463040515825924e+03,2.741055707174526290e+00
9.882463058531515344e+03,2.741055781016206172e+00
9.882463076547206583e+03,2.741055854854277385e+00
