Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.882464860100561054e+03,1.805768517419761565e+01
9.882464878116252294e+03,1.805777004880686931e+01
9.882464896131941714e+03,1.805785492327854058e+01
9.882464914147632953e+03,1.805793979762978196e+01
9.882464932163324193e+03,1.805802467185199944e+01
9.882464950179013613e+03,1.805810954593664164e+01
9.882464968194704852e+03,1.805819441990082908e+01
9.882464986210394272e+03,1.805827929372743412e+01
9.882465004226085512e+03,1.805836416743357375e+01
9.882465022241774932e+03,1.805844904100211679e+01
9.882465040257466171e+03,1.805853391445020861e+01
9.882465058273157410e+03,1.805861878776925522e+01
9.882465076288846831e+03,1.805870366095070878e+01
9.882465094304538070e+03,1.805878853401167916e+01
9.882465112320227490e+03,1.805887340693504584e+01
9.882465130335918730e+03,1.805895827973792933e+01
9.882465148351608150e+03,1.805904315240320201e+01
9.882465166367299389e+03,1.805912802494798441e+01
9.882465184382990628e+03,1.805921289736371804e+01
9.882465202398680049e+03,1.805929776964181954e+01
9.882465220414371288e+03,1.805938264179943076e+01
9.882465238430060708e+03,1.805946751381940629e+01
9.882465256445751947e+03,1.805955238571888799e+01
9.882465274461441368e+03,1.805963725748072335e+01
9.882465292477132607e+03,1.805972212912205777e+01
9.882465310492823846e+03,1.805980700063431144e+01
9.882465328508513267e+03,1.805989187200892587e+01
9.882465346524204506e+03,1.805997674326301805e+01
9.882465364539893926e+03,1.806006161437945678e+01
9.882465382555585165e+03,1.806014648537537681e+01
9.882465400571274586e+03,1.806023135623363274e+01
9.882465418586965825e+03,1.806031622697135930e+01
9.882465436602657064e+03,1.806040109757999446e+01
9.882465454618346484e+03,1.806048596805095841e+01
9.882465472634037724e+03,1.806057083840138233e+01
9.882465490649727144e+03,1.806065570861413150e+01
9.882465508665418383e+03,1.806074057870633709e+01
9.882465526681107804e+03,1.806082544866086081e+01
9.882465544696799043e+03,1.806091031849483741e+01
9.882465562712490282e+03,1.806099518819969418e+01
9.882465580728179702e+03,1.806108005776685488e+01
9.882465598743870942e+03,1.806116492721346489e+01
9.882465616759560362e+03,1.806124979652237172e+01
9.882465634775251601e+03,1.806133466571072077e+01
9.882465652790941022e+03,1.806141953476135598e+01
9.882465670806632261e+03,1.806150440369142984e+01
9.882465688822323500e+03,1.806158927249235546e+01
9.882465706838012920e+03,1.806167414115557435e+01
9.882465724853704160e+03,1.806175900969820702e+01
9.882465742869393580e+03,1.806184387810312586e+01
9.882465760885084819e+03,1.806192874638745494e+01
9.882465778900774239e+03,1.806201361453405951e+01
9.882465796916465479e+03,1.806209848256007433e+01
9.882465814932156718e+03,1.806218335045692669e+01
9.882465832947846138e+03,1.806226821821603679e+01
9.882465850963537378e+03,1.806235308585455357e+01
9.882465868979226798e+03,1.806243795335532454e+01
9.882465886994918037e+03,1.806252282073549509e+01
9.882465905010607457e+03,1.806260768797790917e+01
9.882465923026298697e+03,1.806269255509971572e+01
9.882465941041989936e+03,1.806277742209233494e+01
9.882465959057679356e+03,1.806286228894719770e+01
9.882465977073370595e+03,1.806294715568144227e+01
9.882465995089060016e+03,1.806303202227791616e+01
9.882466013104751255e+03,1.806311688875376475e+01
9.882466031120440675e+03,1.806320175509184622e+01
9.882466049136131915e+03,1.806328662130929175e+01
9.882466067151823154e+03,1.806337148739753218e+01
9.882466085167512574e+03,1.806345635334799482e+01
9.882466103183203813e+03,1.806354121917780731e+01
9.882466121198893234e+03,1.806362608486984200e+01
9.882466139214584473e+03,1.806371095044122299e+01
9.882466157230273893e+03,1.806379581587481553e+01
9.882466175245965132e+03,1.806388068118774726e+01
9.882466193261656372e+03,1.806396554637145613e+01
9.882466211277345792e+03,1.806405041141736234e+01
9.882466229293037031e+03,1.806413527634260419e+01
9.882466247308726452e+03,1.806422014113003982e+01
9.882466265324417691e+03,1.806430500579680398e+01
9.882466283340107111e+03,1.806438987032574772e+01
9.882466301355798350e+03,1.806447473473402354e+01
9.882466319371489590e+03,1.806455959901304809e+01
9.882466337387179010e+03,1.806464446315424865e+01
9.882466355402870249e+03,1.806472932717475999e+01
9.882466373418559670e+03,1.806481419105744379e+01
9.882466391434250909e+03,1.806489905481943836e+01
9.882466409449940329e+03,1.806498391844359830e+01
9.882466427465631568e+03,1.806506878194705834e+01
9.882466445481322808e+03,1.806515364532124579e+01
9.882466463497012228e+03,1.806523850855759150e+01
9.882466481512703467e+03,1.806532337167322666e+01
9.882466499528392887e+03,1.806540823465101298e+01
9.882466517544084127e+03,1.806549309750808163e+01
9.882466535559773547e+03,1.806557796022730145e+01
9.882466553575464786e+03,1.806566282282579294e+01
9.882466571591156026e+03,1.806574768529499764e+01
9.882466589606845446e+03,1.806583254762633217e+01
9.882466607622536685e+03,1.806591740983694194e+01
9.882466625638226105e+03,1.806600227190967445e+01
9.882466643653917345e+03,1.806608713386167153e+01
9.882466661669606765e+03,1.806617199567579490e+01
9.882466679685298004e+03,1.806625685736917220e+01
9.882466697700989243e+03,1.806634171893323781e+01
9.882466715716678664e+03,1.806642658035941906e+01
9.882466733732369903e+03,1.806651144166484002e+01
9.882466751748059323e+03,1.806659630283237661e+01
9.882466769763750563e+03,1.806668116387914580e+01
9.882466787779439983e+03,1.806676602478802707e+01
9.882466805795131222e+03,1.806685088557613383e+01
9.882466823810822461e+03,1.806693574623490761e+01
9.882466841826511882e+03,1.806702060675577570e+01
9.882466859842203121e+03,1.806710546715586574e+01
9.882466877857892541e+03,1.806719032741805009e+01
9.882466895873583780e+03,1.806727518755944573e+01
9.882466913889273201e+03,1.806736004756293212e+01
9.882466931904964440e+03,1.806744490744561915e+01
9.882466949920655679e+03,1.806752976719895543e+01
9.882466967936345100e+03,1.806761462681436115e+01
9.882466985952036339e+03,1.806769948630897460e+01
9.882467003967725759e+03,1.806778434566564329e+01
9.882467021983416998e+03,1.806786920490151971e+01
9.882467039999106419e+03,1.806795406399944781e+01
9.882467058014797658e+03,1.806803892297657299e+01
9.882467076030487078e+03,1.806812378181574275e+01
9.882467094046178318e+03,1.806820864053411313e+01
9.882467112061869557e+03,1.806829349912308302e+01
9.882467130077558977e+03,1.806837835757410460e+01
9.882467148093250216e+03,1.806846321590429483e+01
9.882467166108939637e+03,1.806854807409652963e+01
9.882467184124630876e+03,1.806863293216792954e+01
9.882467202140320296e+03,1.806871779010136336e+01
9.882467220156011535e+03,1.806880264791395874e+01
9.882467238171702775e+03,1.806888750559715007e+01
9.882467256187392195e+03,1.806897236314236110e+01
9.882467274203083434e+03,1.806905722056671948e+01
9.882467292218772855e+03,1.806914207785310822e+01
9.882467310234464094e+03,1.806922693501863009e+01
9.882467328250153514e+03,1.806931179204617521e+01
9.882467346265844753e+03,1.806939664895284992e+01
9.882467364281535993e+03,1.806948150573010636e+01
9.882467382297225413e+03,1.806956636236935410e+01
9.882467400312916652e+03,1.806965121888774561e+01
9.882467418328606072e+03,1.806973607526812131e+01
9.882467436344297312e+03,1.806982093152763014e+01
9.882467454359986732e+03,1.806990578764912314e+01
9.882467472375677971e+03,1.806999064364974217e+01
9.882467490391369211e+03,1.807007549952089676e+01
9.882467508407058631e+03,1.807016035525404618e+01
9.882467526422749870e+03,1.807024521086629676e+01
9.882467544438439290e+03,1.807033006634052441e+01
9.882467562454130530e+03,1.807041492169384966e+01
9.882467580469819950e+03,1.807049977690915199e+01
9.882467598485511189e+03,1.807058463200354836e+01
9.882467616501202428e+03,1.807066948696847319e+01
9.882467634516891849e+03,1.807075434179535378e+01
9.882467652532583088e+03,1.807083919650132486e+01
9.882467670548272508e+03,1.807092405106924460e+01
9.882467688563963748e+03,1.807100890551625128e+01
9.882467706579653168e+03,1.807109375982519950e+01
9.882467724595344407e+03,1.807117861401322045e+01
9.882467742611035646e+03,1.807126346807175565e+01
9.882467760626725067e+03,1.807134832199222529e+01
9.882467778642416306e+03,1.807143317579176411e+01
9.882467796658105726e+03,1.807151802945323027e+01
9.882467814673796966e+03,1.807160288299375495e+01
9.882467832689486386e+03,1.807168773639620696e+01
9.882467850705177625e+03,1.807177258967771394e+01
9.882467868720868864e+03,1.807185744282970319e+01
9.882467886736558285e+03,1.807194229584360912e+01
9.882467904752249524e+03,1.807202714873655580e+01
9.882467922767938944e+03,1.807211200149141916e+01
9.882467940783630183e+03,1.807219685412531263e+01
9.882467958799319604e+03,1.807228170662111921e+01
9.882467976815010843e+03,1.807236655899594879e+01
9.882467994830702082e+03,1.807245141124124999e+01
9.882468012846391503e+03,1.807253626334843943e+01
9.882468030862082742e+03,1.807262111533465543e+01
9.882468048877772162e+03,1.807270596718275257e+01
9.882468066893463401e+03,1.807279081890987271e+01
9.882468084909152822e+03,1.807287567049887045e+01
9.882468102924844061e+03,1.807296052196688407e+01
9.882468120940535300e+03,1.807304537330533378e+01
9.882468138956224720e+03,1.807313022450566109e+01
9.882468156971915960e+03,1.807321507558498652e+01
9.882468174987605380e+03,1.807329992652617534e+01
9.882468193003296619e+03,1.807338477734636228e+01
9.882468211018986040e+03,1.807346962802840906e+01
9.882468229034677279e+03,1.807355447858944686e+01
9.882468247050368518e+03,1.807363932902089587e+01
9.882468265066057938e+03,1.807372417931420827e+01
9.882468283081749178e+03,1.807380902948649037e+01
9.882468301097438598e+03,1.807389387952062521e+01
9.882468319113129837e+03,1.807397872943372974e+01
9.882468337128819257e+03,1.807406357920867279e+01
9.882468355144510497e+03,1.807414842886258199e+01
9.882468373160201736e+03,1.807423327838689531e+01
9.882468391175891156e+03,1.807431812777302937e+01
9.882468409191582396e+03,1.807440297703812604e+01
9.882468427207271816e+03,1.807448782616504346e+01
9.882468445222963055e+03,1.807457267517091637e+01
9.882468463238652475e+03,1.807465752403860293e+01
9.882468481254343715e+03,1.807474237278523788e+01
9.882468499270034954e+03,1.807482722140224496e+01
9.882468517285724374e+03,1.807491206988106924e+01
9.882468535301415614e+03,1.807499691823882060e+01
9.882468553317105034e+03,1.807508176645837850e+01
9.882468571332796273e+03,1.807516661455685991e+01
9.882468589348485693e+03,1.807525146251714077e+01
9.882468607364176933e+03,1.807533631035634869e+01
9.882468625379868172e+03,1.807542115806590388e+01
9.882468643395557592e+03,1.807550600563725496e+01
9.882468661411248831e+03,1.807559085308751534e+01
9.882468679426938252e+03,1.807567570039955740e+01
9.882468697442629491e+03,1.807576054759050521e+01
9.882468715458318911e+03,1.807584539464323115e+01
9.882468733474010151e+03,1.807593024157485573e+01
9.882468751489701390e+03,1.807601508837681692e+01
9.882468769505390810e+03,1.807609993504053847e+01
9.882468787521082049e+03,1.807618478158315867e+01
9.882468805536771470e+03,1.807626962798753212e+01
9.882468823552462709e+03,1.807635447427079356e+01
9.882468841568152129e+03,1.807643932041580825e+01
9.882468859583843368e+03,1.807652416643970739e+01
9.882468877599534608e+03,1.807660901233391115e+01
9.882468895615224028e+03,1.807669385808986462e+01
9.882468913630915267e+03,1.807677870372468121e+01
9.882468931646604688e+03,1.807686354922124394e+01
9.882468949662295927e+03,1.807694839459666625e+01
9.882468967677985347e+03,1.807703323983382049e+01
9.882468985693676586e+03,1.807711808494983430e+01
9.882469003709367826e+03,1.807720292993613853e+01
9.882469021725057246e+03,1.807728777478416049e+01
9.882469039740748485e+03,1.807737261951103491e+01
9.882469057756437905e+03,1.807745746409962706e+01
9.882469075772129145e+03,1.807754230856706101e+01
9.882469093787818565e+03,1.807762715289620203e+01
9.882469111803509804e+03,1.807771199710418131e+01
9.882469129819201044e+03,1.807779684118243324e+01
9.882469147834890464e+03,1.807788168512237803e+01
9.882469165850581703e+03,1.807796652894116107e+01
9.882469183866271123e+03,1.807805137262162987e+01
9.882469201881962363e+03,1.807813621618092270e+01
9.882469219897651783e+03,1.807822105960190129e+01
9.882469237913343022e+03,1.807830590290169681e+01
9.882469255929034261e+03,1.807839074607174012e+01
9.882469273944723682e+03,1.807847558910346564e+01
9.882469291960414921e+03,1.807856043201399032e+01
9.882469309976104341e+03,1.807864527478619010e+01
9.882469327991795581e+03,1.807873011743719260e+01
9.882469346007485001e+03,1.807881495994985954e+01
9.882469364023176240e+03,1.807889980234131855e+01
9.882469382038867479e+03,1.807898464460300403e+01
9.882469400054556900e+03,1.807906948672634329e+01
9.882469418070248139e+03,1.807915432872847461e+01
9.882469436085937559e+03,1.807923917059224905e+01
9.882469454101628799e+03,1.807932401233480846e+01
9.882469472117318219e+03,1.807940885393900743e+01
9.882469490133009458e+03,1.807949369542198070e+01
9.882469508148700697e+03,1.807957853677515914e+01
9.882469526164390118e+03,1.807966337798997003e+01
9.882469544180081357e+03,1.807974821908354812e+01
9.882469562195770777e+03,1.807983306003874802e+01
9.882469580211462016e+03,1.807991790087271511e+01
9.882469598227151437e+03,1.808000274156829335e+01
9.882469616242842676e+03,1.808008758214263523e+01
9.882469634258533915e+03,1.808017242258715029e+01
9.882469652274223336e+03,1.808025726289328006e+01
9.882469670289914575e+03,1.808034210307815570e+01
9.882469688305603995e+03,1.808042694312463894e+01
9.882469706321295234e+03,1.808051178304985029e+01
9.882469724336984655e+03,1.808059662283666924e+01
9.882469742352675894e+03,1.808068146250221275e+01
9.882469760368365314e+03,1.808076630202935675e+01
9.882469778384056553e+03,1.808085114143521466e+01
9.882469796399747793e+03,1.808093598071123864e+01
9.882469814415437213e+03,1.808102081984883824e+01
9.882469832431128452e+03,1.808110565886515886e+01
9.882469850446817873e+03,1.808119049774305509e+01
9.882469868462509112e+03,1.808127533649966523e+01
9.882469886478198532e+03,1.808136017511784033e+01
9.882469904493889771e+03,1.808144501361472578e+01
9.882469922509581011e+03,1.808152985198173823e+01
9.882469940525270431e+03,1.808161469021031209e+01
9.882469958540961670e+03,1.808169952831758209e+01
9.882469976556651091e+03,1.808178436628640640e+01
9.882469994572342330e+03,1.808186920413392329e+01
9.882470012588031750e+03,1.808195404184298738e+01
9.882470030603722989e+03,1.808203887943073340e+01
9.882470048619414229e+03,1.808212371688858866e+01
9.882470066635103649e+03,1.808220855420799467e+01
9.882470084650794888e+03,1.808229339140605774e+01
9.882470102666484308e+03,1.808237822846567155e+01
9.882470120682175548e+03,1.808246306540393533e+01
9.882470138697864968e+03,1.808254790220374275e+01
9.882470156713556207e+03,1.808263273888219658e+01
9.882470174729247447e+03,1.808271757543074543e+01
9.882470192744936867e+03,1.808280241184081305e+01
9.882470210760628106e+03,1.808288724812954129e+01
9.882470228776317526e+03,1.808297208427977054e+01
9.882470246792008766e+03,1.808305692030864975e+01
9.882470264807698186e+03,1.808314175619903352e+01
9.882470282823389425e+03,1.808322659196805304e+01
9.882470300839080664e+03,1.808331142760714272e+01
9.882470318854770085e+03,1.808339626310773340e+01
9.882470336870461324e+03,1.808348109848694563e+01
9.882470354886150744e+03,1.808356593372766241e+01
9.882470372901841984e+03,1.808365076884699008e+01
9.882470390917531404e+03,1.808373560382780454e+01
9.882470408933222643e+03,1.808382043868724409e+01
9.882470426948913882e+03,1.808390527341671827e+01
9.882470444964603303e+03,1.808399010800767925e+01
9.882470462980294542e+03,1.808407494247723690e+01
9.882470480995983962e+03,1.808415977680827424e+01
9.882470499011675201e+03,1.808424461101790470e+01
9.882470517027364622e+03,1.808432944508901130e+01
9.882470535043055861e+03,1.808441427903870036e+01
9.882470553058747100e+03,1.808449911285842049e+01
9.882470571074436521e+03,1.808458394653959189e+01
9.882470589090127760e+03,1.808466878009935286e+01
9.882470607105817180e+03,1.808475361352056154e+01
9.882470625121508419e+03,1.808483844682034558e+01
9.882470643137197840e+03,1.808492327998157378e+01
9.882470661152889079e+03,1.808500811302137734e+01
9.882470679168580318e+03,1.808509294593118000e+01
9.882470697184269739e+03,1.808517777870242327e+01
9.882470715199960978e+03,1.808526261135222413e+01
9.882470733215650398e+03,1.808534744386345849e+01
9.882470751231341637e+03,1.808543227625324334e+01
9.882470769247031058e+03,1.808551710850445460e+01
9.882470787262722297e+03,1.808560194063421278e+01
9.882470805278413536e+03,1.808568677263395585e+01
9.882470823294102956e+03,1.808577160449510757e+01
9.882470841309794196e+03,1.808585643623480266e+01
9.882470859325483616e+03,1.808594126783590639e+01
