Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.063802708333311602e+04,2.654317845365675499e+00
1.063802710516863226e+04,2.654317866360823341e+00
1.063802712700415032e+04,2.654317887353831562e+00
1.063802714883966655e+04,2.654317908344697052e+00
1.063802717067518279e+04,2.654317929333421144e+00
1.063802719251070084e+04,2.654317950320004726e+00
1.063802721434621708e+04,2.654317971304446022e+00
1.063802723618173331e+04,2.654317992286745032e+00
1.063802725801725137e+04,2.654318013266903531e+00
1.063802727985276761e+04,2.654318034244919300e+00
1.063802730168828566e+04,2.654318055220794115e+00
1.063802732352380190e+04,2.654318076194525755e+00
1.063802734535931813e+04,2.654318097166115553e+00
1.063802736719483619e+04,2.654318118135564397e+00
1.063802738903035242e+04,2.654318139102869178e+00
1.063802741086586866e+04,2.654318160068032117e+00
1.063802743270138672e+04,2.654318181031054547e+00
1.063802745453690295e+04,2.654318201991932913e+00
1.063802747637241919e+04,2.654318222950668549e+00
1.063802749820793724e+04,2.654318243907263675e+00
1.063802752004345348e+04,2.654318264861714738e+00
1.063802754187896971e+04,2.654318285814022627e+00
1.063802756371448777e+04,2.654318306764190005e+00
1.063802758555000401e+04,2.654318327712212433e+00
1.063802760738552206e+04,2.654318348658093907e+00
1.063802762922103830e+04,2.654318369601830874e+00
1.063802765105655453e+04,2.654318390543424666e+00
1.063802767289207259e+04,2.654318411482877504e+00
1.063802769472758882e+04,2.654318432420184948e+00
1.063802771656310506e+04,2.654318453355349661e+00
1.063802773839862311e+04,2.654318474288372975e+00
1.063802776023413935e+04,2.654318495219250895e+00
1.063802778206965559e+04,2.654318516147985640e+00
1.063802780390517364e+04,2.654318537074578099e+00
1.063802782574068988e+04,2.654318557999026051e+00
1.063802784757620611e+04,2.654318578921329941e+00
1.063802786941172417e+04,2.654318599841491988e+00
1.063802789124724040e+04,2.654318620759509084e+00
1.063802791308275846e+04,2.654318641675383450e+00
1.063802793491827470e+04,2.654318662589112865e+00
1.063802795675379093e+04,2.654318683500698217e+00
1.063802797858930899e+04,2.654318704410140839e+00
1.063802800042482522e+04,2.654318725317438066e+00
1.063802802226034146e+04,2.654318746222590786e+00
1.063802804409585951e+04,2.654318767125601664e+00
1.063802806593137575e+04,2.654318788026465814e+00
1.063802808776689199e+04,2.654318808925186346e+00
1.063802810960241004e+04,2.654318829821764147e+00
1.063802813143792628e+04,2.654318850716195222e+00
1.063802815327344251e+04,2.654318871608482233e+00
1.063802817510896057e+04,2.654318892498626070e+00
1.063802819694447680e+04,2.654318913386623624e+00
1.063802821877999486e+04,2.654318934272478447e+00
1.063802824061551109e+04,2.654318955156186544e+00
1.063802826245102733e+04,2.654318976037749689e+00
1.063802828428654539e+04,2.654318996917169660e+00
1.063802830612206162e+04,2.654319017794443347e+00
1.063802832795757786e+04,2.654319038669571640e+00
1.063802834979309591e+04,2.654319059542556758e+00
1.063802837162861215e+04,2.654319080413394261e+00
1.063802839346412838e+04,2.654319101282086812e+00
1.063802841529964644e+04,2.654319122148636190e+00
1.063802843713516268e+04,2.654319143013038396e+00
1.063802845897067891e+04,2.654319163875294763e+00
1.063802848080619697e+04,2.654319184735407511e+00
1.063802850264171320e+04,2.654319205593373088e+00
1.063802852447723126e+04,2.654319226449194602e+00
1.063802854631274749e+04,2.654319247302868945e+00
1.063802856814826373e+04,2.654319268154397005e+00
1.063802858998378179e+04,2.654319289003781002e+00
1.063802861181929802e+04,2.654319309851017383e+00
1.063802863365481426e+04,2.654319330696107482e+00
1.063802865549033231e+04,2.654319351539053518e+00
1.063802867732584855e+04,2.654319372379852382e+00
1.063802869916136478e+04,2.654319393218504075e+00
1.063802872099688284e+04,2.654319414055011705e+00
1.063802874283239908e+04,2.654319434889371276e+00
1.063802876466791531e+04,2.654319455721584120e+00
1.063802878650343337e+04,2.654319476551652901e+00
1.063802880833894960e+04,2.654319497379572734e+00
1.063802883017446766e+04,2.654319518205348061e+00
1.063802885200998389e+04,2.654319539028975328e+00
1.063802887384550013e+04,2.654319559850454979e+00
1.063802889568101818e+04,2.654319580669790568e+00
1.063802891751653442e+04,2.654319601486976321e+00
1.063802893935205066e+04,2.654319622302015791e+00
