Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.062594821759266779e+04,2.743462873795220247e+00
1.062594823627046208e+04,2.743462924901027833e+00
1.062594825494825454e+04,2.743462975998909315e+00
1.062594827362604883e+04,2.743463027088861139e+00
1.062594829230384312e+04,2.743463078170886860e+00
1.062594831098163559e+04,2.743463129244972265e+00
1.062594832965942987e+04,2.743463180311135119e+00
1.062594834833722416e+04,2.743463231369361210e+00
1.062594836701501663e+04,2.743463282419650540e+00
1.062594838569281092e+04,2.743463333462013765e+00
1.062594840437060520e+04,2.743463384496447333e+00
1.062594842304839767e+04,2.743463435522940586e+00
1.062594844172619196e+04,2.743463486541507734e+00
1.062594846040398625e+04,2.743463537552141673e+00
1.062594847908178053e+04,2.743463588554838850e+00
1.062594849775957300e+04,2.743463639549599264e+00
1.062594851643736729e+04,2.743463690536433575e+00
1.062594853511516158e+04,2.743463741515327570e+00
1.062594855379295404e+04,2.743463792486288355e+00
1.062594857247074833e+04,2.743463843449315931e+00
1.062594859114854262e+04,2.743463894404410297e+00
1.062594860982633509e+04,2.743463945351560795e+00
1.062594862850412937e+04,2.743463996290781637e+00
1.062594864718192366e+04,2.743464047222069269e+00
1.062594866585971613e+04,2.743464098145413033e+00
1.062594868453751042e+04,2.743464149060830692e+00
1.062594870321530470e+04,2.743464199968308037e+00
1.062594872189309717e+04,2.743464250867841514e+00
1.062594874057089146e+04,2.743464301759448887e+00
1.062594875924868575e+04,2.743464352643115944e+00
1.062594877792647821e+04,2.743464403518835582e+00
1.062594879660427250e+04,2.743464454386625562e+00
1.062594881528206679e+04,2.743464505246478780e+00
1.062594883395985926e+04,2.743464556098388130e+00
1.062594885263765354e+04,2.743464606942364270e+00
1.062594887131544783e+04,2.743464657778400095e+00
1.062594888999324030e+04,2.743464708606495606e+00
1.062594890867103459e+04,2.743464759426650801e+00
1.062594892734882887e+04,2.743464810238869234e+00
1.062594894602662316e+04,2.743464861043150904e+00
1.062594896470441563e+04,2.743464911839478049e+00
1.062594898338220992e+04,2.743464962627879089e+00
1.062594900206000420e+04,2.743465013408336262e+00
1.062594902073779667e+04,2.743465064180846014e+00
1.062594903941559096e+04,2.743465114945419003e+00
1.062594905809338525e+04,2.743465165702048125e+00
1.062594907677117772e+04,2.743465216450740485e+00
1.062594909544897200e+04,2.743465267191492529e+00
1.062594911412676629e+04,2.743465317924293601e+00
1.062594913280455876e+04,2.743465368649157909e+00
1.062594915148235305e+04,2.743465419366078351e+00
1.062594917016014733e+04,2.743465470075054924e+00
1.062594918883793980e+04,2.743465520776087629e+00
1.062594920751573409e+04,2.743465571469176467e+00
1.062594922619352838e+04,2.743465622154328543e+00
1.062594924487132084e+04,2.743465672831522539e+00
1.062594926354911513e+04,2.743465723500783326e+00
1.062594928222690942e+04,2.743465774162100246e+00
1.062594930090470189e+04,2.743465824815462639e+00
1.062594931958249617e+04,2.743465875460888270e+00
1.062594933826029046e+04,2.743465926098370034e+00
1.062594935693808293e+04,2.743465976727897271e+00
1.062594937561587722e+04,2.743466027349487746e+00
1.062594939429367150e+04,2.743466077963123695e+00
1.062594941297146579e+04,2.743466128568822882e+00
1.062594943164925826e+04,2.743466179166563990e+00
1.062594945032705255e+04,2.743466229756371888e+00
1.062594946900484683e+04,2.743466280338221708e+00
1.062594948768263930e+04,2.743466330912120554e+00
1.062594950636043359e+04,2.743466381478082639e+00
1.062594952503822788e+04,2.743466432036093750e+00
1.062594954371602034e+04,2.743466482586153887e+00
1.062594956239381463e+04,2.743466533128266605e+00
1.062594958107160892e+04,2.743466583662435454e+00
1.062594959974940139e+04,2.743466634188646225e+00
1.062594961842719567e+04,2.743466684706913128e+00
1.062594963710498996e+04,2.743466735217232610e+00
1.062594965578278243e+04,2.743466785719597567e+00
1.062594967446057672e+04,2.743466836214015103e+00
1.062594969313837100e+04,2.743466886700481666e+00
