Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.896128576389048249e+03,1.156099953137731546e+02
9.896128599245501391e+03,1.156091498155685144e+02
9.896128622101952715e+03,1.156083043064579243e+02
9.896128644958405857e+03,1.156074587863069354e+02
9.896128667814857181e+03,1.156066132552503660e+02
9.896128690671310324e+03,1.156057677131538526e+02
9.896128713527761647e+03,1.156049221601521850e+02
9.896128736384214790e+03,1.156040765961109855e+02
9.896128759240666113e+03,1.156032310211650014e+02
9.896128782097119256e+03,1.156023854351799116e+02
9.896128804953570580e+03,1.156015398382904635e+02
9.896128827810023722e+03,1.156006942303622935e+02
9.896128850666476865e+03,1.155998486114629031e+02
9.896128873522928188e+03,1.155990029816598224e+02
9.896128896379381331e+03,1.155981573408186165e+02
9.896128919235832655e+03,1.155973116890741039e+02
9.896128942092285797e+03,1.155964660262918926e+02
9.896128964948737121e+03,1.155956203526067725e+02
9.896128987805190263e+03,1.155947746678843657e+02
9.896129010661641587e+03,1.155939289722594907e+02
9.896129033518094730e+03,1.155930832655977412e+02
9.896129056374546053e+03,1.155922375480339213e+02
9.896129079230999196e+03,1.155913918194336247e+02
9.896129102087450519e+03,1.155905460799316842e+02
9.896129124943903662e+03,1.155897003293936933e+02
9.896129147800356805e+03,1.155888545678871395e+02
9.896129170656808128e+03,1.155880087954795670e+02
9.896129193513261271e+03,1.155871630120365410e+02
9.896129216369712594e+03,1.155863172176928799e+02
9.896129239226165737e+03,1.155854714123142202e+02
9.896129262082617061e+03,1.155846255960353233e+02
9.896129284939070203e+03,1.155837797687217972e+02
9.896129307795521527e+03,1.155829339305085313e+02
9.896129330651974669e+03,1.155820880812609914e+02
9.896129353508425993e+03,1.155812422211140955e+02
9.896129376364879136e+03,1.155803963499334088e+02
9.896129399221332278e+03,1.155795504677864045e+02
9.896129422077783602e+03,1.155787045747406694e+02
9.896129444934236744e+03,1.155778586706617403e+02
9.896129467790688068e+03,1.155770127556844642e+02
9.896129490647141211e+03,1.155761668296744062e+02
9.896129513503592534e+03,1.155753208927664275e+02
9.896129536360045677e+03,1.155744749448260364e+02
9.896129559216497000e+03,1.155736289859881651e+02
9.896129582072950143e+03,1.155727830161183221e+02
9.896129604929401467e+03,1.155719370353513540e+02
9.896129627785854609e+03,1.155710910435528973e+02
9.896129650642307752e+03,1.155702450407903541e+02
9.896129673498759075e+03,1.155693990271313396e+02
9.896129696355212218e+03,1.155685530024414334e+02
9.896129719211663542e+03,1.155677069668554111e+02
9.896129742068116684e+03,1.155668609202388666e+02
9.896129764924568008e+03,1.155660148627266892e+02
9.896129787781021150e+03,1.155651687941843875e+02
9.896129810637472474e+03,1.155643227147468082e+02
9.896129833493925616e+03,1.155634766242795877e+02
9.896129856350376940e+03,1.155626305229174733e+02
9.896129879206830083e+03,1.155617844105260872e+02
9.896129902063283225e+03,1.155609382871729451e+02
9.896129924919734549e+03,1.155600921529255771e+02
9.896129947776187691e+03,1.155592460076495627e+02
9.896129970632639015e+03,1.155583998514797486e+02
9.896129993489092158e+03,1.155575536842816149e+02
9.896130016345543481e+03,1.155567075061901363e+02
9.896130039201996624e+03,1.155558613170707929e+02
9.896130062058447947e+03,1.155550151170584741e+02
9.896130084914901090e+03,1.155541689060187167e+02
9.896130107771352414e+03,1.155533226840864103e+02
9.896130130627805556e+03,1.155524764511270206e+02
9.896130153484256880e+03,1.155516302072755224e+02
9.896130176340710022e+03,1.155507839523973956e+02
9.896130199197163165e+03,1.155499376865601846e+02
9.896130222053614489e+03,1.155490914098314477e+02
9.896130244910067631e+03,1.155482451220766649e+02
9.896130267766518955e+03,1.155473988234308109e+02
9.896130290622972097e+03,1.155465525137593659e+02
9.896130313479423421e+03,1.155457061931971765e+02
9.896130336335876564e+03,1.155448598616098366e+02
9.896130359192327887e+03,1.155440135191322071e+02
9.896130382048781030e+03,1.155431671656297397e+02
9.896130404905232353e+03,1.155423208012374658e+02
9.896130427761685496e+03,1.155414744258208231e+02
9.896130450618138639e+03,1.155406280394473129e+02
9.896130473474589962e+03,1.155397816421845789e+02
9.896130496331043105e+03,1.155389352338980871e+02
9.896130519187494428e+03,1.155380888147227552e+02
9.896130542043947571e+03,1.155372423845241059e+02
9.896130564900398895e+03,1.155363959434370003e+02
9.896130587756852037e+03,1.155355494913269467e+02
9.896130610613303361e+03,1.155347030283289342e+02
9.896130633469756503e+03,1.155338565543083575e+02
9.896130656326207827e+03,1.155330100694001771e+02
9.896130679182660970e+03,1.155321635734699157e+02
9.896130702039114112e+03,1.155313170665850464e+02
9.896130724895565436e+03,1.155304705488132555e+02
9.896130747752018578e+03,1.155296240200199804e+02
9.896130770608469902e+03,1.155287774803400822e+02
9.896130793464923045e+03,1.155279309296391261e+02
9.896130816321374368e+03,1.155270843680520443e+02
9.896130839177827511e+03,1.155262377954442172e+02
9.896130862034278834e+03,1.155253912119507191e+02
9.896130884890731977e+03,1.155245446174369164e+02
9.896130907747183301e+03,1.155236980120377979e+02
9.896130930603636443e+03,1.155228513956188579e+02
9.896130953460089586e+03,1.155220047682475837e+02
9.896130976316540909e+03,1.155211581299916190e+02
9.896130999172994052e+03,1.155203114807164440e+02
9.896131022029445376e+03,1.155194648205569479e+02
9.896131044885898518e+03,1.155186181493786108e+02
9.896131067742349842e+03,1.155177714673164360e+02
9.896131090598802984e+03,1.155169247742358039e+02
9.896131113455254308e+03,1.155160780702717176e+02
9.896131136311707451e+03,1.155152313552896715e+02
9.896131159168158774e+03,1.155143846294245122e+02
9.896131182024611917e+03,1.155135378925417626e+02
9.896131204881063240e+03,1.155126911447764115e+02
9.896131227737516383e+03,1.155118443859938253e+02
9.896131250593969526e+03,1.155109976162616761e+02
9.896131273450420849e+03,1.155101508356475222e+02
9.896131296306873992e+03,1.155093040440167300e+02
9.896131319163325315e+03,1.155084572415043880e+02
9.896131342019778458e+03,1.155076104279758624e+02
9.896131364876229782e+03,1.155067636035661565e+02
9.896131387732682924e+03,1.155059167681407217e+02
9.896131410589134248e+03,1.155050699218344761e+02
9.896131433445587390e+03,1.155042230645128853e+02
9.896131456302038714e+03,1.155033761963109953e+02
9.896131479158491857e+03,1.155025293170941154e+02
9.896131502014944999e+03,1.155016824269298894e+02
9.896131524871396323e+03,1.155008355258859751e+02
9.896131547727849465e+03,1.154999886138276963e+02
9.896131570584300789e+03,1.154991416908901130e+02
9.896131593440753932e+03,1.154982947569386624e+02
9.896131616297205255e+03,1.154974478121082484e+02
9.896131639153658398e+03,1.154966008562643509e+02
