Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.027127336805546656e+04,2.740887793760617974e+00
1.027127353332662278e+04,2.740887053553527242e+00
1.027127369859778082e+04,2.740886313121891238e+00
1.027127386386893704e+04,2.740885572466076781e+00
1.027127402914009326e+04,2.740884831586425818e+00
1.027127419441124948e+04,2.740884090483287405e+00
1.027127435968240752e+04,2.740883349157004378e+00
1.027127452495356374e+04,2.740882607607942223e+00
1.027127469022471996e+04,2.740881865836443776e+00
1.027127485549587800e+04,2.740881123842851874e+00
1.027127502076703422e+04,2.740880381627532003e+00
1.027127518603819044e+04,2.740879639190827000e+00
1.027127535130934666e+04,2.740878896533087694e+00
1.027127551658050470e+04,2.740878153654657368e+00
1.027127568185166092e+04,2.740877410555902394e+00
1.027127584712281714e+04,2.740876667237166497e+00
1.027127601239397518e+04,2.740875923698791183e+00
1.027127617766513140e+04,2.740875179941145934e+00
1.027127634293628762e+04,2.740874435964572697e+00
1.027127650820744384e+04,2.740873691769422749e+00
1.027127667347860188e+04,2.740872947356039813e+00
1.027127683874975810e+04,2.740872202724792039e+00
1.027127700402091432e+04,2.740871457876023154e+00
1.027127716929207236e+04,2.740870712810075993e+00
1.027127733456322858e+04,2.740869967527320039e+00
1.027127749983438480e+04,2.740869222028098573e+00
1.027127766510554284e+04,2.740868476312755320e+00
1.027127783037669906e+04,2.740867730381659761e+00
1.027127799564785528e+04,2.740866984235154735e+00
1.027127816091901150e+04,2.740866237873593736e+00
1.027127832619016954e+04,2.740865491297320489e+00
1.027127849146132576e+04,2.740864744506704920e+00
1.027127865673248198e+04,2.740863997502090754e+00
1.027127882200364002e+04,2.740863250283823049e+00
1.027127898727479624e+04,2.740862502852271287e+00
1.027127915254595246e+04,2.740861755207780082e+00
1.027127931781710868e+04,2.740861007350702927e+00
1.027127948308826672e+04,2.740860259281384437e+00
1.027127964835942294e+04,2.740859511000194537e+00
1.027127981363057916e+04,2.740858762507478730e+00
1.027127997890173719e+04,2.740858013803582072e+00
1.027128014417289342e+04,2.740857264888874933e+00
1.027128030944404964e+04,2.740856515763702372e+00
1.027128047471520586e+04,2.740855766428419216e+00
1.027128063998636389e+04,2.740855016883370521e+00
1.027128080525752011e+04,2.740854267128926658e+00
1.027128097052867633e+04,2.740853517165434461e+00
1.027128113579983437e+04,2.740852766993238987e+00
1.027128130107099059e+04,2.740852016612711051e+00
1.027128146634214681e+04,2.740851266024197486e+00
1.027128163161330303e+04,2.740850515228053119e+00
1.027128179688446107e+04,2.740849764224623009e+00
1.027128196215561729e+04,2.740849013014279745e+00
1.027128212742677351e+04,2.740848261597369717e+00
1.027128229269793155e+04,2.740847509974238427e+00
1.027128245796908777e+04,2.740846758145259354e+00
1.027128262324024399e+04,2.740846006110778443e+00
1.027128278851140021e+04,2.740845253871150522e+00
1.027128295378255825e+04,2.740844501426722868e+00
1.027128311905371447e+04,2.740843748777867628e+00
1.027128328432487069e+04,2.740842995924932524e+00
1.027128344959602873e+04,2.740842242868264389e+00
1.027128361486718495e+04,2.740841489608235815e+00
1.027128378013834117e+04,2.740840736145193635e+00
1.027128394540949739e+04,2.740839982479494452e+00
1.027128411068065543e+04,2.740839228611485545e+00
1.027128427595181165e+04,2.740838474541540393e+00
1.027128444122296787e+04,2.740837720270006272e+00
1.027128460649412591e+04,2.740836965797231350e+00
1.027128477176528213e+04,2.740836211123588217e+00
1.027128493703643835e+04,2.740835456249425484e+00
1.027128510230759457e+04,2.740834701175099752e+00
1.027128526757875261e+04,2.740833945900959190e+00
1.027128543284990883e+04,2.740833190427377719e+00
1.027128559812106505e+04,2.740832434754702618e+00
1.027128576339222309e+04,2.740831678883284273e+00
1.027128592866337931e+04,2.740830922813495274e+00
1.027128609393453553e+04,2.740830166545684676e+00
1.027128625920569357e+04,2.740829410080201534e+00
1.027128642447684979e+04,2.740828653417419769e+00
1.027128658974800601e+04,2.740827896557688437e+00
1.027128675501916223e+04,2.740827139501365028e+00
1.027128692029032027e+04,2.740826382248798598e+00
1.027128708556147649e+04,2.740825624800363958e+00
1.027128725083263271e+04,2.740824867156410605e+00
1.027128741610379075e+04,2.740824109317288038e+00
1.027128758137494697e+04,2.740823351283370624e+00
1.027128774664610319e+04,2.740822593055007861e+00
1.027128791191725941e+04,2.740821834632558573e+00
1.027128807718841745e+04,2.740821076016373148e+00
1.027128824245957367e+04,2.740820317206825063e+00
1.027128840773072989e+04,2.740819558204265594e+00
1.027128857300188793e+04,2.740818799009044238e+00
1.027128873827304415e+04,2.740818039621537139e+00
1.027128890354420037e+04,2.740817280042094239e+00
1.027128906881535659e+04,2.740816520271074364e+00
1.027128923408651463e+04,2.740815760308827898e+00
1.027128939935767085e+04,2.740815000155730541e+00
1.027128956462882707e+04,2.740814239812133568e+00
1.027128972989998510e+04,2.740813479278387366e+00
1.027128989517114132e+04,2.740812718554867633e+00
1.027129006044229754e+04,2.740811957641925645e+00
1.027129022571345376e+04,2.740811196539920669e+00
1.027129039098461180e+04,2.740810435249204424e+00
1.027129055625576802e+04,2.740809673770152610e+00
1.027129072152692424e+04,2.740808912103116946e+00
1.027129088679808228e+04,2.740808150248448705e+00
1.027129105206923850e+04,2.740807388206524919e+00
1.027129121734039472e+04,2.740806625977696420e+00
1.027129138261155094e+04,2.740805863562324252e+00
1.027129154788270898e+04,2.740805100960759244e+00
1.027129171315386520e+04,2.740804338173378429e+00
1.027129187842502142e+04,2.740803575200534858e+00
1.027129204369617946e+04,2.740802812042578918e+00
1.027129220896733568e+04,2.740802048699888971e+00
1.027129237423849190e+04,2.740801285172817181e+00
1.027129253950964812e+04,2.740800521461724149e+00
1.027129270478080616e+04,2.740799757566962036e+00
1.027129287005196238e+04,2.740798993488909208e+00
1.027129303532311860e+04,2.740798229227916494e+00
1.027129320059427664e+04,2.740797464784338278e+00
1.027129336586543286e+04,2.740796700158551591e+00
1.027129353113658908e+04,2.740795935350909929e+00
1.027129369640774712e+04,2.740795170361765010e+00
1.027129386167890334e+04,2.740794405191495642e+00
1.027129402695005956e+04,2.740793639840455320e+00
1.027129419222121578e+04,2.740792874309004645e+00
1.027129435749237382e+04,2.740792108597498000e+00
1.027129452276353004e+04,2.740791342706312861e+00
1.027129468803468626e+04,2.740790576635803166e+00
1.027129485330584430e+04,2.740789810386321523e+00
1.027129501857700052e+04,2.740789043958248072e+00
1.027129518384815674e+04,2.740788277351935420e+00
1.027129534911931296e+04,2.740787510567746832e+00
1.027129551439047100e+04,2.740786743606034470e+00
1.027129567966162722e+04,2.740785976467178919e+00
1.027129584493278344e+04,2.740785209151533230e+00
1.027129601020394148e+04,2.740784441659451787e+00
1.027129617547509770e+04,2.740783673991314284e+00
1.027129634074625392e+04,2.740782906147474218e+00
1.027129650601741014e+04,2.740782138128294410e+00
1.027129667128856818e+04,2.740781369934129685e+00
1.027129683655972440e+04,2.740780601565359742e+00
1.027129700183088062e+04,2.740779833022339407e+00
1.027129716710203866e+04,2.740779064305422175e+00
1.027129733237319488e+04,2.740778295414989074e+00
1.027129749764435110e+04,2.740777526351394933e+00
1.027129766291550732e+04,2.740776757115001683e+00
1.027129782818666536e+04,2.740775987706165928e+00
1.027129799345782158e+04,2.740775218125266921e+00
1.027129815872897780e+04,2.740774448372660377e+00
1.027129832400013584e+04,2.740773678448701123e+00
1.027129848927129206e+04,2.740772908353770188e+00
1.027129865454244828e+04,2.740772138088221954e+00
1.027129881981360450e+04,2.740771367652421020e+00
1.027129898508476253e+04,2.740770597046722656e+00
1.027129915035591875e+04,2.740769826271508336e+00
1.027129931562707498e+04,2.740769055327132886e+00
1.027129948089823301e+04,2.740768284213952466e+00
1.027129964616938923e+04,2.740767512932347216e+00
1.027129981144054545e+04,2.740766741482675073e+00
1.027129997671170167e+04,2.740765969865299301e+00
1.027130014198285971e+04,2.740765198080575615e+00
1.027130030725401593e+04,2.740764426128885489e+00
1.027130047252517215e+04,2.740763654010585970e+00
1.027130063779633019e+04,2.740762881726033218e+00
1.027130080306748641e+04,2.740762109275607816e+00
1.027130096833864263e+04,2.740761336659667258e+00
1.027130113360980067e+04,2.740760563878568146e+00
1.027130129888095689e+04,2.740759790932691953e+00
1.027130146415211311e+04,2.740759017822395283e+00
1.027130162942326933e+04,2.740758244548043177e+00
1.027130179469442737e+04,2.740757471109993570e+00
1.027130195996558359e+04,2.740756697508627493e+00
1.027130212523673981e+04,2.740755923744302880e+00
1.027130229050789785e+04,2.740755149817375447e+00
1.027130245577905407e+04,2.740754375728228887e+00
1.027130262105021029e+04,2.740753601477219803e+00
1.027130278632136651e+04,2.740752827064715014e+00
1.027130295159252455e+04,2.740752052491070234e+00
1.027130311686368077e+04,2.740751277756669602e+00
1.027130328213483699e+04,2.740750502861869720e+00
1.027130344740599503e+04,2.740749727807028968e+00
1.027130361267715125e+04,2.740748952592530152e+00
1.027130377794830747e+04,2.740748177218730319e+00
1.027130394321946369e+04,2.740747401685996287e+00
1.027130410849062173e+04,2.740746625994685992e+00
1.027130427376177795e+04,2.740745850145183127e+00
1.027130443903293417e+04,2.740745074137845183e+00
1.027130460430409221e+04,2.740744297973030097e+00
1.027130476957524843e+04,2.740743521651121561e+00
1.027130493484640465e+04,2.740742745172478401e+00
1.027130510011756087e+04,2.740741968537467432e+00
1.027130526538871891e+04,2.740741191746445704e+00
1.027130543065987513e+04,2.740740414799798241e+00
1.027130559593103135e+04,2.740739637697883868e+00
1.027130576120218939e+04,2.740738860441060520e+00
1.027130592647334561e+04,2.740738083029712335e+00
1.027130609174450183e+04,2.740737305464198581e+00
1.027130625701565805e+04,2.740736527744885631e+00
1.027130642228681609e+04,2.740735749872133198e+00
1.027130658755797231e+04,2.740734971846325863e+00
1.027130675282912853e+04,2.740734193667822005e+00
1.027130691810028657e+04,2.740733415336980006e+00
1.027130708337144279e+04,2.740732636854187110e+00
1.027130724864259901e+04,2.740731858219800365e+00
1.027130741391375523e+04,2.740731079434187478e+00
1.027130757918491327e+04,2.740730300497709049e+00
1.027130774445606949e+04,2.740729521410750102e+00
1.027130790972722571e+04,2.740728742173668575e+00
1.027130807499838374e+04,2.740727962786825955e+00
1.027130824026953997e+04,2.740727183250605936e+00
1.027130840554069619e+04,2.740726403565369118e+00
1.027130857081185241e+04,2.740725623731482763e+00
1.027130873608301044e+04,2.740724843749308359e+00
1.027130890135416666e+04,2.740724063619230932e+00
1.027130906662532288e+04,2.740723283341609307e+00
1.027130923189648092e+04,2.740722502916804082e+00
1.027130939716763714e+04,2.740721722345201616e+00
1.027130956243879336e+04,2.740720941627161622e+00
1.027130972770995140e+04,2.740720160763044255e+00
1.027130989298110762e+04,2.740719379753235874e+00
1.027131005825226384e+04,2.740718598598096634e+00
1.027131022352342006e+04,2.740717817297995573e+00
1.027131038879457810e+04,2.740717035853292405e+00
1.027131055406573432e+04,2.740716254264374818e+00
1.027131071933689054e+04,2.740715472531602970e+00
1.027131088460804858e+04,2.740714690655337016e+00
1.027131104987920480e+04,2.740713908635963758e+00
1.027131121515036102e+04,2.740713126473844241e+00
1.027131138042151724e+04,2.740712344169347947e+00
1.027131154569267528e+04,2.740711561722835476e+00
1.027131171096383150e+04,2.740710779134693631e+00
1.027131187623498772e+04,2.740709996405283899e+00
1.027131204150614576e+04,2.740709213534967326e+00
1.027131220677730198e+04,2.740708430524130712e+00
1.027131237204845820e+04,2.740707647373135103e+00
1.027131253731961442e+04,2.740706864082351313e+00
1.027131270259077246e+04,2.740706080652139498e+00
1.027131286786192868e+04,2.740705297082887792e+00
1.027131303313308490e+04,2.740704513374957685e+00
1.027131319840424294e+04,2.740703729528711552e+00
1.027131336367539916e+04,2.740702945544535307e+00
1.027131352894655538e+04,2.740702161422791328e+00
1.027131369421771160e+04,2.740701377163849539e+00
1.027131385948886964e+04,2.740700592768073207e+00
1.027131402476002586e+04,2.740699808235848689e+00
1.027131419003118208e+04,2.740699023567538806e+00
1.027131435530234012e+04,2.740698238763505490e+00
1.027131452057349634e+04,2.740697453824135543e+00
1.027131468584465256e+04,2.740696668749793119e+00
1.027131485111580878e+04,2.740695883540847255e+00
1.027131501638696682e+04,2.740695098197662105e+00
1.027131518165812304e+04,2.740694312720624026e+00
1.027131534692927926e+04,2.740693527110096284e+00
1.027131551220043730e+04,2.740692741366441254e+00
1.027131567747159352e+04,2.740691955490047960e+00
1.027131584274274974e+04,2.740691169481278333e+00
1.027131600801390596e+04,2.740690383340503189e+00
1.027131617328506400e+04,2.740689597068085792e+00
1.027131633855622022e+04,2.740688810664416053e+00
1.027131650382737644e+04,2.740688024129854572e+00
1.027131666909853448e+04,2.740687237464765502e+00
1.027131683436969070e+04,2.740686450669538310e+00
1.027131699964084692e+04,2.740685663744534928e+00
1.027131716491200496e+04,2.740684876690118177e+00
1.027131733018316118e+04,2.740684089506677967e+00
1.027131749545431740e+04,2.740683302194578008e+00
1.027131766072547362e+04,2.740682514754189114e+00
1.027131782599663165e+04,2.740681727185874994e+00
1.027131799126778787e+04,2.740680939490024670e+00
1.027131815653894409e+04,2.740680151667002296e+00
1.027131832181010213e+04,2.740679363717170691e+00
1.027131848708125835e+04,2.740678575640919767e+00
1.027131865235241457e+04,2.740677787438612789e+00
1.027131881762357079e+04,2.740676999110622791e+00
1.027131898289472883e+04,2.740676210657312151e+00
1.027131914816588505e+04,2.740675422079072110e+00
1.027131931343704127e+04,2.740674633376266378e+00
1.027131947870819931e+04,2.740673844549257776e+00
1.027131964397935553e+04,2.740673055598437546e+00
1.027131980925051175e+04,2.740672266524168066e+00
1.027131997452166797e+04,2.740671477326823702e+00
1.027132013979282601e+04,2.740670688006767719e+00
1.027132030506398223e+04,2.740669898564390472e+00
1.027132047033513845e+04,2.740669109000056114e+00
1.027132063560629649e+04,2.740668319314130130e+00
1.027132080087745271e+04,2.740667529507001099e+00
1.027132096614860893e+04,2.740666739579034061e+00
1.027132113141976515e+04,2.740665949530602497e+00
1.027132129669092319e+04,2.740665159362070558e+00
1.027132146196207941e+04,2.740664369073829487e+00
1.027132162723323563e+04,2.740663578666242994e+00
1.027132179250439367e+04,2.740662788139677009e+00
1.027132195777554989e+04,2.740661997494520996e+00
1.027132212304670611e+04,2.740661206731140442e+00
1.027132228831786233e+04,2.740660415849908826e+00
1.027132245358902037e+04,2.740659624851190745e+00
1.027132261886017659e+04,2.740658833735377442e+00
1.027132278413133281e+04,2.740658042502834402e+00
1.027132294940249085e+04,2.740657251153926666e+00
1.027132311467364707e+04,2.740656459689044144e+00
1.027132327994480329e+04,2.740655668108553655e+00
1.027132344521595951e+04,2.740654876412827790e+00
1.027132361048711755e+04,2.740654084602232476e+00
1.027132377575827377e+04,2.740653292677159403e+00
1.027132394102942999e+04,2.740652500637973610e+00
1.027132410630058803e+04,2.740651708485041027e+00
1.027132427157174425e+04,2.740650916218752009e+00
1.027132443684290047e+04,2.740650123839473817e+00
1.027132460211405851e+04,2.740649331347570161e+00
1.027132476738521473e+04,2.740648538743434504e+00
1.027132493265637095e+04,2.740647746027431442e+00
1.027132509792752717e+04,2.740646953199936231e+00
1.027132526319868521e+04,2.740646160261314357e+00
1.027132542846984143e+04,2.740645367211957506e+00
1.027132559374099765e+04,2.740644574052231164e+00
1.027132575901215569e+04,2.740643780782502592e+00
1.027132592428331191e+04,2.740642987403163477e+00
1.027132608955446813e+04,2.740642193914579750e+00
1.027132625482562435e+04,2.740641400317125775e+00
1.027132642009678239e+04,2.740640606611168373e+00
1.027132658536793861e+04,2.740639812797100117e+00
1.027132675063909483e+04,2.740639018875285604e+00
1.027132691591025286e+04,2.740638224846093429e+00
1.027132708118140908e+04,2.740637430709914391e+00
1.027132724645256530e+04,2.740636636467116194e+00
1.027132741172372153e+04,2.740635842118073207e+00
1.027132757699487956e+04,2.740635047663152246e+00
1.027132774226603578e+04,2.740634253102744999e+00
1.027132790753719200e+04,2.740633458437220504e+00
1.027132807280835004e+04,2.740632663666942914e+00
1.027132823807950626e+04,2.740631868792306136e+00
1.027132840335066248e+04,2.740631073813676544e+00
1.027132856862181870e+04,2.740630278731430725e+00
1.027132873389297674e+04,2.740629483545935052e+00
1.027132889916413296e+04,2.740628688257581658e+00
1.027132906443528918e+04,2.740627892866738691e+00
1.027132922970644722e+04,2.740627097373772525e+00
1.027132939497760344e+04,2.740626301779077068e+00
1.027132956024875966e+04,2.740625506083018248e+00
1.027132972551991588e+04,2.740624710285973098e+00
1.027132989079107392e+04,2.740623914388307991e+00
1.027133005606223014e+04,2.740623118390416391e+00
1.027133022133338636e+04,2.740622322292666002e+00
1.027133038660454440e+04,2.740621526095424532e+00
1.027133055187570062e+04,2.740620729799084554e+00
1.027133071714685684e+04,2.740619933404013775e+00
1.027133088241801306e+04,2.740619136910589670e+00
1.027133104768917110e+04,2.740618340319177282e+00
1.027133121296032732e+04,2.740617543630172737e+00
1.027133137823148354e+04,2.740616746843942408e+00
1.027133154350264158e+04,2.740615949960853559e+00
1.027133170877379780e+04,2.740615152981301428e+00
1.027133187404495402e+04,2.740614355905652832e+00
1.027133203931611024e+04,2.740613558734285249e+00
1.027133220458726828e+04,2.740612761467564606e+00
1.027133236985842450e+04,2.740611964105886589e+00
1.027133253512958072e+04,2.740611166649618902e+00
1.027133270040073876e+04,2.740610369099128807e+00
1.027133286567189498e+04,2.740609571454811988e+00
1.027133303094305120e+04,2.740608773717034374e+00
1.027133319621420924e+04,2.740607975886165892e+00
1.027133336148536546e+04,2.740607177962600449e+00
1.027133352675652168e+04,2.740606379946705751e+00
1.027133369202767790e+04,2.740605581838858384e+00
1.027133385729883594e+04,2.740604783639427833e+00
1.027133402256999216e+04,2.740603985348808447e+00
1.027133418784114838e+04,2.740603186967367932e+00
1.027133435311230642e+04,2.740602388495474884e+00
1.027133451838346264e+04,2.740601589933524096e+00
1.027133468365461886e+04,2.740600791281883719e+00
1.027133484892577508e+04,2.740599992540931229e+00
1.027133501419693312e+04,2.740599193711035220e+00
1.027133517946808934e+04,2.740598394792590931e+00
1.027133534473924556e+04,2.740597595785966512e+00
1.027133551001040360e+04,2.740596796691530557e+00
1.027133567528155982e+04,2.740595997509678750e+00
1.027133584055271604e+04,2.740595198240778796e+00
1.027133600582387226e+04,2.740594398885209504e+00
1.027133617109503029e+04,2.740593599443338135e+00
1.027133633636618652e+04,2.740592799915561262e+00
1.027133650163734274e+04,2.740592000302247477e+00
1.027133666690850077e+04,2.740591200603765376e+00
1.027133683217965699e+04,2.740590400820510641e+00
1.027133699745081321e+04,2.740589600952851868e+00
1.027133716272196943e+04,2.740588801001166974e+00
1.027133732799312747e+04,2.740588000965825000e+00
1.027133749326428369e+04,2.740587200847221627e+00
1.027133765853543991e+04,2.740586400645726783e+00
1.027133782380659795e+04,2.740585600361708618e+00
1.027133798907775417e+04,2.740584799995562815e+00
1.027133815434891039e+04,2.740583999547658856e+00
1.027133831962006661e+04,2.740583199018375549e+00
1.027133848489122465e+04,2.740582398408081044e+00
1.027133865016238087e+04,2.740581597717171913e+00
1.027133881543353709e+04,2.740580796946017639e+00
1.027133898070469513e+04,2.740579996094987258e+00
1.027133914597585135e+04,2.740579195164476900e+00
1.027133931124700757e+04,2.740578394154856046e+00
1.027133947651816379e+04,2.740577593066502171e+00
1.027133964178932183e+04,2.740576791899786535e+00
1.027133980706047805e+04,2.740575990655104821e+00
1.027133997233163427e+04,2.740575189332826511e+00
1.027134013760279231e+04,2.740574387933320200e+00
1.027134030287394853e+04,2.740573586456983790e+00
1.027134046814510475e+04,2.740572784904185877e+00
1.027134063341626279e+04,2.740571983275297274e+00
1.027134079868741901e+04,2.740571181570713222e+00
1.027134096395857523e+04,2.740570379790804534e+00
1.027134112922973145e+04,2.740569577935949575e+00
1.027134129450088949e+04,2.740568776006517826e+00
1.027134145977204571e+04,2.740567974002906748e+00
1.027134162504320193e+04,2.740567171925485823e+00
1.027134179031435997e+04,2.740566369774624533e+00
1.027134195558551619e+04,2.740565567550720338e+00
1.027134212085667241e+04,2.740564765254143609e+00
1.027134228612782863e+04,2.740563962885272264e+00
1.027134245139898667e+04,2.740563160444477120e+00
1.027134261667014289e+04,2.740562357932154747e+00
1.027134278194129911e+04,2.740561555348675071e+00
1.027134294721245715e+04,2.740560752694409796e+00
1.027134311248361337e+04,2.740559949969754161e+00
1.027134327775476959e+04,2.740559147175078536e+00
1.027134344302592581e+04,2.740558344310763061e+00
1.027134360829708385e+04,2.740557541377178552e+00
1.027134377356824007e+04,2.740556738374719803e+00
1.027134393883939629e+04,2.740555935303759849e+00
1.027134410411055433e+04,2.740555132164667729e+00
1.027134426938171055e+04,2.740554328957840902e+00
1.027134443465286677e+04,2.740553525683649738e+00
1.027134459992402299e+04,2.740552722342473935e+00
1.027134476519518103e+04,2.740551918934684306e+00
1.027134493046633725e+04,2.740551115460677423e+00
1.027134509573749347e+04,2.740550311920823656e+00
1.027134526100865151e+04,2.740549508315495153e+00
1.027134542627980773e+04,2.740548704645088929e+00
1.027134559155096395e+04,2.740547900909974910e+00
1.027134575682212017e+04,2.740547097110533237e+00
1.027134592209327820e+04,2.740546293247134280e+00
1.027134608736443442e+04,2.740545489320176387e+00
1.027134625263559064e+04,2.740544685330030372e+00
1.027134641790674868e+04,2.740543881277066163e+00
1.027134658317790490e+04,2.740543077161681662e+00
1.027134674844906112e+04,2.740542272984248129e+00
1.027134691372021734e+04,2.740541468745146148e+00
1.027134707899137538e+04,2.740540664444745200e+00
1.027134724426253160e+04,2.740539860083444079e+00
1.027134740953368782e+04,2.740539055661614043e+00
1.027134757480484586e+04,2.740538251179625018e+00
1.027134774007600208e+04,2.740537446637875796e+00
1.027134790534715830e+04,2.740536642036737192e+00
1.027134807061831634e+04,2.740535837376580020e+00
1.027134823588947256e+04,2.740535032657803516e+00
1.027134840116062878e+04,2.740534227880777607e+00
1.027134856643178500e+04,2.740533423045882877e+00
1.027134873170294304e+04,2.740532618153490585e+00
1.027134889697409926e+04,2.740531813203999079e+00
1.027134906224525548e+04,2.740531008197778284e+00
1.027134922751641352e+04,2.740530203135201681e+00
1.027134939278756974e+04,2.740529398016666285e+00
1.027134955805872596e+04,2.740528592842543354e+00
1.027134972332988218e+04,2.740527787613213029e+00
1.027134988860104022e+04,2.740526982329047900e+00
1.027135005387219644e+04,2.740526176990444984e+00
1.027135021914335266e+04,2.740525371597776871e+00
1.027135038441451070e+04,2.740524566151413932e+00
1.027135054968566692e+04,2.740523760651755403e+00
1.027135071495682314e+04,2.740522955099172098e+00
1.027135088022797936e+04,2.740522149494045490e+00
1.027135104549913740e+04,2.740521343836746393e+00
1.027135121077029362e+04,2.740520538127674044e+00
1.027135137604144984e+04,2.740519732367198813e+00
1.027135154131260788e+04,2.740518926555694179e+00
1.027135170658376410e+04,2.740518120693557158e+00
1.027135187185492032e+04,2.740517314781160341e+00
1.027135203712607654e+04,2.740516508818882979e+00
1.027135220239723458e+04,2.740515702807098997e+00
1.027135236766839080e+04,2.740514896746205853e+00
1.027135253293954702e+04,2.740514090636575695e+00
1.027135269821070506e+04,2.740513284478579781e+00
1.027135286348186128e+04,2.740512478272616903e+00
1.027135302875301750e+04,2.740511672019059652e+00
1.027135319402417372e+04,2.740510865718288613e+00
1.027135335929533176e+04,2.740510059370675044e+00
1.027135352456648798e+04,2.740509252976619070e+00
1.027135368983764420e+04,2.740508446536491949e+00
1.027135385510880224e+04,2.740507640050664939e+00
1.027135402037995846e+04,2.740506833519537722e+00
1.027135418565111468e+04,2.740506026943482443e+00
1.027135435092227090e+04,2.740505220322880131e+00
1.027135451619342894e+04,2.740504413658102045e+00
1.027135468146458516e+04,2.740503606949547866e+00
1.027135484673574138e+04,2.740502800197589739e+00
1.027135501200689941e+04,2.740501993402599812e+00
1.027135517727805563e+04,2.740501186564976432e+00
1.027135534254921185e+04,2.740500379685092192e+00
1.027135550782036808e+04,2.740499572763328118e+00
1.027135567309152611e+04,2.740498765800057246e+00
1.027135583836268233e+04,2.740497958795677924e+00
1.027135600363383855e+04,2.740497151750562743e+00
1.027135616890499659e+04,2.740496344665083406e+00
1.027135633417615281e+04,2.740495537539639592e+00
1.027135649944730903e+04,2.740494730374603449e+00
1.027135666471846707e+04,2.740493923170347568e+00
1.027135682998962329e+04,2.740493115927270740e+00
1.027135699526077951e+04,2.740492308645745556e+00
1.027135716053193573e+04,2.740491501326153490e+00
1.027135732580309377e+04,2.740490693968866687e+00
1.027135749107424999e+04,2.740489886574284384e+00
1.027135765634540621e+04,2.740489079142779172e+00
1.027135782161656425e+04,2.740488271674723642e+00
1.027135798688772047e+04,2.740487464170516585e+00
1.027135815215887669e+04,2.740486656630531481e+00
1.027135831743003291e+04,2.740485849055149359e+00
