Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.065014266203716397e+04,2.743858240497715428e+00
1.065014268332748725e+04,2.743858292773978746e+00
1.065014270461781052e+04,2.743858345039633662e+00
1.065014272590813380e+04,2.743858397294673068e+00
1.065014274719845707e+04,2.743858449539100519e+00
1.065014276848878217e+04,2.743858501772919567e+00
1.065014278977910544e+04,2.743858553996123106e+00
1.065014281106942872e+04,2.743858606208714690e+00
1.065014283235975199e+04,2.743858658410694318e+00
1.065014285365007527e+04,2.743858710602051332e+00
1.065014287494039854e+04,2.743858762782803495e+00
1.065014289623072182e+04,2.743858814952936598e+00
1.065014291752104509e+04,2.743858867112450639e+00
1.065014293881136837e+04,2.743858919261352725e+00
1.065014296010169346e+04,2.743858971399649960e+00
1.065014298139201674e+04,2.743859023527317476e+00
1.065014300268234001e+04,2.743859075644373036e+00
1.065014302397266329e+04,2.743859127750813087e+00
1.065014304526298656e+04,2.743859179846634078e+00
1.065014306655330984e+04,2.743859231931839560e+00
1.065014308784363311e+04,2.743859284006425980e+00
1.065014310913395639e+04,2.743859336070396893e+00
1.065014313042427966e+04,2.743859388123745191e+00
1.065014315171460476e+04,2.743859440166481534e+00
1.065014317300492803e+04,2.743859492198598815e+00
1.065014319429525131e+04,2.743859544220089930e+00
1.065014321558557458e+04,2.743859596230965536e+00
1.065014323687589786e+04,2.743859648231214976e+00
1.065014325816622113e+04,2.743859700220859565e+00
1.065014327945654441e+04,2.743859752199870883e+00
1.065014330074686768e+04,2.743859804168263139e+00
1.065014332203719096e+04,2.743859856126039887e+00
1.065014334332751605e+04,2.743859908073194021e+00
1.065014336461783932e+04,2.743859960009725540e+00
1.065014338590816260e+04,2.743860011935630894e+00
1.065014340719848587e+04,2.743860063850917186e+00
1.065014342848880915e+04,2.743860115755580864e+00
1.065014344977913242e+04,2.743860167649618376e+00
1.065014347106945570e+04,2.743860219533036826e+00
1.065014349235977897e+04,2.743860271405829110e+00
1.065014351365010225e+04,2.743860323267995227e+00
1.065014353494042734e+04,2.743860375119542283e+00
1.065014355623075062e+04,2.743860426960463172e+00
1.065014357752107389e+04,2.743860478790757895e+00
1.065014359881139717e+04,2.743860530610426451e+00
1.065014362010172044e+04,2.743860582419468841e+00
1.065014364139204372e+04,2.743860634217888617e+00
1.065014366268236699e+04,2.743860686005682226e+00
1.065014368397269027e+04,2.743860737782846115e+00
1.065014370526301354e+04,2.743860789549380286e+00
1.065014372655333864e+04,2.743860841305298948e+00
1.065014374784366191e+04,2.743860893050577232e+00
