Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027292596064833924e+04,2.654039620580615821e+00
1.027292604692779969e+04,2.654039473576197850e+00
1.027292613320726196e+04,2.654039326552293243e+00
1.027292621948672240e+04,2.654039179508915325e+00
1.027292630576618467e+04,2.654039032446064983e+00
1.027292639204564512e+04,2.654038885363756428e+00
1.027292647832510738e+04,2.654038738261990549e+00
1.027292656460456783e+04,2.654038591140780667e+00
1.027292665088403010e+04,2.654038444000128560e+00
1.027292673716349054e+04,2.654038296840047106e+00
1.027292682344295281e+04,2.654038149660538082e+00
1.027292690972241326e+04,2.654038002461614809e+00
1.027292699600187370e+04,2.654037855243281285e+00
1.027292708228133597e+04,2.654037708005542395e+00
1.027292716856079642e+04,2.654037560748411018e+00
1.027292725484025868e+04,2.654037413471888929e+00
1.027292734111971913e+04,2.654037266175989007e+00
1.027292742739918140e+04,2.654037118860713029e+00
1.027292751367864184e+04,2.654036971526074318e+00
1.027292759995810411e+04,2.654036824172074649e+00
1.027292768623756456e+04,2.654036676798726457e+00
1.027292777251702682e+04,2.654036529406031963e+00
1.027292785879648727e+04,2.654036381994004490e+00
1.027292794507594954e+04,2.654036234562645369e+00
1.027292803135540998e+04,2.654036087111967479e+00
1.027292811763487043e+04,2.654035939641975261e+00
1.027292820391433270e+04,2.654035792152674045e+00
1.027292829019379315e+04,2.654035644644076264e+00
1.027292837647325541e+04,2.654035497116183695e+00
1.027292846275271586e+04,2.654035349569009661e+00
1.027292854903217813e+04,2.654035202002555494e+00
1.027292863531163857e+04,2.654035054416834516e+00
1.027292872159110084e+04,2.654034906811848504e+00
1.027292880787056129e+04,2.654034759187610337e+00
1.027292889415002355e+04,2.654034611544121791e+00
1.027292898042948400e+04,2.654034463881396633e+00
1.027292906670894445e+04,2.654034316199437971e+00
1.027292915298840671e+04,2.654034168498251134e+00
1.027292923926786716e+04,2.654034020777849889e+00
1.027292932554732943e+04,2.654033873038235125e+00
1.027292941182678987e+04,2.654033725279420164e+00
1.027292949810625214e+04,2.654033577501406338e+00
1.027292958438571259e+04,2.654033429704207414e+00
1.027292967066517485e+04,2.654033281887824280e+00
1.027292975694463530e+04,2.654033134052270704e+00
1.027292984322409757e+04,2.654032986197548905e+00
1.027292992950355801e+04,2.654032838323670429e+00
1.027293001578302028e+04,2.654032690430637942e+00
1.027293010206248073e+04,2.654032542518464766e+00
1.027293018834194118e+04,2.654032394587155785e+00
1.027293027462140344e+04,2.654032246636714110e+00
1.027293036090086389e+04,2.654032098667153505e+00
1.027293044718032615e+04,2.654031950678476637e+00
1.027293053345978660e+04,2.654031802670695050e+00
1.027293061973924887e+04,2.654031654643811855e+00
1.027293070601870932e+04,2.654031506597839041e+00
1.027293079229817158e+04,2.654031358532779272e+00
1.027293087857763203e+04,2.654031210448645872e+00
1.027293096485709430e+04,2.654031062345438841e+00
1.027293105113655474e+04,2.654030914223172832e+00
1.027293113741601519e+04,2.654030766081852288e+00
1.027293122369547746e+04,2.654030617921481205e+00
1.027293130997493790e+04,2.654030469742072906e+00
1.027293139625440017e+04,2.654030321543629611e+00
1.027293148253386062e+04,2.654030173326163755e+00
1.027293156881332288e+04,2.654030025089677114e+00
1.027293165509278333e+04,2.654029876834183010e+00
1.027293174137224560e+04,2.654029728559683221e+00
1.027293182765170604e+04,2.654029580266191513e+00
1.027293191393116831e+04,2.654029431953707885e+00
1.027293200021062876e+04,2.654029283622247881e+00
1.027293208649008920e+04,2.654029135271814166e+00
1.027293217276955147e+04,2.654028986902411624e+00
1.027293225904901192e+04,2.654028838514053579e+00
1.027293234532847418e+04,2.654028690106742250e+00
1.027293243160793463e+04,2.654028541680490516e+00
1.027293251788739690e+04,2.654028393235299710e+00
1.027293260416685735e+04,2.654028244771183598e+00
1.027293269044631961e+04,2.654028096288142624e+00
1.027293277672578006e+04,2.654027947786191444e+00
1.027293286300524233e+04,2.654027799265330945e+00
1.027293294928470277e+04,2.654027650725575338e+00
1.027293303556416504e+04,2.654027502166925068e+00
1.027293312184362549e+04,2.654027353589393901e+00
1.027293320812308593e+04,2.654027204992986277e+00
1.027293329440254820e+04,2.654027056377706639e+00
1.027293338068200865e+04,2.654026907743568753e+00
1.027293346696147091e+04,2.654026759090573950e+00
1.027293355324093136e+04,2.654026610418734666e+00
1.027293363952039363e+04,2.654026461728053565e+00
1.027293372579985407e+04,2.654026313018543970e+00
1.027293381207931634e+04,2.654026164290207213e+00
1.027293389835877679e+04,2.654026015543056172e+00
1.027293398463823905e+04,2.654025866777092624e+00
1.027293407091769950e+04,2.654025717992330780e+00
1.027293415719715995e+04,2.654025569188774636e+00
1.027293424347662221e+04,2.654025420366427745e+00
1.027293432975608266e+04,2.654025271525304763e+00
1.027293441603554493e+04,2.654025122665406577e+00
1.027293450231500537e+04,2.654024973786746955e+00
1.027293458859446764e+04,2.654024824889326784e+00
1.027293467487392809e+04,2.654024675973159830e+00
1.027293476115339035e+04,2.654024527038247872e+00
1.027293484743285080e+04,2.654024378084604674e+00
1.027293493371231307e+04,2.654024229112230238e+00
1.027293501999177352e+04,2.654024080121139662e+00
1.027293510627123396e+04,2.654023931111336054e+00
1.027293519255069623e+04,2.654023782082824745e+00
1.027293527883015668e+04,2.654023633035619500e+00
1.027293536510961894e+04,2.654023483969720765e+00
1.027293545138907939e+04,2.654023334885142305e+00
1.027293553766854166e+04,2.654023185781885896e+00
1.027293562394800210e+04,2.654023036659965307e+00
1.027293571022746437e+04,2.654022887519380980e+00
1.027293579650692482e+04,2.654022738360147571e+00
1.027293588278638708e+04,2.654022589182265968e+00
1.027293596906584753e+04,2.654022439985749937e+00
1.027293605534530980e+04,2.654022290770599923e+00
1.027293614162477024e+04,2.654022141536830581e+00
1.027293622790423069e+04,2.654021992284445464e+00
1.027293631418369296e+04,2.654021843013450788e+00
1.027293640046315340e+04,2.654021693723857656e+00
1.027293648674261567e+04,2.654021544415669176e+00
1.027293657302207612e+04,2.654021395088898227e+00
1.027293665930153838e+04,2.654021245743547031e+00
1.027293674558099883e+04,2.654021096379628020e+00
1.027293683186046110e+04,2.654020946997142527e+00
1.027293691813992154e+04,2.654020797596105208e+00
1.027293700441938381e+04,2.654020648176516950e+00
1.027293709069884426e+04,2.654020498738391076e+00
1.027293717697830471e+04,2.654020349281732916e+00
1.027293726325776697e+04,2.654020199806545577e+00
1.027293734953722742e+04,2.654020050312843715e+00
1.027293743581668969e+04,2.654019900800627774e+00
1.027293752209615013e+04,2.654019751269912408e+00
1.027293760837561240e+04,2.654019601720698951e+00
1.027293769465507285e+04,2.654019452152999836e+00
1.027293778093453511e+04,2.654019302566816840e+00
1.027293786721399556e+04,2.654019152962164618e+00
1.027293795349345783e+04,2.654019003339043614e+00
1.027293803977291827e+04,2.654018853697467595e+00
1.027293812605238054e+04,2.654018704037438336e+00
1.027293821233184099e+04,2.654018554358968718e+00
1.027293829861130143e+04,2.654018404662063624e+00
1.027293838489076370e+04,2.654018254946727939e+00
1.027293847117022415e+04,2.654018105212974099e+00
1.027293855744968641e+04,2.654017955460804323e+00
1.027293864372914686e+04,2.654017805690232823e+00
1.027293873000860913e+04,2.654017655901259598e+00
1.027293881628806957e+04,2.654017506093898859e+00
1.027293890256753184e+04,2.654017356268152827e+00
1.027293898884699229e+04,2.654017206424033493e+00
1.027293907512645455e+04,2.654017056561543519e+00
1.027293916140591500e+04,2.654016906680695786e+00
1.027293924768537545e+04,2.654016756781495623e+00
1.027293933396483772e+04,2.654016606863946581e+00
1.027293942024429816e+04,2.654016456928063317e+00
1.027293950652376043e+04,2.654016306973846273e+00
1.027293959280322088e+04,2.654016157001309217e+00
1.027293967908268314e+04,2.654016007010453482e+00
1.027293976536214359e+04,2.654015857001292833e+00
1.027293985164160586e+04,2.654015706973829047e+00
1.027293993792106630e+04,2.654015556928076336e+00
1.027294002420052857e+04,2.654015406864034254e+00
1.027294011047998902e+04,2.654015256781717458e+00
1.027294019675944946e+04,2.654015106681130387e+00
1.027294028303891173e+04,2.654014956562277927e+00
1.027294036931837218e+04,2.654014806425173401e+00
1.027294045559783444e+04,2.654014656269817696e+00
1.027294054187729489e+04,2.654014506096224579e+00
1.027294062815675716e+04,2.654014355904396272e+00
1.027294071443621760e+04,2.654014205694345652e+00
1.027294080071567987e+04,2.654014055466074051e+00
1.027294088699514032e+04,2.654013905219596126e+00
1.027294097327460258e+04,2.654013754954912319e+00
1.027294105955406303e+04,2.654013604672036397e+00
1.027294114583352530e+04,2.654013454370969693e+00
1.027294123211298574e+04,2.654013304051726418e+00
1.027294131839244619e+04,2.654013153714311013e+00
1.027294140467190846e+04,2.654013003358727030e+00
1.027294149095136891e+04,2.654012852984989124e+00
1.027294157723083117e+04,2.654012702593097739e+00
1.027294166351029162e+04,2.654012552183067530e+00
1.027294174978975389e+04,2.654012401754899830e+00
1.027294183606921433e+04,2.654012251308607961e+00
1.027294192234867660e+04,2.654012100844192812e+00
1.027294200862813705e+04,2.654011950361668593e+00
1.027294209490759931e+04,2.654011799861037080e+00
1.027294218118705976e+04,2.654011649342312040e+00
1.027294226746652021e+04,2.654011498805496583e+00
1.027294235374598247e+04,2.654011348250596036e+00
1.027294244002544292e+04,2.654011197677624612e+00
1.027294252630490519e+04,2.654011047086582753e+00
1.027294261258436563e+04,2.654010896477485559e+00
1.027294269886382790e+04,2.654010745850332587e+00
1.027294278514328835e+04,2.654010595205138934e+00
1.027294287142275061e+04,2.654010444541905045e+00
1.027294295770221106e+04,2.654010293860645575e+00
1.027294304398167333e+04,2.654010143161361412e+00
1.027294313026113377e+04,2.654009992444065880e+00
1.027294321654059604e+04,2.654009841708761197e+00
1.027294330282005649e+04,2.654009690955460243e+00
1.027294338909951693e+04,2.654009540184168348e+00
1.027294347537897920e+04,2.654009389394889507e+00
1.027294356165843965e+04,2.654009238587637043e+00
1.027294364793790191e+04,2.654009087762412289e+00
1.027294373421736236e+04,2.654008936919230344e+00
1.027294382049682463e+04,2.654008786058091651e+00
1.027294390677628508e+04,2.654008635179009978e+00
1.027294399305574734e+04,2.654008484281986657e+00
1.027294407933520779e+04,2.654008333367035455e+00
1.027294416561467006e+04,2.654008182434157259e+00
1.027294425189413050e+04,2.654008031483367169e+00
1.027294433817359095e+04,2.654007880514668294e+00
1.027294442445305322e+04,2.654007729528065962e+00
1.027294451073251366e+04,2.654007578523573496e+00
1.027294459701197593e+04,2.654007427501192673e+00
1.027294468329143638e+04,2.654007276460936815e+00
1.027294476957089864e+04,2.654007125402806810e+00
1.027294485585035909e+04,2.654006974326818202e+00
1.027294494212982136e+04,2.654006823232970547e+00
1.027294502840928180e+04,2.654006672121278498e+00
1.027294511468874407e+04,2.654006520991742946e+00
1.027294520096820452e+04,2.654006369844378099e+00
1.027294528724766496e+04,2.654006218679187956e+00
1.027294537352712723e+04,2.654006067496177845e+00
1.027294545980658768e+04,2.654005916295360645e+00
1.027294554608604994e+04,2.654005765076738133e+00
1.027294563236551039e+04,2.654005613840324518e+00
1.027294571864497266e+04,2.654005462586120245e+00
1.027294580492443311e+04,2.654005311314139526e+00
1.027294589120389537e+04,2.654005160024384136e+00
1.027294597748335582e+04,2.654005008716867398e+00
1.027294606376281808e+04,2.654004857391590200e+00
1.027294615004227853e+04,2.654004706048567197e+00
1.027294623632174080e+04,2.654004554687800166e+00
1.027294632260120125e+04,2.654004403309301541e+00
1.027294640888066169e+04,2.654004251913076207e+00
1.027294649516012396e+04,2.654004100499129493e+00
1.027294658143958441e+04,2.654003949067474277e+00
1.027294666771904667e+04,2.654003797618112337e+00
1.027294675399850712e+04,2.654003646151057882e+00
1.027294684027796939e+04,2.654003494666311358e+00
1.027294692655742983e+04,2.654003343163886974e+00
1.027294701283689210e+04,2.654003191643786064e+00
1.027294709911635255e+04,2.654003040106023281e+00
1.027294718539581481e+04,2.654002888550598183e+00
1.027294727167527526e+04,2.654002736977526311e+00
1.027294735795473571e+04,2.654002585386811663e+00
1.027294744423419797e+04,2.654002433778458236e+00
1.027294753051365842e+04,2.654002282152480241e+00
1.027294761679312069e+04,2.654002130508878565e+00
1.027294770307258113e+04,2.654001978847668308e+00
1.027294778935204340e+04,2.654001827168849470e+00
1.027294787563150385e+04,2.654001675472436261e+00
1.027294796191096611e+04,2.654001523758430459e+00
1.027294804819042656e+04,2.654001372026845385e+00
1.027294813446988883e+04,2.654001220277682815e+00
1.027294822074934928e+04,2.654001068510956074e+00
1.027294830702881154e+04,2.654000916726667381e+00
1.027294839330827199e+04,2.654000764924830058e+00
1.027294847958773244e+04,2.654000613105448103e+00
1.027294856586719470e+04,2.654000461268526845e+00
1.027294865214665515e+04,2.654000309414079606e+00
1.027294873842611742e+04,2.654000157542108163e+00
1.027294882470557786e+04,2.654000005652626282e+00
1.027294891098504013e+04,2.653999853745634852e+00
1.027294899726450058e+04,2.653999701821147639e+00
1.027294908354396284e+04,2.653999549879167308e+00
1.027294916982342329e+04,2.653999397919706293e+00
1.027294925610288556e+04,2.653999245942766816e+00
1.027294934238234600e+04,2.653999093948362198e+00
1.027294942866180645e+04,2.653998941936497769e+00
1.027294951494126872e+04,2.653998789907177080e+00
1.027294960122072916e+04,2.653998637860414345e+00
1.027294968750019143e+04,2.653998485796210449e+00
1.027294977377965188e+04,2.653998333714580049e+00
1.027294986005911414e+04,2.653998181615524476e+00
1.027294994633857459e+04,2.653998029499057054e+00
1.027295003261803686e+04,2.653997877365179558e+00
1.027295011889749730e+04,2.653997725213905756e+00
1.027295020517695957e+04,2.653997573045236980e+00
1.027295029145642002e+04,2.653997420859186995e+00
1.027295037773588047e+04,2.653997268655760688e+00
1.027295046401534273e+04,2.653997116434962056e+00
1.027295055029480318e+04,2.653996964196805752e+00
1.027295063657426545e+04,2.653996811941291778e+00
1.027295072285372589e+04,2.653996659668435676e+00
1.027295080913318816e+04,2.653996507378237890e+00
1.027295089541264861e+04,2.653996355070712188e+00
1.027295098169211087e+04,2.653996202745860344e+00
1.027295106797157132e+04,2.653996050403695683e+00
1.027295115425103359e+04,2.653995898044220425e+00
1.027295124053049403e+04,2.653995745667447892e+00
1.027295132680995630e+04,2.653995593273379416e+00
1.027295141308941675e+04,2.653995440862029653e+00
1.027295149936887719e+04,2.653995288433401711e+00
1.027295158564833946e+04,2.653995135987501364e+00
1.027295167192779991e+04,2.653994983524342377e+00
1.027295175820726217e+04,2.653994831043925640e+00
1.027295184448672262e+04,2.653994678546264918e+00
1.027295193076618489e+04,2.653994526031361989e+00
1.027295201704564533e+04,2.653994373499231063e+00
1.027295210332510760e+04,2.653994220949872584e+00
1.027295218960456805e+04,2.653994068383300764e+00
1.027295227588403031e+04,2.653993915799518266e+00
1.027295236216349076e+04,2.653993763198537081e+00
1.027295244844295121e+04,2.653993610580363427e+00
1.027295253472241347e+04,2.653993457944999967e+00
1.027295262100187392e+04,2.653993305292462246e+00
1.027295270728133619e+04,2.653993152622751150e+00
1.027295279356079664e+04,2.653992999935880448e+00
1.027295287984025890e+04,2.653992847231851027e+00
1.027295296611971935e+04,2.653992694510677985e+00
1.027295305239918162e+04,2.653992541772361768e+00
1.027295313867864206e+04,2.653992389016916587e+00
1.027295322495810433e+04,2.653992236244343772e+00
1.027295331123756478e+04,2.653992083454657536e+00
1.027295339751702522e+04,2.653991930647862318e+00
1.027295348379648749e+04,2.653991777823962117e+00
1.027295357007594794e+04,2.653991624982971143e+00
1.027295365635541020e+04,2.653991472124891171e+00
1.027295374263487065e+04,2.653991319249735525e+00
1.027295382891433292e+04,2.653991166357506426e+00
1.027295391519379336e+04,2.653991013448216751e+00
1.027295400147325563e+04,2.653990860521868722e+00
