Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.882460428240709007e+03,2.654640918069604894e+00
9.882460446256400246e+03,2.654640990087043129e+00
9.882460464272089666e+03,2.654641062101031679e+00
9.882460482287780906e+03,2.654641134111584311e+00
9.882460500303470326e+03,2.654641206118685481e+00
9.882460518319161565e+03,2.654641278122350734e+00
9.882460536334850985e+03,2.654641350122564081e+00
9.882460554350542225e+03,2.654641422119339733e+00
9.882460572366233464e+03,2.654641494112670586e+00
9.882460590381922884e+03,2.654641566102548200e+00
9.882460608397614124e+03,2.654641638088987676e+00
9.882460626413303544e+03,2.654641710071972582e+00
9.882460644428994783e+03,2.654641782051518906e+00
9.882460662444684203e+03,2.654641854027610215e+00
9.882460680460375443e+03,2.654641926000260721e+00
9.882460698476066682e+03,2.654641997969463763e+00
9.882460716491756102e+03,2.654642069935211346e+00
9.882460734507447341e+03,2.654642141897516794e+00
9.882460752523136762e+03,2.654642213856366340e+00
9.882460770538828001e+03,2.654642285811772862e+00
9.882460788554517421e+03,2.654642357763723037e+00
9.882460806570208661e+03,2.654642429712229301e+00
9.882460824585899900e+03,2.654642501657284992e+00
9.882460842601589320e+03,2.654642573598881672e+00
9.882460860617280559e+03,2.654642645537034440e+00
9.882460878632969980e+03,2.654642717471727753e+00
9.882460896648661219e+03,2.654642789402975822e+00
9.882460914664350639e+03,2.654642861330763992e+00
9.882460932680041878e+03,2.654642933255106030e+00
9.882460950695733118e+03,2.654643005175993942e+00
9.882460968711422538e+03,2.654643077093421066e+00
9.882460986727113777e+03,2.654643149007400726e+00
9.882461004742803198e+03,2.654643220917918711e+00
9.882461022758494437e+03,2.654643292824988343e+00
9.882461040774183857e+03,2.654643364728594523e+00
9.882461058789875096e+03,2.654643436628752795e+00
9.882461076805566336e+03,2.654643508525454276e+00
9.882461094821255756e+03,2.654643580418690973e+00
9.882461112836946995e+03,2.654643652308477986e+00
9.882461130852636416e+03,2.654643724194800214e+00
9.882461148868327655e+03,2.654643796077671869e+00
9.882461166884017075e+03,2.654643867957077408e+00
9.882461184899708314e+03,2.654643939833031041e+00
9.882461202915399554e+03,2.654644011705525664e+00
9.882461220931088974e+03,2.654644083574552837e+00
9.882461238946780213e+03,2.654644155440127218e+00
9.882461256962469633e+03,2.654644227302234594e+00
9.882461274978160873e+03,2.654644299160887400e+00
9.882461292993850293e+03,2.654644371016072313e+00
9.882461311009541532e+03,2.654644442867802656e+00
9.882461329025232772e+03,2.654644514716070436e+00
9.882461347040922192e+03,2.654644586560868547e+00
9.882461365056613431e+03,2.654644658402210755e+00
9.882461383072302851e+03,2.654644730240082851e+00
9.882461401087994091e+03,2.654644802074498156e+00
9.882461419103683511e+03,2.654644873905442015e+00
9.882461437119374750e+03,2.654644945732928640e+00
9.882461455135065989e+03,2.654645017556950037e+00
9.882461473150755410e+03,2.654645089377499101e+00
9.882461491166446649e+03,2.654645161194590042e+00
9.882461509182136069e+03,2.654645233008206873e+00
