Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.013335255787055939e+04,4.643476680851304650e+01
1.013335257878931770e+04,4.643416804512090579e+01
1.013335259970807601e+04,4.643356928296105224e+01
1.013335262062683432e+04,4.643297052203357111e+01
1.013335264154559445e+04,4.643237176228647201e+01
1.013335266246435276e+04,4.643177300382396311e+01
1.013335268338311107e+04,4.643117424659400427e+01
1.013335270430186938e+04,4.643057549059669498e+01
1.013335272522062769e+04,4.642997673583211338e+01
1.013335274613938600e+04,4.642937798230028079e+01
1.013335276705814431e+04,4.642877923000131091e+01
1.013335278797690262e+04,4.642818047893527478e+01
1.013335280889566275e+04,4.642758172905013936e+01
1.013335282981442106e+04,4.642698298045010574e+01
1.013335285073317937e+04,4.642638423308319062e+01
1.013335287165193768e+04,4.642578548694948637e+01
1.013335289257069599e+04,4.642518674204901430e+01
1.013335291348945429e+04,4.642458799838185968e+01
1.013335293440821260e+04,4.642398925594812198e+01
1.013335295532697091e+04,4.642339051474781542e+01
1.013335297624573104e+04,4.642279177472897800e+01
1.013335299716448935e+04,4.642219303599578950e+01
1.013335301808324766e+04,4.642159429849628083e+01
1.013335303900200597e+04,4.642099556223048751e+01
1.013335305992076428e+04,4.642039682719847349e+01
1.013335308083952259e+04,4.641979809340035956e+01
1.013335310175828090e+04,4.641919936083614573e+01
1.013335312267703921e+04,4.641860062950593857e+01
1.013335314359579934e+04,4.641800189935773346e+01
1.013335316451455765e+04,4.641740317049574571e+01
1.013335318543331596e+04,4.641680444286794227e+01
1.013335320635207427e+04,4.641620571647440130e+01
1.013335322727083258e+04,4.641560699131522938e+01
1.013335324818959089e+04,4.641500826739043362e+01
1.013335326910834920e+04,4.641440954470011349e+01
1.013335329002710751e+04,4.641381082324435425e+01
1.013335331094586763e+04,4.641321210297112287e+01
1.013335333186462594e+04,4.641261338398463465e+01
1.013335335278338425e+04,4.641201466623288496e+01
1.013335337370214256e+04,4.641141594971597328e+01
1.013335339462090087e+04,4.641081723443392093e+01
1.013335341553965918e+04,4.641021852038680606e+01
1.013335343645841749e+04,4.640961980757473526e+01
1.013335345737717762e+04,4.640902109594567548e+01
1.013335347829593593e+04,4.640842238560381361e+01
1.013335349921469424e+04,4.640782367649717344e+01
1.013335352013345255e+04,4.640722496862584734e+01
1.013335354105221086e+04,4.640662626198982110e+01
1.013335356197096917e+04,4.640602755658927236e+01
1.013335358288972748e+04,4.640542885242420112e+01
1.013335360380848579e+04,4.640483014949468554e+01
1.013335362472724591e+04,4.640423144774872100e+01
1.013335364564600422e+04,4.640363274729051568e+01
1.013335366656476253e+04,4.640303404806809340e+01
1.013335368748352084e+04,4.640243535008146836e+01
1.013335370840227915e+04,4.640183665333074714e+01
1.013335372932103746e+04,4.640123795781601501e+01
1.013335375023979577e+04,4.640063926353725776e+01
1.013335377115855408e+04,4.640004057049466013e+01
1.013335379207731421e+04,4.639944187863615355e+01
1.013335381299607252e+04,4.639884318806593200e+01
1.013335383391483083e+04,4.639824449873203349e+01
1.013335385483358914e+04,4.639764581063448645e+01
1.013335387575234745e+04,4.639704712377339746e+01
1.013335389667110576e+04,4.639644843814879493e+01
1.013335391758986407e+04,4.639584975376077125e+01
1.013335393850862238e+04,4.639525107060941167e+01
1.013335395942738251e+04,4.639465238864267604e+01
1.013335398034614082e+04,4.639405370796475836e+01
1.013335400126489913e+04,4.639345502852372505e+01
1.013335402218365743e+04,4.639285635031959032e+01
1.013335404310241574e+04,4.639225767335243233e+01
1.013335406402117405e+04,4.639165899762234346e+01
1.013335408493993236e+04,4.639106032312937344e+01
1.013335410585869067e+04,4.639046164987354359e+01
1.013335412677745080e+04,4.638986297780294166e+01
1.013335414769620911e+04,4.638926430702172610e+01
1.013335416861496742e+04,4.638866563747789939e+01
1.013335418953372573e+04,4.638806696917148287e+01
1.013335421045248404e+04,4.638746830210263994e+01
1.013335423137124235e+04,4.638686963627135640e+01
1.013335425229000066e+04,4.638627097167773883e+01
1.013335427320876079e+04,4.638567230826979682e+01
1.013335429412751910e+04,4.638507364615171724e+01
1.013335431504627741e+04,4.638447498527150259e+01
1.013335433596503572e+04,4.638387632562917418e+01
1.013335435688379403e+04,4.638327766722488832e+01
1.013335437780255234e+04,4.638267901005864502e+01
1.013335439872131064e+04,4.638208035413052954e+01
1.013335441964006895e+04,4.638148169944064136e+01
1.013335444055882908e+04,4.638088304593695455e+01
1.013335446147758739e+04,4.638028439372364886e+01
1.013335448239634570e+04,4.637968574274874101e+01
1.013335450331510401e+04,4.637908709301233756e+01
1.013335452423386232e+04,4.637848844451447405e+01
1.013335454515262063e+04,4.637788979725516469e+01
1.013335456607137894e+04,4.637729115123458712e+01
1.013335458699013725e+04,4.637669250645272001e+01
1.013335460790889738e+04,4.637609386285761559e+01
1.013335462882765569e+04,4.637549522055344653e+01
1.013335464974641400e+04,4.637489657948824373e+01
1.013335467066517231e+04,4.637429793966202851e+01
1.013335469158393062e+04,4.637369930107489324e+01
1.013335471250268893e+04,4.637310066372693740e+01
1.013335473342144724e+04,4.637250202761819651e+01
1.013335475434020555e+04,4.637190339274869189e+01
1.013335477525896567e+04,4.637130475906651839e+01
1.013335479617772398e+04,4.637070612667583447e+01
1.013335481709648229e+04,4.637010749552461419e+01
1.013335483801524060e+04,4.636950886561295704e+01
1.013335485893399891e+04,4.636891023694094116e+01
1.013335487985275722e+04,4.636831160950859498e+01
1.013335490077151553e+04,4.636771298331600377e+01
1.013335492169027384e+04,4.636711435836327411e+01
1.013335494260903397e+04,4.636651573459836584e+01
1.013335496352779228e+04,4.636591711212545874e+01
1.013335498444655059e+04,4.636531849089259083e+01
1.013335500536530890e+04,4.636471987089984736e+01
1.013335502628406721e+04,4.636412125214723545e+01
1.013335504720282552e+04,4.636352263463486167e+01
1.013335506812158383e+04,4.636292401836281840e+01
1.013335508904034396e+04,4.636232540327906548e+01
1.013335510995910226e+04,4.636172678948780401e+01
1.013335513087786057e+04,4.636112817693705068e+01
1.013335515179661888e+04,4.636052956562689076e+01
1.013335517271537719e+04,4.635993095555734556e+01
1.013335519363413550e+04,4.635933234672850034e+01
1.013335521455289381e+04,4.635873373914046169e+01
1.013335523547165212e+04,4.635813513279324383e+01
1.013335525639041225e+04,4.635753652763489185e+01
1.013335527730917056e+04,4.635693792376956424e+01
1.013335529822792887e+04,4.635633932114531319e+01
1.013335531914668718e+04,4.635574071976214583e+01
1.013335534006544549e+04,4.635514211962016162e+01
1.013335536098420380e+04,4.635454352071945294e+01
1.013335538190296211e+04,4.635394492306001979e+01
1.013335540282172042e+04,4.635334632664201138e+01
1.013335542374048055e+04,4.635274773141338756e+01
1.013335544465923886e+04,4.635214913747836363e+01
1.013335546557799717e+04,4.635155054478489234e+01
