Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.027130245577905407e+04,5.549042126330673455e+02
1.027130262105021029e+04,5.546215602907935818e+02
1.027130278632136651e+04,5.543388489917083461e+02
1.027130295159252455e+04,5.540560788662460254e+02
1.027130311686368077e+04,5.537732500542065281e+02
1.027130328213483699e+04,5.534903626860801751e+02
1.027130344740599503e+04,5.532074168923828665e+02
1.027130361267715125e+04,5.529244128130006857e+02
1.027130377794830747e+04,5.526413505785053530e+02
1.027130394321946369e+04,5.523582303226099839e+02
1.027130410849062173e+04,5.520750521759377989e+02
1.027130427376177795e+04,5.517918162784894776e+02
1.027130443903293417e+04,5.515085227609439471e+02
1.027130460430409221e+04,5.512251717540045775e+02
1.027130476957524843e+04,5.509417633977577680e+02
1.027130493484640465e+04,5.506582978229613445e+02
1.027130510011756087e+04,5.503747751635190752e+02
1.027130526538871891e+04,5.500911955502399451e+02
1.027130543065987513e+04,5.498075591233234718e+02
1.027130559593103135e+04,5.495238660136328690e+02
1.027130576120218939e+04,5.492401163520556793e+02
1.027130592647334561e+04,5.489563102788758897e+02
1.027130609174450183e+04,5.486724479250348168e+02
1.027130625701565805e+04,5.483885294246235844e+02
1.027130642228681609e+04,5.481045549086335313e+02
1.027130658755797231e+04,5.478205245174594893e+02
1.027130675282912853e+04,5.475364383821466845e+02
1.027130691810028657e+04,5.472522966337641037e+02
1.027130708337144279e+04,5.469680994127893428e+02
1.027130724864259901e+04,5.466838468503439117e+02
1.027130741391375523e+04,5.463995390807034482e+02
1.027130757918491327e+04,5.461151762350392573e+02
1.027130774445606949e+04,5.458307584539378468e+02
1.027130790972722571e+04,5.455462858686232721e+02
1.027130807499838374e+04,5.452617586103424401e+02
1.027130824026953997e+04,5.449771768197639403e+02
1.027130840554069619e+04,5.446925406281868618e+02
1.027130857081185241e+04,5.444078501700679453e+02
1.027130873608301044e+04,5.441231055767544831e+02
1.027130890135416666e+04,5.438383069890222714e+02
1.027130906662532288e+04,5.435534545382710121e+02
1.027130923189648092e+04,5.432685483559230306e+02
1.027130939716763714e+04,5.429835885828337041e+02
1.027130956243879336e+04,5.426985753504768581e+02
1.027130972770995140e+04,5.424135087903495105e+02
1.027130989298110762e+04,5.421283890433862780e+02
1.027131005825226384e+04,5.418432162411344279e+02
1.027131022352342006e+04,5.415579905183042229e+02
1.027131038879457810e+04,5.412727120064903374e+02
1.027131055406573432e+04,5.409873808467322078e+02
1.027131071933689054e+04,5.407019971706752131e+02
1.027131088460804858e+04,5.404165611099869011e+02
1.027131104987920480e+04,5.401310728057844699e+02
1.027131121515036102e+04,5.398455323897858307e+02
1.027131138042151724e+04,5.395599399968746184e+02
1.027131154569267528e+04,5.392742957588147874e+02
1.027131171096383150e+04,5.389885998168261949e+02
1.027131187623498772e+04,5.387028523027225901e+02
1.027131204150614576e+04,5.384170533483396639e+02
1.027131220677730198e+04,5.381312030949741256e+02
1.027131237204845820e+04,5.378453016745106652e+02
1.027131253731961442e+04,5.375593492220032203e+02
1.027131270259077246e+04,5.372733458693818420e+02
1.027131286786192868e+04,5.369872917580447620e+02
1.027131303313308490e+04,5.367011870199703480e+02
1.027131319840424294e+04,5.364150317871589095e+02
1.027131336367539916e+04,5.361288262010834842e+02
1.027131352894655538e+04,5.358425703937928120e+02
1.027131369421771160e+04,5.355562645005084050e+02
1.027131385948886964e+04,5.352699086533232276e+02
1.027131402476002586e+04,5.349835029938093385e+02
1.027131419003118208e+04,5.346970476541077915e+02
1.027131435530234012e+04,5.344105427663808996e+02
1.027131452057349634e+04,5.341239884722741635e+02
1.027131468584465256e+04,5.338373849039969627e+02
1.027131485111580878e+04,5.335507321969353143e+02
1.027131501638696682e+04,5.332640304833423670e+02
1.027131518165812304e+04,5.329772799049611649e+02
1.027131534692927926e+04,5.326904805940919232e+02
1.027131551220043730e+04,5.324036326830553207e+02
1.027131567747159352e+04,5.321167363136665927e+02
1.027131584274274974e+04,5.318297916182932568e+02
1.027131600801390596e+04,5.315427987324823107e+02
1.027131617328506400e+04,5.312557577886436775e+02
1.027131633855622022e+04,5.309686689286880892e+02
1.027131650382737644e+04,5.306815322850717394e+02
1.027131666909853448e+04,5.303943479902713989e+02
1.027131683436969070e+04,5.301071161862686267e+02
1.027131699964084692e+04,5.298198370055851001e+02
1.027131716491200496e+04,5.295325105807634145e+02
1.027131733018316118e+04,5.292451370538555011e+02
1.027131749545431740e+04,5.289577165574486344e+02
1.027131766072547362e+04,5.286702492273146845e+02
1.027131782599663165e+04,5.283827351960824217e+02
1.027131799126778787e+04,5.280951746058967728e+02
1.027131815653894409e+04,5.278075675894315282e+02
1.027131832181010213e+04,5.275199142793801457e+02
1.027131848708125835e+04,5.272322148179559917e+02
1.027131865235241457e+04,5.269444693378969760e+02
1.027131881762357079e+04,5.266566779751283320e+02
1.027131898289472883e+04,5.263688408624287831e+02
1.027131914816588505e+04,5.260809581421024177e+02
1.027131931343704127e+04,5.257930299469719557e+02
1.027131947870819931e+04,5.255050564098786481e+02
1.027131964397935553e+04,5.252170376731946817e+02
1.027131980925051175e+04,5.249289738698053043e+02
1.027131997452166797e+04,5.246408651357859299e+02
1.027132013979282601e+04,5.243527116040611418e+02
1.027132030506398223e+04,5.240645134170922574e+02
1.027132047033513845e+04,5.237762707078472886e+02
1.027132063560629649e+04,5.234879836093127778e+02
1.027132080087745271e+04,5.231996522640155263e+02
1.027132096614860893e+04,5.229112768049849365e+02
1.027132113141976515e+04,5.226228573684439880e+02
1.027132129669092319e+04,5.223343940874610780e+02
1.027132146196207941e+04,5.220458871046498643e+02
1.027132162723323563e+04,5.217573365531206946e+02
1.027132179250439367e+04,5.214687425660030158e+02
1.027132195777554989e+04,5.211801052859747188e+02
1.027132212304670611e+04,5.208914248462067462e+02
1.027132228831786233e+04,5.206027013830656642e+02
1.027132245358902037e+04,5.203139350297601595e+02
1.027132261886017659e+04,5.200251259290544112e+02
1.027132278413133281e+04,5.197362742141978060e+02
1.027132294940249085e+04,5.194473800184580341e+02
1.027132311467364707e+04,5.191584434846623708e+02
1.027132327994480329e+04,5.188694647461194336e+02
1.027132344521595951e+04,5.185804439393366465e+02
1.027132361048711755e+04,5.182913811976601437e+02
1.027132377575827377e+04,5.180022766640004193e+02
1.027132394102942999e+04,5.177131304717429430e+02
1.027132410630058803e+04,5.174239427542918293e+02
1.027132427157174425e+04,5.171347136546194179e+02
1.027132443684290047e+04,5.168454433061688178e+02
1.027132460211405851e+04,5.165561318424008732e+02
1.027132476738521473e+04,5.162667794063493147e+02
1.027132493265637095e+04,5.159773861315143222e+02
1.027132509792752717e+04,5.156879521545995431e+02
1.027132526319868521e+04,5.153984776091415370e+02
1.027132542846984143e+04,5.151089626382541837e+02
1.027132559374099765e+04,5.148194073755126965e+02
1.027132575901215569e+04,5.145298119545096824e+02
1.027132592428331191e+04,5.142401765184191618e+02
1.027132608955446813e+04,5.139505012008713720e+02
1.027132625482562435e+04,5.136607861387034291e+02
1.027132642009678239e+04,5.133710314655818365e+02
1.027132658536793861e+04,5.130812373247589449e+02
1.027132675063909483e+04,5.127914038499385470e+02
1.027132691591025286e+04,5.125015311748414888e+02
1.027132708118140908e+04,5.122116194427790106e+02
1.027132724645256530e+04,5.119216687875092475e+02
1.027132741172372153e+04,5.116316793459991459e+02
1.027132757699487956e+04,5.113416512520414017e+02
1.027132774226603578e+04,5.110515846490236527e+02
1.027132790753719200e+04,5.107614796707756000e+02
1.027132807280835004e+04,5.104713364511437703e+02
1.027132823807950626e+04,5.101811551335726449e+02
1.027132840335066248e+04,5.098909358519444481e+02
1.027132856862181870e+04,5.096006787433532850e+02
1.027132873389297674e+04,5.093103839417156564e+02
1.027132889916413296e+04,5.090200515905507359e+02
1.027132906443528918e+04,5.087296818238112905e+02
1.027132922970644722e+04,5.084392747754652078e+02
1.027132939497760344e+04,5.081488305890877086e+02
1.027132956024875966e+04,5.078583493986829467e+02
1.027132972551991588e+04,5.075678313414682066e+02
1.027132989079107392e+04,5.072772765514801563e+02
1.027133005606223014e+04,5.069866851723668333e+02
1.027133022133338636e+04,5.066960573382003759e+02
1.027133038660454440e+04,5.064053931830680995e+02
1.027133055187570062e+04,5.061146928506719291e+02
1.027133071714685684e+04,5.058239564751340254e+02
1.027133088241801306e+04,5.055331841937924651e+02
1.027133104768917110e+04,5.052423761408018095e+02
1.027133121296032732e+04,5.049515324599342421e+02
1.027133137823148354e+04,5.046606532853791123e+02
1.027133154350264158e+04,5.043697387513389572e+02
1.027133170877379780e+04,5.040787890016402457e+02
1.027133187404495402e+04,5.037878041705200758e+02
1.027133203931611024e+04,5.034967843954335649e+02
1.027133220458726828e+04,5.032057298106493590e+02
1.027133236985842450e+04,5.029146405600621961e+02
1.027133253512958072e+04,5.026235167779738617e+02
1.027133270040073876e+04,5.023323585987009210e+02
1.027133286567189498e+04,5.020411661661890435e+02
1.027133303094305120e+04,5.017499396147875927e+02
1.027133319621420924e+04,5.014586790788606550e+02
1.027133336148536546e+04,5.011673847024046609e+02
1.027133352675652168e+04,5.008760566198163247e+02
1.027133369202767790e+04,5.005846949687125402e+02
1.027133385729883594e+04,5.002932998835196372e+02
1.027133402256999216e+04,5.000018715083014627e+02
1.027133418784114838e+04,4.997104099775156669e+02
1.027133435311230642e+04,4.994189154256341112e+02
1.027133451838346264e+04,4.991273879967696416e+02
1.027133468365461886e+04,4.988358278254263496e+02
1.027133484892577508e+04,4.985442350493307231e+02
1.027133501419693312e+04,4.982526098030159005e+02
1.027133517946808934e+04,4.979609522306589611e+02
1.027133534473924556e+04,4.976692624668236249e+02
1.027133551001040360e+04,4.973775406460872546e+02
1.027133567528155982e+04,4.970857869126753030e+02
1.027133584055271604e+04,4.967940014011954872e+02
1.027133600582387226e+04,4.965021842494812745e+02
1.027133617109503029e+04,4.962103355921689740e+02
1.027133633636618652e+04,4.959184555735464528e+02
1.027133650163734274e+04,4.956265443282801471e+02
1.027133666690850077e+04,4.953346019910495102e+02
1.027133683217965699e+04,4.950426287061884523e+02
1.027133699745081321e+04,4.947506246084063832e+02
1.027133716272196943e+04,4.944585898356405096e+02
1.027133732799312747e+04,4.941665245226270713e+02
1.027133749326428369e+04,4.938744288137609146e+02
1.027133765853543991e+04,4.935823028438080087e+02
1.027133782380659795e+04,4.932901467475472259e+02
1.027133798907775417e+04,4.929979606694180916e+02
1.027133815434891039e+04,4.927057447442278999e+02
1.027133831962006661e+04,4.924134991100138450e+02
1.027133848489122465e+04,4.921212239016099943e+02
1.027133865016238087e+04,4.918289192635148197e+02
1.027133881543353709e+04,4.915365853305903556e+02
1.027133898070469513e+04,4.912442222377113126e+02
1.027133914597585135e+04,4.909518301294199318e+02
1.027133931124700757e+04,4.906594091406187204e+02
1.027133947651816379e+04,4.903669594094413924e+02
1.027133964178932183e+04,4.900744810708164891e+02
1.027133980706047805e+04,4.897819742693422427e+02
1.027133997233163427e+04,4.894894391399746496e+02
1.027134013760279231e+04,4.891968758176813026e+02
1.027134030287394853e+04,4.889042844471028388e+02
1.027134046814510475e+04,4.886116651632341927e+02
1.027134063341626279e+04,4.883190181010812125e+02
1.027134079868741901e+04,4.880263434053268270e+02
1.027134096395857523e+04,4.877336412110037713e+02
1.027134112922973145e+04,4.874409116563787165e+02
1.027134129450088949e+04,4.871481548765086131e+02
1.027134145977204571e+04,4.868553710161304480e+02
1.027134162504320193e+04,4.865625602103274900e+02
1.027134179031435997e+04,4.862697225941944907e+02
1.027134195558551619e+04,4.859768583125078862e+02
1.027134212085667241e+04,4.856839675003881780e+02
1.027134228612782863e+04,4.853910502961909970e+02
1.027134245139898667e+04,4.850981068350606620e+02
1.027134261667014289e+04,4.848051372618254504e+02
1.027134278194129911e+04,4.845121417116546354e+02
1.027134294721245715e+04,4.842191203197283471e+02
1.027134311248361337e+04,4.839260732309138007e+02
1.027134327775476959e+04,4.836330005804159669e+02
1.027134344302592581e+04,4.833399025066760260e+02
1.027134360829708385e+04,4.830467791449218566e+02
1.027134377356824007e+04,4.827536306400709805e+02
1.027134393883939629e+04,4.824604571273750935e+02
1.027134410411055433e+04,4.821672587420964646e+02
1.027134426938171055e+04,4.818740356291895637e+02
1.027134443465286677e+04,4.815807879239406475e+02
1.027134459992402299e+04,4.812875157648738309e+02
1.027134476519518103e+04,4.809942192872971418e+02
1.027134493046633725e+04,4.807008986362138216e+02
1.027134509573749347e+04,4.804075539469546356e+02
1.027134526100865151e+04,4.801141853548607514e+02
1.027134542627980773e+04,4.798207930049716765e+02
1.027134559155096395e+04,4.795273770326510316e+02
1.027134575682212017e+04,4.792339375765025125e+02
1.027134592209327820e+04,4.789404747719111697e+02
1.027134608736443442e+04,4.786469887639628951e+02
1.027134625263559064e+04,4.783534796880643967e+02
1.027134641790674868e+04,4.780599476796331828e+02
1.027134658317790490e+04,4.777663928837886829e+02
1.027134674844906112e+04,4.774728154359700625e+02
1.027134691372021734e+04,4.771792154748574717e+02
1.027134707899137538e+04,4.768855931359097440e+02
1.027134724426253160e+04,4.765919485642913855e+02
1.027134740953368782e+04,4.762982818954826598e+02
1.027134757480484586e+04,4.760045932649736073e+02
1.027134774007600208e+04,4.757108828179610214e+02
1.027134790534715830e+04,4.754171506899562587e+02
1.027134807061831634e+04,4.751233970164790321e+02
1.027134823588947256e+04,4.748296219427584788e+02
1.027134840116062878e+04,4.745358256043354004e+02
1.027134856643178500e+04,4.742420081399934020e+02
1.027134873170294304e+04,4.739481696852916457e+02
1.027134889697409926e+04,4.736543103855013328e+02
1.027134906224525548e+04,4.733604303762021459e+02
1.027134922751641352e+04,4.730665297929821804e+02
1.027134939278756974e+04,4.727726087811436173e+02
1.027134955805872596e+04,4.724786674762939356e+02
1.027134972332988218e+04,4.721847060172855208e+02
1.027134988860104022e+04,4.718907245397439851e+02
1.027135005387219644e+04,4.715967231890115841e+02
1.027135021914335266e+04,4.713027021007326880e+02
1.027135038441451070e+04,4.710086614105611034e+02
1.027135054968566692e+04,4.707146012638680759e+02
1.027135071495682314e+04,4.704205217963257155e+02
1.027135088022797936e+04,4.701264231468510957e+02
1.027135104549913740e+04,4.698323054511332657e+02
1.027135121077029362e+04,4.695381688545817269e+02
1.027135137604144984e+04,4.692440134929039459e+02
1.027135154131260788e+04,4.689498395018149495e+02
1.027135170658376410e+04,4.686556470267518080e+02
1.027135187185492032e+04,4.683614362034481360e+02
1.027135203712607654e+04,4.680672071708827957e+02
1.027135220239723458e+04,4.677729600648051473e+02
1.027135236766839080e+04,4.674786950306888684e+02
1.027135253293954702e+04,4.671844122043002585e+02
1.027135269821070506e+04,4.668901117214130636e+02
1.027135286348186128e+04,4.665957937275276208e+02
1.027135302875301750e+04,4.663014583584347292e+02
1.027135319402417372e+04,4.660071057531725387e+02
1.027135335929533176e+04,4.657127360475469118e+02
1.027135352456648798e+04,4.654183493870923485e+02
1.027135368983764420e+04,4.651239459076313096e+02
1.027135385510880224e+04,4.648295257449939299e+02
1.027135402037995846e+04,4.645350890447385268e+02
1.027135418565111468e+04,4.642406359427112079e+02
1.027135435092227090e+04,4.639461665780054318e+02
1.027135451619342894e+04,4.636516810864818012e+02
1.027135468146458516e+04,4.633571796137314891e+02
1.027135484673574138e+04,4.630626622956296501e+02
1.027135501200689941e+04,4.627681292680587717e+02
1.027135517727805563e+04,4.624735806766340147e+02
1.027135534254921185e+04,4.621790166572524186e+02
1.027135550782036808e+04,4.618844373490599651e+02
1.027135567309152611e+04,4.615898428879675635e+02
1.027135583836268233e+04,4.612952334196205015e+02
1.027135600363383855e+04,4.610006090799442404e+02
1.027135616890499659e+04,4.607059700048704940e+02
1.027135633417615281e+04,4.604113163400664916e+02
1.027135649944730903e+04,4.601166482214775897e+02
1.027135666471846707e+04,4.598219657850559656e+02
1.027135682998962329e+04,4.595272691764905630e+02
1.027135699526077951e+04,4.592325585317466903e+02
1.027135716053193573e+04,4.589378339900394508e+02
1.027135732580309377e+04,4.586430956873470564e+02
1.027135749107424999e+04,4.583483437693860196e+02
1.027135765634540621e+04,4.580535783721470011e+02
1.027135782161656425e+04,4.577587996316271415e+02
1.027135798688772047e+04,4.574640076935623938e+02
1.027135815215887669e+04,4.571692026939623474e+02
1.027135831743003291e+04,4.568743847720872395e+02
1.027135848270119095e+04,4.565795540639579713e+02
1.027135864797234717e+04,4.562847107153363027e+02
1.027135881324350339e+04,4.559898548622556973e+02
1.027135897851466143e+04,4.556949866407546210e+02
1.027135914378581765e+04,4.554001061966137627e+02
1.027135930905697387e+04,4.551052136658831273e+02
1.027135947432813009e+04,4.548103091878640498e+02
1.027135963959928813e+04,4.545153928986179039e+02
1.027135980487044435e+04,4.542204649439488549e+02
1.027135997014160057e+04,4.539255254599286218e+02
1.027136013541275861e+04,4.536305745826351199e+02
1.027136030068391483e+04,4.533356124578892263e+02
1.027136046595507105e+04,4.530406392217790312e+02
1.027136063122622727e+04,4.527456550136442388e+02
1.027136079649738531e+04,4.524506599695824889e+02
1.027136096176854153e+04,4.521556542354368275e+02
1.027136112703969775e+04,4.518606379473154107e+02
1.027136129231085579e+04,4.515656112413311121e+02
1.027136145758201201e+04,4.512705742633427235e+02
1.027136162285316823e+04,4.509755271494724411e+02
1.027136178812432445e+04,4.506804700390947573e+02
1.027136195339548249e+04,4.503854030683412475e+02
1.027136211866663871e+04,4.500903263830907690e+02
1.027136228393779493e+04,4.497952401194841059e+02
1.027136244920895297e+04,4.495001444136657938e+02
1.027136261448010919e+04,4.492050394115291851e+02
1.027136277975126541e+04,4.489099252492282517e+02
1.027136294502242163e+04,4.486148020661687497e+02
1.027136311029357967e+04,4.483196699985125520e+02
1.027136327556473589e+04,4.480245291921708599e+02
1.027136344083589211e+04,4.477293797833140729e+02
1.027136360610705015e+04,4.474342219081162284e+02
1.027136377137820637e+04,4.471390557125008058e+02
1.027136393664936259e+04,4.468438813326500849e+02
1.027136410192052062e+04,4.465486989047496422e+02
1.027136426719167684e+04,4.462535085747353492e+02
1.027136443246283307e+04,4.459583104788007404e+02
1.027136459773398929e+04,4.456631047563908510e+02
1.027136476300514732e+04,4.453678915437063210e+02
1.027136492827630354e+04,4.450726709866976876e+02
1.027136509354745976e+04,4.447774432215725255e+02
1.027136525881861780e+04,4.444822083845411953e+02
1.027136542408977402e+04,4.441869666215649204e+02
1.027136558936093024e+04,4.438917180688609392e+02
1.027136575463208646e+04,4.435964628658987294e+02
1.027136591990324450e+04,4.433012011489013275e+02
1.027136608517440072e+04,4.430059330638437132e+02
1.027136625044555694e+04,4.427106587469547208e+02
1.027136641571671498e+04,4.424153783344663680e+02
1.027136658098787120e+04,4.421200919723630705e+02
1.027136674625902742e+04,4.418247997968820187e+02
1.027136691153018364e+04,4.415295019475132676e+02
1.027136707680134168e+04,4.412341985604995216e+02
1.027136724207249790e+04,4.409388897818368491e+02
1.027136740734365412e+04,4.406435757477724451e+02
1.027136757261481216e+04,4.403482565945568581e+02
1.027136773788596838e+04,4.400529324681930916e+02
1.027136790315712460e+04,4.397576035049364123e+02
1.027136806842828082e+04,4.394622698442942124e+02
1.027136823369943886e+04,4.391669316225256239e+02
1.027136839897059508e+04,4.388715889856437116e+02
1.027136856424175130e+04,4.385762420699114159e+02
1.027136872951290934e+04,4.382808910115942922e+02
1.027136889478406556e+04,4.379855359567118285e+02
1.027136906005522178e+04,4.376901770415327633e+02
