Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.013335255787055939e+04,2.656213131672405581e+00
1.013335257878931770e+04,2.656213209150049437e+00
1.013335259970807601e+04,2.656213286622815417e+00
1.013335262062683432e+04,2.656213364090696416e+00
1.013335264154559445e+04,2.656213441553706645e+00
1.013335266246435276e+04,2.656213519011824786e+00
1.013335268338311107e+04,2.656213596465061499e+00
1.013335270430186938e+04,2.656213673913413231e+00
1.013335272522062769e+04,2.656213751356883535e+00
1.013335274613938600e+04,2.656213828795472409e+00
1.013335276705814431e+04,2.656213906229176303e+00
1.013335278797690262e+04,2.656213983657988109e+00
1.013335280889566275e+04,2.656214061081929145e+00
1.013335282981442106e+04,2.656214138500978095e+00
1.013335285073317937e+04,2.656214215915131405e+00
1.013335287165193768e+04,2.656214293324406839e+00
1.013335289257069599e+04,2.656214370728786633e+00
1.013335291348945429e+04,2.656214448128284999e+00
1.013335293440821260e+04,2.656214525522894832e+00
1.013335295532697091e+04,2.656214602912609024e+00
1.013335297624573104e+04,2.656214680297448893e+00
1.013335299716448935e+04,2.656214757677389571e+00
1.013335301808324766e+04,2.656214835052438161e+00
1.013335303900200597e+04,2.656214912422598218e+00
1.013335305992076428e+04,2.656214989787862635e+00
1.013335308083952259e+04,2.656215067148242071e+00
1.013335310175828090e+04,2.656215144503725867e+00
1.013335312267703921e+04,2.656215221854314024e+00
1.013335314359579934e+04,2.656215299200017199e+00
1.013335316451455765e+04,2.656215376540821183e+00
1.013335318543331596e+04,2.656215453876733079e+00
1.013335320635207427e+04,2.656215531207745784e+00
1.013335322727083258e+04,2.656215608533866401e+00
1.013335324818959089e+04,2.656215685855091380e+00
1.013335326910834920e+04,2.656215763171417166e+00
1.013335329002710751e+04,2.656215840482850865e+00
1.013335331094586763e+04,2.656215917789392478e+00
1.013335333186462594e+04,2.656215995091027793e+00
1.013335335278338425e+04,2.656216072387767468e+00
1.013335337370214256e+04,2.656216149679604399e+00
1.013335339462090087e+04,2.656216226966545690e+00
1.013335341553965918e+04,2.656216304248587790e+00
1.013335343645841749e+04,2.656216381525730696e+00
1.013335345737717762e+04,2.656216458797977964e+00
1.013335347829593593e+04,2.656216536065318934e+00
1.013335349921469424e+04,2.656216613327757159e+00
1.013335352013345255e+04,2.656216690585292639e+00
1.013335354105221086e+04,2.656216767837928927e+00
1.013335356197096917e+04,2.656216845085658917e+00
1.013335358288972748e+04,2.656216922328489716e+00
1.013335360380848579e+04,2.656216999566410664e+00
1.013335362472724591e+04,2.656217076799439525e+00
1.013335364564600422e+04,2.656217154027554983e+00
1.013335366656476253e+04,2.656217231250764144e+00
1.013335368748352084e+04,2.656217308469070559e+00
1.013335370840227915e+04,2.656217385682467125e+00
1.013335372932103746e+04,2.656217462890953840e+00
1.013335375023979577e+04,2.656217540094541363e+00
1.013335377115855408e+04,2.656217617293215483e+00
1.013335379207731421e+04,2.656217694486993963e+00
1.013335381299607252e+04,2.656217771675851935e+00
1.013335383391483083e+04,2.656217848859800057e+00
1.013335385483358914e+04,2.656217926038841881e+00
1.013335387575234745e+04,2.656218003212973855e+00
1.013335389667110576e+04,2.656218080382188873e+00
1.013335391758986407e+04,2.656218157546501146e+00
1.013335393850862238e+04,2.656218234705896464e+00
1.013335395942738251e+04,2.656218311860389036e+00
1.013335398034614082e+04,2.656218389009964653e+00
1.013335400126489913e+04,2.656218466154623314e+00
1.013335402218365743e+04,2.656218543294368573e+00
1.013335404310241574e+04,2.656218620429200428e+00
1.013335406402117405e+04,2.656218697559115327e+00
1.013335408493993236e+04,2.656218774684123929e+00
1.013335410585869067e+04,2.656218851804208470e+00
1.013335412677745080e+04,2.656218928919390265e+00
1.013335414769620911e+04,2.656219006029640894e+00
1.013335416861496742e+04,2.656219083134981673e+00
1.013335418953372573e+04,2.656219160235405496e+00
1.013335421045248404e+04,2.656219237330905258e+00
1.013335423137124235e+04,2.656219314421491617e+00
1.013335425229000066e+04,2.656219391507157468e+00
1.013335427320876079e+04,2.656219468587913468e+00
1.013335429412751910e+04,2.656219545663738302e+00
1.013335431504627741e+04,2.656219622734646180e+00
1.013335433596503572e+04,2.656219699800633549e+00
1.013335435688379403e+04,2.656219776861696857e+00
1.013335437780255234e+04,2.656219853917843210e+00
1.013335439872131064e+04,2.656219930969065501e+00
1.013335441964006895e+04,2.656220008015363732e+00
1.013335444055882908e+04,2.656220085056745006e+00
1.013335446147758739e+04,2.656220162093198667e+00
1.013335448239634570e+04,2.656220239124724714e+00
1.013335450331510401e+04,2.656220316151330252e+00
1.013335452423386232e+04,2.656220393173008176e+00
1.013335454515262063e+04,2.656220470189762040e+00
1.013335456607137894e+04,2.656220547201588289e+00
1.013335458699013725e+04,2.656220624208490477e+00
1.013335460790889738e+04,2.656220701210472157e+00
1.013335462882765569e+04,2.656220778207515565e+00
1.013335464974641400e+04,2.656220855199638464e+00
1.013335467066517231e+04,2.656220932186823092e+00
1.013335469158393062e+04,2.656221009169087210e+00
1.013335471250268893e+04,2.656221086146420163e+00
1.013335473342144724e+04,2.656221163118821949e+00
1.013335475434020555e+04,2.656221240086292568e+00
1.013335477525896567e+04,2.656221317048842678e+00
1.013335479617772398e+04,2.656221394006450964e+00
1.013335481709648229e+04,2.656221470959131636e+00
1.013335483801524060e+04,2.656221547906877589e+00
1.013335485893399891e+04,2.656221624849688823e+00
1.013335487985275722e+04,2.656221701787568890e+00
1.013335490077151553e+04,2.656221778720517790e+00
1.013335492169027384e+04,2.656221855648528418e+00
1.013335494260903397e+04,2.656221932571614985e+00
1.013335496352779228e+04,2.656222009489756175e+00
1.013335498444655059e+04,2.656222086402962645e+00
1.013335500536530890e+04,2.656222163311237949e+00
1.013335502628406721e+04,2.656222240214571428e+00
1.013335504720282552e+04,2.656222317112966635e+00
1.013335506812158383e+04,2.656222394006430676e+00
1.013335508904034396e+04,2.656222470894959997e+00
1.013335510995910226e+04,2.656222547778540388e+00
1.013335513087786057e+04,2.656222624657189613e+00
1.013335515179661888e+04,2.656222701530893460e+00
1.013335517271537719e+04,2.656222778399659035e+00
1.013335519363413550e+04,2.656222855263482785e+00
1.013335521455289381e+04,2.656222932122368263e+00
1.013335523547165212e+04,2.656223008976311917e+00
1.013335525639041225e+04,2.656223085825320851e+00
1.013335527730917056e+04,2.656223162669380855e+00
1.013335529822792887e+04,2.656223239508499034e+00
1.013335531914668718e+04,2.656223316342671836e+00
1.013335534006544549e+04,2.656223393171902813e+00
1.013335536098420380e+04,2.656223469996188413e+00
1.013335538190296211e+04,2.656223546815528636e+00
1.013335540282172042e+04,2.656223623629923480e+00
1.013335542374048055e+04,2.656223700439380053e+00
1.013335544465923886e+04,2.656223777243884143e+00
1.013335546557799717e+04,2.656223854043442856e+00
1.013335548649675547e+04,2.656223930838052638e+00
1.013335550741551378e+04,2.656224007627717043e+00
1.013335552833427209e+04,2.656224084412432518e+00
1.013335554925303040e+04,2.656224161192199062e+00
1.013335557017178871e+04,2.656224237967016677e+00
1.013335559109054884e+04,2.656224314736888914e+00
1.013335561200930715e+04,2.656224391501808668e+00
1.013335563292806546e+04,2.656224468261779492e+00
1.013335565384682377e+04,2.656224545016794281e+00
1.013335567476558208e+04,2.656224621766863692e+00
1.013335569568434039e+04,2.656224698511973514e+00
