Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.014093855324061587e+04,1.271726877957040188e+03
1.014093857208740883e+04,1.271757398247566471e+03
1.014093859093419996e+04,1.271787916612186109e+03
1.014093860978099292e+04,1.271818433056659160e+03
1.014093862862778406e+04,1.271848947574963631e+03
1.014093864747457701e+04,1.271879460172857762e+03
1.014093866632136815e+04,1.271909970844321151e+03
1.014093868516816110e+04,1.271940479595110901e+03
1.014093870401495224e+04,1.271970986419207520e+03
1.014093872286174519e+04,1.272001491322367883e+03
1.014093874170853633e+04,1.272031994298571817e+03
1.014093876055532928e+04,1.272062495353577106e+03
1.014093877940212042e+04,1.272092994481363803e+03
1.014093879824891337e+04,1.272123491687688329e+03
1.014093881709570451e+04,1.272153986966532329e+03
1.014093883594249746e+04,1.272184480323650860e+03
1.014093885478928860e+04,1.272214971753026703e+03
1.014093887363608155e+04,1.272245461260414686e+03
1.014093889248287269e+04,1.272275948839797820e+03
1.014093891132966564e+04,1.272306434496929796e+03
1.014093893017645678e+04,1.272336918225794761e+03
1.014093894902324973e+04,1.272367400032145952e+03
1.014093896787004269e+04,1.272397879912909957e+03
1.014093898671683382e+04,1.272428357865013822e+03
1.014093900556362678e+04,1.272458833894209647e+03
1.014093902441041791e+04,1.272489307994484307e+03
1.014093904325721087e+04,1.272519780171587399e+03
1.014093906210400201e+04,1.272550250419507165e+03
1.014093908095079496e+04,1.272580718743993657e+03
1.014093909979758610e+04,1.272611185139034433e+03
1.014093911864437905e+04,1.272641649610379545e+03
1.014093913749117019e+04,1.272672112152017235e+03
1.014093915633796314e+04,1.272702572769696417e+03
1.014093917518475428e+04,1.272733031457406696e+03
1.014093919403154723e+04,1.272763488220895852e+03
1.014093921287833837e+04,1.272793943054154170e+03
1.014093923172513132e+04,1.272824395962929657e+03
1.014093925057192246e+04,1.272854846941212372e+03
1.014093926941871541e+04,1.272885295994749640e+03
1.014093928826550655e+04,1.272915743117532884e+03
1.014093930711229950e+04,1.272946188315308518e+03
1.014093932595909064e+04,1.272976631582067967e+03
1.014093934480588359e+04,1.273007072923557416e+03
1.014093936365267473e+04,1.273037512333770337e+03
1.014093938249946768e+04,1.273067949818450643e+03
1.014093940134626064e+04,1.273098385374529926e+03
1.014093942019305177e+04,1.273128818998940460e+03
1.014093943903984473e+04,1.273159250697424568e+03
1.014093945788663586e+04,1.273189680463978902e+03
1.014093947673342882e+04,1.273220108304345104e+03
1.014093949558021995e+04,1.273250534212520051e+03
1.014093951442701291e+04,1.273280958194245159e+03
1.014093953327380405e+04,1.273311380243517306e+03
1.014093955212059700e+04,1.273341800366078132e+03
1.014093957096738814e+04,1.273372218555924519e+03
1.014093958981418109e+04,1.273402634818797878e+03
1.014093960866097223e+04,1.273433049148695545e+03
1.014093962750776518e+04,1.273463461551358250e+03
1.014093964635455632e+04,1.273493872020784238e+03
1.014093966520134927e+04,1.273524280562713329e+03
1.014093968404814041e+04,1.273554687171145133e+03
1.014093970289493336e+04,1.273585091851818106e+03
1.014093972174172450e+04,1.273615494598732312e+03
1.014093974058851745e+04,1.273645895417626434e+03
1.014093975943530859e+04,1.273676294302501674e+03
1.014093977828210154e+04,1.273706691259093986e+03
1.014093979712889450e+04,1.273737086284340194e+03
1.014093981597568563e+04,1.273767479375175299e+03
1.014093983482247859e+04,1.273797870537336166e+03
1.014093985366926972e+04,1.273828259764826043e+03
1.014093987251606268e+04,1.273858647063379294e+03
1.014093989136285381e+04,1.273889032427000984e+03
1.014093991020964677e+04,1.273919415861425250e+03
1.014093992905643790e+04,1.273949797360656703e+03
1.014093994790323086e+04,1.273980176930429252e+03
1.014093996675002199e+04,1.274010554564748418e+03
1.014093998559681495e+04,1.274040930269347882e+03
1.014094000444360609e+04,1.274071304038233166e+03
1.014094002329039904e+04,1.274101675877136813e+03
1.014094004213719018e+04,1.274132045780065937e+03
1.014094006098398313e+04,1.274162413752752855e+03
1.014094007983077427e+04,1.274192779789204678e+03
1.014094009867756722e+04,1.274223143895152589e+03
1.014094011752435836e+04,1.274253506064605517e+03
1.014094013637115131e+04,1.274283866303292825e+03
1.014094015521794245e+04,1.274314224605225036e+03
1.014094017406473540e+04,1.274344580976131283e+03
1.014094019291152654e+04,1.274374935410021180e+03
1.014094021175831949e+04,1.274405287912624317e+03
1.014094023060511245e+04,1.274435638480880471e+03
1.014094024945190358e+04,1.274465987111729646e+03
1.014094026829869654e+04,1.274496333810900751e+03
1.014094028714548767e+04,1.274526678572405672e+03
1.014094030599228063e+04,1.274557021401970815e+03
1.014094032483907176e+04,1.274587362293609431e+03
1.014094034368586472e+04,1.274617701253048153e+03
1.014094036253265585e+04,1.274648038274300234e+03
1.014094038137944881e+04,1.274678373363091168e+03
1.014094040022623994e+04,1.274708706513434890e+03
1.014094041907303290e+04,1.274739037731058033e+03
1.014094043791982403e+04,1.274769367009973621e+03
1.014094045676661699e+04,1.274799694355907604e+03
1.014094047561340813e+04,1.274830019762874144e+03
1.014094049446020108e+04,1.274860343236598510e+03
1.014094051330699222e+04,1.274890664771095999e+03
1.014094053215378517e+04,1.274920984372090061e+03
1.014094055100057631e+04,1.274951302033598267e+03
1.014094056984736926e+04,1.274981617761342022e+03
1.014094058869416040e+04,1.275011931549340034e+03
1.014094060754095335e+04,1.275042243403313705e+03
1.014094062638774631e+04,1.275072553320206680e+03
1.014094064523453744e+04,1.275102861296964875e+03
1.014094066408133040e+04,1.275133167339306965e+03
1.014094068292812153e+04,1.275163471441254842e+03
1.014094070177491449e+04,1.275193773608527181e+03
1.014094072062170562e+04,1.275224073835144964e+03
1.014094073946849858e+04,1.275254372126826865e+03
1.014094075831528971e+04,1.275284668477594778e+03
1.014094077716208267e+04,1.275314962893166921e+03
1.014094079600887380e+04,1.275345255367565187e+03
1.014094081485566676e+04,1.275375545906507341e+03
1.014094083370245789e+04,1.275405834504017093e+03
1.014094085254925085e+04,1.275436121165810164e+03
1.014094087139604198e+04,1.275466405885911399e+03
1.014094089024283494e+04,1.275496688670036292e+03
1.014094090908962608e+04,1.275526969512209462e+03
1.014094092793641903e+04,1.275557248418146401e+03
1.014094094678321017e+04,1.275587525381872865e+03
1.014094096563000312e+04,1.275617800409102529e+03
1.014094098447679426e+04,1.275648073493862739e+03
1.014094100332358721e+04,1.275678344641867170e+03
1.014094102217037835e+04,1.275708613847141805e+03
1.014094104101717130e+04,1.275738881115401000e+03
1.014094105986396426e+04,1.275769146443592717e+03
1.014094107871075539e+04,1.275799409828666739e+03
1.014094109755754835e+04,1.275829671276335603e+03
1.014094111640433948e+04,1.275859930780627792e+03
1.014094113525113244e+04,1.275890188347254252e+03
1.014094115409792357e+04,1.275920443970245060e+03
1.014094117294471653e+04,1.275950697655311387e+03
1.014094119179150766e+04,1.275980949396482629e+03
1.014094121063830062e+04,1.276011199199469957e+03
1.014094122948509175e+04,1.276041447058303675e+03
1.014094124833188471e+04,1.276071692978693136e+03
1.014094126717867584e+04,1.276101936954670919e+03
1.014094128602546880e+04,1.276132178991944784e+03
1.014094130487225993e+04,1.276162419084547992e+03
1.014094132371905289e+04,1.276192657238188076e+03
1.014094134256584402e+04,1.276222893446898979e+03
1.014094136141263698e+04,1.276253127716386416e+03
1.014094138025942812e+04,1.276283360040686830e+03
1.014094139910622107e+04,1.276313590425505481e+03
1.014094141795301221e+04,1.276343818864877221e+03
1.014094143679980516e+04,1.276374045364507765e+03
1.014094145564659811e+04,1.276404269921350078e+03
1.014094147449338925e+04,1.276434492532358490e+03
1.014094149334018221e+04,1.276464713203236670e+03
1.014094151218697334e+04,1.276494931928021742e+03
1.014094153103376630e+04,1.276525148712418286e+03
1.014094154988055743e+04,1.276555363550463653e+03
1.014094156872735039e+04,1.276585576447860831e+03
1.014094158757414152e+04,1.276615787398648536e+03
1.014094160642093448e+04,1.276645996408529072e+03
1.014094162526772561e+04,1.276676203471541385e+03
1.014094164411451857e+04,1.276706408593387778e+03
1.014094166296130970e+04,1.276736611768108560e+03
1.014094168180810266e+04,1.276766813001403762e+03
1.014094170065489379e+04,1.276797012287315283e+03
1.014094171950168675e+04,1.276827209631542473e+03
1.014094173834847788e+04,1.276857405028127459e+03
1.014094175719527084e+04,1.276887598482769818e+03
1.014094177604206197e+04,1.276917789989511675e+03
1.014094179488885493e+04,1.276947979554052381e+03
1.014094181373564606e+04,1.276978167170434290e+03
1.014094183258243902e+04,1.277008352844356068e+03
1.014094185142923016e+04,1.277038536569861662e+03
1.014094187027602311e+04,1.277068718352648148e+03
1.014094188912281606e+04,1.277098898189673491e+03
1.014094190796960720e+04,1.277129076077895661e+03
1.014094192681640016e+04,1.277159252023010595e+03
1.014094194566319129e+04,1.277189426019065195e+03
1.014094196450998425e+04,1.277219598071754262e+03
1.014094198335677538e+04,1.277249768175124473e+03
1.014094200220356834e+04,1.277279936334871081e+03
1.014094202105035947e+04,1.277310102545041445e+03
1.014094203989715243e+04,1.277340266811329002e+03
1.014094205874394356e+04,1.277370429127783154e+03
1.014094207759073652e+04,1.277400589500096203e+03
1.014094209643752765e+04,1.277430747922318005e+03
1.014094211528432061e+04,1.277460904400140635e+03
1.014094213413111174e+04,1.277491058927614176e+03
1.014094215297790470e+04,1.277521211510430248e+03
1.014094217182469583e+04,1.277551362142640301e+03
1.014094219067148879e+04,1.277581510829934359e+03
1.014094220951827992e+04,1.277611657566364784e+03
1.014094222836507288e+04,1.277641802357621373e+03
1.014094224721186401e+04,1.277671945197756486e+03
1.014094226605865697e+04,1.277702086092459695e+03
1.014094228490544992e+04,1.277732225038693286e+03
1.014094230375224106e+04,1.277762362033419549e+03
1.014094232259903401e+04,1.277792497082326463e+03
1.014094234144582515e+04,1.277822630179469570e+03
1.014094236029261810e+04,1.277852761330535486e+03
1.014094237913940924e+04,1.277882890529579527e+03
1.014094239798620220e+04,1.277913017782289216e+03
1.014094241683299333e+04,1.277943143082719189e+03
1.014094243567978629e+04,1.277973266436557424e+03
1.014094245452657742e+04,1.278003387837859464e+03
1.014094247337337038e+04,1.278033507292310787e+03
1.014094249222016151e+04,1.278063624793969439e+03
1.014094251106695447e+04,1.278093740348519759e+03
1.014094252991374560e+04,1.278123853950020248e+03
1.014094254876053856e+04,1.278153965604155019e+03
1.014094256760732969e+04,1.278184075304982343e+03
1.014094258645412265e+04,1.278214183058186336e+03
1.014094260530091378e+04,1.278244288857826859e+03
1.014094262414770674e+04,1.278274392709585982e+03
1.014094264299449787e+04,1.278304494607524475e+03
1.014094266184129083e+04,1.278334594557324408e+03
1.014094268068808196e+04,1.278364692553047007e+03
1.014094269953487492e+04,1.278394788600373431e+03
1.014094271838166787e+04,1.278424882696270515e+03
1.014094273722845901e+04,1.278454974837704867e+03
1.014094275607525196e+04,1.278485065030356282e+03
1.014094277492204310e+04,1.278515153268290078e+03
1.014094279376883605e+04,1.278545239557183322e+03
1.014094281261562719e+04,1.278575323891101561e+03
1.014094283146242014e+04,1.278605406275721862e+03
1.014094285030921128e+04,1.278635486705111362e+03
1.014094286915600424e+04,1.278665565184945763e+03
1.014094288800279537e+04,1.278695641709291749e+03
1.014094290684958833e+04,1.278725716283826387e+03
1.014094292569637946e+04,1.278755788902616359e+03
1.014094294454317242e+04,1.278785859571337596e+03
1.014094296338996355e+04,1.278815928284057691e+03
1.014094298223675651e+04,1.278845995046451662e+03
1.014094300108354764e+04,1.278876059852588241e+03
1.014094301993034060e+04,1.278906122708142448e+03
1.014094303877713173e+04,1.278936183607182556e+03
1.014094305762392469e+04,1.278966242555383133e+03
1.014094307647071582e+04,1.278996299546813361e+03
1.014094309531750878e+04,1.279026354587147353e+03
1.014094311416430173e+04,1.279056407673355579e+03
1.014094313301109287e+04,1.279086458802409197e+03
1.014094315185788582e+04,1.279116507979981179e+03
1.014094317070467696e+04,1.279146555200142757e+03
1.014094318955146991e+04,1.279176600468565766e+03
1.014094320839826105e+04,1.279206643779322803e+03
1.014094322724505400e+04,1.279236685138084113e+03
1.014094324609184514e+04,1.279266724538923199e+03
1.014094326493863809e+04,1.279296761987510308e+03
