Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.027292596064833924e+04,2.740424093380644077e+00
1.027292604692779969e+04,2.740423941591482393e+00
1.027292613320726196e+04,2.740423789782200359e+00
1.027292621948672240e+04,2.740423637952810410e+00
1.027292630576618467e+04,2.740423486103314765e+00
1.027292639204564512e+04,2.740423334233727193e+00
1.027292647832510738e+04,2.740423182344049469e+00
1.027292656460456783e+04,2.740423030434294471e+00
1.027292665088403010e+04,2.740422878504464865e+00
1.027292673716349054e+04,2.740422726554573085e+00
1.027292682344295281e+04,2.740422574584621351e+00
1.027292690972241326e+04,2.740422422594623431e+00
1.027292699600187370e+04,2.740422270584583764e+00
1.027292708228133597e+04,2.740422118554506792e+00
1.027292716856079642e+04,2.740421966504406726e+00
1.027292725484025868e+04,2.740421814434284453e+00
1.027292734111971913e+04,2.740421662344153741e+00
1.027292742739918140e+04,2.740421510234015923e+00
1.027292751367864184e+04,2.740421358103885652e+00
1.027292759995810411e+04,2.740421205953764261e+00
1.027292768623756456e+04,2.740421053783664185e+00
1.027292777251702682e+04,2.740420901593588532e+00
1.027292785879648727e+04,2.740420749383550625e+00
1.027292794507594954e+04,2.740420597153551352e+00
1.027292803135540998e+04,2.740420444903604924e+00
1.027292811763487043e+04,2.740420292633715338e+00
1.027292820391433270e+04,2.740420140343888367e+00
1.027292829019379315e+04,2.740419988034136889e+00
1.027292837647325541e+04,2.740419835704462237e+00
1.027292846275271586e+04,2.740419683354879066e+00
1.027292854903217813e+04,2.740419530985387819e+00
1.027292863531163857e+04,2.740419378596002709e+00
1.027292872159110084e+04,2.740419226186725510e+00
1.027292880787056129e+04,2.740419073757569990e+00
1.027292889415002355e+04,2.740418921308537037e+00
1.027292898042948400e+04,2.740418768839641306e+00
1.027292906670894445e+04,2.740418616350886349e+00
1.027292915298840671e+04,2.740418463842277497e+00
1.027292923926786716e+04,2.740418311313828514e+00
1.027292932554732943e+04,2.740418158765540291e+00
1.027292941182678987e+04,2.740418006197427481e+00
1.027292949810625214e+04,2.740417853609490972e+00
1.027292958438571259e+04,2.740417701001744533e+00
1.027292967066517485e+04,2.740417548374189938e+00
1.027292975694463530e+04,2.740417395726840954e+00
1.027292984322409757e+04,2.740417243059699359e+00
1.027292992950355801e+04,2.740417090372778031e+00
1.027293001578302028e+04,2.740416937666078745e+00
1.027293010206248073e+04,2.740416784939616157e+00
1.027293018834194118e+04,2.740416632193394708e+00
1.027293027462140344e+04,2.740416479427417951e+00
1.027293036090086389e+04,2.740416326641700095e+00
1.027293044718032615e+04,2.740416173836243363e+00
1.027293053345978660e+04,2.740416021011060632e+00
1.027293061973924887e+04,2.740415868166154123e+00
1.027293070601870932e+04,2.740415715301537158e+00
1.027293079229817158e+04,2.740415562417211515e+00
1.027293087857763203e+04,2.740415409513191847e+00
1.027293096485709430e+04,2.740415256589476822e+00
1.027293105113655474e+04,2.740415103646083761e+00
1.027293113741601519e+04,2.740414950683015327e+00
1.027293122369547746e+04,2.740414797700275962e+00
1.027293130997493790e+04,2.740414644697880320e+00
1.027293139625440017e+04,2.740414491675829733e+00
1.027293148253386062e+04,2.740414338634137525e+00
1.027293156881332288e+04,2.740414185572805472e+00
1.027293165509278333e+04,2.740414032491847784e+00
1.027293174137224560e+04,2.740413879391265350e+00
1.027293182765170604e+04,2.740413726271072825e+00
1.027293191393116831e+04,2.740413573131270208e+00
1.027293200021062876e+04,2.740413419971873488e+00
1.027293208649008920e+04,2.740413266792885771e+00
1.027293217276955147e+04,2.740413113594311501e+00
1.027293225904901192e+04,2.740412960376165330e+00
1.027293234532847418e+04,2.740412807138448148e+00
1.027293243160793463e+04,2.740412653881175054e+00
1.027293251788739690e+04,2.740412500604345603e+00
1.027293260416685735e+04,2.740412347307974894e+00
1.027293269044631961e+04,2.740412193992063816e+00
1.027293277672578006e+04,2.740412040656627024e+00
1.027293286300524233e+04,2.740411887301665406e+00
1.027293294928470277e+04,2.740411733927193616e+00
1.027293303556416504e+04,2.740411580533212099e+00
1.027293312184362549e+04,2.740411427119735066e+00
1.027293320812308593e+04,2.740411273686766958e+00
1.027293329440254820e+04,2.740411120234313103e+00
1.027293338068200865e+04,2.740410966762387268e+00
1.027293346696147091e+04,2.740410813270989898e+00
1.027293355324093136e+04,2.740410659760135204e+00
1.027293363952039363e+04,2.740410506229825849e+00
1.027293372579985407e+04,2.740410352680074713e+00
1.027293381207931634e+04,2.740410199110883571e+00
1.027293389835877679e+04,2.740410045522265747e+00
1.027293398463823905e+04,2.740409891914223905e+00
1.027293407091769950e+04,2.740409738286770924e+00
1.027293415719715995e+04,2.740409584639912133e+00
1.027293424347662221e+04,2.740409430973651084e+00
1.027293432975608266e+04,2.740409277288002876e+00
1.027293441603554493e+04,2.740409123582968398e+00
1.027293450231500537e+04,2.740408969858561861e+00
1.027293458859446764e+04,2.740408816114784152e+00
1.027293467487392809e+04,2.740408662351649483e+00
1.027293476115339035e+04,2.740408508569159629e+00
1.027293484743285080e+04,2.740408354767328358e+00
1.027293493371231307e+04,2.740408200946157002e+00
1.027293501999177352e+04,2.740408047105659772e+00
1.027293510627123396e+04,2.740407893245840665e+00
1.027293519255069623e+04,2.740407739366705009e+00
1.027293527883015668e+04,2.740407585468267015e+00
1.027293536510961894e+04,2.740407431550526685e+00
1.027293545138907939e+04,2.740407277613499115e+00
1.027293553766854166e+04,2.740407123657185640e+00
1.027293562394800210e+04,2.740406969681600469e+00
1.027293571022746437e+04,2.740406815686744046e+00
1.027293579650692482e+04,2.740406661672631472e+00
1.027293588278638708e+04,2.740406507639263189e+00
1.027293596906584753e+04,2.740406353586654298e+00
1.027293605534530980e+04,2.740406199514805685e+00
1.027293614162477024e+04,2.740406045423730674e+00
1.027293622790423069e+04,2.740405891313435038e+00
1.027293631418369296e+04,2.740405737183922774e+00
1.027293640046315340e+04,2.740405583035208092e+00
1.027293648674261567e+04,2.740405428867291882e+00
1.027293657302207612e+04,2.740405274680188796e+00
1.027293665930153838e+04,2.740405120473900613e+00
1.027293674558099883e+04,2.740404966248439766e+00
1.027293683186046110e+04,2.740404812003809365e+00
1.027293691813992154e+04,2.740404657740022287e+00
1.027293700441938381e+04,2.740404503457080754e+00
1.027293709069884426e+04,2.740404349154998087e+00
1.027293717697830471e+04,2.740404194833780060e+00
1.027293726325776697e+04,2.740404040493429783e+00
1.027293734953722742e+04,2.740403886133962352e+00
1.027293743581668969e+04,2.740403731755378214e+00
1.027293752209615013e+04,2.740403577357692466e+00
1.027293760837561240e+04,2.740403422940906442e+00
1.027293769465507285e+04,2.740403268505033463e+00
1.027293778093453511e+04,2.740403114050074862e+00
1.027293786721399556e+04,2.740402959576045738e+00
1.027293795349345783e+04,2.740402805082946536e+00
1.027293803977291827e+04,2.740402650570792353e+00
1.027293812605238054e+04,2.740402496039583635e+00
1.027293821233184099e+04,2.740402341489334592e+00
1.027293829861130143e+04,2.740402186920050109e+00
1.027293838489076370e+04,2.740402032331734627e+00
1.027293847117022415e+04,2.740401877724402357e+00
1.027293855744968641e+04,2.740401723098054187e+00
1.027293864372914686e+04,2.740401568452705661e+00
1.027293873000860913e+04,2.740401413788356333e+00
1.027293881628806957e+04,2.740401259105020859e+00
1.027293890256753184e+04,2.740401104402701460e+00
1.027293898884699229e+04,2.740400949681411458e+00
1.027293907512645455e+04,2.740400794941152185e+00
1.027293916140591500e+04,2.740400640181938297e+00
1.027293924768537545e+04,2.740400485403773789e+00
1.027293933396483772e+04,2.740400330606663992e+00
1.027293942024429816e+04,2.740400175790622672e+00
1.027293950652376043e+04,2.740400020955651161e+00
1.027293959280322088e+04,2.740399866101763227e+00
1.027293967908268314e+04,2.740399711228960644e+00
1.027293976536214359e+04,2.740399556337257181e+00
1.027293985164160586e+04,2.740399401426654613e+00
1.027293993792106630e+04,2.740399246497167596e+00
1.027294002420052857e+04,2.740399091548796573e+00
1.027294011047998902e+04,2.740398936581556200e+00
1.027294019675944946e+04,2.740398781595450028e+00
1.027294028303891173e+04,2.740398626590484721e+00
1.027294036931837218e+04,2.740398471566672711e+00
1.027294045559783444e+04,2.740398316524015776e+00
1.027294054187729489e+04,2.740398161462527682e+00
1.027294062815675716e+04,2.740398006382211094e+00
1.027294071443621760e+04,2.740397851283078889e+00
1.027294080071567987e+04,2.740397696165132402e+00
1.027294088699514032e+04,2.740397541028387618e+00
1.027294097327460258e+04,2.740397385872844094e+00
1.027294105955406303e+04,2.740397230698516484e+00
1.027294114583352530e+04,2.740397075505405677e+00
1.027294123211298574e+04,2.740396920293527216e+00
1.027294131839244619e+04,2.740396765062884210e+00
1.027294140467190846e+04,2.740396609813481987e+00
1.027294149095136891e+04,2.740396454545335203e+00
1.027294157723083117e+04,2.740396299258443857e+00
1.027294166351029162e+04,2.740396143952823049e+00
1.027294174978975389e+04,2.740395988628474111e+00
1.027294183606921433e+04,2.740395833285411253e+00
1.027294192234867660e+04,2.740395677923635809e+00
1.027294200862813705e+04,2.740395522543161544e+00
1.027294209490759931e+04,2.740395367143990679e+00
1.027294218118705976e+04,2.740395211726136981e+00
1.027294226746652021e+04,2.740395056289604891e+00
1.027294235374598247e+04,2.740394900834398406e+00
1.027294244002544292e+04,2.740394745360533069e+00
1.027294252630490519e+04,2.740394589868008879e+00
1.027294261258436563e+04,2.740394434356841824e+00
1.027294269886382790e+04,2.740394278827031460e+00
1.027294278514328835e+04,2.740394123278592886e+00
1.027294287142275061e+04,2.740393967711527434e+00
1.027294295770221106e+04,2.740393812125849315e+00
1.027294304398167333e+04,2.740393656521559862e+00
1.027294313026113377e+04,2.740393500898672841e+00
1.027294321654059604e+04,2.740393345257190916e+00
1.027294330282005649e+04,2.740393189597126522e+00
1.027294338909951693e+04,2.740393033918485433e+00
1.027294347537897920e+04,2.740392878221272088e+00
1.027294356165843965e+04,2.740392722505500256e+00
1.027294364793790191e+04,2.740392566771171268e+00
1.027294373421736236e+04,2.740392411018300667e+00
1.027294382049682463e+04,2.740392255246888453e+00
1.027294390677628508e+04,2.740392099456949282e+00
1.027294399305574734e+04,2.740391943648484929e+00
1.027294407933520779e+04,2.740391787821508718e+00
1.027294416561467006e+04,2.740391631976022424e+00
1.027294425189413050e+04,2.740391476112040703e+00
1.027294433817359095e+04,2.740391320229567995e+00
1.027294442445305322e+04,2.740391164328608298e+00
1.027294451073251366e+04,2.740391008409176710e+00
1.027294459701197593e+04,2.740390852471274119e+00
1.027294468329143638e+04,2.740390696514915181e+00
1.027294476957089864e+04,2.740390540540100339e+00
1.027294485585035909e+04,2.740390384546845137e+00
1.027294494212982136e+04,2.740390228535150019e+00
1.027294502840928180e+04,2.740390072505029639e+00
1.027294511468874407e+04,2.740389916456484887e+00
