Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.891599069145513567e+03,1.787546677296689950e+02
9.891599092037849914e+03,1.787531348925802774e+02
9.891599114930186261e+03,1.787516019493182569e+02
9.891599137822520788e+03,1.787500689000067098e+02
9.891599160714857135e+03,1.787485357444039948e+02
9.891599183607191662e+03,1.787470024827555903e+02
9.891599206499528009e+03,1.787454691148198833e+02
9.891599229391862536e+03,1.787439356408424374e+02
9.891599252284198883e+03,1.787424020605814405e+02
9.891599275176533411e+03,1.787408683742826270e+02
9.891599298068869757e+03,1.787393345817041279e+02
9.891599320961204285e+03,1.787378006830916206e+02
9.891599343853540631e+03,1.787362666782033216e+02
9.891599366745876978e+03,1.787347325671630927e+02
9.891599389638211505e+03,1.787331983500946535e+02
9.891599412530547852e+03,1.787316640267562491e+02
9.891599435422882379e+03,1.787301295973936135e+02
9.891599458315218726e+03,1.787285950617647359e+02
9.891599481207553254e+03,1.787270604201155209e+02
9.891599504099889600e+03,1.787255256722039576e+02
9.891599526992224128e+03,1.787239908182759507e+02
9.891599549884560474e+03,1.787224558580894893e+02
9.891599572776896821e+03,1.787209207917684637e+02
9.891599595669231348e+03,1.787193856194367925e+02
9.891599618561567695e+03,1.787178503408524364e+02
9.891599641453902223e+03,1.787163149562613569e+02
9.891599664346238569e+03,1.787147794654214294e+02
9.891599687238573097e+03,1.787132438685786724e+02
9.891599710130909443e+03,1.787117081654909043e+02
9.891599733023243971e+03,1.787101723564041720e+02
9.891599755915580317e+03,1.787086364410763508e+02
9.891599778807914845e+03,1.787071004197534592e+02
9.891599801700251192e+03,1.787055642921933156e+02
9.891599824592587538e+03,1.787040280585199241e+02
9.891599847484922066e+03,1.787024917188573170e+02
9.891599870377258412e+03,1.787009552729631991e+02
9.891599893269592940e+03,1.786994187210837310e+02
9.891599916161929286e+03,1.786978820629767029e+02
9.891599939054263814e+03,1.786963452988881897e+02
9.891599961946600160e+03,1.786948084285759535e+02
9.891599984838934688e+03,1.786932714522861545e+02
9.891600007731271035e+03,1.786917343697765261e+02
9.891600030623607381e+03,1.786901971811710439e+02
9.891600053515941909e+03,1.786886598865938538e+02
9.891600076408278255e+03,1.786871224858026039e+02
9.891600099300612783e+03,1.786855849790434547e+02
9.891600122192949129e+03,1.786840473660741395e+02
9.891600145085283657e+03,1.786825096471408756e+02
9.891600167977620004e+03,1.786809718220012542e+02
9.891600190869954531e+03,1.786794338909016346e+02
9.891600213762290878e+03,1.786778958535994946e+02
9.891600236654627224e+03,1.786763577102190084e+02
9.891600259546961752e+03,1.786748194608843789e+02
9.891600282439298098e+03,1.786732811053529986e+02
9.891600305331632626e+03,1.786717426438713119e+02
9.891600328223968972e+03,1.786702040761967964e+02
9.891600351116303500e+03,1.786686654025758969e+02
9.891600374008639847e+03,1.786671266227660624e+02
9.891600396900974374e+03,1.786655877370137375e+02
9.891600419793310721e+03,1.786640487450762862e+02
9.891600442685645248e+03,1.786625096472002667e+02
9.891600465577981595e+03,1.786609704431429577e+02
9.891600488470317941e+03,1.786594311330287326e+02
9.891600511362652469e+03,1.786578917169816805e+02
9.891600534254988816e+03,1.786563521947591937e+02
9.891600557147323343e+03,1.786548125666079159e+02
9.891600580039659690e+03,1.786532728322850403e+02
9.891600602931994217e+03,1.786517329920372674e+02
9.891600625824330564e+03,1.786501930456217622e+02
9.891600648716665091e+03,1.786486529932852250e+02
9.891600671609001438e+03,1.786471128347848207e+02
9.891600694501337784e+03,1.786455725702449797e+02
9.891600717393672312e+03,1.786440321997898479e+02
9.891600740286008659e+03,1.786424917231767040e+02
9.891600763178343186e+03,1.786409511406523336e+02
9.891600786070679533e+03,1.786394104519737880e+02
9.891600808963014060e+03,1.786378696573878813e+02
9.891600831855350407e+03,1.786363287566516647e+02
9.891600854747684934e+03,1.786347877500119807e+02
9.891600877640021281e+03,1.786332466372258523e+02
9.891600900532355809e+03,1.786317054185401787e+02
9.891600923424692155e+03,1.786301640937119828e+02
9.891600946317028502e+03,1.786286226628656095e+02
9.891600969209363029e+03,1.786270811261255460e+02
9.891600992101699376e+03,1.786255394832487298e+02
9.891601014994033903e+03,1.786239977344821455e+02
9.891601037886370250e+03,1.786224558795826738e+02
9.891601060778704777e+03,1.786209139187972994e+02
9.891601083671041124e+03,1.786193718518829314e+02
9.891601106563375652e+03,1.786178296790865545e+02
9.891601129455711998e+03,1.786162874001650778e+02
9.891601152348048345e+03,1.786147450152429883e+02
9.891601175240382872e+03,1.786132025244447732e+02
9.891601198132719219e+03,1.786116599275271994e+02
9.891601221025053746e+03,1.786101172247374791e+02
9.891601243917390093e+03,1.786085744158322939e+02
9.891601266809724621e+03,1.786070315010587422e+02
9.891601289702060967e+03,1.786054884801737330e+02
9.891601312594395495e+03,1.786039453534242512e+02
9.891601335486731841e+03,1.786024021205671204e+02
9.891601358379068188e+03,1.786008587817268563e+02
9.891601381271402715e+03,1.785993153370280595e+02
9.891601404163739062e+03,1.785977717862274119e+02
9.891601427056073589e+03,1.785962281295721255e+02
9.891601449948409936e+03,1.785946843668188819e+02
9.891601472840744464e+03,1.785931404982148933e+02
9.891601495733080810e+03,1.785915965235168414e+02
9.891601518625415338e+03,1.785900524429719098e+02
9.891601541517751684e+03,1.785885082563368087e+02
9.891601564410086212e+03,1.785869639638588353e+02
9.891601587302422558e+03,1.785854195652944725e+02
9.891601610194758905e+03,1.785838750607684347e+02
9.891601633087093433e+03,1.785823304504053226e+02
9.891601655979429779e+03,1.785807857339617897e+02
9.891601678871764307e+03,1.785792409116850763e+02
9.891601701764100653e+03,1.785776959833316653e+02
9.891601724656435181e+03,1.785761509491491665e+02
9.891601747548771527e+03,1.785746058088938639e+02
9.891601770441106055e+03,1.785730605628132821e+02
9.891601793333442401e+03,1.785715152106638186e+02
9.891601816225778748e+03,1.785699697525701879e+02
9.891601839118113276e+03,1.785684241886571897e+02
9.891601862010449622e+03,1.785668785186810794e+02
9.891601884902784150e+03,1.785653327428894954e+02
9.891601907795120496e+03,1.785637868610386931e+02
9.891601930687455024e+03,1.785622408733763962e+02
9.891601953579791370e+03,1.785606947796587747e+02
9.891601976472125898e+03,1.785591485801335239e+02
9.891601999364462245e+03,1.785576022745568423e+02
9.891602022256796772e+03,1.785560558631763968e+02
9.891602045149133119e+03,1.785545093457484995e+02
9.891602068041469465e+03,1.785529627223977798e+02
9.891602090933803993e+03,1.785514159932492646e+02
9.891602113826140339e+03,1.785498691580590958e+02
9.891602136718474867e+03,1.785483222170749400e+02
9.891602159610811213e+03,1.785467751700529959e+02
9.891602182503145741e+03,1.785452280172410440e+02
9.891602205395482088e+03,1.785436807583951406e+02
9.891602228287816615e+03,1.785421333937631516e+02
9.891602251180152962e+03,1.785405859231011334e+02
9.891602274072489308e+03,1.785390383465339141e+02
9.891602296964823836e+03,1.785374906641864925e+02
9.891602319857160182e+03,1.785359428758148965e+02
9.891602342749494710e+03,1.785343949816670204e+02
9.891602365641831057e+03,1.785328469814988068e+02
9.891602388534165584e+03,1.785312988755582637e+02
9.891602411426501931e+03,1.785297506636012201e+02
9.891602434318836458e+03,1.785282023458757408e+02
9.891602457211172805e+03,1.785266539221377116e+02
9.891602480103509151e+03,1.785251053925121596e+02
9.891602502995843679e+03,1.785235567571239699e+02
9.891602525888180026e+03,1.785220080157291420e+02
9.891602548780514553e+03,1.785204591685756839e+02
9.891602571672850900e+03,1.785189102154193677e+02
9.891602594565185427e+03,1.785173611565084002e+02
9.891602617457521774e+03,1.785158119915984685e+02
9.891602640349856301e+03,1.785142627209376940e+02
9.891602663242192648e+03,1.785127133442819343e+02
9.891602686134527175e+03,1.785111638618792824e+02
9.891602709026863522e+03,1.785096142734855391e+02
9.891602731919199869e+03,1.785080645792256746e+02
9.891602754811534396e+03,1.785065147792248865e+02
9.891602777703870743e+03,1.785049648732387766e+02
9.891602800596205270e+03,1.785034148615156369e+02
9.891602823488541617e+03,1.785018647438110406e+02
9.891602846380876144e+03,1.785003145203733368e+02
9.891602869273212491e+03,1.784987641909581271e+02
9.891602892165547019e+03,1.784972137558137320e+02
9.891602915057883365e+03,1.784956632146957247e+02
9.891602937950219712e+03,1.784941125677292177e+02
9.891602960842554239e+03,1.784925618150394371e+02
9.891602983734890586e+03,1.784910109563818708e+02
9.891603006627225113e+03,1.784894599920049529e+02
9.891603029519561460e+03,1.784879089216641148e+02
9.891603052411895987e+03,1.784863577456078474e+02
9.891603075304232334e+03,1.784848064635916387e+02
9.891603098196566862e+03,1.784832550758638945e+02
9.891603121088903208e+03,1.784817035821800459e+02
9.891603143981239555e+03,1.784801519826653475e+02
9.891603166873574082e+03,1.784786002774450537e+02
9.891603189765910429e+03,1.784770484662745105e+02
9.891603212658244956e+03,1.784754965494023224e+02
9.891603235550581303e+03,1.784739445265836935e+02
9.891603258442915831e+03,1.784723923980673419e+02
9.891603281335252177e+03,1.784708401636086421e+02
9.891603304227586705e+03,1.784692878234560567e+02
9.891603327119923051e+03,1.784677353773649315e+02
9.891603350012257579e+03,1.784661828255839566e+02
9.891603372904593925e+03,1.784646301678683358e+02
9.891603395796930272e+03,1.784630774043433803e+02
9.891603418689264799e+03,1.784615245351343731e+02
9.891603441581601146e+03,1.784599715599966316e+02
9.891603464473935674e+03,1.784584184791788459e+02
9.891603487366272020e+03,1.784568652924361629e+02
9.891603510258606548e+03,1.784553120000173863e+02
9.891603533150942894e+03,1.784537586016776345e+02
9.891603556043277422e+03,1.784522050976657113e+02
9.891603578935613768e+03,1.784506514877366783e+02
9.891603601827950115e+03,1.784490977720159606e+02
9.891603624720284643e+03,1.784475439506289263e+02
9.891603647612620989e+03,1.784459900233306939e+02
9.891603670504955517e+03,1.784444359903701240e+02
9.891603693397291863e+03,1.784428818515022499e+02
9.891603716289626391e+03,1.784413276069759604e+02
9.891603739181962737e+03,1.784397732565462604e+02
9.891603762074297265e+03,1.784382188004621241e+02
9.891603784966633611e+03,1.784366642384784711e+02
9.891603807858968139e+03,1.784351095708442472e+02
9.891603830751304486e+03,1.784335547973144287e+02
9.891603853643640832e+03,1.784319999180144976e+02
9.891603876535975360e+03,1.784304449330699356e+02
9.891603899428311706e+03,1.784288898422356056e+02
9.891603922320646234e+03,1.784273346457606806e+02
9.891603945212982580e+03,1.784257793433998529e+02
9.891603968105317108e+03,1.784242239354023525e+02
9.891603990997653455e+03,1.784226684215228147e+02
9.891604013889987982e+03,1.784211128020105548e+02
9.891604036782324329e+03,1.784195570766202650e+02
9.891604059674660675e+03,1.784180012454774840e+02
9.891604082566995203e+03,1.784164453087078357e+02
9.891604105459331549e+03,1.784148892660660124e+02
9.891604128351666077e+03,1.784133331178013009e+02
9.891604151244002423e+03,1.784117768636682797e+02
9.891604174136336951e+03,1.784102205039163209e+02
9.891604197028673298e+03,1.784086640382999747e+02
9.891604219921007825e+03,1.784071074670684993e+02
9.891604242813344172e+03,1.784055507899767292e+02
9.891604265705680518e+03,1.784039940071500610e+02
9.891604288598015046e+03,1.784024371187143174e+02
9.891604311490351392e+03,1.784008801244239635e+02
9.891604334382685920e+03,1.783993230245284849e+02
9.891604357275022267e+03,1.783977658187822897e+02
9.891604380167356794e+03,1.783962085074348636e+02
9.891604403059693141e+03,1.783946510902407283e+02
9.891604425952027668e+03,1.783930935674491991e+02
9.891604448844364015e+03,1.783915359388149682e+02
9.891604471736698542e+03,1.783899782045872939e+02
9.891604494629034889e+03,1.783884203645206981e+02
9.891604517521371235e+03,1.783868624187409466e+02
9.891604540413705763e+03,1.783853043673737773e+02
9.891604563306042110e+03,1.783837462101735412e+02
9.891604586198376637e+03,1.783821879473898093e+02
9.891604609090712984e+03,1.783806295787769898e+02
9.891604631983047511e+03,1.783790711045845399e+02
9.891604654875383858e+03,1.783775125245669528e+02
9.891604677767718385e+03,1.783759538389737713e+02
9.891604700660054732e+03,1.783743950475592612e+02
9.891604723552391079e+03,1.783728361504492455e+02
9.891604746444725606e+03,1.783712771477696322e+02
9.891604769337061953e+03,1.783697180392745167e+02
9.891604792229396480e+03,1.783681588252137260e+02
9.891604815121732827e+03,1.783665995053414406e+02
9.891604838014067354e+03,1.783650400799073168e+02
9.891604860906403701e+03,1.783634805486656489e+02
9.891604883798738229e+03,1.783619209118661786e+02
9.891604906691074575e+03,1.783603611692630579e+02
9.891604929583409103e+03,1.783588013211060570e+02
9.891604952475745449e+03,1.783572413671492711e+02
9.891604975368081796e+03,1.783556813075186369e+02
9.891604998260416323e+03,1.783541211423400910e+02
9.891605021152752670e+03,1.783525608713676434e+02
9.891605044045087197e+03,1.783510004948512062e+02
9.891605066937423544e+03,1.783494400125448180e+02
9.891605089829758072e+03,1.783478794246984762e+02
9.891605112722094418e+03,1.783463187310660203e+02
9.891605135614428946e+03,1.783447579318975329e+02
9.891605158506765292e+03,1.783431970269469105e+02
9.891605181399101639e+03,1.783416360163401464e+02
9.891605204291436166e+03,1.783400749002032342e+02
9.891605227183772513e+03,1.783385136782900986e+02
9.891605250076107041e+03,1.783369523508507655e+02
9.891605272968443387e+03,1.783353909176391312e+02
9.891605295860777915e+03,1.783338293789053068e+02
9.891605318753114261e+03,1.783322677344030467e+02
9.891605341645448789e+03,1.783307059843825471e+02
9.891605364537785135e+03,1.783291441285975907e+02
9.891605387430121482e+03,1.783275821671741994e+02
9.891605410322456009e+03,1.783260201002384235e+02
9.891605433214792356e+03,1.783244579275441026e+02
9.891605456107126884e+03,1.783228956493414330e+02
9.891605478999463230e+03,1.783213332653840553e+02
9.891605501891797758e+03,1.783197707759223647e+02
9.891605524784134104e+03,1.783182081807098598e+02
9.891605547676468632e+03,1.783166454799968790e+02
9.891605570568804978e+03,1.783150826735371766e+02
9.891605593461139506e+03,1.783135197615808920e+02
9.891605616353475853e+03,1.783119567438817228e+02
9.891605639245812199e+03,1.783103936205659181e+02
9.891605662138146727e+03,1.783088303917594715e+02
9.891605685030483073e+03,1.783072670572160519e+02
9.891605707922817601e+03,1.783057036171860830e+02
9.891605730815153947e+03,1.783041400714230065e+02
9.891605753707488475e+03,1.783025764201772745e+02
9.891605776599824821e+03,1.783010126632024708e+02
9.891605799492159349e+03,1.782994488007489622e+02
9.891605822384495696e+03,1.782978848325701904e+02
9.891605845276832042e+03,1.782963207587925467e+02
9.891605868169166570e+03,1.782947565795420815e+02
9.891605891061502916e+03,1.782931922945723500e+02
9.891605913953837444e+03,1.782916279041338896e+02
9.891605936846173790e+03,1.782900634079799715e+02
9.891605959738508318e+03,1.782884988063612752e+02
9.891605982630844665e+03,1.782869340990311287e+02
9.891606005523179192e+03,1.782853692862401260e+02
9.891606028415515539e+03,1.782838043677416238e+02
9.891606051307850066e+03,1.782822393437863013e+02
9.891606074200186413e+03,1.782806742141273446e+02
9.891606097092522759e+03,1.782791089788910881e+02
9.891606119984857287e+03,1.782775436382039800e+02
9.891606142877193633e+03,1.782759781918191209e+02
9.891606165769528161e+03,1.782744126399873039e+02
9.891606188661864508e+03,1.782728469824617434e+02
9.891606211554199035e+03,1.782712812194931757e+02
9.891606234446535382e+03,1.782697153508347867e+02
9.891606257338869909e+03,1.782681493767374263e+02
9.891606280231206256e+03,1.782665832969541100e+02
9.891606303123542602e+03,1.782650171116113142e+02
9.891606326015877130e+03,1.782634508208354873e+02
9.891606348908213477e+03,1.782618844243796445e+02
9.891606371800548004e+03,1.782603179224946643e+02
9.891606394692884351e+03,1.782587513149336473e+02
9.891606417585218878e+03,1.782571846019475004e+02
9.891606440477555225e+03,1.782556177832892388e+02
9.891606463369889752e+03,1.782540508592098547e+02
9.891606486262226099e+03,1.782524838294622498e+02
9.891606509154562445e+03,1.782509166941729291e+02
9.891606532046896973e+03,1.782493494534684544e+02
9.891606554939233320e+03,1.782477821071016137e+02
9.891606577831567847e+03,1.782462146553235414e+02
9.891606600723904194e+03,1.782446470978872242e+02
9.891606623616238721e+03,1.782430794350435406e+02
9.891606646508575068e+03,1.782415116665455059e+02
9.891606669400909595e+03,1.782399437926441976e+02
9.891606692293245942e+03,1.782383758130923752e+02
9.891606715185580470e+03,1.782368077281412582e+02
9.891606738077916816e+03,1.782352395375436629e+02
9.891606760970253163e+03,1.782336712414260376e+02
9.891606783862587690e+03,1.782321028399150293e+02
9.891606806754924037e+03,1.782305343327634830e+02
9.891606829647258564e+03,1.782289657202225044e+02
9.891606852539594911e+03,1.782273970020449099e+02
9.891606875431929438e+03,1.782258281784818905e+02
9.891606898324265785e+03,1.782242592492860922e+02
9.891606921216600313e+03,1.782226902147088765e+02
9.891606944108936659e+03,1.782211210745028325e+02
9.891606967001273006e+03,1.782195518287947209e+02
9.891606989893607533e+03,1.782179824777110468e+02
9.891607012785943880e+03,1.782164130210045982e+02
9.891607035678278407e+03,1.782148434589265662e+02
9.891607058570614754e+03,1.782132737912296250e+02
9.891607081462949282e+03,1.782117040181651930e+02
9.891607104355285628e+03,1.782101341394857741e+02
9.891607127247620156e+03,1.782085641554427582e+02
9.891607150139956502e+03,1.782069940657887059e+02
9.891607173032291030e+03,1.782054238707750926e+02
9.891607195924627376e+03,1.782038535701543935e+02
9.891607218816963723e+03,1.782022831640533127e+02
9.891607241709298250e+03,1.782007126525986962e+02
9.891607264601634597e+03,1.781991420355428204e+02
9.891607287493969125e+03,1.781975713131373880e+02
9.891607310386305471e+03,1.781960004851347037e+02
9.891607333278639999e+03,1.781944295517863566e+02
9.891607356170976345e+03,1.781928585128446798e+02
9.891607379063310873e+03,1.781912873685613761e+02
9.891607401955647219e+03,1.781897161186887502e+02
9.891607424847983566e+03,1.781881447633535629e+02
9.891607447740318094e+03,1.781865733026827456e+02
9.891607470632654440e+03,1.781850017364284611e+02
9.891607493524988968e+03,1.781834300648424971e+02
9.891607516417325314e+03,1.781818582876770449e+02
9.891607539309659842e+03,1.781802864051838640e+02
9.891607562201996188e+03,1.781787144171151454e+02
9.891607585094330716e+03,1.781771423237227054e+02
9.891607607986667063e+03,1.781755701247586501e+02
9.891607630879003409e+03,1.781739978203499675e+02
9.891607653771337937e+03,1.781724254106235037e+02
9.891607676663674283e+03,1.781708528953313646e+02
9.891607699556008811e+03,1.781692802747254802e+02
9.891607722448345157e+03,1.781677075485578712e+02
9.891607745340679685e+03,1.781661347170804675e+02
9.891607768233016031e+03,1.781645617800453181e+02
9.891607791125350559e+03,1.781629887377043246e+02
9.891607814017686906e+03,1.781614155898095646e+02
9.891607836910021433e+03,1.781598423366129964e+02
9.891607859802357780e+03,1.781582689778665554e+02
9.891607882694694126e+03,1.781566955136972581e+02
9.891607905587028654e+03,1.781551219442321496e+02
9.891607928479365000e+03,1.781535482692230801e+02
9.891607951371699528e+03,1.781519744889221499e+02
9.891607974264035875e+03,1.781504006030812661e+02
9.891607997156370402e+03,1.781488266119525008e+02
9.891608020048706749e+03,1.781472525152877324e+02
9.891608042941041276e+03,1.781456783133391184e+02
9.891608065833377623e+03,1.781441040058584235e+02
9.891608088725713969e+03,1.781425295929727213e+02
9.891608111618048497e+03,1.781409550748091135e+02
9.891608134510384843e+03,1.781393804511194503e+02
9.891608157402719371e+03,1.781378057221558038e+02
9.891608180295055718e+03,1.781362308876699672e+02
9.891608203187390245e+03,1.781346559479142968e+02
9.891608226079726592e+03,1.781330809026403585e+02
9.891608248972061119e+03,1.781315057521005372e+02
9.891608271864397466e+03,1.781299304960464269e+02
9.891608294756731993e+03,1.781283551347304410e+02
9.891608317649068340e+03,1.781267796679040600e+02
9.891608340541404687e+03,1.781252040956946132e+02
9.891608363433739214e+03,1.781236284182291740e+02
9.891608386326075561e+03,1.781220526352593367e+02
9.891608409218410088e+03,1.781204767470376282e+02
9.891608432110746435e+03,1.781189007533154722e+02
9.891608455003080962e+03,1.781173246543453956e+02
9.891608477895417309e+03,1.781157484498788790e+02
9.891608500787751836e+03,1.781141721401683355e+02
9.891608523680088183e+03,1.781125957249653311e+02
9.891608546572424530e+03,1.781110192043971097e+02
9.891608569464759057e+03,1.781094425785908584e+02
9.891608592357095404e+03,1.781078658472980862e+02
9.891608615249429931e+03,1.781062890107713770e+02
9.891608638141766278e+03,1.781047120687620122e+02
9.891608661034100805e+03,1.781031350215227178e+02
9.891608683926437152e+03,1.781015578688048038e+02
9.891608706818771680e+03,1.780999806108608539e+02
9.891608729711108026e+03,1.780984032474422634e+02
9.891608752603444373e+03,1.780968257786763331e+02
9.891608775495778900e+03,1.780952482046903924e+02
