Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.903683680555783212e+03,2.654893658494356767e+00
9.903683703452748887e+03,2.654893729118456669e+00
9.903683726349714561e+03,2.654893799734704185e+00
9.903683749246680236e+03,2.654893870343097984e+00
9.903683772143645911e+03,2.654893940943638064e+00
9.903683795040611585e+03,2.654894011536323539e+00
9.903683817937577260e+03,2.654894082121153964e+00
9.903683840834542934e+03,2.654894152698128007e+00
9.903683863731508609e+03,2.654894223267246112e+00
9.903683886628474283e+03,2.654894293828506946e+00
9.903683909525439958e+03,2.654894364381910066e+00
9.903683932422405633e+03,2.654894434927454583e+00
9.903683955319371307e+03,2.654894505465140497e+00
9.903683978216336982e+03,2.654894575994966033e+00
9.903684001113302656e+03,2.654894646516931633e+00
9.903684024010268331e+03,2.654894717031036855e+00
9.903684046907234006e+03,2.654894787537279477e+00
9.903684069804199680e+03,2.654894858035660832e+00
9.903684092701163536e+03,2.654894928526172926e+00
9.903684115598129210e+03,2.654894999008827305e+00
9.903684138495094885e+03,2.654895069483617309e+00
9.903684161392060560e+03,2.654895139950543381e+00
9.903684184289026234e+03,2.654895210409603301e+00
9.903684207185991909e+03,2.654895280860797069e+00
9.903684230082957583e+03,2.654895351304124240e+00
9.903684252979923258e+03,2.654895421739584815e+00
9.903684275876888933e+03,2.654895492167176130e+00
9.903684298773854607e+03,2.654895562586899960e+00
9.903684321670820282e+03,2.654895632998753641e+00
9.903684344567785956e+03,2.654895703402738061e+00
9.903684367464751631e+03,2.654895773798851444e+00
9.903684390361717305e+03,2.654895844187093790e+00
9.903684413258682980e+03,2.654895914567464210e+00
9.903684436155648655e+03,2.654895984939963149e+00
9.903684459052614329e+03,2.654896055304587499e+00
9.903684481949580004e+03,2.654896125661339035e+00
9.903684504846545678e+03,2.654896196010216425e+00
9.903684527743511353e+03,2.654896266351217893e+00
9.903684550640477028e+03,2.654896336684344771e+00
9.903684573537442702e+03,2.654896407009594395e+00
9.903684596434408377e+03,2.654896477326967652e+00
9.903684619331374051e+03,2.654896547636463211e+00
9.903684642228339726e+03,2.654896617938080627e+00
9.903684665125305401e+03,2.654896688231819013e+00
9.903684688022271075e+03,2.654896758517678368e+00
9.903684710919236750e+03,2.654896828795656916e+00
9.903684733816202424e+03,2.654896899065755544e+00
9.903684756713168099e+03,2.654896969327972034e+00
9.903684779610133774e+03,2.654897039582306828e+00
9.903684802507099448e+03,2.654897109828759039e+00
9.903684825404065123e+03,2.654897180067328222e+00
9.903684848301030797e+03,2.654897250298013045e+00
9.903684871197996472e+03,2.654897320520813508e+00
9.903684894094960327e+03,2.654897390735722951e+00
