Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.013184662055225272e+04,1.730829868736675436e+01
1.013184664132400576e+04,1.730654103470342164e+01
1.013184666209575880e+04,1.730478346230238884e+01
1.013184668286751184e+04,1.730302597016558508e+01
1.013184670363926489e+04,1.730126855829480093e+01
1.013184672441101793e+04,1.729951122669182340e+01
1.013184674518277097e+04,1.729775397535854964e+01
1.013184676595452402e+04,1.729599680429674891e+01
1.013184678672627706e+04,1.729423971350827927e+01
1.013184680749803010e+04,1.729248270299495616e+01
1.013184682826978315e+04,1.729072577275856304e+01
1.013184684904153619e+04,1.728896892280099351e+01
1.013184686981328923e+04,1.728721215312404169e+01
1.013184689058504227e+04,1.728545546372952302e+01
1.013184691135679532e+04,1.728369885461927780e+01
1.013184693212854836e+04,1.728194232579508594e+01
1.013184695290030140e+04,1.728018587725884458e+01
1.013184697367205445e+04,1.727842950901233721e+01
1.013184699444380749e+04,1.727667322105738990e+01
1.013184701521556235e+04,1.727491701324201756e+01
1.013184703598731539e+04,1.727316088587568998e+01
1.013184705675906844e+04,1.727140483880635458e+01
1.013184707753082148e+04,1.726964887203590848e+01
1.013184709830257452e+04,1.726789298556613517e+01
1.013184711907432757e+04,1.726613717939884296e+01
1.013184713984608061e+04,1.726438145353591480e+01
1.013184716061783365e+04,1.726262580797913060e+01
1.013184718138958669e+04,1.726087024273032355e+01
1.013184720216133974e+04,1.725911475779131266e+01
1.013184722293309278e+04,1.725735935316389913e+01
1.013184724370484582e+04,1.725560402884996236e+01
1.013184726447659887e+04,1.725384878485128937e+01
1.013184728524835191e+04,1.725209362116970979e+01
1.013184730602010495e+04,1.725033853780703907e+01
1.013184732679185799e+04,1.724858353476509265e+01
1.013184734756361104e+04,1.724682861204572148e+01
1.013184736833536408e+04,1.724507376965073036e+01
1.013184738910711712e+04,1.724331900758195246e+01
1.013184740987887017e+04,1.724156432584119614e+01
1.013184743065062321e+04,1.723980972443026261e+01
1.013184745142237625e+04,1.723805520335103836e+01
1.013184747219412930e+04,1.723630076260529620e+01
1.013184749296588234e+04,1.723454640219484801e+01
1.013184751373763538e+04,1.723279212212156963e+01
1.013184753450938842e+04,1.723103792238724097e+01
1.013184755528114147e+04,1.722928380299370588e+01
1.013184757605289451e+04,1.722752976394276203e+01
1.013184759682464755e+04,1.722577580523623553e+01
1.013184761759640060e+04,1.722402192687597733e+01
1.013184763836815364e+04,1.722226812886377800e+01
1.013184765913990850e+04,1.722051441104790115e+01
1.013184767991166154e+04,1.721876077373731562e+01
1.013184770068341459e+04,1.721700721678027080e+01
1.013184772145516763e+04,1.721525374017855015e+01
1.013184774222692067e+04,1.721350034393402950e+01
1.013184776299867372e+04,1.721174702804851009e+01
1.013184778377042676e+04,1.720999379252378247e+01
1.013184780454217980e+04,1.720824063736171183e+01
1.013184782531393284e+04,1.720648756256411005e+01
1.013184784608568589e+04,1.720473456813278545e+01
1.013184786685743893e+04,1.720298165406955349e+01
1.013184788762919197e+04,1.720122882037622958e+01
1.013184790840094502e+04,1.719947606705466470e+01
1.013184792917269806e+04,1.719772339410666717e+01
1.013184794994445110e+04,1.719597080153404534e+01
1.013184797071620414e+04,1.719421828933862528e+01
1.013184799148795719e+04,1.719246585752220824e+01
1.013184801225971023e+04,1.719071350608666293e+01
1.013184803303146327e+04,1.718896123503377638e+01
1.013184805380321632e+04,1.718720904436537467e+01
1.013184807457496936e+04,1.718545693408326613e+01
1.013184809534672240e+04,1.718370490418926622e+01
1.013184811611847545e+04,1.718195295468523298e+01
1.013184813689022849e+04,1.718020108557295345e+01
1.013184815766198153e+04,1.717844929685424304e+01
1.013184817843373457e+04,1.717669758853094564e+01
1.013184819920548762e+04,1.717494596060486600e+01
1.013184821997724066e+04,1.717319441307783379e+01
1.013184824074899370e+04,1.717144294595166087e+01
1.013184826152074675e+04,1.716969155922813073e+01
1.013184828229249979e+04,1.716794025290912984e+01
1.013184830306425465e+04,1.716618902684308878e+01
1.013184832383600769e+04,1.716443788133853232e+01
1.013184834460776074e+04,1.716268681624393722e+01
1.013184836537951378e+04,1.716093583156108693e+01
1.013184838615126682e+04,1.715918492729185374e+01
1.013184840692301987e+04,1.715743410343802466e+01
1.013184842769477291e+04,1.715568336000142935e+01
1.013184844846652595e+04,1.715393269698385126e+01
1.013184846923827899e+04,1.715218211438715556e+01
1.013184849001003204e+04,1.715043161221313639e+01
1.013184851078178508e+04,1.714868119046362693e+01
1.013184853155353812e+04,1.714693084914043553e+01
1.013184855232529117e+04,1.714518058824535274e+01
1.013184857309704421e+04,1.714343040778024019e+01
1.013184859386879725e+04,1.714168030774690621e+01
1.013184861464055030e+04,1.713993028814715558e+01
1.013184863541230334e+04,1.713818034898281795e+01
1.013184865618405638e+04,1.713643049025567322e+01
1.013184867695580942e+04,1.713468071196758657e+01
1.013184869772756247e+04,1.713293101412036989e+01
1.013184871849931551e+04,1.713118139671582441e+01
1.013184873927106855e+04,1.712943185975576910e+01
1.013184876004282160e+04,1.712768240324200164e+01
1.013184878081457464e+04,1.712593302717637300e+01
1.013184880158632768e+04,1.712418373156069862e+01
1.013184882235808072e+04,1.712243451639675840e+01
1.013184884312983377e+04,1.712068538168642462e+01
1.013184886390158681e+04,1.711893632743147720e+01
1.013184888467333985e+04,1.711718735363374222e+01
1.013184890544509290e+04,1.711543846029502447e+01
1.013184892621684594e+04,1.711368964741713938e+01
1.013184894698860080e+04,1.711194091484879465e+01
1.013184896776035384e+04,1.711019226289807094e+01
1.013184898853210689e+04,1.710844369141363686e+01
1.013184900930385993e+04,1.710669520039731140e+01
1.013184903007561297e+04,1.710494678985089934e+01
1.013184905084736602e+04,1.710319845977621611e+01
1.013184907161911906e+04,1.710145021017509848e+01
1.013184909239087210e+04,1.709970204104935831e+01
1.013184911316262514e+04,1.709795395240078619e+01
1.013184913393437819e+04,1.709620594423126505e+01
1.013184915470613123e+04,1.709445801654250019e+01
1.013184917547788427e+04,1.709271016933640297e+01
1.013184919624963732e+04,1.709096240261474975e+01
1.013184921702139036e+04,1.708921471637932754e+01
1.013184923779314340e+04,1.708746711063201928e+01
1.013184925856489645e+04,1.708571958537459778e+01
1.013184927933664949e+04,1.708397214060888913e+01
1.013184930010840253e+04,1.708222477633670167e+01
1.013184932088015557e+04,1.708047749255982595e+01
1.013184934165190862e+04,1.707873028928013071e+01
1.013184936242366166e+04,1.707698316649939940e+01
1.013184938319541470e+04,1.707523612421945103e+01
1.013184940396716775e+04,1.707348916244210102e+01
1.013184942473892079e+04,1.707174228116914350e+01
1.013184944551067383e+04,1.706999548040241876e+01
1.013184946628242687e+04,1.706824876014375292e+01
1.013184948705417992e+04,1.706650212039492231e+01
1.013184950782593296e+04,1.706475556115776726e+01
1.013184952859768600e+04,1.706300908243406766e+01
1.013184954936943905e+04,1.706126268422568515e+01
1.013184957014119209e+04,1.705951636653442094e+01
1.013184959091294513e+04,1.705777012936204784e+01
1.013184961168469999e+04,1.705602397255752578e+01
1.013184963245645304e+04,1.705427789642847003e+01
1.013184965322820608e+04,1.705253190082377301e+01
1.013184967399995912e+04,1.705078598574525728e+01
1.013184969477171217e+04,1.704904015119473826e+01
1.013184971554346521e+04,1.704729439717398876e+01
1.013184973631521825e+04,1.704554872368488816e+01
1.013184975708697129e+04,1.704380313072921282e+01
1.013184977785872434e+04,1.704205761830876753e+01
1.013184979863047738e+04,1.704031218642539258e+01
1.013184981940223042e+04,1.703856683508086078e+01
1.013184984017398347e+04,1.703682156427703021e+01
1.013184986094573651e+04,1.703507637401568786e+01
1.013184988171748955e+04,1.703333126429862787e+01
1.013184990248924260e+04,1.703158623512771896e+01
1.013184992326099564e+04,1.702984128650473039e+01
1.013184994403274868e+04,1.702809641843149180e+01
1.013184996480450172e+04,1.702635163090980797e+01
1.013184998557625477e+04,1.702460692394146591e+01
1.013185000634800781e+04,1.702286229752832725e+01
1.013185002711976085e+04,1.702111775167218255e+01
1.013185004789151390e+04,1.701937328637482949e+01
1.013185006866326694e+04,1.701762890163810127e+01
1.013185008943501998e+04,1.701588459746377069e+01
1.013185011020677302e+04,1.701414037385370648e+01
1.013185013097852607e+04,1.701239623080968499e+01
1.013185015175027911e+04,1.701065216833353233e+01
1.013185017252203215e+04,1.700890818642705327e+01
1.013185019329378520e+04,1.700716428509202771e+01
1.013185021406553824e+04,1.700542046433031729e+01
1.013185023483729128e+04,1.700367672414372322e+01
1.013185025560904614e+04,1.700193306438135110e+01
1.013185027638079919e+04,1.700018948535037211e+01
1.013185029715255223e+04,1.699844598689996999e+01
1.013185031792430527e+04,1.699670256903190690e+01
1.013185033869605832e+04,1.699495923174801248e+01
1.013185035946781136e+04,1.699321597505008796e+01
1.013185038023956440e+04,1.699147279893991325e+01
1.013185040101131744e+04,1.698972970341936417e+01
1.013185042178307049e+04,1.698798668849020999e+01
1.013185044255482353e+04,1.698624375415427323e+01
1.013185046332657657e+04,1.698450090041334803e+01
1.013185048409832962e+04,1.698275812726924627e+01
1.013185050487008266e+04,1.698101543472380470e+01
1.013185052564183570e+04,1.697927282277881389e+01
1.013185054641358875e+04,1.697753029143606440e+01
1.013185056718534179e+04,1.697578784069740365e+01
1.013185058795709483e+04,1.697404547056463642e+01
1.013185060872884787e+04,1.697230318103955682e+01
1.013185062950060092e+04,1.697056097212397319e+01
1.013185065027235396e+04,1.696881884381968320e+01
1.013185067104410700e+04,1.696707679612853070e+01
1.013185069181586005e+04,1.696533482905231693e+01
1.013185071258761309e+04,1.696359294259283246e+01
1.013185073335936613e+04,1.696185113675189626e+01
1.013185075413111917e+04,1.696010941153130247e+01
1.013185077490287222e+04,1.695836776693289139e+01
1.013185079567462526e+04,1.695662620295845713e+01
1.013185081644637830e+04,1.695488471960979382e+01
1.013185083721813135e+04,1.695314331688873111e+01
1.013185085798988439e+04,1.695140199479704535e+01
1.013185087876163743e+04,1.694966075333659106e+01
1.013185089953339229e+04,1.694791959235668699e+01
1.013185092030514534e+04,1.694617851216407800e+01
1.013185094107689838e+04,1.694443751260808639e+01
1.013185096184865142e+04,1.694269659369055603e+01
1.013185098262040447e+04,1.694095575541328813e+01
1.013185100339215751e+04,1.693921499777806261e+01
1.013185102416391055e+04,1.693747432078670911e+01
1.013185104493566359e+04,1.693573372444101111e+01
1.013185106570741664e+04,1.693399320874281244e+01
1.013185108647916968e+04,1.693225277369390724e+01
1.013185110725092272e+04,1.693051241929609674e+01
1.013185112802267577e+04,1.692877214555118925e+01
1.013185114879442881e+04,1.692703195246096826e+01
1.013185116956618185e+04,1.692529184002729892e+01
1.013185119033793490e+04,1.692355180825194338e+01
1.013185121110968794e+04,1.692181185713670288e+01
1.013185123188144098e+04,1.692007198668346390e+01
1.013185125265319402e+04,1.691833219689390688e+01
1.013185127342494707e+04,1.691659248776993252e+01
1.013185129419670011e+04,1.691485285931332427e+01
1.013185131496845315e+04,1.691311331152586206e+01
1.013185133574020620e+04,1.691137384440938973e+01
1.013185135651195924e+04,1.690963445796571207e+01
1.013185137728371228e+04,1.690789515219661254e+01
1.013185139805546532e+04,1.690615592710390658e+01
1.013185141882721837e+04,1.690441678268938830e+01
1.013185143959897141e+04,1.690267771895489091e+01
1.013185146037072445e+04,1.690093873590221207e+01
1.013185148114247750e+04,1.689919983353314592e+01
1.013185150191423054e+04,1.689746101184951144e+01
1.013185152268598358e+04,1.689572227085308143e+01
1.013185154345773844e+04,1.689398361039345886e+01
1.013185156422949149e+04,1.689224503077694095e+01
1.013185158500124453e+04,1.689050653185307027e+01
1.013185160577299757e+04,1.688876811362363739e+01
1.013185162654475062e+04,1.688702977609050393e+01
1.013185164731650366e+04,1.688529151925539296e+01
1.013185166808825670e+04,1.688355334312017320e+01
1.013185168886000974e+04,1.688181524768662811e+01
1.013185170963176279e+04,1.688007723295653406e+01
1.013185173040351583e+04,1.687833929893175977e+01
1.013185175117526887e+04,1.687660144561406739e+01
1.013185177194702192e+04,1.687486367300527945e+01
1.013185179271877496e+04,1.687312598110719364e+01
1.013185181349052800e+04,1.687138836992158275e+01
1.013185183426228105e+04,1.686965083945030131e+01
1.013185185503403409e+04,1.686791338969514342e+01
1.013185187580578713e+04,1.686617602065790678e+01
1.013185189657754017e+04,1.686443873234038904e+01
1.013185191734929322e+04,1.686270152474437367e+01
1.013185193812104626e+04,1.686096439787170809e+01
1.013185195889279930e+04,1.685922735172418641e+01
1.013185197966455235e+04,1.685749038630360985e+01
1.013185200043630539e+04,1.685575350161174768e+01
1.013185202120805843e+04,1.685401669765046151e+01
1.013185204197981147e+04,1.685227997442152414e+01
1.013185206275156452e+04,1.685054333192673326e+01
1.013185208352331756e+04,1.684880677016789363e+01
1.013185210429507060e+04,1.684707028914683491e+01
1.013185212506682365e+04,1.684533388886534055e+01
1.013185214583857669e+04,1.684359756932522600e+01
1.013185216661032973e+04,1.684186133052826762e+01
1.013185218738208278e+04,1.684012517247627017e+01
1.013185220815383764e+04,1.683838909501905690e+01
1.013185222892559068e+04,1.683665309846244540e+01
1.013185224969734372e+04,1.683491718265623405e+01
1.013185227046909677e+04,1.683318134760217788e+01
1.013185229124084981e+04,1.683144559330213852e+01
1.013185231201260285e+04,1.682970991975789588e+01
1.013185233278435589e+04,1.682797432697124762e+01
1.013185235355610894e+04,1.682623881494400209e+01
1.013185237432786198e+04,1.682450338367793208e+01
1.013185239509961502e+04,1.682276803317488501e+01
1.013185241587136807e+04,1.682103276343665144e+01
1.013185243664312111e+04,1.681929757446501839e+01
1.013185245741487415e+04,1.681756246626180840e+01
1.013185247818662720e+04,1.681582743882878361e+01
1.013185249895838024e+04,1.681409249216779500e+01
1.013185251973013328e+04,1.681235762628061536e+01
1.013185254050188632e+04,1.681062284116907080e+01
1.013185256127363937e+04,1.680888813683493410e+01
1.013185258204539241e+04,1.680715351327999940e+01
1.013185260281714545e+04,1.680541897050611411e+01
1.013185262358889850e+04,1.680368450851505102e+01
1.013185264436065154e+04,1.680195012730859006e+01
1.013185266513240458e+04,1.680021582688858217e+01
1.013185268590415762e+04,1.679848160725680373e+01
1.013185270667591067e+04,1.679674746841505595e+01
1.013185272744766371e+04,1.679501341036513651e+01
1.013185274821941675e+04,1.679327943310882176e+01
1.013185276899116980e+04,1.679154553664796978e+01
1.013185278976292284e+04,1.678981172098435692e+01
1.013185281053467588e+04,1.678807798611977375e+01
1.013185283130642893e+04,1.678634433205602150e+01
1.013185285207818379e+04,1.678461075864309748e+01
1.013185287284993683e+04,1.678287726618640718e+01
1.013185289362168987e+04,1.678114385453596924e+01
1.013185291439344292e+04,1.677941052369357067e+01
1.013185293516519596e+04,1.677767727366099137e+01
1.013185295593694900e+04,1.677594410444006456e+01
1.013185297670870204e+04,1.677421101603258080e+01
1.013185299748045509e+04,1.677247800844033421e+01
1.013185301825220813e+04,1.677074508166511890e+01
1.013185303902396117e+04,1.676901223570871835e+01
1.013185305979571422e+04,1.676727947057298707e+01
1.013185308056746726e+04,1.676554678625968364e+01
1.013185310133922030e+04,1.676381418277061641e+01
1.013185312211097335e+04,1.676208166010759015e+01
1.013185314288272639e+04,1.676034921827237056e+01
1.013185316365447943e+04,1.675861685726680861e+01
1.013185318442623247e+04,1.675688457709267354e+01
1.013185320519798552e+04,1.675515237775178434e+01
1.013185322596973856e+04,1.675342025924591383e+01
1.013185324674149160e+04,1.675168822157685256e+01
1.013185326751324465e+04,1.674995626474645505e+01
1.013185328828499769e+04,1.674822438875646213e+01
1.013185330905675073e+04,1.674649259360871767e+01
1.013185332982850377e+04,1.674476087930499446e+01
1.013185335060025682e+04,1.674302924584706531e+01
1.013185337137200986e+04,1.674129769323677763e+01
1.013185339214376290e+04,1.673956622147592199e+01
1.013185341291551595e+04,1.673783483056625698e+01
1.013185343368726899e+04,1.673610352050966199e+01
1.013185345445902203e+04,1.673437229130782100e+01
1.013185347523077508e+04,1.673264114296263472e+01
1.013185349600252994e+04,1.673091007532425678e+01
1.013185351677428298e+04,1.672917908869769121e+01
1.013185353754603602e+04,1.672744818293310232e+01
1.013185355831778907e+04,1.672571735803234816e+01
1.013185357908954211e+04,1.672398661399719444e+01
1.013185359986129515e+04,1.672225595082943528e+01
1.013185362063304819e+04,1.672052536853087190e+01
1.013185364140480124e+04,1.671879486710328422e+01
1.013185366217655428e+04,1.671706444654851964e+01
1.013185368294830732e+04,1.671533410686833321e+01
1.013185370372006037e+04,1.671360384806451549e+01
1.013185372449181341e+04,1.671187367013891745e+01
1.013185374526356645e+04,1.671014357309326570e+01
1.013185376603531950e+04,1.670841355692940411e+01
1.013185378680707254e+04,1.670668362164912324e+01
1.013185380757882558e+04,1.670495376725418524e+01
1.013185382835057862e+04,1.670322399374643751e+01
1.013185384912233167e+04,1.670149430112765643e+01
1.013185386989408471e+04,1.669976468939963610e+01
1.013185389066583775e+04,1.669803515856416354e+01
1.013185391143759080e+04,1.669630570862302932e+01
1.013185393220934384e+04,1.669457633957805598e+01
1.013185395298109688e+04,1.669284705143103764e+01
1.013185397375284992e+04,1.669111784418376132e+01
1.013185399452460297e+04,1.668938871783801758e+01
1.013185401529635601e+04,1.668765967239557568e+01
1.013185403606810905e+04,1.668593070785829013e+01
1.013185405683986210e+04,1.668420182422794085e+01
1.013185407761161514e+04,1.668247302150629707e+01
1.013185409838336818e+04,1.668074429969517780e+01
1.013185411915512123e+04,1.667901565879633807e+01
1.013185413992687609e+04,1.667728709866025838e+01
1.013185416069862913e+04,1.667555861959145957e+01
1.013185418147038217e+04,1.667383022144035465e+01
1.013185420224213522e+04,1.667210190420871996e+01
1.013185422301388826e+04,1.667037366789839581e+01
1.013185424378564130e+04,1.666864551251115856e+01
1.013185426455739434e+04,1.666691743804878811e+01
1.013185428532914739e+04,1.666518944451309281e+01
1.013185430610090043e+04,1.666346153190583834e+01
1.013185432687265347e+04,1.666173370022886147e+01
1.013185434764440652e+04,1.666000594948394564e+01
1.013185436841615956e+04,1.665827827967288144e+01
1.013185438918791260e+04,1.665655069079743811e+01
1.013185440995966565e+04,1.665482318285945240e+01
1.013185443073141869e+04,1.665309575586069357e+01
1.013185445150317173e+04,1.665136840980297706e+01
1.013185447227492477e+04,1.664964114468804368e+01
1.013185449304667782e+04,1.664791396051774441e+01
1.013185451381843086e+04,1.664618685729386272e+01
1.013185453459018390e+04,1.664445983501817139e+01
1.013185455536193695e+04,1.664273289369248943e+01
1.013185457613368999e+04,1.664100603331856476e+01
1.013185459690544303e+04,1.663927925389824836e+01
1.013185461767719607e+04,1.663755255543329525e+01
1.013185463844894912e+04,1.663582593792552444e+01
1.013185465922070216e+04,1.663409940137671228e+01
1.013185467999245520e+04,1.663237294578863867e+01
1.013185470076420825e+04,1.663064657116312617e+01
1.013185472153596129e+04,1.662892027750196888e+01
1.013185474230771433e+04,1.662719406480690409e+01
1.013185476307946738e+04,1.662546793307980053e+01
1.013185478385122042e+04,1.662374188232241323e+01
1.013185480462297528e+04,1.662201591238540033e+01
