Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.014093855324061587e+04,2.655022917972351681e+00
1.014093857208740883e+04,2.655022961578286544e+00
1.014093859093419996e+04,2.655023005178102746e+00
1.014093860978099292e+04,2.655023048771809169e+00
1.014093862862778406e+04,2.655023092359396486e+00
1.014093864747457701e+04,2.655023135940872692e+00
1.014093866632136815e+04,2.655023179516230236e+00
1.014093868516816110e+04,2.655023223085475781e+00
1.014093870401495224e+04,2.655023266648601776e+00
1.014093872286174519e+04,2.655023310205615772e+00
1.014093874170853633e+04,2.655023353756509330e+00
1.014093876055532928e+04,2.655023397301290444e+00
1.014093877940212042e+04,2.655023440839951121e+00
1.014093879824891337e+04,2.655023484372498022e+00
1.014093881709570451e+04,2.655023527898923597e+00
1.014093883594249746e+04,2.655023571419236283e+00
1.014093885478928860e+04,2.655023614933426312e+00
1.014093887363608155e+04,2.655023658441503009e+00
1.014093889248287269e+04,2.655023701943456604e+00
1.014093891132966564e+04,2.655023745439295979e+00
1.014093893017645678e+04,2.655023788929011808e+00
1.014093894902324973e+04,2.655023832412612972e+00
1.014093896787004269e+04,2.655023875890094587e+00
1.014093898671683382e+04,2.655023919361452212e+00
1.014093900556362678e+04,2.655023962826693396e+00
1.014093902441041791e+04,2.655024006285811033e+00
1.014093904325721087e+04,2.655024049738812231e+00
1.014093906210400201e+04,2.655024093185687661e+00
1.014093908095079496e+04,2.655024136626446651e+00
1.014093909979758610e+04,2.655024180061080319e+00
1.014093911864437905e+04,2.655024223489596213e+00
1.014093913749117019e+04,2.655024266911985897e+00
1.014093915633796314e+04,2.655024310328258252e+00
1.014093917518475428e+04,2.655024353738403065e+00
1.014093919403154723e+04,2.655024397142430104e+00
1.014093921287833837e+04,2.655024440540329600e+00
1.014093923172513132e+04,2.655024483932110435e+00
1.014093925057192246e+04,2.655024527317763283e+00
1.014093926941871541e+04,2.655024570697296582e+00
1.014093928826550655e+04,2.655024614070701894e+00
1.014093930711229950e+04,2.655024657437987212e+00
1.014093932595909064e+04,2.655024700799142767e+00
1.014093934480588359e+04,2.655024744154179217e+00
1.014093936365267473e+04,2.655024787503085459e+00
1.014093938249946768e+04,2.655024830845870376e+00
1.014093940134626064e+04,2.655024874182529970e+00
1.014093942019305177e+04,2.655024917513059357e+00
1.014093943903984473e+04,2.655024960837466974e+00
1.014093945788663586e+04,2.655025004155743940e+00
1.014093947673342882e+04,2.655025047467898247e+00
1.014093949558021995e+04,2.655025090773921903e+00
1.014093951442701291e+04,2.655025134073822013e+00
1.014093953327380405e+04,2.655025177367590583e+00
1.014093955212059700e+04,2.655025220655235607e+00
1.014093957096738814e+04,2.655025263936748203e+00
1.014093958981418109e+04,2.655025307212136809e+00
1.014093960866097223e+04,2.655025350481392987e+00
1.014093962750776518e+04,2.655025393744524287e+00
1.014093964635455632e+04,2.655025437001522270e+00
1.014093966520134927e+04,2.655025480252395376e+00
1.014093968404814041e+04,2.655025523497134277e+00
1.014093970289493336e+04,2.655025566735747411e+00
1.014093972174172450e+04,2.655025609968226785e+00
1.014093974058851745e+04,2.655025653194579505e+00
1.014093975943530859e+04,2.655025696414797576e+00
1.014093977828210154e+04,2.655025739628888548e+00
1.014093979712889450e+04,2.655025782836848425e+00
1.014093981597568563e+04,2.655025826038673209e+00
1.014093983482247859e+04,2.655025869234370006e+00
1.014093985366926972e+04,2.655025912423930379e+00
1.014093987251606268e+04,2.655025955607363208e+00
1.014093989136285381e+04,2.655025998784658725e+00
1.014093991020964677e+04,2.655026041955825811e+00
1.014093992905643790e+04,2.655026085120856028e+00
1.014093994790323086e+04,2.655026128279756925e+00
1.014093996675002199e+04,2.655026171432520066e+00
1.014093998559681495e+04,2.655026214579153443e+00
1.014094000444360609e+04,2.655026257719648175e+00
1.014094002329039904e+04,2.655026300854013144e+00
1.014094004213719018e+04,2.655026343982239023e+00
1.014094006098398313e+04,2.655026387104334251e+00
1.014094007983077427e+04,2.655026430220290390e+00
1.014094009867756722e+04,2.655026473330114989e+00
1.014094011752435836e+04,2.655026516433800055e+00
1.014094013637115131e+04,2.655026559531352248e+00
1.014094015521794245e+04,2.655026602622764909e+00
1.014094017406473540e+04,2.655026645708045585e+00
1.014094019291152654e+04,2.655026688787184508e+00
1.014094021175831949e+04,2.655026731860190559e+00
1.014094023060511245e+04,2.655026774927059741e+00
1.014094024945190358e+04,2.655026817987786725e+00
1.014094026829869654e+04,2.655026861042380837e+00
1.014094028714548767e+04,2.655026904090832307e+00
1.014094030599228063e+04,2.655026947133149129e+00
1.014094032483907176e+04,2.655026990169324197e+00
1.014094034368586472e+04,2.655027033199363728e+00
1.014094036253265585e+04,2.655027076223260174e+00
1.014094038137944881e+04,2.655027119241021083e+00
1.014094040022623994e+04,2.655027162252638462e+00
1.014094041907303290e+04,2.655027205258119416e+00
1.014094043791982403e+04,2.655027248257456840e+00
1.014094045676661699e+04,2.655027291250657395e+00
1.014094047561340813e+04,2.655027334237713532e+00
1.014094049446020108e+04,2.655027377218632800e+00
1.014094051330699222e+04,2.655027420193406318e+00
1.014094053215378517e+04,2.655027463162042523e+00
1.014094055100057631e+04,2.655027506124532977e+00
1.014094056984736926e+04,2.655027549080884786e+00
1.014094058869416040e+04,2.655027592031091288e+00
1.014094060754095335e+04,2.655027634975158257e+00
1.014094062638774631e+04,2.655027677913083473e+00
1.014094064523453744e+04,2.655027720844860273e+00
1.014094066408133040e+04,2.655027763770498872e+00
1.014094068292812153e+04,2.655027806689989056e+00
