Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.062594821759266779e+04,2.740739261841172780e+00
1.062594823627046208e+04,2.740739277709749011e+00
1.062594825494825454e+04,2.740739293576640367e+00
1.062594827362604883e+04,2.740739309441850402e+00
1.062594829230384312e+04,2.740739325305376006e+00
1.062594831098163559e+04,2.740739341167217624e+00
1.062594832965942987e+04,2.740739357027377032e+00
1.062594834833722416e+04,2.740739372885852898e+00
1.062594836701501663e+04,2.740739388742643445e+00
1.062594838569281092e+04,2.740739404597752671e+00
1.062594840437060520e+04,2.740739420451177910e+00
1.062594842304839767e+04,2.740739436302917831e+00
1.062594844172619196e+04,2.740739452152975986e+00
1.062594846040398625e+04,2.740739468001351042e+00
1.062594847908178053e+04,2.740739483848041225e+00
1.062594849775957300e+04,2.740739499693046977e+00
1.062594851643736729e+04,2.740739515536370074e+00
1.062594853511516158e+04,2.740739531378009186e+00
1.062594855379295404e+04,2.740739547217962979e+00
1.062594857247074833e+04,2.740739563056235006e+00
1.062594859114854262e+04,2.740739578892822603e+00
1.062594860982633509e+04,2.740739594727724437e+00
1.062594862850412937e+04,2.740739610560944062e+00
1.062594864718192366e+04,2.740739626392479256e+00
1.062594866585971613e+04,2.740739642222329575e+00
1.062594868453751042e+04,2.740739658050497241e+00
1.062594870321530470e+04,2.740739673876980032e+00
1.062594872189309717e+04,2.740739689701777504e+00
1.062594874057089146e+04,2.740739705524892322e+00
1.062594875924868575e+04,2.740739721346322710e+00
1.062594877792647821e+04,2.740739737166067336e+00
1.062594879660427250e+04,2.740739752984128863e+00
1.062594881528206679e+04,2.740739768800506404e+00
1.062594883395985926e+04,2.740739784615197738e+00
1.062594885263765354e+04,2.740739800428205974e+00
1.062594887131544783e+04,2.740739816239530224e+00
1.062594888999324030e+04,2.740739832049168268e+00
1.062594890867103459e+04,2.740739847857122768e+00
1.062594892734882887e+04,2.740739863663393283e+00
1.062594894602662316e+04,2.740739879467978923e+00
1.062594896470441563e+04,2.740739895270878357e+00
1.062594898338220992e+04,2.740739911072094248e+00
1.062594900206000420e+04,2.740739926871626153e+00
1.062594902073779667e+04,2.740739942669471407e+00
1.062594903941559096e+04,2.740739958465633119e+00
1.062594905809338525e+04,2.740739974260109513e+00
1.062594907677117772e+04,2.740739990052900588e+00
1.062594909544897200e+04,2.740740005844007676e+00
1.062594911412676629e+04,2.740740021633429890e+00
1.062594913280455876e+04,2.740740037421165010e+00
1.062594915148235305e+04,2.740740053207217031e+00
1.062594917016014733e+04,2.740740068991583733e+00
