Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.905196590484121771e+03,7.587544493356328985e+02
9.905196611813800700e+03,7.587789877943115471e+02
9.905196633143479630e+03,7.588035236646803696e+02
9.905196654473160379e+03,7.588280569486385048e+02
9.905196675802839309e+03,7.588525876418083271e+02
9.905196697132518239e+03,7.588771157460893164e+02
9.905196718462197168e+03,7.589016412612884324e+02
9.905196739791876098e+03,7.589261641872126347e+02
9.905196761121556847e+03,7.589506845257600389e+02
9.905196782451235777e+03,7.589752022725557481e+02
9.905196803780914706e+03,7.589997174294975366e+02
9.905196825110593636e+03,7.590242299963929327e+02
9.905196846440272566e+03,7.590487399730490097e+02
9.905196867769951496e+03,7.590732473592729548e+02
9.905196889099632244e+03,7.590977521569611781e+02
9.905196910429311174e+03,7.591222543617420797e+02
9.905196931758990104e+03,7.591467539755119560e+02
9.905196953088669034e+03,7.591712509980787900e+02
9.905196974418347963e+03,7.591957454292493139e+02
9.905196995748028712e+03,7.592202372709195970e+02
9.905197017077707642e+03,7.592447265187194034e+02
9.905197038407386572e+03,7.592692131745451434e+02
9.905197059737065501e+03,7.592936972382038903e+02
9.905197081066744431e+03,7.593181787095031723e+02
9.905197102396425180e+03,7.593426575903374669e+02
9.905197123726104110e+03,7.593671338763394942e+02
9.905197145055783039e+03,7.593916075694043002e+02
9.905197166385461969e+03,7.594160786693390719e+02
9.905197187715140899e+03,7.594405471759512238e+02
9.905197209044819829e+03,7.594650130890487389e+02
9.905197230374500577e+03,7.594894764105247305e+02
9.905197251704179507e+03,7.595139371360145333e+02
9.905197273033858437e+03,7.595383952674117154e+02
9.905197294363537367e+03,7.595628508045242597e+02
9.905197315693216296e+03,7.595873037471594671e+02
9.905197337022897045e+03,7.596117540972101096e+02
9.905197358352575975e+03,7.596362018503133413e+02
9.905197379682254905e+03,7.596606470083622753e+02
9.905197401011933835e+03,7.596850895711645535e+02
9.905197422341612764e+03,7.597095295385277041e+02
9.905197443671291694e+03,7.597339669102594826e+02
9.905197465000972443e+03,7.597584016882515243e+02
9.905197486330651373e+03,7.597828338681434843e+02
9.905197507660330302e+03,7.598072634518276800e+02
9.905197528990009232e+03,7.598316904391112985e+02
9.905197550319688162e+03,7.598561148298026637e+02
9.905197571649368911e+03,7.598805366257919331e+02
9.905197592979047840e+03,7.599049558227214902e+02
9.905197614308726770e+03,7.599293724224820608e+02
9.905197635638405700e+03,7.599537864248816277e+02
9.905197656968084630e+03,7.599781978297280602e+02
9.905197678297763559e+03,7.600026066368292277e+02
9.905197699627444308e+03,7.600270128480742642e+02
9.905197720957123238e+03,7.600514164591086228e+02
9.905197742286802168e+03,7.600758174718217788e+02
9.905197763616481097e+03,7.601002158860217151e+02
9.905197784946160027e+03,7.601246117015160735e+02
9.905197806275840776e+03,7.601490049201936472e+02
9.905197827605519706e+03,7.601733955377017082e+02
9.905197848935198635e+03,7.601977835559287087e+02
9.905197870264877565e+03,7.602221689746826314e+02
9.905197891594556495e+03,7.602465517937716868e+02
9.905197912924235425e+03,7.602709320130043125e+02
9.905197934253916173e+03,7.602953096342672552e+02
9.905197955583595103e+03,7.603196846532108566e+02
9.905197976913274033e+03,7.603440570717224318e+02
9.905197998242952963e+03,7.603684268896103049e+02
9.905198019572631893e+03,7.603927941066825724e+02
9.905198040902312641e+03,7.604171587248250717e+02
9.905198062231991571e+03,7.604415207396908727e+02
9.905198083561670501e+03,7.604658801531659265e+02
9.905198104891349431e+03,7.604902369650587843e+02
9.905198126221028360e+03,7.605145911751774292e+02
9.905198147550709109e+03,7.605389427854073574e+02
9.905198168880388039e+03,7.605632917914032305e+02
9.905198190210066969e+03,7.605876381950503173e+02
9.905198211539745898e+03,7.606119819961570556e+02
9.905198232869424828e+03,7.606363231945319967e+02
9.905198254199103758e+03,7.606606617899835783e+02
9.905198275528784507e+03,7.606849977843953639e+02
9.905198296858463436e+03,7.607093311734255394e+02
9.905198318188142366e+03,7.607336619589577822e+02
9.905198339517821296e+03,7.607579901408008709e+02
9.905198360847500226e+03,7.607823157187633569e+02
9.905198382177180974e+03,7.608066386947277806e+02
9.905198403506859904e+03,7.608309590643547153e+02
9.905198424836538834e+03,7.608552768295267015e+02
9.905198446166217764e+03,7.608795919900525178e+02
9.905198467495896693e+03,7.609039045457410566e+02
9.905198488825575623e+03,7.609282144964007557e+02
9.905198510155256372e+03,7.609525218439133596e+02
9.905198531484935302e+03,7.609768265839417154e+02
9.905198552814614231e+03,7.610011287183674540e+02
9.905198574144293161e+03,7.610254282469996951e+02
9.905198595473972091e+03,7.610497251696471039e+02
9.905198616803652840e+03,7.610740194881900607e+02
9.905198638133331769e+03,7.610983111982939135e+02
9.905198659463010699e+03,7.611226003018396113e+02
9.905198680792689629e+03,7.611468867986357054e+02
9.905198702122368559e+03,7.611711706884914292e+02
9.905198723452047489e+03,7.611954519712155616e+02
9.905198744781728237e+03,7.612197306486875732e+02
9.905198766111407167e+03,7.612440067165753135e+02
9.905198787441086097e+03,7.612682801767582532e+02
9.905198808770765027e+03,7.612925510290456259e+02
9.905198830100443956e+03,7.613168192732465513e+02
9.905198851430124705e+03,7.613410849112389087e+02
9.905198872759803635e+03,7.613653479386936169e+02
9.905198894089482565e+03,7.613896083574887825e+02
9.905198915419161494e+03,7.614138661674337527e+02
9.905198936748840424e+03,7.614381213683377609e+02
9.905198958078521173e+03,7.614623739620778906e+02
9.905198979408200103e+03,7.614866239443267659e+02
9.905199000737879032e+03,7.615108713169623798e+02
9.905199022067557962e+03,7.615351160797933971e+02
9.905199043397236892e+03,7.615593582326293927e+02
9.905199064726915822e+03,7.615835977752793724e+02
9.905199086056596570e+03,7.616078347096199650e+02
9.905199107386275500e+03,7.616320690313260684e+02
9.905199128715954430e+03,7.616563007422743112e+02
9.905199150045633360e+03,7.616805298422739270e+02
9.905199171375312289e+03,7.617047563311342628e+02
9.905199192704993038e+03,7.617289802107304695e+02
9.905199214034671968e+03,7.617532014767405144e+02
9.905199235364350898e+03,7.617774201310393209e+02
9.905199256694029827e+03,7.618016361734366910e+02
9.905199278023708757e+03,7.618258496037420855e+02
9.905199299353387687e+03,7.618500604217647378e+02
9.905199320683068436e+03,7.618742686293786619e+02
9.905199342012747366e+03,7.618984742222645536e+02
9.905199363342426295e+03,7.619226772022964269e+02
9.905199384672105225e+03,7.619468775692838562e+02
9.905199406001784155e+03,7.619710753230363025e+02
9.905199427331464904e+03,7.619952704654266427e+02
9.905199448661143833e+03,7.620194629921381875e+02
9.905199469990822763e+03,7.620436529050438139e+02
9.905199491320501693e+03,7.620678402039528692e+02
9.905199512650180623e+03,7.620920248886756099e+02
9.905199533979859552e+03,7.621162069590213832e+02
9.905199555309540301e+03,7.621403864168619293e+02
9.905199576639219231e+03,7.621645632578829463e+02
9.905199597968898161e+03,7.621887374839562881e+02
9.905199619298577090e+03,7.622129090948918702e+02
9.905199640628256020e+03,7.622370780904996082e+02
9.905199661957936769e+03,7.622612444726497642e+02
9.905199683287615699e+03,7.622854082370307651e+02
9.905199704617294628e+03,7.623095693855133277e+02
9.905199725946973558e+03,7.623337279179072539e+02
9.905199747276652488e+03,7.623578838340226866e+02
9.905199768606331418e+03,7.623820371336694279e+02
9.905199789936012166e+03,7.624061878187169441e+02
9.905199811265691096e+03,7.624303358848560492e+02
9.905199832595370026e+03,7.624544813339563234e+02
9.905199853925048956e+03,7.624786241658281369e+02
9.905199875254727885e+03,7.625027643802812918e+02
9.905199896584408634e+03,7.625269019791841174e+02
9.905199917914087564e+03,7.625510369582298154e+02
9.905199939243766494e+03,7.625751693192871699e+02
9.905199960573445424e+03,7.625992990621664376e+02
9.905199981903124353e+03,7.626234261866771931e+02
9.905200003232805102e+03,7.626475506946874248e+02
9.905200024562484032e+03,7.626716725818926079e+02
9.905200045892162962e+03,7.626957918501600489e+02
9.905200067221841891e+03,7.627199084993002316e+02
9.905200088551520821e+03,7.627440225291232991e+02
9.905200109881199751e+03,7.627681339394395081e+02
9.905200131210880500e+03,7.627922427321152554e+02
9.905200152540559429e+03,7.628163489028485174e+02
9.905200173870238359e+03,7.628404524535059181e+02
9.905200195199917289e+03,7.628645533838978281e+02
9.905200216529596219e+03,7.628886516938346176e+02
9.905200237859276967e+03,7.629127473851815466e+02
9.905200259188955897e+03,7.629368404536388653e+02
9.905200280518634827e+03,7.629609309010724019e+02
9.905200301848313757e+03,7.629850187272925268e+02
9.905200323177992686e+03,7.630091039321098378e+02
9.905200344507671616e+03,7.630331865153343642e+02
9.905200365837352365e+03,7.630572664788303427e+02
9.905200387167031295e+03,7.630813438183015478e+02
9.905200408496710224e+03,7.631054185356117614e+02
9.905200429826389154e+03,7.631294906305715813e+02
9.905200451156068084e+03,7.631535601029918325e+02
9.905200472485748833e+03,7.631776269547353877e+02
9.905200493815427762e+03,7.632016911815079538e+02
9.905200515145106692e+03,7.632257527851726309e+02
9.905200536474785622e+03,7.632498117655403576e+02
9.905200557804464552e+03,7.632738681224215043e+02
9.905200579134143481e+03,7.632979218556273509e+02
9.905200600463824230e+03,7.633219729670189508e+02
9.905200621793503160e+03,7.633460214523053082e+02
9.905200643123182090e+03,7.633700673133484997e+02
9.905200664452861020e+03,7.633941105499590094e+02
9.905200685782539949e+03,7.634181511619476623e+02
9.905200707112220698e+03,7.634421891511755121e+02
9.905200728441899628e+03,7.634662245133531542e+02
9.905200749771578558e+03,7.634902572503417559e+02
9.905200771101257487e+03,7.635142873619520287e+02
9.905200792430936417e+03,7.635383148479951387e+02
9.905200813760617166e+03,7.635623397103306615e+02
9.905200835090296096e+03,7.635863619446719213e+02
9.905200856419975025e+03,7.636103815528787209e+02
9.905200877749653955e+03,7.636343985347622265e+02
9.905200899079332885e+03,7.636584128901333770e+02
9.905200920409011815e+03,7.636824246188033385e+02
9.905200941738692563e+03,7.637064337226302086e+02
9.905200963068371493e+03,7.637304401973307222e+02
9.905200984398050423e+03,7.637544440447632041e+02
9.905201005727729353e+03,7.637784452647388207e+02
9.905201027057408282e+03,7.638024438570686243e+02
9.905201048387089031e+03,7.638264398236104853e+02
9.905201069716767961e+03,7.638504331600823889e+02
9.905201091046446891e+03,7.638744238683422054e+02
9.905201112376125820e+03,7.638984119482012147e+02
9.905201133705804750e+03,7.639223973994706967e+02
9.905201155035483680e+03,7.639463802219617037e+02
9.905201176365164429e+03,7.639703604175308556e+02
9.905201197694843358e+03,7.639943379818989797e+02
9.905201219024522288e+03,7.640183129169229233e+02
9.905201240354201218e+03,7.640422852224139660e+02
9.905201261683880148e+03,7.640662548981832742e+02
9.905201283013560897e+03,7.640902219460863307e+02
9.905201304343239826e+03,7.641141863618464640e+02
9.905201325672918756e+03,7.641381481473193844e+02
9.905201347002597686e+03,7.641621073023165991e+02
9.905201368332276616e+03,7.641860638266492742e+02
9.905201389661955545e+03,7.642100177201292581e+02
9.905201410991636294e+03,7.642339689846104420e+02
9.905201432321315224e+03,7.642579176158189966e+02
9.905201453650994154e+03,7.642818636156094954e+02
9.905201474980673083e+03,7.643058069837933317e+02
9.905201496310352013e+03,7.643297477201823540e+02
9.905201517640032762e+03,7.643536858266290892e+02
9.905201538969711692e+03,7.643776212988627776e+02
9.905201560299390621e+03,7.644015541387365147e+02
9.905201581629069551e+03,7.644254843460619213e+02
9.905201602958748481e+03,7.644494119206507321e+02
9.905201624288427411e+03,7.644733368623144543e+02
9.905201645618108159e+03,7.644972591729052738e+02
9.905201666947787089e+03,7.645211788481547046e+02
9.905201688277466019e+03,7.645450958899141369e+02
9.905201709607144949e+03,7.645690102979962148e+02
9.905201730936823878e+03,7.645929220722123318e+02
9.905201752266504627e+03,7.646168312144133097e+02
9.905201773596183557e+03,7.646407377203332771e+02
9.905201794925862487e+03,7.646646415918227149e+02
9.905201816255541416e+03,7.646885428286939259e+02
9.905201837585220346e+03,7.647124414307589859e+02
9.905201858914901095e+03,7.647363373998672387e+02
9.905201880244580025e+03,7.647602307317552004e+02
9.905201901574258954e+03,7.647841214282726696e+02
9.905201922903937884e+03,7.648080094892318357e+02
9.905201944233616814e+03,7.648318949144446606e+02
9.905201965563295744e+03,7.648557777037232199e+02
9.905201986892976493e+03,7.648796578589161754e+02
9.905202008222655422e+03,7.649035353757623170e+02
9.905202029552334352e+03,7.649274102561106474e+02
9.905202050882013282e+03,7.649512824997730149e+02
9.905202072211692212e+03,7.649751521065619499e+02
9.905202093541372960e+03,7.649990190783245225e+02
9.905202114871051890e+03,7.650228834108025922e+02
9.905202136200730820e+03,7.650467451058437973e+02
9.905202157530409750e+03,7.650706041632602137e+02
9.905202178860088679e+03,7.650944605828642580e+02
9.905202200189767609e+03,7.651183143644682332e+02
9.905202221519448358e+03,7.651421655099180725e+02
9.905202242849127288e+03,7.651660140149584777e+02
9.905202264178806217e+03,7.651898598814357229e+02
9.905202285508485147e+03,7.652137031091624522e+02
9.905202306838164077e+03,7.652375436979505139e+02
9.905202328167844826e+03,7.652613816496456138e+02
9.905202349497523755e+03,7.652852169599943863e+02
9.905202370827202685e+03,7.653090496308419688e+02
9.905202392156881615e+03,7.653328796620011190e+02
9.905202413486560545e+03,7.653567070532842536e+02
9.905202434816239474e+03,7.653805318045039030e+02
9.905202456145920223e+03,7.654043539175039541e+02
9.905202477475599153e+03,7.654281733880339971e+02
9.905202498805278083e+03,7.654519902179382598e+02
9.905202520134957012e+03,7.654758044070295000e+02
9.905202541464635942e+03,7.654996159551200208e+02
9.905202562794316691e+03,7.655234248640530268e+02
9.905202584123995621e+03,7.655472311295802683e+02
9.905202605453674551e+03,7.655710347535450637e+02
9.905202626783353480e+03,7.655948357357599434e+02
9.905202648113032410e+03,7.656186340760375515e+02
9.905202669442713159e+03,7.656424297762201832e+02
9.905202690772392089e+03,7.656662228320619761e+02
9.905202712102071018e+03,7.656900132454046570e+02
9.905202733431749948e+03,7.657138010160616659e+02
9.905202754761428878e+03,7.657375861438456468e+02
9.905202776091107808e+03,7.657613686285691301e+02
9.905202797420788556e+03,7.657851484720732742e+02
9.905202818750467486e+03,7.658089256701148315e+02
9.905202840080146416e+03,7.658327002245347330e+02
9.905202861409825346e+03,7.658564721351460776e+02
9.905202882739504275e+03,7.658802414017617366e+02
9.905202904069185024e+03,7.659040080262213905e+02
9.905202925398863954e+03,7.659277720042847477e+02
9.905202946728542884e+03,7.659515333377911475e+02
9.905202968058221813e+03,7.659752920265539160e+02
9.905202989387900743e+03,7.659990480703863795e+02
9.905203010717579673e+03,7.660228014691012959e+02
9.905203032047260422e+03,7.660465522245372085e+02
9.905203053376939351e+03,7.660703003324564406e+02
9.905203074706618281e+03,7.660940457946974220e+02
9.905203096036297211e+03,7.661177886110737063e+02
9.905203117365976141e+03,7.661415287813982786e+02
9.905203138695656889e+03,7.661652663075084320e+02
9.905203160025335819e+03,7.661890011851689906e+02
9.905203181355014749e+03,7.662127334162175885e+02
9.905203202684693679e+03,7.662364630004675519e+02
9.905203224014372609e+03,7.662601899377317523e+02
9.905203245344051538e+03,7.662839142278240843e+02
9.905203266673732287e+03,7.663076358725803630e+02
9.905203288003411217e+03,7.663313548677682547e+02
9.905203309333090147e+03,7.663550712152240294e+02
9.905203330662769076e+03,7.663787849147612405e+02
9.905203351992448006e+03,7.664024959661932144e+02
9.905203373322128755e+03,7.664262043713551975e+02
9.905203394651807685e+03,7.664499101260166753e+02
9.905203415981486614e+03,7.664736132320135766e+02
9.905203437311165544e+03,7.664973136891588865e+02
9.905203458640844474e+03,7.665210114972664996e+02
9.905203479970523404e+03,7.665447066561499696e+02
9.905203501300204152e+03,7.665683991676429514e+02
9.905203522629883082e+03,7.665920890275182273e+02
9.905203543959562012e+03,7.666157762376101346e+02
9.905203565289240942e+03,7.666394607977319993e+02
9.905203586618919871e+03,7.666631427076978298e+02
9.905203607948600620e+03,7.666868219693400306e+02
9.905203629278279550e+03,7.667104985784341125e+02
9.905203650607958480e+03,7.667341725368130483e+02
9.905203671937637409e+03,7.667578438442905053e+02
9.905203693267316339e+03,7.667815125006802646e+02
9.905203714596997088e+03,7.668051785078145031e+02
9.905203735926676018e+03,7.668288418614699822e+02
9.905203757256354947e+03,7.668525025634792200e+02
9.905203778586033877e+03,7.668761606136561113e+02
9.905203799915712807e+03,7.668998160118144369e+02
9.905203821245391737e+03,7.669234687577679779e+02
9.905203842575072485e+03,7.669471188533473196e+02
9.905203863904751415e+03,7.669707662943329751e+02
9.905203885234430345e+03,7.669944110825557573e+02
9.905203906564109275e+03,7.670180532178293333e+02
9.905203927893788205e+03,7.670416926999680527e+02
9.905203949223468953e+03,7.670653295308013639e+02
9.905203970553147883e+03,7.670889637061117128e+02
9.905203991882826813e+03,7.671125952277293436e+02
9.905204013212505743e+03,7.671362240954679237e+02
9.905204034542184672e+03,7.671598503091419161e+02
9.905204055871863602e+03,7.671834738685652155e+02
9.905204077201544351e+03,7.672070947755660200e+02
9.905204098531223281e+03,7.672307130259301857e+02
9.905204119860902210e+03,7.672543286214860245e+02
9.905204141190581140e+03,7.672779415620478858e+02
9.905204162520260070e+03,7.673015518474298915e+02
9.905204183849940819e+03,7.673251594794593302e+02
9.905204205179619748e+03,7.673487644539243320e+02
9.905204226509298678e+03,7.673723667726522990e+02
9.905204247838977608e+03,7.673959664354572396e+02
9.905204269168656538e+03,7.674195634421538443e+02
9.905204290498335467e+03,7.674431577925563488e+02
9.905204311828016216e+03,7.674667494884911321e+02
9.905204333157695146e+03,7.674903385257482569e+02
9.905204354487374076e+03,7.675139249061544433e+02
9.905204375817053005e+03,7.675375086295242681e+02
9.905204397146731935e+03,7.675610896956718534e+02
9.905204418476412684e+03,7.675846681064224413e+02
9.905204439806091614e+03,7.676082438575690503e+02
9.905204461135770543e+03,7.676318169509371501e+02
9.905204482465449473e+03,7.676553873863409763e+02
9.905204503795128403e+03,7.676789551635951057e+02
9.905204525124809152e+03,7.677025202845240983e+02
9.905204546454488082e+03,7.677260827449226781e+02
9.905204567784167011e+03,7.677496425466155188e+02
9.905204589113845941e+03,7.677731996894171971e+02
9.905204610443524871e+03,7.677967541731422898e+02
9.905204631773203801e+03,7.678203059976056011e+02
9.905204653102884549e+03,7.678438551646300994e+02
9.905204674432563479e+03,7.678674016700134644e+02
9.905204695762242409e+03,7.678909455155792330e+02
9.905204717091921339e+03,7.679144867011420956e+02
9.905204738421600268e+03,7.679380252265168565e+02
9.905204759751281017e+03,7.679615610935248924e+02
9.905204781080959947e+03,7.679850942979675210e+02
9.905204802410638877e+03,7.680086248416663466e+02
9.905204823740317806e+03,7.680321527244364006e+02
9.905204845069996736e+03,7.680556779460922598e+02
9.905204866399675666e+03,7.680792005064491832e+02
9.905204887729356415e+03,7.681027204073277517e+02
9.905204909059035344e+03,7.681262376445311020e+02
9.905204930388714274e+03,7.681497522198801562e+02
9.905204951718393204e+03,7.681732641331900595e+02
9.905204973048072134e+03,7.681967733842756161e+02
9.905204994377752882e+03,7.682202799749566111e+02
9.905205015707431812e+03,7.682437839010386824e+02
9.905205037037110742e+03,7.682672851643417289e+02
9.905205058366789672e+03,7.682907837646806684e+02
9.905205079696468601e+03,7.683142797018707597e+02
9.905205101026147531e+03,7.683377729757269208e+02
9.905205122355828280e+03,7.683612635880679136e+02
9.905205143685507210e+03,7.683847515347018771e+02
9.905205165015186139e+03,7.684082368174478006e+02
9.905205186344865069e+03,7.684317194361204884e+02
9.905205207674543999e+03,7.684551993905356539e+02
9.905205229004224748e+03,7.684786766825102404e+02
9.905205250333903678e+03,7.685021513078554563e+02
9.905205271663582607e+03,7.685256232683884718e+02
9.905205292993261537e+03,7.685490925639250008e+02
9.905205314322940467e+03,7.685725591942803021e+02
9.905205335652619397e+03,7.685960231592697482e+02
9.905205356982300145e+03,7.686194844607091454e+02
9.905205378311979075e+03,7.686429430944126580e+02
9.905205399641658005e+03,7.686663990621965468e+02
9.905205420971336935e+03,7.686898523638762981e+02
9.905205442301015864e+03,7.687133029992669435e+02
9.905205463630696613e+03,7.687367509701840618e+02
9.905205484960375543e+03,7.687601962724437499e+02
9.905205506290054473e+03,7.687836389078610182e+02
9.905205527619733402e+03,7.688070788762515804e+02
9.905205548949412332e+03,7.688305161774310363e+02
9.905205570279093081e+03,7.688539508132133733e+02
9.905205591608772011e+03,7.688773827794174167e+02
9.905205612938450940e+03,7.689008120778569264e+02
9.905205634268129870e+03,7.689242387083479571e+02
9.905205655597808800e+03,7.689476626707061087e+02
9.905205676927487730e+03,7.689710839647469811e+02
9.905205698257168478e+03,7.689945025922833111e+02
9.905205719586847408e+03,7.690179185491365388e+02
9.905205740916526338e+03,7.690413318371198557e+02
9.905205762246205268e+03,7.690647424560489753e+02
9.905205783575884197e+03,7.690881504057397251e+02
9.905205804905564946e+03,7.691115556880038184e+02
9.905205826235243876e+03,7.691349582986648556e+02
9.905205847564922806e+03,7.691583582395353460e+02
9.905205868894601736e+03,7.691817555104305484e+02
9.905205890224280665e+03,7.692051501111667449e+02
9.905205911553959595e+03,7.692285420415598765e+02
9.905205932883640344e+03,7.692519313034201787e+02
9.905205954213319274e+03,7.692753178925744351e+02
9.905205975542998203e+03,7.692987018108336770e+02
9.905205996872677133e+03,7.693220830580137317e+02
9.905206018202356063e+03,7.693454616339306540e+02
9.905206039532036812e+03,7.693688375403935424e+02
9.905206060861715741e+03,7.693922107732320228e+02
9.905206082191394671e+03,7.694155813342555348e+02
9.905206103521073601e+03,7.694389492232801331e+02
9.905206124850752531e+03,7.694623144401219861e+02
9.905206146180431460e+03,7.694856769845973758e+02
