Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.896133010540796022e+03,3.705810232827076334e+01
9.896133033397249164e+03,3.706647851599543486e+01
9.896133056253700488e+03,3.707485558439670115e+01
9.896133079110153631e+03,3.708323353477844364e+01
9.896133101966606773e+03,3.709161236644448678e+01
9.896133124823058097e+03,3.709999207869848448e+01
9.896133147679511239e+03,3.710837267284476582e+01
9.896133170535962563e+03,3.711675414751994850e+01
9.896133193392415706e+03,3.712513650402863163e+01
9.896133216248867029e+03,3.713351974100709185e+01
9.896133239105320172e+03,3.714190385976018405e+01
9.896133261961771495e+03,3.715028885892396460e+01
9.896133284818224638e+03,3.715867473980357971e+01
9.896133307674675962e+03,3.716706150103478734e+01
9.896133330531129104e+03,3.717544914392298949e+01
9.896133353387582247e+03,3.718383766777130006e+01
9.896133376244033570e+03,3.719222707188247057e+01
9.896133399100486713e+03,3.720061735756235066e+01
9.896133421956938037e+03,3.720900852344596643e+01
9.896133444813391179e+03,3.721740057083939490e+01
9.896133467669842503e+03,3.722579349837744189e+01
9.896133490526295645e+03,3.723418730736646154e+01
9.896133513382746969e+03,3.724258199644086886e+01
9.896133536239200112e+03,3.725097756690733064e+01
9.896133559095651435e+03,3.725937401740002031e+01
9.896133581952104578e+03,3.726777134922586043e+01
9.896133604808557720e+03,3.727616956168712647e+01
9.896133627665009044e+03,3.728456865408583099e+01
9.896133650521462187e+03,3.729296862772935839e+01
9.896133673377913510e+03,3.730136948125107921e+01
9.896133696234366653e+03,3.730977121595860524e+01
9.896133719090817976e+03,3.731817383048509384e+01
9.896133741947271119e+03,3.732657732613851920e+01
9.896133764803722443e+03,3.733498170155166918e+01
9.896133787660175585e+03,3.734338695803274533e+01
9.896133810516626909e+03,3.735179309421436500e+01
9.896133833373080051e+03,3.736020011140488606e+01
9.896133856229533194e+03,3.736860800890579526e+01
9.896133879085984518e+03,3.737701678601834487e+01
9.896133901942437660e+03,3.738542644405133331e+01
9.896133924798888984e+03,3.739383698163663894e+01
9.896133947655342126e+03,3.740224840008341545e+01
9.896133970511793450e+03,3.741066069802323568e+01
9.896133993368246593e+03,3.741907387676543095e+01
9.896134016224697916e+03,3.742748793494138226e+01
9.896134039081151059e+03,3.743590287386071935e+01
9.896134061937602382e+03,3.744431869215443243e+01
9.896134084794055525e+03,3.745273539113257044e+01
9.896134107650506849e+03,3.746115296942576833e+01
9.896134130506959991e+03,3.746957142834423138e+01
9.896134153363413134e+03,3.747799076718850841e+01
9.896134176219864457e+03,3.748641098525882853e+01
9.896134199076317600e+03,3.749483208386583755e+01
9.896134221932768924e+03,3.750325406163957354e+01
9.896134244789222066e+03,3.751167691989091679e+01
9.896134267645673390e+03,3.752010065724957144e+01
9.896134290502126532e+03,3.752852527502670199e+01
9.896134313358577856e+03,3.753695077185177098e+01
9.896134336215030999e+03,3.754537714903619161e+01
9.896134359071482322e+03,3.755380440520917773e+01
9.896134381927935465e+03,3.756223254168248360e+01
9.896134404784388607e+03,3.757066155775571303e+01
9.896134427640839931e+03,3.757909145272837748e+01
9.896134450497293074e+03,3.758752222791257935e+01
9.896134473353744397e+03,3.759595388193674381e+01
9.896134496210197540e+03,3.760438641611331434e+01
9.896134519066648863e+03,3.761281982907047450e+01
9.896134541923102006e+03,3.762125412212082409e+01
9.896134564779553330e+03,3.762968929389228379e+01
9.896134587636006472e+03,3.763812534569774471e+01
9.896134610492457796e+03,3.764656227616485040e+01
9.896134633348910938e+03,3.765500008660682596e+01
9.896134656205364081e+03,3.766343877632253623e+01
9.896134679061815405e+03,3.767187834461070395e+01
9.896134701918268547e+03,3.768031879278485974e+01
9.896134724774719871e+03,3.768876011947196503e+01
9.896134747631173013e+03,3.769720232598584175e+01
9.896134770487624337e+03,3.770564541095312450e+01
9.896134793344077480e+03,3.771408937568799047e+01
9.896134816200528803e+03,3.772253421881672608e+01
9.896134839056981946e+03,3.773097994165379276e+01
9.896134861913433269e+03,3.773942654282522824e+01
9.896134884769886412e+03,3.774787402364570710e+01
9.896134907626339555e+03,3.775632238341334812e+01
9.896134930482790878e+03,3.776477162142602140e+01
9.896134953339244021e+03,3.777322173899881363e+01
9.896134976195695344e+03,3.778167273475712307e+01
9.896134999052148487e+03,3.779012461001624246e+01
9.896135021908599811e+03,3.779857736340127872e+01
9.896135044765052953e+03,3.780703099622783725e+01
9.896135067621504277e+03,3.781548550712065548e+01
9.896135090477957419e+03,3.782394089739573673e+01
9.896135113334408743e+03,3.783239716567753419e+01
9.896135136190861886e+03,3.784085431328219329e+01
9.896135159047313209e+03,3.784931233883396118e+01
9.896135181903766352e+03,3.785777124364924617e+01
9.896135204760219494e+03,3.786623102702529309e+01
9.896135227616670818e+03,3.787469168825892751e+01
9.896135250473123961e+03,3.788315322866711909e+01
9.896135273329575284e+03,3.789161564687331918e+01
9.896135296186028427e+03,3.790007894419463241e+01
9.896135319042479750e+03,3.790854311925432540e+01
9.896135341898932893e+03,3.791700817336974438e+01
9.896135364755384217e+03,3.792547410516378648e+01
9.896135387611837359e+03,3.793394091595424555e+01
9.896135410468288683e+03,3.794240860436364926e+01
9.896135433324741825e+03,3.795087717171003305e+01
9.896135456181194968e+03,3.795934661728978199e+01
9.896135479037646292e+03,3.796781694039889032e+01
9.896135501894099434e+03,3.797628814235585537e+01
9.896135524750550758e+03,3.798476022178251554e+01
9.896135547607003900e+03,3.799323317999755290e+01
9.896135570463455224e+03,3.800170701562261399e+01
9.896135593319908367e+03,3.801018172997657985e+01
9.896135616176359690e+03,3.801865732168080569e+01
9.896135639032812833e+03,3.802713379205450650e+01
9.896135661889264156e+03,3.803561113971866092e+01
9.896135684745717299e+03,3.804408936599281787e+01
9.896135707602170442e+03,3.805256847017255950e+01
9.896135730458621765e+03,3.806104845155314109e+01
9.896135753315074908e+03,3.806952931145450236e+01
9.896135776171526231e+03,3.807801104849686880e+01
9.896135799027979374e+03,3.808649366400048564e+01
9.896135821884430698e+03,3.809497715658537942e+01
9.896135844740883840e+03,3.810346152757198013e+01
9.896135867597335164e+03,3.811194677558010113e+01
9.896135890453788306e+03,3.812043290193041400e+01
9.896135913310239630e+03,3.812891990524229158e+01
9.896135936166692773e+03,3.813740778683686017e+01
9.896135959023145915e+03,3.814589654600882795e+01
9.896135981879597239e+03,3.815438618205272547e+01
9.896136004736050381e+03,3.816287669628984958e+01
9.896136027592501705e+03,3.817136808733908993e+01
9.896136050448954848e+03,3.817986035652207022e+01
9.896136073305406171e+03,3.818835350245718274e+01
9.896136096161859314e+03,3.819684752646643489e+01
9.896136119018310637e+03,3.820534242716799156e+01
9.896136141874763780e+03,3.821383820588412306e+01
9.896136164731215104e+03,3.822233486123266033e+01
9.896136187587668246e+03,3.823083239453614368e+01
9.896136210444119570e+03,3.823933080441211274e+01
9.896136233300572712e+03,3.824783009218338492e+01
9.896136256157025855e+03,3.825633025714380864e+01
9.896136279013477179e+03,3.826483129858686993e+01
9.896136301869930321e+03,3.827333321783570597e+01
9.896136324726381645e+03,3.828183601350735188e+01
9.896136347582834787e+03,3.829033968692517220e+01
9.896136370439286111e+03,3.829884423670571891e+01
9.896136393295739254e+03,3.830734966417280418e+01
9.896136416152190577e+03,3.831585596794273130e+01
9.896136439008643720e+03,3.832436314933946164e+01
9.896136461865095043e+03,3.833287120697908534e+01
9.896136484721548186e+03,3.834138014218584800e+01
9.896136507578001329e+03,3.834988995425275959e+01
9.896136530434452652e+03,3.835840064247251746e+01
9.896136553290905795e+03,3.836691220816988590e+01
9.896136576147357118e+03,3.837542464996013791e+01
9.896136599003810261e+03,3.838393796916821543e+01
9.896136621860261585e+03,3.839245216440922093e+01
9.896136644716714727e+03,3.840096723700831660e+01
9.896136667573166051e+03,3.840948318558026386e+01
9.896136690429619193e+03,3.841800001145056598e+01
9.896136713286070517e+03,3.842651771323374277e+01
9.896136736142523660e+03,3.843503629225543961e+01
9.896136758998976802e+03,3.844355574780804119e+01
9.896136781855428126e+03,3.845207607918337800e+01
9.896136804711881268e+03,3.846059728770761410e+01
9.896136827568332592e+03,3.846911937199453035e+01
9.896136850424785735e+03,3.847764233337061768e+01
9.896136873281237058e+03,3.848616617044933719e+01
9.896136896137690201e+03,3.849469088455730770e+01
9.896136918994141524e+03,3.850321647430791927e+01
9.896136941850594667e+03,3.851174294102798967e+01
9.896136964707045991e+03,3.852027028333046843e+01
9.896136987563499133e+03,3.852879850254263516e+01
9.896137010419950457e+03,3.853732759727715518e+01
9.896137033276403599e+03,3.854585756886148573e+01
9.896137056132856742e+03,3.855438841658693150e+01
9.896137078989308066e+03,3.856292013974453425e+01
9.896137101845761208e+03,3.857145273966214916e+01
9.896137124702212532e+03,3.857998621495174518e+01
9.896137147558665674e+03,3.858852056694152566e+01
9.896137170415116998e+03,3.859705579424313981e+01
9.896137193271570140e+03,3.860559189818504677e+01
9.896137216128021464e+03,3.861412887737861865e+01
9.896137238984474607e+03,3.862266673315255616e+01
9.896137261840925930e+03,3.863120546411794720e+01
9.896137284697379073e+03,3.863974507160385485e+01
9.896137307553832215e+03,3.864828555490073825e+01
9.896137330410283539e+03,3.865682691329880072e+01
9.896137353266736682e+03,3.866536914812746772e+01
9.896137376123188005e+03,3.867391225799706689e+01
9.896137398979641148e+03,3.868245624423735762e+01
9.896137421836092471e+03,3.869100110545834070e+01
9.896137444692545614e+03,3.869954684299008107e+01
9.896137467548996938e+03,3.870809345544228108e+01
9.896137490405450080e+03,3.871664094414525437e+01
9.896137513261901404e+03,3.872518930770846879e+01
9.896137536118354546e+03,3.873373854746244405e+01
9.896137558974807689e+03,3.874228866269687188e+01
9.896137581831259013e+03,3.875083965270111008e+01
9.896137604687712155e+03,3.875939151880616151e+01
9.896137627544163479e+03,3.876794425962079771e+01
9.896137650400616621e+03,3.877649787647618496e+01
9.896137673257067945e+03,3.878505236798085321e+01
9.896137696113521088e+03,3.879360773546629559e+01
9.896137718969972411e+03,3.880216397754063706e+01
9.896137741826425554e+03,3.881072109553574023e+01
9.896137764682876877e+03,3.881927908805950267e+01
9.896137787539330020e+03,3.882783795644395042e+01
9.896137810395783163e+03,3.883639769997792257e+01
9.896137833252234486e+03,3.884495831795007348e+01
9.896137856108687629e+03,3.885351981169279867e+01
9.896137878965138952e+03,3.886208217981328517e+01
9.896137901821592095e+03,3.887064542364433350e+01
9.896137924678043419e+03,3.887920954179281097e+01
9.896137947534496561e+03,3.888777453559169572e+01
9.896137970390947885e+03,3.889634040364767742e+01
9.896137993247401027e+03,3.890490714729399002e+01
9.896138016103852351e+03,3.891347476513692527e+01
9.896138038960305494e+03,3.892204325851011504e+01
9.896138061816756817e+03,3.893061262601959527e+01
9.896138084673209960e+03,3.893918286899913994e+01
9.896138107529663102e+03,3.894775398673668576e+01
9.896138130386114426e+03,3.895632597851994205e+01
9.896138153242567569e+03,3.896489884568305939e+01
9.896138176099018892e+03,3.897347258683136317e+01
9.896138198955472035e+03,3.898204720329945161e+01
9.896138221811923358e+03,3.899062269369231615e+01
9.896138244668376501e+03,3.899919905934471842e+01
9.896138267524827825e+03,3.900777629886150777e+01
9.896138290381280967e+03,3.901635441357762346e+01
9.896138313237732291e+03,3.902493340209762351e+01
9.896138336094185433e+03,3.903351326575680957e+01
9.896138358950638576e+03,3.904209400384231543e+01
9.896138381807089900e+03,3.905067561564099066e+01
9.896138404663543042e+03,3.905925810248849217e+01
9.896138427519994366e+03,3.906784146298870297e+01
9.896138450376447508e+03,3.907642569847752156e+01
9.896138473232898832e+03,3.908501080755845436e+01
9.896138496089351975e+03,3.909359679156786171e+01
9.896138518945803298e+03,3.910218364910890898e+01
9.896138541802256441e+03,3.911077138151809152e+01
9.896138564658707764e+03,3.911935998739836151e+01
9.896138587515160907e+03,3.912794946808654828e+01
9.896138610371614050e+03,3.913653982286896849e+01
9.896138633228065373e+03,3.914513105103163326e+01
9.896138656084518516e+03,3.915372315391183378e+01
9.896138678940969839e+03,3.916231613011177615e+01
9.896138701797422982e+03,3.917090998096881549e+01
9.896138724653874306e+03,3.917950470508507266e+01
9.896138747510327448e+03,3.918810030379818699e+01
9.896138770366778772e+03,3.919669677570983168e+01
9.896138793223231914e+03,3.920529412215809373e+01
9.896138816079683238e+03,3.921389234174429106e+01
9.896138838936136381e+03,3.922249143580673092e+01
9.896138861792589523e+03,3.923109140363099101e+01
9.896138884649040847e+03,3.923969224450225113e+01
9.896138907505493989e+03,3.924829395975923063e+01
9.896138930361945313e+03,3.925689654800259376e+01
9.896138953218398456e+03,3.926550001057140804e+01
9.896138976074849779e+03,3.927410434606590428e+01
9.896138998931302922e+03,3.928270955582542001e+01
9.896139021787754245e+03,3.929131563845002972e+01
9.896139044644207388e+03,3.929992259527929122e+01
9.896139067500658712e+03,3.930853042491293081e+01
9.896139090357111854e+03,3.931713912869081184e+01
9.896139113213563178e+03,3.932574870521247590e+01
9.896139136070016320e+03,3.933435915581792841e+01
9.896139158926469463e+03,3.934297047979183048e+01
9.896139181782920787e+03,3.935158267641839558e+01
9.896139204639373929e+03,3.936019574703811941e+01
9.896139227495825253e+03,3.936880969024987564e+01
9.896139250352278395e+03,3.937742450739439448e+01
9.896139273208729719e+03,3.938604019707015880e+01
9.896139296065182862e+03,3.939465676061819721e+01
9.896139318921634185e+03,3.940327419663681496e+01
9.896139341778087328e+03,3.941189250646721121e+01
9.896139364634538651e+03,3.942051168870743538e+01
9.896139387490991794e+03,3.942913174469899928e+01
9.896139410347444937e+03,3.943775267372575399e+01
9.896139433203896260e+03,3.944637447507111006e+01
9.896139456060349403e+03,3.945499715007709796e+01
9.896139478916800726e+03,3.946362069734091449e+01
9.896139501773253869e+03,3.947224511820485304e+01
9.896139524629705193e+03,3.948087041126586882e+01
9.896139547486158335e+03,3.948949657786651812e+01
9.896139570342609659e+03,3.949812361660345772e+01
9.896139593199062801e+03,3.950675152881936469e+01
9.896139616055514125e+03,3.951538031311081767e+01
9.896139638911967268e+03,3.952400997082074952e+01
9.896139661768420410e+03,3.953264050123220130e+01
9.896139684624871734e+03,3.954127190362784461e+01
9.896139707481324876e+03,3.954990417935121627e+01
9.896139730337776200e+03,3.955853732699792147e+01
9.896139753194229343e+03,3.956717134791174573e+01
9.896139776050680666e+03,3.957580624068805264e+01
9.896139798907133809e+03,3.958444200667091195e+01
9.896139821763585132e+03,3.959307864445541014e+01
9.896139844620038275e+03,3.960171615538583012e+01
9.896139867476489599e+03,3.961035453805700968e+01
9.896139890332942741e+03,3.961899379381349462e+01
9.896139913189395884e+03,3.962763392193748757e+01
9.896139936045847207e+03,3.963627492171085720e+01
9.896139958902300350e+03,3.964491679447866090e+01
9.896139981758751674e+03,3.965355953883491935e+01
9.896140004615204816e+03,3.966220315612492442e+01
9.896140027471656140e+03,3.967084764494251203e+01
9.896140050328109282e+03,3.967949300663317302e+01
9.896140073184560606e+03,3.968813923979042357e+01
9.896140096041013749e+03,3.969678634576012399e+01
9.896140118897465072e+03,3.970543432313548493e+01
9.896140141753918215e+03,3.971408317326265092e+01
9.896140164610369538e+03,3.972273289473450575e+01
9.896140187466822681e+03,3.973138348889737870e+01
9.896140210323275824e+03,3.974003495503255579e+01
9.896140233179727147e+03,3.974868729242096776e+01
9.896140256036180290e+03,3.975734050240939865e+01
9.896140278892631613e+03,3.976599458359009986e+01
9.896140301749084756e+03,3.977464953731002595e+01
9.896140324605536080e+03,3.978330536216123647e+01
9.896140347461989222e+03,3.979196205949096310e+01
9.896140370318440546e+03,3.980061962789094565e+01
9.896140393174893688e+03,3.980927806870870711e+01
9.896140416031345012e+03,3.981793738053565335e+01
9.896140438887798155e+03,3.982659756471966261e+01
9.896140461744251297e+03,3.983525862054113986e+01
9.896140484600702621e+03,3.984392054728028398e+01
9.896140507457155763e+03,3.985258334628527166e+01
9.896140530313607087e+03,3.986124701614682664e+01
9.896140553170060230e+03,3.986991155821346666e+01
9.896140576026511553e+03,3.987857697107563126e+01
9.896140598882964696e+03,3.988724325608207266e+01
9.896140621739416019e+03,3.989591041182296749e+01
9.896140644595869162e+03,3.990457843964728823e+01
9.896140667452320486e+03,3.991324733814492731e+01
9.896140690308773628e+03,3.992191710866520538e+01
9.896140713165226771e+03,3.993058775048778841e+01
9.896140736021678094e+03,3.993925926289205108e+01
9.896140758878131237e+03,3.994793164722769774e+01
9.896140781734582561e+03,3.995660490208385340e+01
9.896140804591035703e+03,3.996527902881054928e+01
9.896140827447487027e+03,3.997395402599661907e+01
9.896140850303940169e+03,3.998262989499234976e+01
9.896140873160391493e+03,3.999130663438634770e+01
9.896140896016844636e+03,3.999998424552905618e+01
9.896140918873295959e+03,4.000866272700890391e+01
9.896140941729749102e+03,4.001734208017661132e+01
9.896140964586200425e+03,4.002602230362019498e+01
9.896140987442653568e+03,4.003470339869076611e+01
9.896141010299106711e+03,4.004338536466702436e+01
9.896141033155558034e+03,4.005206820082741359e+01
9.896141056012011177e+03,4.006075190852341450e+01
9.896141078868462500e+03,4.006943648634227628e+01
9.896141101724915643e+03,4.007812193563583492e+01
9.896141124581366967e+03,4.008680825499103406e+01
9.896141147437820109e+03,4.009549544575995128e+01
9.896141170294271433e+03,4.010418350652936681e+01
9.896141193150724575e+03,4.011287243865148611e+01
9.896141216007175899e+03,4.012156224071285493e+01
9.896141238863629042e+03,4.013025291406598427e+01
9.896141261720082184e+03,4.013894445798880639e+01
9.896141284576533508e+03,4.014763687175891249e+01
9.896141307432986650e+03,4.015633015672933936e+01
9.896141330289437974e+03,4.016502431148584407e+01
9.896141353145891117e+03,4.017371933738162681e+01
9.896141376002342440e+03,4.018241523300216045e+01
9.896141398858795583e+03,4.019111199970096493e+01
9.896141421715246906e+03,4.019980963606322888e+01
9.896141444571700049e+03,4.020850814344278490e+01
9.896141467428151373e+03,4.021720752042447344e+01
9.896141490284604515e+03,4.022590776836234738e+01
9.896141513141057658e+03,4.023460888653357870e+01
9.896141535997508981e+03,4.024331087421494857e+01
9.896141558853962124e+03,4.025201373276093619e+01
9.896141581710413448e+03,4.026071746075573543e+01
9.896141604566866590e+03,4.026942205955410969e+01
9.896141627423317914e+03,4.027812752773996863e+01
9.896141650279771056e+03,4.028683386666832433e+01
9.896141673136222380e+03,4.029554107492271697e+01
9.896141695992675523e+03,4.030424915385850682e+01
9.896141718849126846e+03,4.031295810205899954e+01
9.896141741705579989e+03,4.032166792087978280e+01
9.896141764562033131e+03,4.033037860959714038e+01
9.896141787418484455e+03,4.033909016748717136e+01
9.896141810274937598e+03,4.034780259590579732e+01
