Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014093855324061587e+04,2.656261141480719346e+00
1.014093857208740883e+04,2.656261222447614756e+00
1.014093859093419996e+04,2.656261303409397811e+00
1.014093860978099292e+04,2.656261384366086276e+00
1.014093862862778406e+04,2.656261465317669490e+00
1.014093864747457701e+04,2.656261546264158113e+00
1.014093866632136815e+04,2.656261627205530829e+00
1.014093868516816110e+04,2.656261708141812505e+00
1.014093870401495224e+04,2.656261789072981827e+00
1.014093872286174519e+04,2.656261869999053005e+00
1.014093874170853633e+04,2.656261950920011827e+00
1.014093876055532928e+04,2.656262031835876058e+00
1.014093877940212042e+04,2.656262112746627935e+00
1.014093879824891337e+04,2.656262193652285220e+00
1.014093881709570451e+04,2.656262274552826597e+00
1.014093883594249746e+04,2.656262355448269830e+00
1.014093885478928860e+04,2.656262436338597155e+00
1.014093887363608155e+04,2.656262517223829889e+00
1.014093889248287269e+04,2.656262598103939609e+00
1.014093891132966564e+04,2.656262678978954739e+00
1.014093893017645678e+04,2.656262759848857513e+00
1.014093894902324973e+04,2.656262840713655038e+00
1.014093896787004269e+04,2.656262921573347313e+00
1.014093898671683382e+04,2.656263002427923681e+00
1.014093900556362678e+04,2.656263083277398351e+00
1.014093902441041791e+04,2.656263164121753562e+00
1.014093904325721087e+04,2.656263244961007075e+00
1.014093906210400201e+04,2.656263325795141128e+00
1.014093908095079496e+04,2.656263406624177037e+00
1.014093909979758610e+04,2.656263487448093485e+00
1.014093911864437905e+04,2.656263568266904684e+00
1.014093913749117019e+04,2.656263649080599976e+00
1.014093915633796314e+04,2.656263729889186465e+00
1.014093917518475428e+04,2.656263810692653493e+00
1.014093919403154723e+04,2.656263891491018825e+00
1.014093921287833837e+04,2.656263972284261143e+00
1.014093923172513132e+04,2.656264053072401765e+00
1.014093925057192246e+04,2.656264133855419374e+00
1.014093926941871541e+04,2.656264214633328180e+00
1.014093928826550655e+04,2.656264295406117526e+00
1.014093930711229950e+04,2.656264376173798070e+00
1.014093932595909064e+04,2.656264456936355600e+00
1.014093934480588359e+04,2.656264537693804328e+00
1.014093936365267473e+04,2.656264618446137149e+00
1.014093938249946768e+04,2.656264699193354062e+00
1.014093940134626064e+04,2.656264779935458620e+00
1.014093942019305177e+04,2.656264860672436612e+00
1.014093943903984473e+04,2.656264941404302249e+00
1.014093945788663586e+04,2.656265022131048426e+00
1.014093947673342882e+04,2.656265102852682247e+00
1.014093949558021995e+04,2.656265183569189503e+00
1.014093951442701291e+04,2.656265264280587957e+00
1.014093953327380405e+04,2.656265344986859844e+00
1.014093955212059700e+04,2.656265425688019377e+00
1.014093957096738814e+04,2.656265506384052344e+00
1.014093958981418109e+04,2.656265587074972956e+00
1.014093960866097223e+04,2.656265667760763449e+00
1.014093962750776518e+04,2.656265748441441588e+00
1.014093964635455632e+04,2.656265829116993160e+00
1.014093966520134927e+04,2.656265909787432378e+00
1.014093968404814041e+04,2.656265990452741477e+00
1.014093970289493336e+04,2.656266071112931115e+00
1.014093972174172450e+04,2.656266151767997741e+00
1.014093974058851745e+04,2.656266232417948459e+00
1.014093975943530859e+04,2.656266313062765505e+00
1.014093977828210154e+04,2.656266393702470197e+00
1.014093979712889450e+04,2.656266474337048322e+00
1.014093981597568563e+04,2.656266554966496329e+00
