Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.896128576389048249e+03,2.654890997375616291e+00
9.896128599245501391e+03,2.654891068169032753e+00
9.896128622101952715e+03,2.654891138954643459e+00
9.896128644958405857e+03,2.654891209732457291e+00
9.896128667814857181e+03,2.654891280502464479e+00
9.896128690671310324e+03,2.654891351264673460e+00
9.896128713527761647e+03,2.654891422019074021e+00
9.896128736384214790e+03,2.654891492765676375e+00
9.896128759240666113e+03,2.654891563504468088e+00
9.896128782097119256e+03,2.654891634235459819e+00
9.896128804953570580e+03,2.654891704958640908e+00
9.896128827810023722e+03,2.654891775674020238e+00
9.896128850666476865e+03,2.654891846381592480e+00
9.896128873522928188e+03,2.654891917081351416e+00
9.896128896379381331e+03,2.654891987773307260e+00
9.896128919235832655e+03,2.654892058457448467e+00
9.896128942092285797e+03,2.654892129133785250e+00
9.896128964948737121e+03,2.654892199802306063e+00
9.896128987805190263e+03,2.654892270463021564e+00
9.896129010661641587e+03,2.654892341115920207e+00
9.896129033518094730e+03,2.654892411761011317e+00
9.896129056374546053e+03,2.654892482398284681e+00
9.896129079230999196e+03,2.654892553027749180e+00
9.896129102087450519e+03,2.654892623649394601e+00
9.896129124943903662e+03,2.654892694263230268e+00
9.896129147800356805e+03,2.654892764869250410e+00
9.896129170656808128e+03,2.654892835467448808e+00
9.896129193513261271e+03,2.654892906057836566e+00
9.896129216369712594e+03,2.654892976640400803e+00
9.896129239226165737e+03,2.654893047215152624e+00
9.896129262082617061e+03,2.654893117782079592e+00
9.896129284939070203e+03,2.654893188341193255e+00
9.896129307795521527e+03,2.654893258892481622e+00
9.896129330651974669e+03,2.654893329435954907e+00
9.896129353508425993e+03,2.654893399971601120e+00
9.896129376364879136e+03,2.654893470499430475e+00
9.896129399221332278e+03,2.654893541019438086e+00
9.896129422077783602e+03,2.654893611531616848e+00
9.896129444934236744e+03,2.654893682035976976e+00
9.896129467790688068e+03,2.654893752532507367e+00
9.896129490647141211e+03,2.654893823021217791e+00
9.896129513503592534e+03,2.654893893502097590e+00
9.896129536360045677e+03,2.654893963975156534e+00
9.896129559216497000e+03,2.654894034440382633e+00
9.896129582072950143e+03,2.654894104897786988e+00
9.896129604929401467e+03,2.654894175347357166e+00
9.896129627785854609e+03,2.654894245789103824e+00
9.896129650642307752e+03,2.654894316223021189e+00
9.896129673498759075e+03,2.654894386649103044e+00
9.896129696355212218e+03,2.654894457067359603e+00
