Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.014846122892370840e+04,1.305658477648391665e-02
1.014846124979847991e+04,1.306957679398361091e-02
1.014846127067325324e+04,1.308257527255185688e-02
1.014846129154802657e+04,1.309558021105589401e-02
1.014846131242279807e+04,1.310859160835660051e-02
1.014846133329757140e+04,1.312160946672585697e-02
1.014846135417234473e+04,1.313463378501817866e-02
1.014846137504711623e+04,1.314766456210716625e-02
1.014846139592188956e+04,1.316070180025197961e-02
1.014846141679666107e+04,1.317374549718709591e-02
1.014846143767143440e+04,1.318679565518439921e-02
1.014846145854620772e+04,1.319985227309840477e-02
1.014846147942097923e+04,1.321291534979634856e-02
1.014846150029575256e+04,1.322598488755011813e-02
1.014846152117052588e+04,1.323906088522695118e-02
1.014846154204529739e+04,1.325214334167499480e-02
1.014846156292007072e+04,1.326523225917250123e-02
1.014846158379484405e+04,1.327832763658670645e-02
1.014846160466961555e+04,1.329142947277212397e-02
1.014846162554438888e+04,1.330453777000700256e-02
1.014846164641916039e+04,1.331765252601309173e-02
1.014846166729393371e+04,1.333077374306227900e-02
1.014846168816870704e+04,1.334390142001543912e-02
1.014846170904347855e+04,1.335703555573344685e-02
1.014846172991825188e+04,1.337017615249455095e-02
1.014846175079302520e+04,1.338332320915326321e-02
1.014846177166779671e+04,1.339647672457046183e-02
1.014846179254257004e+04,1.340963670103075510e-02
1.014846181341734336e+04,1.342280313738865825e-02
1.014846183429211487e+04,1.343597603249231838e-02
1.014846185516688820e+04,1.344915538863907488e-02
1.014846187604165971e+04,1.346234120352522365e-02
1.014846189691643303e+04,1.347553347944810583e-02
1.014846191779120636e+04,1.348873221526859789e-02
1.014846193866597787e+04,1.350193740982211753e-02
1.014846195954075120e+04,1.351514906541237057e-02
1.014846198041552452e+04,1.352836718088114114e-02
1.014846200129029603e+04,1.354159175508930398e-02
1.014846202216506936e+04,1.355482279032783725e-02
1.014846204303984086e+04,1.356806028429303340e-02
1.014846206391461419e+04,1.358130423928859999e-02
1.014846208478938752e+04,1.359455465416268410e-02
1.014846210566415903e+04,1.360781152775706986e-02
1.014846212653893235e+04,1.362107486238182431e-02
1.014846214741370568e+04,1.363434465687873159e-02
1.014846216828847719e+04,1.364762091008957755e-02
1.014846218916325051e+04,1.366090362432442924e-02
1.014846221003802384e+04,1.367419279843143202e-02
1.014846223091279535e+04,1.368748843123964755e-02
1.014846225178756868e+04,1.370079052507823004e-02
1.014846227266234018e+04,1.371409907761802355e-02
1.014846229353711351e+04,1.372741409118182106e-02
1.014846231441188684e+04,1.374073556460504546e-02
1.014846233528665834e+04,1.375406349672311616e-02
1.014846235616143167e+04,1.376739788986519261e-02
1.014846237703620500e+04,1.378073874286032952e-02
1.014846239791097651e+04,1.379408605454394976e-02
1.014846241878574983e+04,1.380743982725157575e-02
1.014846243966052316e+04,1.382080005980589922e-02
1.014846246053529467e+04,1.383416675104233960e-02
1.014846248141006799e+04,1.384753990329642449e-02
1.014846250228483950e+04,1.386091951423262629e-02
1.014846252315961283e+04,1.387430558618010443e-02
1.014846254403438616e+04,1.388769811796791882e-02
1.014846256490915766e+04,1.390109710843148716e-02
1.014846258578393099e+04,1.391450255990633357e-02
1.014846260665870432e+04,1.392791447122151451e-02
1.014846262753347582e+04,1.394133284119972171e-02
1.014846264840824915e+04,1.395475767218920700e-02
1.014846266928302248e+04,1.396818896301266211e-02
1.014846269015779399e+04,1.398162671249278052e-02
1.014846271103256731e+04,1.399507092298417701e-02
1.014846273190733882e+04,1.400852159212587385e-02
1.014846275278211215e+04,1.402197872227248232e-02
1.014846277365688547e+04,1.403544231224669939e-02
1.014846279453165698e+04,1.404891236087757803e-02
1.014846281540643031e+04,1.406238887050064411e-02
1.014846283628120364e+04,1.407587183994495235e-02
1.014846285715597514e+04,1.408936126803956093e-02
1.014846287803074847e+04,1.410285715712635522e-02
1.014846289890552180e+04,1.411635950603439167e-02
1.014846291978029330e+04,1.412986831358000080e-02
1.014846294065506663e+04,1.414338358211779563e-02
1.014846296152983814e+04,1.415690530929316140e-02
1.014846298240461147e+04,1.417043349745434992e-02
1.014846300327938479e+04,1.418396814543041763e-02
1.014846302415415630e+04,1.419750925203769332e-02
1.014846304502892963e+04,1.421105681962442878e-02
1.014846306590370295e+04,1.422461084702604170e-02
1.014846308677847446e+04,1.423817133304613493e-02
1.014846310765324779e+04,1.425173828005205090e-02
1.014846312852802112e+04,1.426531168685375543e-02
1.014846314940279262e+04,1.427889155228030324e-02
1.014846317027756595e+04,1.429247787868630909e-02
1.014846319115233746e+04,1.430607066370443055e-02
1.014846321202711079e+04,1.431966990970201178e-02
1.014846323290188411e+04,1.433327561548901688e-02
1.014846325377665562e+04,1.434688777988813758e-02
1.014846327465142895e+04,1.436050640526035510e-02
1.014846329552620227e+04,1.437413149042199474e-02
1.014846331640097378e+04,1.438776303418938703e-02
1.014846333727574711e+04,1.440140103892350969e-02
1.014846335815051862e+04,1.441504550225702203e-02
1.014846337902529194e+04,1.442869642656362771e-02
1.014846339990006527e+04,1.444235381064693131e-02
1.014846342077483678e+04,1.445601765332325817e-02
1.014846344164961010e+04,1.446968795696631713e-02
1.014846346252438343e+04,1.448336472038607228e-02
1.014846348339915494e+04,1.449704794239248772e-02
1.014846350427392827e+04,1.451073762536563526e-02
1.014846352514870159e+04,1.452443376810911430e-02
1.014846354602347310e+04,1.453813636942652594e-02
1.014846356689824643e+04,1.455184543171066970e-02
1.014846358777301793e+04,1.456556095256238310e-02
1.014846360864779126e+04,1.457928293438082688e-02
1.014846362952256459e+04,1.459301137596323919e-02
1.014846365039733610e+04,1.460674627610685644e-02
1.014846367127210942e+04,1.462048763721084284e-02
1.014846369214688275e+04,1.463423545807879603e-02
1.014846371302165426e+04,1.464798973750159293e-02
1.014846373389642758e+04,1.466175047788475551e-02
1.014846375477120091e+04,1.467551767801915895e-02
1.014846377564597242e+04,1.468929133670840437e-02
1.014846379652074575e+04,1.470307145635165250e-02
1.014846381739551725e+04,1.471685803454337964e-02
1.014846383827029058e+04,1.473065107368274652e-02
1.014846385914506391e+04,1.474445057257335427e-02
1.014846388001983541e+04,1.475825653000607633e-02
1.014846390089460874e+04,1.477206894838007344e-02
1.014846392176938207e+04,1.478588782650531140e-02
1.014846394264415358e+04,1.479971316315993601e-02
1.014846396351892690e+04,1.481354496076220037e-02
1.014846398439370023e+04,1.482738321810934089e-02
1.014846400526847174e+04,1.484122793397950509e-02
1.014846402614324506e+04,1.485507911079094433e-02
1.014846404701801657e+04,1.486893674612540725e-02
1.014846406789278990e+04,1.488280084240750992e-02
1.014846408876756323e+04,1.489667139841539638e-02
1.014846410964233473e+04,1.491054841293994356e-02
1.014846413051710806e+04,1.492443188840576578e-02
1.014846415139188139e+04,1.493832182359737352e-02
1.014846417226665289e+04,1.495221821729927555e-02
1.014846419314142622e+04,1.496612107193609140e-02
1.014846421401619955e+04,1.498003038629232807e-02
1.014846423489097106e+04,1.499394615915885902e-02
1.014846425576574438e+04,1.500786839295393908e-02
1.014846427664051589e+04,1.502179708524658576e-02
1.014846429751528922e+04,1.503573223847414451e-02
1.014846431839006254e+04,1.504967385140839817e-02
1.014846433926483405e+04,1.506362192284658313e-02
1.014846436013960738e+04,1.507757645520695078e-02
1.014846438101438071e+04,1.509153744727401332e-02
1.014846440188915221e+04,1.510550489783227951e-02
1.014846442276392554e+04,1.511947880931273011e-02
1.014846444363869705e+04,1.513345917927802139e-02
1.014846446451347038e+04,1.514744601016549536e-02
1.014846448538824370e+04,1.516143930075330125e-02
1.014846450626301521e+04,1.517543904981321842e-02
1.014846452713778854e+04,1.518944525979532001e-02
1.014846454801256186e+04,1.520345792947775179e-02
1.014846456888733337e+04,1.521747705762593016e-02
1.014846458976210670e+04,1.523150264668993170e-02
1.014846461063688002e+04,1.524553469544789874e-02
1.014846463151165153e+04,1.525957320267161237e-02
1.014846465238642486e+04,1.527361817080478447e-02
1.014846467326119637e+04,1.528766959740370489e-02
1.014846469413596969e+04,1.530172748490571735e-02
1.014846471501074302e+04,1.531579183209533408e-02
1.014846473588551453e+04,1.532986263773796973e-02
1.014846475676028786e+04,1.534393990428369915e-02
1.014846477763506118e+04,1.535802363051066641e-02
1.014846479850983269e+04,1.537211381519065431e-02
1.014846481938460602e+04,1.538621046076737303e-02
1.014846484025937934e+04,1.540031356601896488e-02
1.014846486113415085e+04,1.541442312971721441e-02
1.014846488200892418e+04,1.542853915431219129e-02
1.014846490288369569e+04,1.544266163734746289e-02
1.014846492375846901e+04,1.545679058127946356e-02
1.014846494463324234e+04,1.547092598487361144e-02
1.014846496550801385e+04,1.548506784690168760e-02
1.014846498638278717e+04,1.549921616982649457e-02
1.014846500725756050e+04,1.551337095241344700e-02
1.014846502813233201e+04,1.552753219342160179e-02
1.014846504900710534e+04,1.554169989532012096e-02
1.014846506988187866e+04,1.555587405688078732e-02
1.014846509075665017e+04,1.557005467685629307e-02
1.014846511163142350e+04,1.558424175772216320e-02
1.014846513250619500e+04,1.559843529699650629e-02
1.014846515338096833e+04,1.561263529716758018e-02
1.014846517425574166e+04,1.562684175697534594e-02
1.014846519513051317e+04,1.564105467519794762e-02
1.014846521600528649e+04,1.565527405430455071e-02
1.014846523688005982e+04,1.566949989305421037e-02
1.014846525775483133e+04,1.568373219019961878e-02
1.014846527862960465e+04,1.569797094823538811e-02
1.014846529950437798e+04,1.571221616590148806e-02
1.014846532037914949e+04,1.572646784196333331e-02
1.014846534125392282e+04,1.574072597890281699e-02
1.014846536212869432e+04,1.575499057423804597e-02
1.014846538300346765e+04,1.576926163044455043e-02
1.014846540387824098e+04,1.578353914627501561e-02
1.014846542475301248e+04,1.579782312050122955e-02
1.014846544562778581e+04,1.581211355559235601e-02
1.014846546650255914e+04,1.582641045030744320e-02
1.014846548737733065e+04,1.584071380340554974e-02
1.014846550825210397e+04,1.585502361736856533e-02
1.014846552912687548e+04,1.586933988970823731e-02
1.014846555000164881e+04,1.588366262291281833e-02
1.014846557087642213e+04,1.589799181572863762e-02
1.014846559175119364e+04,1.591232746692110983e-02
1.014846561262596697e+04,1.592666957897212812e-02
1.014846563350074030e+04,1.594101815063438468e-02
1.014846565437551180e+04,1.595537318066056823e-02
1.014846567525028513e+04,1.596973467154529439e-02
1.014846569612505846e+04,1.598410262204126228e-02
1.014846571699982997e+04,1.599847703088206133e-02
1.014846573787460329e+04,1.601285790058777289e-02
1.014846575874937480e+04,1.602724522863831907e-02
1.014846577962414813e+04,1.604163901754741134e-02
1.014846580049892145e+04,1.605603926605501594e-02
1.014846582137369296e+04,1.607044597290745169e-02
1.014846584224846629e+04,1.608485914060570759e-02
1.014846586312323961e+04,1.609927876790247236e-02
1.014846588399801112e+04,1.611370485353770879e-02
1.014846590487278445e+04,1.612813740001876536e-02
1.014846592574755778e+04,1.614257640609196437e-02
1.014846594662232928e+04,1.615702187049090910e-02
1.014846596749710261e+04,1.617147379573567398e-02
1.014846598837187412e+04,1.618593217931254408e-02
1.014846600924664745e+04,1.620039702372250839e-02
1.014846603012142077e+04,1.621486832771825218e-02
1.014846605099619228e+04,1.622934609003973822e-02
1.014846607187096561e+04,1.624383031319431500e-02
1.014846609274573893e+04,1.625832099592194879e-02
1.014846611362051044e+04,1.627281813696896187e-02
1.014846613449528377e+04,1.628732173884906570e-02
1.014846615537005709e+04,1.630183180030222306e-02
1.014846617624482860e+04,1.631634832006203031e-02
1.014846619711960193e+04,1.633087130065493178e-02
1.014846621799437344e+04,1.634540073954812017e-02
1.014846623886914676e+04,1.635993663927440278e-02
1.014846625974392009e+04,1.637447899856100952e-02
1.014846628061869160e+04,1.638902781614790319e-02
1.014846630149346493e+04,1.640358309455516167e-02
1.014846632236823825e+04,1.641814483252911072e-02
1.014846634324300976e+04,1.643271302878425780e-02
1.014846636411778309e+04,1.644728768586612919e-02
1.014846638499255641e+04,1.646186880250832818e-02
1.014846640586732792e+04,1.647645637742536223e-02
1.014846642674210125e+04,1.649105041316275763e-02
1.014846644761687276e+04,1.650565090718135106e-02
1.014846646849164608e+04,1.652025786202030583e-02
1.014846648936641941e+04,1.653487127640049584e-02
1.014846651024119092e+04,1.654949114905552091e-02
1.014846653111596424e+04,1.656411748252454436e-02
1.014846655199073757e+04,1.657875027553480304e-02
1.014846657286550908e+04,1.659338952680716739e-02
1.014846659374028241e+04,1.660803523889353359e-02
1.014846661461505573e+04,1.662268741051476859e-02
1.014846663548982724e+04,1.663734604039174281e-02
1.014846665636460057e+04,1.665201113108271888e-02
1.014846667723937207e+04,1.666668268002307468e-02
1.014846669811414540e+04,1.668136068977742886e-02
1.014846671898891873e+04,1.669604515905392592e-02
1.014846673986369024e+04,1.671073608657343626e-02
1.014846676073846356e+04,1.672543347490058202e-02
1.014846678161323689e+04,1.674013732274987412e-02
1.014846680248800840e+04,1.675484762884217951e-02
1.014846682336278172e+04,1.676956439572939092e-02
1.014846684423755323e+04,1.678428762085325265e-02
1.014846686511232656e+04,1.679901730677839031e-02
1.014846688598709989e+04,1.681375345221293796e-02
1.014846690686187139e+04,1.682849605587777644e-02
1.014846692773664472e+04,1.684324512034388391e-02
1.014846694861141805e+04,1.685800064431304535e-02
1.014846696948618956e+04,1.687276262650613118e-02
1.014846699036096288e+04,1.688753106948775659e-02
1.014846701123573621e+04,1.690230597197879894e-02
1.014846703211050772e+04,1.691708733268103976e-02
1.014846705298528104e+04,1.693187515417818659e-02
1.014846707386005255e+04,1.694666943388016545e-02
1.014846709473482588e+04,1.696147017436432092e-02
1.014846711560959920e+04,1.697627737435153036e-02
1.014846713648437071e+04,1.699109103254357531e-02
1.014846715735914404e+04,1.700591115151779686e-02
1.014846717823391737e+04,1.702073772997597656e-02
1.014846719910868887e+04,1.703557076663899175e-02
1.014846721998346220e+04,1.705041026407782059e-02
1.014846724085823553e+04,1.706525622100697401e-02
1.014846726173300704e+04,1.708010863612186708e-02
1.014846728260778036e+04,1.709496751201894371e-02
1.014846730348255187e+04,1.710983284609539357e-02
1.014846732435732520e+04,1.712470464094766054e-02
1.014846734523209852e+04,1.713958289527752268e-02
1.014846736610687003e+04,1.715446760779312796e-02
1.014846738698164336e+04,1.716935878107182095e-02
1.014846740785641668e+04,1.718425641382810912e-02
1.014846742873118819e+04,1.719916050475104458e-02
1.014846744960596152e+04,1.721407105644980062e-02
1.014846747048073485e+04,1.722898806760705601e-02
1.014846749135550635e+04,1.724391153693732859e-02
1.014846751223027968e+04,1.725884146703068889e-02
1.014846753310505119e+04,1.727377785528433352e-02
1.014846755397982452e+04,1.728872070429470290e-02
1.014846757485459784e+04,1.730367001276994152e-02
1.014846759572936935e+04,1.731862577939910150e-02
1.014846761660414268e+04,1.733358800678498277e-02
1.014846763747891600e+04,1.734855669362937378e-02
1.014846765835368751e+04,1.736353183861495675e-02
1.014846767922846084e+04,1.737851344436362744e-02
1.014846770010323416e+04,1.739350150955807500e-02
1.014846772097800567e+04,1.740849603288735156e-02
1.014846774185277900e+04,1.742349701697971931e-02
1.014846776272755051e+04,1.743850445920055309e-02
1.014846778360232383e+04,1.745351836217174518e-02
1.014846780447709716e+04,1.746853872458235118e-02
1.014846782535186867e+04,1.748356554512778965e-02
1.014846784622664200e+04,1.749859882641722347e-02
1.014846786710141532e+04,1.751363856713970477e-02
1.014846788797618683e+04,1.752868476599065556e-02
1.014846790885096016e+04,1.754373742557923874e-02
1.014846792972573166e+04,1.755879654328992151e-02
1.014846795060050499e+04,1.757386212173824014e-02
1.014846797147527832e+04,1.758893415961324327e-02
1.014846799235004983e+04,1.760401265560398651e-02
1.014846801322482315e+04,1.761909761232599569e-02
1.014846803409959648e+04,1.763418902847469286e-02
1.014846805497436799e+04,1.764928690272640072e-02
1.014846807584914131e+04,1.766439123771574443e-02
1.014846809672391464e+04,1.767950203211904325e-02
1.014846811759868615e+04,1.769461928461898634e-02
1.014846813847345948e+04,1.770974299785020231e-02
1.014846815934823098e+04,1.772487316917170305e-02
1.014846818022300431e+04,1.774000980122446974e-02
1.014846820109777764e+04,1.775515289268483204e-02
1.014846822197254914e+04,1.777030244223547564e-02
1.014846824284732247e+04,1.778545845250466273e-02
1.014846826372209580e+04,1.780062092218144543e-02
1.014846828459686731e+04,1.781578984993578002e-02
1.014846830547164063e+04,1.783096523841502454e-02
1.014846832634641396e+04,1.784614708628913179e-02
1.014846834722118547e+04,1.786133539223443145e-02
1.014846836809595879e+04,1.787653015889827460e-02
1.014846838897073030e+04,1.789173138363330667e-02
1.014846840984550363e+04,1.790693906908688224e-02
1.014846843072027696e+04,1.792215321392259808e-02
1.014846845159504846e+04,1.793737381682313989e-02
1.014846847246982179e+04,1.795260088043585875e-02
1.014846849334459512e+04,1.796783440343071789e-02
1.014846851421936663e+04,1.798307438448404350e-02
1.014846853509413995e+04,1.799832082624317972e-02
1.014846855596891328e+04,1.801357372738445622e-02
1.014846857684368479e+04,1.802883308657146633e-02
1.014846859771845811e+04,1.804409890646429399e-02
1.014846861859322962e+04,1.805937118440285524e-02
1.014846863946800295e+04,1.807464992304087109e-02
1.014846866034277627e+04,1.808993512104829435e-02
1.014846868121754778e+04,1.810522677709509171e-02
1.014846870209232111e+04,1.812052489384133672e-02
1.014846872296709444e+04,1.813582946995063311e-02
1.014846874384186594e+04,1.815114050409293717e-02
1.014846876471663927e+04,1.816645799892832591e-02
1.014846878559141260e+04,1.818178195312676257e-02
1.014846880646618411e+04,1.819711236534548096e-02
1.014846882734095743e+04,1.821244923825728404e-02
1.014846884821572894e+04,1.822779256918300589e-02
1.014846886909050227e+04,1.824314236080181589e-02
1.014846888996527559e+04,1.825849861177730737e-02
1.014846891084004710e+04,1.827386132076035119e-02
1.014846893171482043e+04,1.828923049043012020e-02
1.014846895258959375e+04,1.830460611944384475e-02
1.014846897346436526e+04,1.831998820646512163e-02
1.014846899433913859e+04,1.833537675416675727e-02
1.014846901521391192e+04,1.835077176121235193e-02
1.014846903608868342e+04,1.836617322625276952e-02
1.014846905696345675e+04,1.838158115197354586e-02
1.014846907783822826e+04,1.839699553568914861e-02
1.014846909871300159e+04,1.841241638007874368e-02
1.014846911958777491e+04,1.842784368379957183e-02
1.014846914046254642e+04,1.844327744550885995e-02
1.014846916133731975e+04,1.845871766789214038e-02
1.014846918221209307e+04,1.847416434960665391e-02
1.014846920308686458e+04,1.848961748929689800e-02
1.014846922396163791e+04,1.850507708965477491e-02
1.014846924483640942e+04,1.852054314798838586e-02
1.014846926571118274e+04,1.853601566698962616e-02
1.014846928658595607e+04,1.855149464531573311e-02
1.014846930746072758e+04,1.856698008159848173e-02
1.014846932833550090e+04,1.858247197855522614e-02
1.014846934921027423e+04,1.859797033481774484e-02
1.014846937008504574e+04,1.861347514904326816e-02
1.014846939095981907e+04,1.862898642393642432e-02
1.014846941183459239e+04,1.864450415812898831e-02
1.014846943270936390e+04,1.866002835027819398e-02
1.014846945358413723e+04,1.867555900308230654e-02
1.014846947445890873e+04,1.869109611383669434e-02
1.014846949533368206e+04,1.870663968524598902e-02
1.014846951620845539e+04,1.872218971595469156e-02
1.014846953708322690e+04,1.873774620460730636e-02
1.014846955795800022e+04,1.875330915390846509e-02
1.014846957883277355e+04,1.876887856250903167e-02
1.014846959970754506e+04,1.878445442904078458e-02
1.014846962058231838e+04,1.880003675622107795e-02
1.014846964145709171e+04,1.881562554268805323e-02
1.014846966233186322e+04,1.883122078708621833e-02
1.014846968320663655e+04,1.884682249212655397e-02
1.014846970408140805e+04,1.886243065508535349e-02
1.014846972495618138e+04,1.887804527869269347e-02
1.014846974583095471e+04,1.889366636158034893e-02
1.014846976670572622e+04,1.890929390238009836e-02
1.014846978758049954e+04,1.892492790382202875e-02
1.014846980845527287e+04,1.894056836453790818e-02
1.014846982933004438e+04,1.895621528315952209e-02
1.014846985020481770e+04,1.897186866241695052e-02
1.014846987107959103e+04,1.898752850094833147e-02
1.014846989195436254e+04,1.900319479737907699e-02
1.014846991282913586e+04,1.901886755443927407e-02
1.014846993370390737e+04,1.903454676939883919e-02
1.014846995457868070e+04,1.905023244498785240e-02
1.014846997545345403e+04,1.906592457983809219e-02
1.014846999632822553e+04,1.908162317257497409e-02
1.014847001720299886e+04,1.909732822594130061e-02
1.014847003807777219e+04,1.911303973856249422e-02
1.014847005895254370e+04,1.912875770906396003e-02
1.014847007982731702e+04,1.914448214018851444e-02
1.014847010070209035e+04,1.916021303056156255e-02
1.014847012157686186e+04,1.917595037881489328e-02
1.014847014245163518e+04,1.919169418768493923e-02
1.014847016332640669e+04,1.920744445442890136e-02
1.014847018420118002e+04,1.922320118178321921e-02
1.014847020507595334e+04,1.923896436837967475e-02
1.014847022595072485e+04,1.925473401284367655e-02
1.014847024682549818e+04,1.927051011791803409e-02
1.014847026770027151e+04,1.928629268222816634e-02
1.014847028857504301e+04,1.930208170439948190e-02
1.014847030944981634e+04,1.931787718717479022e-02
1.014847033032458785e+04,1.933367912780491887e-02
1.014847035119936118e+04,1.934948752903904376e-02
1.014847037207413450e+04,1.936530238950257346e-02
1.014847039294890601e+04,1.938112370781456054e-02
1.014847041382367934e+04,1.939695148672417740e-02
1.014847043469845266e+04,1.941278572485683959e-02
1.014847045557322417e+04,1.942862642082522975e-02
1.014847047644799750e+04,1.944447357739761267e-02
1.014847049732277083e+04,1.946032719318031498e-02
1.014847051819754233e+04,1.947618726679874179e-02
1.014847053907231566e+04,1.949205380101480187e-02
1.014847055994708717e+04,1.950792679305386398e-02
1.014847058082186049e+04,1.952380624568418946e-02
1.014847060169663382e+04,1.953969215752483085e-02
1.014847062257140533e+04,1.955558452718847776e-02
1.014847064344617866e+04,1.957148335743702158e-02
1.014847066432095198e+04,1.958738864688315887e-02
1.014847068519572349e+04,1.960330039414593176e-02
1.014847070607049682e+04,1.961921860199996800e-02
1.014847072694527014e+04,1.963514326904523127e-02
1.014847074782004165e+04,1.965107439389440422e-02
1.014847076869481498e+04,1.966701197932848103e-02
1.014847078956958649e+04,1.968295602256010107e-02
1.014847081044435981e+04,1.969890652637026202e-02
1.014847083131913314e+04,1.971486348937164651e-02
1.014847085219390465e+04,1.973082691017057771e-02
1.014847087306867797e+04,1.974679679153532041e-02
1.014847089394345130e+04,1.976277313209128320e-02
1.014847091481822281e+04,1.977875593042570726e-02
1.014847093569299614e+04,1.979474518933866528e-02
1.014847095656776946e+04,1.981074090742375796e-02
1.014847097744254097e+04,1.982674308329366794e-02
1.014847099831731430e+04,1.984275171972938942e-02
1.014847101919208581e+04,1.985876681393720228e-02
1.014847104006685913e+04,1.987478836871718960e-02
1.014847106094163246e+04,1.989081638265658217e-02
1.014847108181640397e+04,1.990685085436806612e-02
1.014847110269117729e+04,1.992289178663899860e-02
1.014847112356595062e+04,1.993893917807569582e-02
1.014847114444072213e+04,1.995499302727175850e-02
1.014847116531549545e+04,1.997105333702726970e-02
1.014847118619026878e+04,1.998712010593581972e-02
1.014847120706504029e+04,2.000319333260373519e-02
1.014847122793981362e+04,2.001927301982473276e-02
1.014847124881458512e+04,2.003535916479236983e-02
1.014847126968935845e+04,2.005145177031308554e-02
1.014847129056413178e+04,2.006755083498048056e-02
1.014847131143890329e+04,2.008365635738814520e-02
1.014847133231367661e+04,2.009976834034253243e-02
1.014847135318844994e+04,2.011588678244359552e-02
1.014847137406322145e+04,2.013201168227856871e-02
1.014847139493799477e+04,2.014814304266025757e-02
1.014847141581276810e+04,2.016428086217589982e-02
1.014847143668753961e+04,2.018042513941908228e-02
1.014847145756231293e+04,2.019657587720262437e-02
1.014847147843708444e+04,2.021273307270734718e-02
1.014847149931185777e+04,2.022889672875242267e-02
1.014847152018663110e+04,2.024506684392508513e-02
1.014847154106140260e+04,2.026124341681256533e-02
1.014847156193617593e+04,2.027742645023403525e-02
1.014847158281094926e+04,2.029361594277672917e-02
1.014847160368572077e+04,2.030981189303423737e-02
1.014847162456049409e+04,2.032601430381301283e-02
1.014847164543526560e+04,2.034222317230660257e-02
1.014847166631003893e+04,2.035843850131509314e-02
1.014847168718481225e+04,2.037466028944480770e-02
1.014847170805958376e+04,2.039088853527024764e-02
1.014847172893435709e+04,2.040712324161694791e-02
1.014847174980913042e+04,2.042336440707850920e-02
1.014847177068390192e+04,2.043961203022306647e-02
1.014847179155867525e+04,2.045586611388889101e-02
1.014847181243344858e+04,2.047212665665684370e-02
1.014847183330822008e+04,2.048839365710779584e-02
1.014847185418299341e+04,2.050466711807364534e-02
1.014847187505776492e+04,2.052094703671613132e-02
1.014847189593253825e+04,2.053723341587351467e-02
1.014847191680731157e+04,2.055352625412666667e-02
1.014847193768208308e+04,2.056982555005008872e-02
1.014847195855685641e+04,2.058613130648204864e-02
1.014847197943162973e+04,2.060244352199704435e-02
1.014847200030640124e+04,2.061876219518231357e-02
1.014847202118117457e+04,2.063508732886975075e-02
1.014847204205594790e+04,2.065141892164023066e-02
1.014847206293071940e+04,2.066775697206825468e-02
1.014847208380549273e+04,2.068410148299844667e-02
1.014847210468026424e+04,2.070045245157345684e-02
1.014847212555503756e+04,2.071680988065700141e-02
1.014847214642981089e+04,2.073317376880449286e-02
1.014847216730458240e+04,2.074954411460316547e-02
1.014847218817935573e+04,2.076592092089764655e-02
1.014847220905412905e+04,2.078230418625607451e-02
1.014847222992890056e+04,2.079869390924659125e-02
1.014847225080367389e+04,2.081509009273927596e-02
1.014847227167844721e+04,2.083149273528954806e-02
