Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.027127336805546656e+04,2.654488704057695436e+00
1.027127353332662278e+04,2.654487987183635767e+00
1.027127369859778082e+04,2.654487270092108719e+00
1.027127386386893704e+04,2.654486552783469566e+00
1.027127402914009326e+04,2.654485835258049597e+00
1.027127419441124948e+04,2.654485117516187653e+00
1.027127435968240752e+04,2.654484399558214136e+00
1.027127452495356374e+04,2.654483681384485205e+00
1.027127469022471996e+04,2.654482962995330819e+00
1.027127485549587800e+04,2.654482244391084045e+00
1.027127502076703422e+04,2.654481525572098821e+00
1.027127518603819044e+04,2.654480806538706883e+00
1.027127535130934666e+04,2.654480087291248847e+00
1.027127551658050470e+04,2.654479367830055558e+00
1.027127568185166092e+04,2.654478648155483178e+00
1.027127584712281714e+04,2.654477928267864328e+00
1.027127601239397518e+04,2.654477208167529412e+00
1.027127617766513140e+04,2.654476487854835920e+00
1.027127634293628762e+04,2.654475767330116032e+00
1.027127650820744384e+04,2.654475046593709919e+00
1.027127667347860188e+04,2.654474325645949317e+00
1.027127683874975810e+04,2.654473604487192162e+00
1.027127700402091432e+04,2.654472883117770188e+00
1.027127716929207236e+04,2.654472161538016017e+00
1.027127733456322858e+04,2.654471439748287143e+00
1.027127749983438480e+04,2.654470717748916186e+00
1.027127766510554284e+04,2.654469995540236660e+00
1.027127783037669906e+04,2.654469273122605610e+00
1.027127799564785528e+04,2.654468550496355217e+00
1.027127816091901150e+04,2.654467827661827872e+00
1.027127832619016954e+04,2.654467104619356643e+00
1.027127849146132576e+04,2.654466381369299466e+00
1.027127865673248198e+04,2.654465657911989851e+00
1.027127882200364002e+04,2.654464934247760866e+00
1.027127898727479624e+04,2.654464210376971334e+00
1.027127915254595246e+04,2.654463486299954766e+00
1.027127931781710868e+04,2.654462762017053556e+00
1.027127948308826672e+04,2.654462037528601215e+00
1.027127964835942294e+04,2.654461312834955677e+00
1.027127981363057916e+04,2.654460587936452676e+00
1.027127997890173719e+04,2.654459862833425721e+00
1.027128014417289342e+04,2.654459137526233192e+00
1.027128030944404964e+04,2.654458412015209934e+00
1.027128047471520586e+04,2.654457686300698782e+00
1.027128063998636389e+04,2.654456960383034581e+00
1.027128080525752011e+04,2.654456234262575709e+00
1.027128097052867633e+04,2.654455507939658343e+00
1.027128113579983437e+04,2.654454781414616438e+00
1.027128130107099059e+04,2.654454054687809705e+00
1.027128146634214681e+04,2.654453327759572989e+00
1.027128163161330303e+04,2.654452600630250458e+00
1.027128179688446107e+04,2.654451873300176512e+00
1.027128196215561729e+04,2.654451145769711751e+00
1.027128212742677351e+04,2.654450418039191462e+00
1.027128229269793155e+04,2.654449690108950932e+00
1.027128245796908777e+04,2.654448961979350763e+00
1.027128262324024399e+04,2.654448233650727129e+00
1.027128278851140021e+04,2.654447505123423312e+00
1.027128295378255825e+04,2.654446776397775043e+00
1.027128311905371447e+04,2.654446047474143811e+00
1.027128328432487069e+04,2.654445318352865346e+00
1.027128344959602873e+04,2.654444589034275825e+00
1.027128361486718495e+04,2.654443859518736293e+00
1.027128378013834117e+04,2.654443129806583368e+00
1.027128394540949739e+04,2.654442399898161220e+00
1.027128411068065543e+04,2.654441669793806469e+00
1.027128427595181165e+04,2.654440939493880602e+00
1.027128444122296787e+04,2.654440208998720685e+00
1.027128460649412591e+04,2.654439478308663780e+00
1.027128477176528213e+04,2.654438747424070044e+00
1.027128493703643835e+04,2.654438016345277873e+00
1.027128510230759457e+04,2.654437285072632324e+00
1.027128526757875261e+04,2.654436553606470461e+00
1.027128543284990883e+04,2.654435821947154661e+00
1.027128559812106505e+04,2.654435090095021099e+00
1.027128576339222309e+04,2.654434358050409060e+00
1.027128592866337931e+04,2.654433625813679143e+00
1.027128609393453553e+04,2.654432893385170189e+00
1.027128625920569357e+04,2.654432160765219706e+00
1.027128642447684979e+04,2.654431427954189626e+00
1.027128658974800601e+04,2.654430694952418346e+00
1.027128675501916223e+04,2.654429961760252255e+00
