Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.880038437500130385e+03,2.742603961978190341e+00
9.880038456059855889e+03,2.742603876684480468e+00
9.880038474619583212e+03,2.742603791388575019e+00
9.880038493179308716e+03,2.742603706090502413e+00
9.880038511739036039e+03,2.742603620790237784e+00
9.880038530298761543e+03,2.742603535487802446e+00
9.880038548858488866e+03,2.742603450183182190e+00
9.880038567418214370e+03,2.742603364876391225e+00
9.880038585977941693e+03,2.742603279567408237e+00
9.880038604537667197e+03,2.742603194256261645e+00
9.880038623097394520e+03,2.742603108942926582e+00
9.880038641657120024e+03,2.742603023627420811e+00
9.880038660216847347e+03,2.742602938309733673e+00
9.880038678776572851e+03,2.742602852989875828e+00
9.880038697336298355e+03,2.742602767667850827e+00
9.880038715896025678e+03,2.742602682343637355e+00
9.880038734455751182e+03,2.742602597017256727e+00
9.880038753015478505e+03,2.742602511688694733e+00
9.880038771575204009e+03,2.742602426357962031e+00
9.880038790134931332e+03,2.742602341025058621e+00
9.880038808694656836e+03,2.742602255689984503e+00
9.880038827254384159e+03,2.742602170352732571e+00
9.880038845814109663e+03,2.742602085013320590e+00
9.880038864373836986e+03,2.742601999671720137e+00
9.880038882933562491e+03,2.742601914327970292e+00
9.880038901493289814e+03,2.742601828982031975e+00
9.880038920053015318e+03,2.742601743633940714e+00
9.880038938612740822e+03,2.742601658283675192e+00
9.880038957172468145e+03,2.742601572931235410e+00
9.880038975732193649e+03,2.742601487576642683e+00
9.880038994291920972e+03,2.742601402219865037e+00
9.880039012851646476e+03,2.742601316860930893e+00
9.880039031411373799e+03,2.742601231499826042e+00
9.880039049971099303e+03,2.742601146136561141e+00
9.880039068530826626e+03,2.742601060771121979e+00
9.880039087090552130e+03,2.742600975403529873e+00
9.880039105650279453e+03,2.742600890033763505e+00
9.880039124210004957e+03,2.742600804661840641e+00
9.880039142769732280e+03,2.742600719287747069e+00
9.880039161329457784e+03,2.742600633911500552e+00
9.880039179889183288e+03,2.742600548533090432e+00
9.880039198448910611e+03,2.742600463152513157e+00
9.880039217008636115e+03,2.742600377769782938e+00
9.880039235568363438e+03,2.742600292384882010e+00
9.880039254128088942e+03,2.742600206997828138e+00
9.880039272687816265e+03,2.742600121608607111e+00
9.880039291247541769e+03,2.742600036217233139e+00
9.880039309807269092e+03,2.742599950823699118e+00
9.880039328366994596e+03,2.742599865428012151e+00
9.880039346926721919e+03,2.742599780030161583e+00
9.880039365486447423e+03,2.742599694630158069e+00
9.880039384046174746e+03,2.742599609227994506e+00
9.880039402605900250e+03,2.742599523823685104e+00
9.880039421165625754e+03,2.742599438417215651e+00
9.880039439725353077e+03,2.742599353008582597e+00
9.880039458285078581e+03,2.742599267597807255e+00
9.880039476844805904e+03,2.742599182184864759e+00
9.880039495404531408e+03,2.742599096769779976e+00
9.880039513964258731e+03,2.742599011352535143e+00
9.880039532523984235e+03,2.742598925933144471e+00
9.880039551083711558e+03,2.742598840511593750e+00
9.880039569643437062e+03,2.742598755087900742e+00
9.880039588203164385e+03,2.742598669662047683e+00
9.880039606762889889e+03,2.742598584234059444e+00
9.880039625322617212e+03,2.742598498803904050e+00
9.880039643882342716e+03,2.742598413371613475e+00
9.880039662442068220e+03,2.742598327937169955e+00
9.880039681001795543e+03,2.742598242500577044e+00
9.880039699561521047e+03,2.742598157061838293e+00
9.880039718121248370e+03,2.742598071620946598e+00
9.880039736680973874e+03,2.742597986177916169e+00
9.880039755240701197e+03,2.742597900732729244e+00
9.880039773800426701e+03,2.742597815285410690e+00
9.880039792360154024e+03,2.742597729835932086e+00
9.880039810919879528e+03,2.742597644384321853e+00
9.880039829479606851e+03,2.742597558930555124e+00
9.880039848039332355e+03,2.742597473474656766e+00
9.880039866599059678e+03,2.742597388016605464e+00
9.880039885158785182e+03,2.742597302556422534e+00
9.880039903718510686e+03,2.742597217094093764e+00
9.880039922278238009e+03,2.742597131629615603e+00
9.880039940837963513e+03,2.742597046163009367e+00
9.880039959397690836e+03,2.742596960694246633e+00
9.880039977957416340e+03,2.742596875223359376e+00
9.880039996517143663e+03,2.742596789750322728e+00
