Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.908229778519544197e+03,1.244127441830871476e+03
9.908229801741774281e+03,1.244156496291979465e+03
9.908229824964004365e+03,1.244185548404060910e+03
9.908229848186234449e+03,1.244214598166855922e+03
9.908229871408462714e+03,1.244243645577829284e+03
9.908229894630692797e+03,1.244272690641271765e+03
9.908229917852922881e+03,1.244301733354648150e+03
9.908229941075152965e+03,1.244330773717699230e+03
9.908229964297381230e+03,1.244359811727890246e+03
9.908229987519611313e+03,1.244388847389510829e+03
9.908230010741841397e+03,1.244417880700026672e+03
9.908230033964071481e+03,1.244446911659177658e+03
9.908230057186299746e+03,1.244475940264431301e+03
9.908230080408529830e+03,1.244504966520075413e+03
9.908230103630759913e+03,1.244533990423576370e+03
9.908230126852989997e+03,1.244563011974674055e+03
9.908230150075218262e+03,1.244592031170837117e+03
9.908230173297448346e+03,1.244621048016351551e+03
9.908230196519678429e+03,1.244650062508684869e+03
9.908230219741908513e+03,1.244679074647577863e+03
9.908230242964136778e+03,1.244708084430498047e+03
9.908230266186366862e+03,1.244737091861731642e+03
9.908230289408596946e+03,1.244766096938746387e+03
9.908230312630827029e+03,1.244795099661283530e+03
9.908230335853055294e+03,1.244824100026811493e+03
9.908230359075285378e+03,1.244853098039614679e+03
9.908230382297515462e+03,1.244882093697161736e+03
9.908230405519745545e+03,1.244911086999194367e+03
9.908230428741973810e+03,1.244940077943181450e+03
9.908230451964203894e+03,1.244969066533406249e+03
9.908230475186433978e+03,1.244998052767338550e+03
9.908230498408664062e+03,1.245027036644719601e+03
9.908230521630892326e+03,1.245056018163019417e+03
9.908230544853122410e+03,1.245084997326519897e+03
9.908230568075352494e+03,1.245113974132691283e+03
9.908230591297582578e+03,1.245142948581275277e+03
9.908230614519810842e+03,1.245171920669742804e+03
9.908230637742040926e+03,1.245200890402374398e+03
9.908230660964271010e+03,1.245229857776640756e+03
9.908230684186501094e+03,1.245258822792283809e+03
9.908230707408729359e+03,1.245287785446776525e+03
9.908230730630959442e+03,1.245316745744396030e+03
9.908230753853189526e+03,1.245345703682615749e+03
9.908230777075419610e+03,1.245374659261176021e+03
9.908230800297647875e+03,1.245403612477551633e+03
9.908230823519877958e+03,1.245432563336018120e+03
9.908230846742108042e+03,1.245461511834050043e+03
9.908230869964338126e+03,1.245490457971387741e+03
9.908230893186566391e+03,1.245519401745505775e+03
9.908230916408796475e+03,1.245548343160680588e+03
9.908230939631026558e+03,1.245577282214385377e+03
9.908230962853256642e+03,1.245606218906362074e+03
9.908230986075484907e+03,1.245635153234085465e+03
9.908231009297714991e+03,1.245664085201829721e+03
9.908231032519945074e+03,1.245693014807070540e+03
9.908231055742175158e+03,1.245721942049548943e+03
9.908231078964403423e+03,1.245750866926740628e+03
9.908231102186633507e+03,1.245779789442919537e+03
9.908231125408863591e+03,1.245808709595560458e+03
9.908231148631093674e+03,1.245837627384405550e+03
9.908231171853321939e+03,1.245866542806931420e+03
9.908231195075552023e+03,1.245895455867409964e+03
9.908231218297782107e+03,1.245924366563316880e+03
9.908231241520012190e+03,1.245953274894395236e+03
9.908231264742240455e+03,1.245982180858121865e+03
9.908231287964470539e+03,1.246011084458767527e+03
9.908231311186700623e+03,1.246039985693809058e+03
9.908231334408930707e+03,1.246068884562988615e+03
9.908231357631158971e+03,1.246097781063785078e+03
9.908231380853389055e+03,1.246126675200466480e+03
9.908231404075619139e+03,1.246155566970511927e+03
9.908231427297849223e+03,1.246184456373662897e+03
9.908231450520077487e+03,1.246213343407399179e+03
9.908231473742307571e+03,1.246242228075987896e+03
9.908231496964537655e+03,1.246271110376908155e+03
9.908231520186767739e+03,1.246299990309902341e+03
9.908231543408996004e+03,1.246328867872450246e+03
9.908231566631226087e+03,1.246357743068818309e+03
9.908231589853456171e+03,1.246386615896486546e+03
9.908231613075686255e+03,1.246415486355197118e+03
9.908231636297914520e+03,1.246444354442431177e+03
9.908231659520144603e+03,1.246473220162452890e+03
9.908231682742374687e+03,1.246502083512743866e+03
9.908231705964604771e+03,1.246530944493045581e+03
9.908231729186833036e+03,1.246559803100840782e+03
9.908231752409063120e+03,1.246588659340391814e+03
9.908231775631293203e+03,1.246617513209181880e+03
9.908231798853523287e+03,1.246646364706952227e+03
9.908231822075751552e+03,1.246675213831185602e+03
9.908231845297981636e+03,1.246704060586144124e+03
9.908231868520211719e+03,1.246732904969310539e+03
9.908231891742441803e+03,1.246761746980427233e+03
9.908231914964670068e+03,1.246790586616977862e+03
9.908231938186900152e+03,1.246819423883223180e+03
9.908231961409130236e+03,1.246848258776646617e+03
9.908231984631360319e+03,1.246877091296990329e+03
9.908232007853588584e+03,1.246905921441738883e+03
9.908232031075818668e+03,1.246934749215151214e+03
9.908232054298048752e+03,1.246963574614712797e+03
9.908232077520278835e+03,1.246992397640165109e+03
9.908232100742507100e+03,1.247021218288993850e+03
9.908232123964737184e+03,1.247050036565457049e+03
9.908232147186967268e+03,1.247078852467039269e+03
9.908232170409197352e+03,1.247107665993483806e+03
9.908232193631425616e+03,1.247136477142276817e+03
9.908232216853655700e+03,1.247165285917674510e+03
9.908232240075885784e+03,1.247194092317163040e+03
9.908232263298115868e+03,1.247222896340485022e+03
9.908232286520344132e+03,1.247251697985127976e+03
9.908232309742574216e+03,1.247280497255346518e+03
9.908232332964804300e+03,1.247309294148627487e+03
9.908232356187034384e+03,1.247338088664714178e+03
9.908232379409262649e+03,1.247366880801094112e+03
9.908232402631492732e+03,1.247395670562021678e+03
9.908232425853722816e+03,1.247424457944983487e+03
9.908232449075952900e+03,1.247453242949723517e+03
9.908232472298181165e+03,1.247482025573730198e+03
9.908232495520411248e+03,1.247510805821255417e+03
9.908232518742641332e+03,1.247539583689788515e+03
9.908232541964871416e+03,1.247568359179071649e+03
9.908232565187099681e+03,1.247597132286595524e+03
9.908232588409329765e+03,1.247625903016610209e+03
9.908232611631559848e+03,1.247654671366605498e+03
9.908232634853789932e+03,1.247683437336325142e+03
9.908232658076018197e+03,1.247712200923258479e+03
9.908232681298248281e+03,1.247740962131656033e+03
9.908232704520478364e+03,1.247769720959007145e+03
9.908232727742708448e+03,1.247798477405056246e+03
9.908232750964936713e+03,1.247827231467293814e+03
9.908232774187166797e+03,1.247855983149968097e+03
9.908232797409396881e+03,1.247884732450570482e+03
9.908232820631626964e+03,1.247913479368844264e+03
9.908232843853855229e+03,1.247942223902281967e+03
9.908232867076085313e+03,1.247970966055129793e+03
9.908232890298315397e+03,1.247999705824880039e+03
9.908232913520545480e+03,1.248028443211275999e+03
9.908232936742773745e+03,1.248057178211811561e+03
9.908232959965003829e+03,1.248085910830730654e+03
9.908232983187233913e+03,1.248114641065527394e+03
9.908233006409463997e+03,1.248143368915945075e+03
9.908233029631692261e+03,1.248172094379477130e+03
9.908233052853922345e+03,1.248200817460367944e+03
9.908233076076152429e+03,1.248229538156111403e+03
9.908233099298382513e+03,1.248258256466450803e+03
9.908233122520610777e+03,1.248286972388881168e+03
9.908233145742840861e+03,1.248315685927644836e+03
9.908233168965070945e+03,1.248344397080236604e+03
9.908233192187301029e+03,1.248373105846400449e+03
9.908233215409529294e+03,1.248401812223631396e+03
9.908233238631759377e+03,1.248430516216171554e+03
9.908233261853989461e+03,1.248459217821515040e+03
9.908233285076219545e+03,1.248487917039407421e+03
9.908233308298447810e+03,1.248516613867344404e+03
9.908233331520677893e+03,1.248545308309564689e+03
9.908233354742907977e+03,1.248574000363566711e+03
9.908233377965138061e+03,1.248602690029093083e+03
9.908233401187366326e+03,1.248631377303641102e+03
9.908233424409596410e+03,1.248660062191449924e+03
9.908233447631826493e+03,1.248688744690016165e+03
9.908233470854056577e+03,1.248717424799084256e+03
9.908233494076284842e+03,1.248746102516152177e+03
9.908233517298514926e+03,1.248774777845456811e+03
9.908233540520745009e+03,1.248803450784496590e+03
9.908233563742975093e+03,1.248832121333015266e+03
9.908233586965203358e+03,1.248860789488512637e+03
9.908233610187433442e+03,1.248889455255223311e+03
9.908233633409663526e+03,1.248918118630646859e+03
9.908233656631893609e+03,1.248946779614527713e+03
9.908233679854121874e+03,1.248975438204365446e+03
9.908233703076351958e+03,1.249004094404394664e+03
9.908233726298582042e+03,1.249032748212114257e+03
9.908233749520812125e+03,1.249061399627269793e+03
9.908233772743040390e+03,1.249090048647360845e+03
9.908233795965270474e+03,1.249118695276621565e+03
9.908233819187500558e+03,1.249147339512551525e+03
9.908233842409730642e+03,1.249175981354895612e+03
9.908233865631958906e+03,1.249204620801155670e+03
9.908233888854188990e+03,1.249233257855562442e+03
9.908233912076419074e+03,1.249261892515618001e+03
9.908233935298649158e+03,1.249290524781067461e+03
9.908233958520877422e+03,1.249319154649412440e+03
9.908233981743107506e+03,1.249347782124882997e+03
9.908234004965337590e+03,1.249376407204982343e+03
9.908234028187567674e+03,1.249405029889453999e+03
9.908234051409795939e+03,1.249433650175802313e+03
9.908234074632026022e+03,1.249462268068255071e+03
9.908234097854256106e+03,1.249490883564316619e+03
9.908234121076486190e+03,1.249519496663730479e+03
9.908234144298716274e+03,1.249548107366243130e+03
9.908234167520944538e+03,1.249576715669358009e+03
9.908234190743174622e+03,1.249605321577301993e+03
9.908234213965404706e+03,1.249633925087579883e+03
9.908234237187634790e+03,1.249662526199936110e+03
9.908234260409863055e+03,1.249691124911876841e+03
9.908234283632093138e+03,1.249719721227626678e+03
9.908234306854323222e+03,1.249748315144690878e+03
9.908234330076553306e+03,1.249776906662814554e+03
9.908234353298781571e+03,1.249805495779504554e+03
9.908234376521011654e+03,1.249834082498984344e+03
9.908234399743241738e+03,1.249862666818759635e+03
9.908234422965471822e+03,1.249891248738576223e+03
9.908234446187700087e+03,1.249919828255941184e+03
9.908234469409930171e+03,1.249948405375076845e+03
9.908234492632160254e+03,1.249976980093489374e+03
9.908234515854390338e+03,1.250005552410925475e+03
9.908234539076618603e+03,1.250034122324892223e+03
9.908234562298848687e+03,1.250062689839611494e+03
9.908234585521078770e+03,1.250091254952589907e+03
9.908234608743308854e+03,1.250119817663574167e+03
9.908234631965537119e+03,1.250148377970072033e+03
9.908234655187767203e+03,1.250176935876304015e+03
9.908234678409997287e+03,1.250205491379777868e+03
9.908234701632227370e+03,1.250234044480240527e+03
9.908234724854455635e+03,1.250262595175200204e+03
9.908234748076685719e+03,1.250291143468876271e+03
9.908234771298915803e+03,1.250319689358777623e+03
9.908234794521145886e+03,1.250348232844650056e+03
9.908234817743374151e+03,1.250376773924004510e+03
9.908234840965604235e+03,1.250405312601057403e+03
9.908234864187834319e+03,1.250433848873318766e+03
9.908234887410064403e+03,1.250462382740535304e+03
9.908234910632292667e+03,1.250490914200217958e+03
9.908234933854522751e+03,1.250519443256582008e+03
9.908234957076752835e+03,1.250547969907139304e+03
9.908234980298982919e+03,1.250576494151635188e+03
9.908235003521211183e+03,1.250605015987582419e+03
9.908235026743441267e+03,1.250633535419194004e+03
9.908235049965671351e+03,1.250662052443983384e+03
9.908235073187901435e+03,1.250690567061696129e+03
9.908235096410129700e+03,1.250719079269844315e+03
9.908235119632359783e+03,1.250747589072642313e+03
9.908235142854589867e+03,1.250776096467602201e+03
9.908235166076819951e+03,1.250804601454470458e+03
9.908235189299048216e+03,1.250833104030760296e+03
9.908235212521278299e+03,1.250861604200683587e+03
9.908235235743508383e+03,1.250890101961753999e+03
9.908235258965738467e+03,1.250918597313718010e+03
9.908235282187966732e+03,1.250947090254089744e+03
9.908235305410196816e+03,1.250975580787080844e+03
9.908235328632426899e+03,1.251004068910203387e+03
9.908235351854656983e+03,1.251032554623206124e+03
9.908235375076885248e+03,1.251061037923603408e+03
9.908235398299115332e+03,1.251089518815603924e+03
9.908235421521345415e+03,1.251117997296723388e+03
9.908235444743575499e+03,1.251146473366708278e+03
9.908235467965803764e+03,1.251174947023074992e+03
9.908235491188033848e+03,1.251203418270030625e+03
9.908235514410263931e+03,1.251231887105091801e+03
9.908235537632494015e+03,1.251260353528004771e+03
9.908235560854722280e+03,1.251288817536287070e+03
9.908235584076952364e+03,1.251317279134144883e+03
9.908235607299182448e+03,1.251345738319094380e+03
9.908235630521412531e+03,1.251374195090883404e+03
9.908235653743640796e+03,1.251402649447029262e+03
9.908235676965870880e+03,1.251431101391737002e+03
9.908235700188100964e+03,1.251459550922524159e+03
9.908235723410331047e+03,1.251487998039137892e+03
9.908235746632559312e+03,1.251516442739097556e+03
9.908235769854789396e+03,1.251544885026605471e+03
9.908235793077019480e+03,1.251573324899180989e+03
9.908235816299249564e+03,1.251601762356570589e+03
9.908235839521477828e+03,1.251630197396294761e+03
9.908235862743707912e+03,1.251658630022554917e+03
9.908235885965937996e+03,1.251687060232870635e+03
9.908235909188168080e+03,1.251715488026989078e+03
9.908235932410396344e+03,1.251743913402430962e+03
9.908235955632626428e+03,1.251772336363396789e+03
9.908235978854856512e+03,1.251800756907406594e+03
9.908236002077086596e+03,1.251829175034208447e+03
9.908236025299314861e+03,1.251857590741323065e+03
9.908236048521544944e+03,1.251886004032949586e+03
9.908236071743775028e+03,1.251914414906609636e+03
9.908236094966005112e+03,1.251942823362050603e+03
9.908236118188233377e+03,1.251971229396794570e+03
9.908236141410463460e+03,1.251999633015039080e+03
9.908236164632693544e+03,1.252028034214306672e+03
9.908236187854923628e+03,1.252056432994344732e+03
9.908236211077151893e+03,1.252084829352676479e+03
9.908236234299381977e+03,1.252113223293497413e+03
9.908236257521612060e+03,1.252141614814331888e+03
9.908236280743842144e+03,1.252170003914926610e+03
9.908236303966070409e+03,1.252198390592805936e+03
9.908236327188300493e+03,1.252226774852163999e+03
9.908236350410530576e+03,1.252255156690526292e+03
9.908236373632760660e+03,1.252283536107639293e+03
9.908236396854988925e+03,1.252311913101027812e+03
9.908236420077219009e+03,1.252340287674885985e+03
9.908236443299449093e+03,1.252368659826737940e+03
9.908236466521679176e+03,1.252397029556331745e+03
9.908236489743907441e+03,1.252425396861193576e+03
9.908236512966137525e+03,1.252453761745514839e+03
9.908236536188367609e+03,1.252482124206821709e+03
9.908236559410597692e+03,1.252510484244861573e+03
9.908236582632825957e+03,1.252538841857161515e+03
9.908236605855056041e+03,1.252567197047912032e+03
9.908236629077286125e+03,1.252595549814639526e+03
9.908236652299516209e+03,1.252623900157091839e+03
9.908236675521744473e+03,1.252652248072796965e+03
9.908236698743974557e+03,1.252680593565943809e+03
9.908236721966204641e+03,1.252708936634059910e+03
9.908236745188434725e+03,1.252737277276893565e+03
9.908236768410662989e+03,1.252765615491972540e+03
9.908236791632893073e+03,1.252793951283484830e+03
9.908236814855123157e+03,1.252822284648958657e+03
9.908236838077353241e+03,1.252850615588143000e+03
9.908236861299581506e+03,1.252878944098566762e+03
9.908236884521811589e+03,1.252907270184415893e+03
9.908236907744041673e+03,1.252935593843219522e+03
9.908236930966271757e+03,1.252963915074726174e+03
9.908236954188500022e+03,1.252992233876466116e+03
9.908236977410730105e+03,1.253020550252624162e+03
9.908237000632960189e+03,1.253048864200730350e+03
9.908237023855190273e+03,1.253077175720533205e+03
9.908237047077418538e+03,1.253105484809563450e+03
9.908237070299648622e+03,1.253133791472005441e+03
9.908237093521878705e+03,1.253162095705388992e+03
9.908237116744108789e+03,1.253190397509463082e+03
9.908237139966337054e+03,1.253218696881759570e+03
9.908237163188567138e+03,1.253246993826460539e+03
9.908237186410797221e+03,1.253275288341097848e+03
9.908237209633027305e+03,1.253303580425420478e+03
9.908237232855255570e+03,1.253331870076960513e+03
9.908237256077485654e+03,1.253360157299899356e+03
9.908237279299715738e+03,1.253388442091768638e+03
9.908237302521945821e+03,1.253416724452317794e+03
9.908237325744174086e+03,1.253445004379080729e+03
9.908237348966404170e+03,1.253473281876236115e+03
9.908237372188634254e+03,1.253501556941317631e+03
9.908237395410864337e+03,1.253529829574074256e+03
9.908237418633092602e+03,1.253558099772040805e+03
9.908237441855322686e+03,1.253586367539394359e+03
9.908237465077552770e+03,1.253614632873669734e+03
9.908237488299782854e+03,1.253642895774615909e+03
9.908237511522011118e+03,1.253671156239768379e+03
9.908237534744241202e+03,1.253699414273303546e+03
9.908237557966471286e+03,1.253727669872755996e+03
9.908237581188701370e+03,1.253755923037875846e+03
9.908237604410929634e+03,1.253784173766198592e+03
9.908237627633159718e+03,1.253812422061899952e+03
9.908237650855389802e+03,1.253840667922514967e+03
9.908237674077619886e+03,1.253868911347793755e+03
9.908237697299848151e+03,1.253897152335273177e+03
9.908237720522078234e+03,1.253925390889126675e+03
9.908237743744308318e+03,1.253953627006891566e+03
9.908237766966538402e+03,1.253981860688316601e+03
9.908237790188766667e+03,1.254010091930940689e+03
9.908237813410996750e+03,1.254038320738934999e+03
9.908237836633226834e+03,1.254066547109838211e+03
9.908237859855456918e+03,1.254094771043399078e+03
9.908237883077685183e+03,1.254122992537156506e+03
9.908237906299915267e+03,1.254151211595282120e+03
9.908237929522145350e+03,1.254179428215313465e+03
9.908237952744375434e+03,1.254207642397001337e+03
9.908237975966603699e+03,1.254235854137884189e+03
9.908237999188833783e+03,1.254264063442132056e+03
9.908238022411063866e+03,1.254292270307284298e+03
9.908238045633293950e+03,1.254320474733090805e+03
9.908238068855522215e+03,1.254348676717092076e+03
9.908238092077752299e+03,1.254376876263456325e+03
9.908238115299982383e+03,1.254405073369722913e+03
9.908238138522212466e+03,1.254433268035643323e+03
9.908238161744440731e+03,1.254461460258757597e+03
9.908238184966670815e+03,1.254489650043232587e+03
9.908238208188900899e+03,1.254517837386610154e+03
9.908238231411130982e+03,1.254546022288639506e+03
9.908238254633359247e+03,1.254574204746863643e+03
9.908238277855589331e+03,1.254602384765447368e+03
9.908238301077819415e+03,1.254630562341932318e+03
9.908238324300049499e+03,1.254658737476069291e+03
9.908238347522277763e+03,1.254686910165401287e+03
9.908238370744507847e+03,1.254715080414091744e+03
9.908238393966737931e+03,1.254743248219683665e+03
9.908238417188968015e+03,1.254771413581927845e+03
9.908238440411196279e+03,1.254799576498367514e+03
9.908238463633426363e+03,1.254827736973165429e+03
9.908238486855656447e+03,1.254855895003865044e+03
9.908238510077886531e+03,1.254884050590217612e+03
9.908238533300114796e+03,1.254912203729767270e+03
9.908238556522344879e+03,1.254940354426674503e+03
9.908238579744574963e+03,1.254968502678485038e+03
9.908238602966805047e+03,1.254996648484948309e+03
9.908238626189033312e+03,1.255024791843611183e+03
9.908238649411263395e+03,1.255052932758632551e+03
9.908238672633493479e+03,1.255081071227557686e+03
9.908238695855723563e+03,1.255109207250137388e+03
9.908238719077951828e+03,1.255137340823918976e+03
9.908238742300181912e+03,1.255165471953059068e+03
9.908238765522411995e+03,1.255193600635104985e+03
9.908238788744642079e+03,1.255221726869807753e+03
9.908238811966870344e+03,1.255249850654714464e+03
9.908238835189100428e+03,1.255277971993981055e+03
9.908238858411330511e+03,1.255306090885156436e+03
9.908238881633560595e+03,1.255334207327990043e+03
9.908238904855788860e+03,1.255362321320030787e+03
9.908238928078018944e+03,1.255390432865433695e+03
9.908238951300249028e+03,1.255418541961747223e+03
9.908238974522479111e+03,1.255446648608722171e+03
9.908238997744707376e+03,1.255474752803907450e+03
9.908239020966937460e+03,1.255502854551457403e+03
9.908239044189167544e+03,1.255530953848920717e+03
9.908239067411397627e+03,1.255559050696048189e+03
9.908239090633625892e+03,1.255587145090391004e+03
9.908239113855855976e+03,1.255615237036100325e+03
9.908239137078086060e+03,1.255643326530726426e+03
9.908239160300316144e+03,1.255671413574021244e+03
9.908239183522544408e+03,1.255699498163534372e+03
9.908239206744774492e+03,1.255727580303417426e+03
9.908239229967004576e+03,1.255755659991221592e+03
9.908239253189234660e+03,1.255783737226697667e+03
9.908239276411462924e+03,1.255811812007397521e+03
9.908239299633693008e+03,1.255839884337470949e+03
9.908239322855923092e+03,1.255867954214469592e+03
9.908239346078153176e+03,1.255896021638144475e+03
9.908239369300381441e+03,1.255924086606048604e+03
9.908239392522611524e+03,1.255952149122330184e+03
9.908239415744841608e+03,1.255980209184541309e+03
9.908239438967071692e+03,1.256008266792434142e+03
9.908239462189299957e+03,1.256036321943561688e+03
9.908239485411530040e+03,1.256064374642070788e+03
9.908239508633760124e+03,1.256092424885515129e+03
9.908239531855990208e+03,1.256120472673645963e+03
9.908239555078218473e+03,1.256148518004018115e+03
9.908239578300448557e+03,1.256176560880776378e+03
9.908239601522678640e+03,1.256204601301475122e+03
9.908239624744908724e+03,1.256232639265866510e+03
9.908239647967136989e+03,1.256260674771506046e+03
9.908239671189367073e+03,1.256288707822536480e+03
9.908239694411597156e+03,1.256316738416513545e+03
9.908239717633827240e+03,1.256344766553189856e+03
9.908239740856055505e+03,1.256372792230120695e+03
9.908239764078285589e+03,1.256400815451448807e+03
9.908239787300515673e+03,1.256428836214729927e+03
9.908239810522745756e+03,1.256456854519715989e+03
9.908239833744974021e+03,1.256484870363964774e+03
9.908239856967204105e+03,1.256512883751616528e+03
9.908239880189434189e+03,1.256540894680228803e+03
9.908239903411664272e+03,1.256568903149553080e+03
9.908239926633892537e+03,1.256596909157147593e+03
9.908239949856122621e+03,1.256624912707152134e+03
9.908239973078352705e+03,1.256652913797124029e+03
9.908239996300582789e+03,1.256680912426815667e+03
9.908240019522811053e+03,1.256708908593785509e+03
9.908240042745041137e+03,1.256736902302172666e+03
9.908240065967271221e+03,1.256764893549534690e+03
9.908240089189501305e+03,1.256792882335624881e+03
