Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.903683680555783212e+03,1.826482572056741560e+02
9.903683703452748887e+03,1.826470307302379013e+02
9.903683726349714561e+03,1.826458041436713984e+02
9.903683749246680236e+03,1.826445774459762674e+02
9.903683772143645911e+03,1.826433506371539579e+02
9.903683795040611585e+03,1.826421237172060614e+02
9.903683817937577260e+03,1.826408966861341128e+02
9.903683840834542934e+03,1.826396695439397035e+02
9.903683863731508609e+03,1.826384422906243401e+02
9.903683886628474283e+03,1.826372149261895856e+02
9.903683909525439958e+03,1.826359874506369465e+02
9.903683932422405633e+03,1.826347598639680427e+02
9.903683955319371307e+03,1.826335321661843807e+02
9.903683978216336982e+03,1.826323043572874951e+02
9.903684001113302656e+03,1.826310764372790061e+02
9.903684024010268331e+03,1.826298484061603915e+02
9.903684046907234006e+03,1.826286202639332146e+02
9.903684069804199680e+03,1.826273920105990669e+02
9.903684092701163536e+03,1.826261636462570266e+02
9.903684115598129210e+03,1.826249351707135418e+02
9.903684138495094885e+03,1.826237065840676621e+02
9.903684161392060560e+03,1.826224778863210076e+02
9.903684184289026234e+03,1.826212490774751132e+02
9.903684207185991909e+03,1.826200201575315134e+02
9.903684230082957583e+03,1.826187911264917716e+02
9.903684252979923258e+03,1.826175619843573941e+02
9.903684275876888933e+03,1.826163327311300009e+02
9.903684298773854607e+03,1.826151033668111268e+02
9.903684321670820282e+03,1.826138738914022781e+02
9.903684344567785956e+03,1.826126443049050465e+02
9.903684367464751631e+03,1.826114146073209952e+02
9.903684390361717305e+03,1.826101847986516589e+02
9.903684413258682980e+03,1.826089548788985724e+02
9.903684436155648655e+03,1.826077248480632704e+02
9.903684459052614329e+03,1.826064947061474015e+02
9.903684481949580004e+03,1.826052644531524152e+02
9.903684504846545678e+03,1.826040340890798745e+02
9.903684527743511353e+03,1.826028036139313997e+02
9.903684550640477028e+03,1.826015730277085254e+02
9.903684573537442702e+03,1.826003423304127011e+02
9.903684596434408377e+03,1.825991115220456606e+02
9.903684619331374051e+03,1.825978806026087966e+02
9.903684642228339726e+03,1.825966495721037290e+02
9.903684665125305401e+03,1.825954184305320496e+02
9.903684688022271075e+03,1.825941871778952361e+02
9.903684710919236750e+03,1.825929558141948519e+02
9.903684733816202424e+03,1.825917243394325453e+02
9.903684756713168099e+03,1.825904927536097091e+02
9.903684779610133774e+03,1.825892610567280201e+02
9.903684802507099448e+03,1.825880292487890699e+02
9.903684825404065123e+03,1.825867973297942513e+02
9.903684848301030797e+03,1.825855652997452694e+02
9.903684871197996472e+03,1.825843331586436022e+02
9.903684894094960327e+03,1.825831009065887258e+02
9.903684916991926002e+03,1.825818685433863777e+02
9.903684939888891677e+03,1.825806360691360908e+02
9.903684962785857351e+03,1.825794034838392861e+02
9.903684985682823026e+03,1.825781707874976121e+02
9.903685008579788700e+03,1.825769379801126320e+02
9.903685031476754375e+03,1.825757050616858237e+02
9.903685054373720050e+03,1.825744720322188357e+02
9.903685077270685724e+03,1.825732388917131743e+02
9.903685100167651399e+03,1.825720056401703459e+02
9.903685123064617073e+03,1.825707722775920558e+02
9.903685145961582748e+03,1.825695388039797251e+02
9.903685168858548423e+03,1.825683052193349170e+02
9.903685191755514097e+03,1.825670715236593082e+02
9.903685214652479772e+03,1.825658377169542916e+02
9.903685237549445446e+03,1.825646037992215156e+02
9.903685260446411121e+03,1.825633697704626002e+02
9.903685283343376796e+03,1.825621356306789380e+02
9.903685306240342470e+03,1.825609013798722060e+02
9.903685329137308145e+03,1.825596670180439673e+02
9.903685352034273819e+03,1.825584325451957000e+02
9.903685374931239494e+03,1.825571979613290523e+02
9.903685397828205168e+03,1.825559632664455023e+02
9.903685420725170843e+03,1.825547284605466132e+02
9.903685443622136518e+03,1.825534935436340334e+02
9.903685466519102192e+03,1.825522585157092408e+02
9.903685489416067867e+03,1.825510233767737702e+02
9.903685512313033541e+03,1.825497881268292986e+02
9.903685535209999216e+03,1.825485527658772753e+02
9.903685558106964891e+03,1.825473172939192921e+02
9.903685581003930565e+03,1.825460817109569405e+02
9.903685603900896240e+03,1.825448460169917269e+02
9.903685626797861914e+03,1.825436102120252428e+02
9.903685649694827589e+03,1.825423742960590232e+02
9.903685672591793264e+03,1.825411382690946311e+02
9.903685695488757119e+03,1.825399021312318553e+02
9.903685718385722794e+03,1.825386658822758932e+02
9.903685741282688468e+03,1.825374295223263630e+02
9.903685764179654143e+03,1.825361930513849700e+02
9.903685787076619818e+03,1.825349564694532489e+02
9.903685809973585492e+03,1.825337197765326209e+02
9.903685832870551167e+03,1.825324829726248197e+02
9.903685855767516841e+03,1.825312460577313800e+02
9.903685878664482516e+03,1.825300090318537514e+02
9.903685901561448190e+03,1.825287718949936107e+02
9.903685924458413865e+03,1.825275346471524642e+02
9.903685947355379540e+03,1.825262972883318753e+02
9.903685970252345214e+03,1.825250598185334070e+02
9.903685993149310889e+03,1.825238222377586510e+02
9.903686016046276563e+03,1.825225845460091421e+02
9.903686038943242238e+03,1.825213467432864434e+02
9.903686061840207913e+03,1.825201088295921465e+02
9.903686084737173587e+03,1.825188708049277295e+02
9.903686107634139262e+03,1.825176326692948692e+02
9.903686130531104936e+03,1.825163944226950434e+02
9.903686153428070611e+03,1.825151560651298723e+02
9.903686176325036286e+03,1.825139175966008906e+02
9.903686199222001960e+03,1.825126790171096047e+02
9.903686222118967635e+03,1.825114403266576630e+02
9.903686245015933309e+03,1.825102015252466288e+02
9.903686267912898984e+03,1.825089626128779798e+02
9.903686290809864659e+03,1.825077235895533931e+02
9.903686313706830333e+03,1.825064844552743466e+02
9.903686336603796008e+03,1.825052452100424034e+02
9.903686359500761682e+03,1.825040058538592120e+02
9.903686382397727357e+03,1.825027663867262504e+02
9.903686405294693031e+03,1.825015268086451385e+02
9.903686428191658706e+03,1.825002871196173828e+02
9.903686451088624381e+03,1.824990473196445748e+02
9.903686473985590055e+03,1.824978074087283062e+02
9.903686496882553911e+03,1.824965673869686213e+02
9.903686519779519585e+03,1.824953272541700926e+02
9.903686542676485260e+03,1.824940870104327644e+02
9.903686565573450935e+03,1.824928466557581999e+02
9.903686588470416609e+03,1.824916061901480191e+02
9.903686611367382284e+03,1.824903656136037284e+02
9.903686634264347958e+03,1.824891249261268911e+02
9.903686657161313633e+03,1.824878841277191270e+02
9.903686680058279308e+03,1.824866432183819143e+02
9.903686702955244982e+03,1.824854021981169581e+02
9.903686725852210657e+03,1.824841610669256795e+02
9.903686748749176331e+03,1.824829198248097271e+02
9.903686771646142006e+03,1.824816784717706355e+02
9.903686794543107681e+03,1.824804370078099396e+02
9.903686817440073355e+03,1.824791954329293162e+02
9.903686840337039030e+03,1.824779537471302433e+02
9.903686863234004704e+03,1.824767119504142556e+02
9.903686886130970379e+03,1.824754700427830301e+02
9.903686909027936053e+03,1.824742280242380446e+02
9.903686931924901728e+03,1.824729858947809475e+02
9.903686954821867403e+03,1.824717436544132170e+02
9.903686977718833077e+03,1.824705013031364444e+02
