Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.880038437500130385e+03,1.550642849052153416e+01
9.880038456059855889e+03,1.550586969322207054e+01
9.880038474619583212e+03,1.550531090469271867e+01
9.880038493179308716e+03,1.550475212504314904e+01
9.880038511739036039e+03,1.550419335416385636e+01
9.880038530298761543e+03,1.550363459216450224e+01
9.880038548858488866e+03,1.550307583893564356e+01
9.880038567418214370e+03,1.550251709458688154e+01
9.880038585977941693e+03,1.550195835900878016e+01
9.880038604537667197e+03,1.550139963231099038e+01
9.880038623097394520e+03,1.550084091438402112e+01
9.880038641657120024e+03,1.550028220533752155e+01
9.880038660216847347e+03,1.549972350506205920e+01
9.880038678776572851e+03,1.549916481366722998e+01
9.880038697336298355e+03,1.549860613109837004e+01
9.880038715896025678e+03,1.549804745730079958e+01
9.880038734455751182e+03,1.549748879238414290e+01
9.880038753015478505e+03,1.549693013623897997e+01
9.880038771575204009e+03,1.549637148897488892e+01
9.880038790134931332e+03,1.549581285048246926e+01
9.880038808694656836e+03,1.549525422087130266e+01
9.880038827254384159e+03,1.549469560003197799e+01
9.880038845814109663e+03,1.549413698807408757e+01
9.880038864373836986e+03,1.549357838488823802e+01
9.880038882933562491e+03,1.549301979058399859e+01
9.880038901493289814e+03,1.549246120505194924e+01
9.880038920053015318e+03,1.549190262840172316e+01
9.880038938612740822e+03,1.549134406057859437e+01
9.880038957172468145e+03,1.549078550152797362e+01
9.880038975732193649e+03,1.549022695135939642e+01
9.880038994291920972e+03,1.548966840996349248e+01
9.880039012851646476e+03,1.548910987744981327e+01
9.880039031411373799e+03,1.548855135370898672e+01
9.880039049971099303e+03,1.548799283885056255e+01
9.880039068530826626e+03,1.548743433276515091e+01
9.880039087090552130e+03,1.548687583556233704e+01
9.880039105650279453e+03,1.548631734713273644e+01
9.880039124210004957e+03,1.548575886758589348e+01
9.880039142769732280e+03,1.548520039681244320e+01
9.880039161329457784e+03,1.548464193492191221e+01
9.880039179889183288e+03,1.548408348185971484e+01
9.880039198448910611e+03,1.548352503757114640e+01
9.880039217008636115e+03,1.548296660216579568e+01
9.880039235568363438e+03,1.548240817553429238e+01
9.880039254128088942e+03,1.548184975778617201e+01
9.880039272687816265e+03,1.548129134881205538e+01
9.880039291247541769e+03,1.548073294872153127e+01
9.880039309807269092e+03,1.548017455740518500e+01
9.880039328366994596e+03,1.547961617497258757e+01
9.880039346926721919e+03,1.547905780131437936e+01
9.880039365486447423e+03,1.547849943654007632e+01
9.880039384046174746e+03,1.547794108054032769e+01
9.880039402605900250e+03,1.547738273342468673e+01
9.880039421165625754e+03,1.547682439513851627e+01
9.880039439725353077e+03,1.547626606562717733e+01
9.880039458285078581e+03,1.547570774500019297e+01
9.880039476844805904e+03,1.547514943314823910e+01
9.880039495404531408e+03,1.547459113018080856e+01
9.880039513964258731e+03,1.547403283598858081e+01
9.880039532523984235e+03,1.547347455068105049e+01
9.880039551083711558e+03,1.547291627414891657e+01
9.880039569643437062e+03,1.547235800650167725e+01
9.880039588203164385e+03,1.547179974762997645e+01
9.880039606762889889e+03,1.547124149764338696e+01
9.880039625322617212e+03,1.547068325643249231e+01
9.880039643882342716e+03,1.547012502410686707e+01
9.880039662442068220e+03,1.546956680061186873e+01
9.880039681001795543e+03,1.546900858589288674e+01
9.880039699561521047e+03,1.546845038005940864e+01
9.880039718121248370e+03,1.546789218300213342e+01
9.880039736680973874e+03,1.546733399483053439e+01
9.880039755240701197e+03,1.546677581543530344e+01
9.880039773800426701e+03,1.546621764492595297e+01
9.880039792360154024e+03,1.546565948319315886e+01
9.880039810919879528e+03,1.546510133034640688e+01
9.880039829479606851e+03,1.546454318627639246e+01
9.880039848039332355e+03,1.546398505109257826e+01
9.880039866599059678e+03,1.546342692468570412e+01
9.880039885158785182e+03,1.546286880716522560e+01
9.880039903718510686e+03,1.546231069847653927e+01
9.880039922278238009e+03,1.546175259856504525e+01
9.880039940837963513e+03,1.546119450754021152e+01
9.880039959397690836e+03,1.546063642529272641e+01
9.880039977957416340e+03,1.546007835193212188e+01
9.880039996517143663e+03,1.545952028734903827e+01
9.880040015076869167e+03,1.545896223165298267e+01
9.880040033636596490e+03,1.545840418473465760e+01
9.880040052196321994e+03,1.545784614670353641e+01
9.880040070756049317e+03,1.545728811745030029e+01
9.880040089315774821e+03,1.545673009708447943e+01
9.880040107875502144e+03,1.545617208549671773e+01
9.880040126435227648e+03,1.545561408279651694e+01
9.880040144994953152e+03,1.545505608892927718e+01
9.880040163554680475e+03,1.545449810384040212e+01
9.880040182114405980e+03,1.545394012763934022e+01
9.880040200674133303e+03,1.545338216021682243e+01
9.880040219233858807e+03,1.545282420168228121e+01
9.880040237793586130e+03,1.545226625192649017e+01
9.880040256353311634e+03,1.545170831105886222e+01
9.880040274913038957e+03,1.545115037897014076e+01
9.880040293472764461e+03,1.545059245576977247e+01
9.880040312032491784e+03,1.545003454134847232e+01
9.880040330592217288e+03,1.544947663581571362e+01
9.880040349151944611e+03,1.544891873906222735e+01
9.880040367711670115e+03,1.544836085119743885e+01
9.880040386271395619e+03,1.544780297216676779e+01
9.880040404831122942e+03,1.544724510191564448e+01
9.880040423390848446e+03,1.544668724055348541e+01
9.880040441950575769e+03,1.544612938797102863e+01
9.880040460510301273e+03,1.544557154427773149e+01
9.880040479070028596e+03,1.544501370936434093e+01
9.880040497629754100e+03,1.544445588334027342e+01
9.880040516189481423e+03,1.544389806609628657e+01
9.880040534749206927e+03,1.544334025774177910e+01
9.880040553308934250e+03,1.544278245816755479e+01
9.880040571868659754e+03,1.544222466748300704e+01
9.880040590428387077e+03,1.544166688557890410e+01
9.880040608988112581e+03,1.544110911256465180e+01
9.880040627547838085e+03,1.544055134838569110e+01
9.880040646107565408e+03,1.543999359298742036e+01
9.880040664667290912e+03,1.543943584647930223e+01
9.880040683227018235e+03,1.543887810875204636e+01
9.880040701786743739e+03,1.543832037991510830e+01
9.880040720346471062e+03,1.543776265985924390e+01
9.880040738906196566e+03,1.543720494869385540e+01
9.880040757465923889e+03,1.543664724630971108e+01
9.880040776025649393e+03,1.543608955281624340e+01
9.880040794585376716e+03,1.543553186810418865e+01
9.880040813145102220e+03,1.543497419228297396e+01
9.880040831704829543e+03,1.543441652524338181e+01
9.880040850264555047e+03,1.543385886709478783e+01
9.880040868824280551e+03,1.543330121778264541e+01
9.880040887384007874e+03,1.543274357725239021e+01
9.880040905943733378e+03,1.543218594561339252e+01
9.880040924503460701e+03,1.543162832275647744e+01
9.880040943063186205e+03,1.543107070879101528e+01
9.880040961622913528e+03,1.543051310360780093e+01
9.880040980182639032e+03,1.542995550731622068e+01
9.880040998742366355e+03,1.542939791980704456e+01
9.880041017302091859e+03,1.542884034118969616e+01
9.880041035861819182e+03,1.542828277135495618e+01
9.880041054421544686e+03,1.542772521041219314e+01
9.880041072981270190e+03,1.542716765830686754e+01
9.880041091540997513e+03,1.542661011498442392e+01
9.880041110100723017e+03,1.542605258055422368e+01
9.880041128660450340e+03,1.542549505490706885e+01
9.880041147220175844e+03,1.542493753815235458e+01
9.880041165779903167e+03,1.542438003018088999e+01
9.880041184339628671e+03,1.542382253110202051e+01
9.880041202899355994e+03,1.542326504080658189e+01
9.880041221459081498e+03,1.542270755940389471e+01
9.880041240018808821e+03,1.542215008678484089e+01
9.880041258578534325e+03,1.542159262305872680e+01
9.880041277138261648e+03,1.542103516811641128e+01
9.880041295697987152e+03,1.542047772206722378e+01
9.880041314257712656e+03,1.541992028485663191e+01
9.880041332817439979e+03,1.541936285643009619e+01
9.880041351377165483e+03,1.541880543689695493e+01
9.880041369936892806e+03,1.541824802614803502e+01
9.880041388496618310e+03,1.541769062429271209e+01
9.880041407056345633e+03,1.541713323122180590e+01
9.880041425616071137e+03,1.541657584704465300e+01
9.880041444175798460e+03,1.541601847165207317e+01
9.880041462735523965e+03,1.541546110515346690e+01
9.880041481295251288e+03,1.541490374743959890e+01
9.880041499854976792e+03,1.541434639861985190e+01
9.880041518414704115e+03,1.541378905858506876e+01
9.880041536974429619e+03,1.541323172744457359e+01
9.880041555534155123e+03,1.541267440514382514e+01
9.880041574093882446e+03,1.541211709162831411e+01
9.880041592653607950e+03,1.541155978700733264e+01
9.880041611213335273e+03,1.541100249117177690e+01
9.880041629773060777e+03,1.541044520423095499e+01
9.880041648332788100e+03,1.540988792607572222e+01
9.880041666892513604e+03,1.540933065681538849e+01
9.880041685452240927e+03,1.540877339634080911e+01
9.880041704011966431e+03,1.540821614476132950e+01
9.880041722571693754e+03,1.540765890196780852e+01
9.880041741131419258e+03,1.540710166806953829e+01
9.880041759691146581e+03,1.540654444295740433e+01
9.880041778250872085e+03,1.540598722674070231e+01
9.880041796810597589e+03,1.540543001936489631e+01
9.880041815370324912e+03,1.540487282077551967e+01
9.880041833930050416e+03,1.540431563108186097e+01
9.880041852489777739e+03,1.540375845017474887e+01
9.880041871049503243e+03,1.540320127816352702e+01
9.880041889609230566e+03,1.540264411493907915e+01
