Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014846018518507481e+04,2.655918364003081678e+00
1.014846020605984813e+04,2.655918463223116532e+00
1.014846022693461964e+04,2.655918562436383468e+00
1.014846024780939297e+04,2.655918661642910905e+00
1.014846026868416629e+04,2.655918760842677528e+00
1.014846028955893780e+04,2.655918860035679785e+00
1.014846031043371113e+04,2.655918959221935438e+00
1.014846033130848264e+04,2.655919058401423172e+00
1.014846035218325596e+04,2.655919157574160749e+00
1.014846037305802929e+04,2.655919256740144618e+00
1.014846039393280080e+04,2.655919355899357015e+00
1.014846041480757413e+04,2.655919455051819256e+00
1.014846043568234745e+04,2.655919554197520682e+00
1.014846045655711896e+04,2.655919653336450637e+00
1.014846047743189229e+04,2.655919752468633988e+00
1.014846049830666561e+04,2.655919851594049419e+00
1.014846051918143712e+04,2.655919950712696931e+00
1.014846054005621045e+04,2.655920049824590734e+00
1.014846056093098196e+04,2.655920148929709512e+00
1.014846058180575528e+04,2.655920248028074582e+00
1.014846060268052861e+04,2.655920347119675284e+00
1.014846062355530012e+04,2.655920446204500962e+00
1.014846064443007344e+04,2.655920545282569378e+00
1.014846066530484677e+04,2.655920644353869875e+00
1.014846068617961828e+04,2.655920743418402452e+00
1.014846070705439161e+04,2.655920842476167110e+00
1.014846072792916493e+04,2.655920941527170953e+00
1.014846074880393644e+04,2.655921040571389113e+00
1.014846076967870977e+04,2.655921139608853565e+00
1.014846079055348127e+04,2.655921238639535886e+00
1.014846081142825460e+04,2.655921337663457393e+00
1.014846083230302793e+04,2.655921436680610981e+00
1.014846085317779944e+04,2.655921535690978885e+00
1.014846087405257276e+04,2.655921634694585975e+00
1.014846089492734609e+04,2.655921733691418041e+00
1.014846091580211760e+04,2.655921832681471528e+00
1.014846093667689092e+04,2.655921931664760649e+00
1.014846095755166243e+04,2.655922030641264087e+00
1.014846097842643576e+04,2.655922129611006710e+00
1.014846099930120909e+04,2.655922228573967203e+00
1.014846102017598059e+04,2.655922327530142013e+00
1.014846104105075392e+04,2.655922426479552456e+00
1.014846106192552725e+04,2.655922525422187874e+00
1.014846108280029875e+04,2.655922624358037609e+00
1.014846110367507208e+04,2.655922723287112319e+00
1.014846112454984541e+04,2.655922822209408451e+00
1.014846114542461692e+04,2.655922921124918901e+00
1.014846116629939024e+04,2.655923020033654325e+00
1.014846118717416175e+04,2.655923118935607619e+00
1.014846120804893508e+04,2.655923217830782335e+00
1.014846122892370840e+04,2.655923316719178473e+00
1.014846124979847991e+04,2.655923415600781823e+00
1.014846127067325324e+04,2.655923514475613700e+00
