Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.013184277777792886e+04,2.654294086908794537e+00
1.013184279854968190e+04,2.654294109029582405e+00
1.013184281932143494e+04,2.654294131148501545e+00
1.013184284009318799e+04,2.654294153265552403e+00
1.013184286086494103e+04,2.654294175380734089e+00
1.013184288163669407e+04,2.654294197494047047e+00
1.013184290240844712e+04,2.654294219605490390e+00
1.013184292318020016e+04,2.654294241715065006e+00
1.013184294395195320e+04,2.654294263822770450e+00
1.013184296472370625e+04,2.654294285928606278e+00
1.013184298549545929e+04,2.654294308032572935e+00
1.013184300626721233e+04,2.654294330134670421e+00
1.013184302703896537e+04,2.654294352234898291e+00
1.013184304781071842e+04,2.654294374333256545e+00
1.013184306858247146e+04,2.654294396429745184e+00
1.013184308935422450e+04,2.654294418524364652e+00
1.013184311012597936e+04,2.654294440617116280e+00
1.013184313089773241e+04,2.654294462707996072e+00
1.013184315166948545e+04,2.654294484797005804e+00
1.013184317244123849e+04,2.654294506884145477e+00
1.013184319321299154e+04,2.654294528969415978e+00
1.013184321398474458e+04,2.654294551052815532e+00
1.013184323475649762e+04,2.654294573134345470e+00
1.013184325552825067e+04,2.654294595214005348e+00
1.013184327630000371e+04,2.654294617291794722e+00
1.013184329707175675e+04,2.654294639367714037e+00
1.013184331784350979e+04,2.654294661441762848e+00
1.013184333861526284e+04,2.654294683513941600e+00
1.013184335938701588e+04,2.654294705584249403e+00
1.013184338015876892e+04,2.654294727652687147e+00
1.013184340093052197e+04,2.654294749719253943e+00
1.013184342170227501e+04,2.654294771783950235e+00
1.013184344247402805e+04,2.654294793846776024e+00
1.013184346324578109e+04,2.654294815907729976e+00
1.013184348401753414e+04,2.654294837966813869e+00
1.013184350478928718e+04,2.654294860024026814e+00
1.013184352556104022e+04,2.654294882079369255e+00
1.013184354633279327e+04,2.654294904132839861e+00
1.013184356710454631e+04,2.654294926184439962e+00
1.013184358787629935e+04,2.654294948234168228e+00
1.013184360864805240e+04,2.654294970282025101e+00
1.013184362941980544e+04,2.654294992328011471e+00
1.013184365019155848e+04,2.654295014372126005e+00
1.013184367096331152e+04,2.654295036414369591e+00
1.013184369173506457e+04,2.654295058454741341e+00
1.013184371250681761e+04,2.654295080493240810e+00
1.013184373327857065e+04,2.654295102529869776e+00
1.013184375405032551e+04,2.654295124564628683e+00
1.013184377482207856e+04,2.654295146597513533e+00
1.013184379559383160e+04,2.654295168628526991e+00
1.013184381636558464e+04,2.654295190657668613e+00
1.013184383713733769e+04,2.654295212684937955e+00
1.013184385790909073e+04,2.654295234710335016e+00
1.013184387868084377e+04,2.654295256733860686e+00
1.013184389945259682e+04,2.654295278755513632e+00
1.013184392022434986e+04,2.654295300775294297e+00
1.013184394099610290e+04,2.654295322793203127e+00
1.013184396176785594e+04,2.654295344809239676e+00
1.013184398253960899e+04,2.654295366823403501e+00
1.013184400331136203e+04,2.654295388835695046e+00
1.013184402408311507e+04,2.654295410846114311e+00
1.013184404485486812e+04,2.654295432854660408e+00
1.013184406562662116e+04,2.654295454861334669e+00
1.013184408639837420e+04,2.654295476866135761e+00
1.013184410717012724e+04,2.654295498869063685e+00
1.013184412794188029e+04,2.654295520870119329e+00
1.013184414871363333e+04,2.654295542869301805e+00
1.013184416948538637e+04,2.654295564866612001e+00
1.013184419025713942e+04,2.654295586862048584e+00
1.013184421102889246e+04,2.654295608855611999e+00
1.013184423180064550e+04,2.654295630847302245e+00
1.013184425257239855e+04,2.654295652837118880e+00
1.013184427334415159e+04,2.654295674825062790e+00
1.013184429411590463e+04,2.654295696811133531e+00
1.013184431488765767e+04,2.654295718795330217e+00
1.013184433565941072e+04,2.654295740777653734e+00
1.013184435643116376e+04,2.654295762758103638e+00
1.013184437720291680e+04,2.654295784736679931e+00
1.013184439797466985e+04,2.654295806713383055e+00
1.013184441874642471e+04,2.654295828688213454e+00
1.013184443951817775e+04,2.654295850661168910e+00
1.013184446028993079e+04,2.654295872632250308e+00
1.013184448106168384e+04,2.654295894601457650e+00
1.013184450183343688e+04,2.654295916568790936e+00
1.013184452260518992e+04,2.654295938534250165e+00
1.013184454337694297e+04,2.654295960497835338e+00
1.013184456414869601e+04,2.654295982459546455e+00
1.013184458492044905e+04,2.654296004419383515e+00
1.013184460569220209e+04,2.654296026377345630e+00
1.013184462646395514e+04,2.654296048333433689e+00
1.013184464723570818e+04,2.654296070287647691e+00
1.013184466800746122e+04,2.654296092239986748e+00
1.013184468877921427e+04,2.654296114190451750e+00
1.013184470955096731e+04,2.654296136139041362e+00
1.013184473032272035e+04,2.654296158085756474e+00
1.013184475109447339e+04,2.654296180030597085e+00
1.013184477186622644e+04,2.654296201973562752e+00
1.013184479263797948e+04,2.654296223914653918e+00
1.013184481340973252e+04,2.654296245853869252e+00
1.013184483418148557e+04,2.654296267791210528e+00
1.013184485495323861e+04,2.654296289726676417e+00
1.013184487572499165e+04,2.654296311660266916e+00
1.013184489649674470e+04,2.654296333591982027e+00
1.013184491726849774e+04,2.654296355521822193e+00
1.013184493804025078e+04,2.654296377449787414e+00
1.013184495881200382e+04,2.654296399375876359e+00
1.013184497958375687e+04,2.654296421300090358e+00
1.013184500035550991e+04,2.654296443222428969e+00
1.013184502112726295e+04,2.654296465142891748e+00
1.013184504189901600e+04,2.654296487061479137e+00
1.013184506267077086e+04,2.654296508978192914e+00
1.013184508344252390e+04,2.654296530893028638e+00
1.013184510421427694e+04,2.654296552805988529e+00
1.013184512498602999e+04,2.654296574717072588e+00
1.013184514575778303e+04,2.654296596626280369e+00
1.013184516652953607e+04,2.654296618533612317e+00
1.013184518730128912e+04,2.654296640439068433e+00
1.013184520807304216e+04,2.654296662342648272e+00
1.013184522884479520e+04,2.654296684244351390e+00
1.013184524961654824e+04,2.654296706144179119e+00
1.013184527038830129e+04,2.654296728042130127e+00
1.013184529116005433e+04,2.654296749938204414e+00
1.013184531193180737e+04,2.654296771832402424e+00
1.013184533270356042e+04,2.654296793724723713e+00
1.013184535347531346e+04,2.654296815615168725e+00
1.013184537424706650e+04,2.654296837503737017e+00
1.013184539501881954e+04,2.654296859390428587e+00
