Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.880038437500130385e+03,2.654352788256101103e+00
9.880038456059855889e+03,2.654352802661777311e+00
9.880038474619583212e+03,2.654352817065825931e+00
9.880038493179308716e+03,2.654352831468246077e+00
9.880038511739036039e+03,2.654352845869039079e+00
9.880038530298761543e+03,2.654352860268202718e+00
9.880038548858488866e+03,2.654352874665739215e+00
9.880038567418214370e+03,2.654352889061646348e+00
9.880038585977941693e+03,2.654352903455926782e+00
9.880038604537667197e+03,2.654352917848576965e+00
9.880038623097394520e+03,2.654352932239600449e+00
9.880038641657120024e+03,2.654352946628994125e+00
9.880038660216847347e+03,2.654352961016761103e+00
9.880038678776572851e+03,2.654352975402897830e+00
9.880038697336298355e+03,2.654352989787406081e+00
9.880038715896025678e+03,2.654353004170287633e+00
9.880038734455751182e+03,2.654353018551539378e+00
9.880038753015478505e+03,2.654353032931163980e+00
9.880038771575204009e+03,2.654353047309157887e+00
9.880038790134931332e+03,2.654353061685525095e+00
9.880038808694656836e+03,2.654353076060262051e+00
9.880038827254384159e+03,2.654353090433371865e+00
9.880038845814109663e+03,2.654353104804851426e+00
9.880038864373836986e+03,2.654353119174703401e+00
9.880038882933562491e+03,2.654353133542925569e+00
9.880038901493289814e+03,2.654353147909520150e+00
9.880038920053015318e+03,2.654353162274484923e+00
9.880038938612740822e+03,2.654353176637820333e+00
9.880038957172468145e+03,2.654353190999528156e+00
9.880038975732193649e+03,2.654353205359605727e+00
9.880038994291920972e+03,2.654353219718056156e+00
9.880039012851646476e+03,2.654353234074875001e+00
9.880039031411373799e+03,2.654353248430067147e+00
9.880039049971099303e+03,2.654353262783628598e+00
9.880039068530826626e+03,2.654353277135562461e+00
9.880039087090552130e+03,2.654353291485865629e+00
9.880039105650279453e+03,2.654353305834540766e+00
9.880039124210004957e+03,2.654353320181585651e+00
9.880039142769732280e+03,2.654353334527002506e+00
9.880039161329457784e+03,2.654353348870788665e+00
9.880039179889183288e+03,2.654353363212945460e+00
9.880039198448910611e+03,2.654353377553474225e+00
9.880039217008636115e+03,2.654353391892372294e+00
9.880039235568363438e+03,2.654353406229642331e+00
9.880039254128088942e+03,2.654353420565281230e+00
9.880039272687816265e+03,2.654353434899292541e+00
9.880039291247541769e+03,2.654353449231672268e+00
9.880039309807269092e+03,2.654353463562424409e+00
9.880039328366994596e+03,2.654353477891545410e+00
9.880039346926721919e+03,2.654353492219038380e+00
9.880039365486447423e+03,2.654353506544900210e+00
9.880039384046174746e+03,2.654353520869133565e+00
9.880039402605900250e+03,2.654353535191736224e+00
9.880039421165625754e+03,2.654353549512708632e+00
9.880039439725353077e+03,2.654353563832052121e+00
9.880039458285078581e+03,2.654353578149765802e+00
9.880039476844805904e+03,2.654353592465849676e+00
9.880039495404531408e+03,2.654353606780302854e+00
9.880039513964258731e+03,2.654353621093127558e+00
9.880039532523984235e+03,2.654353635404321121e+00
9.880039551083711558e+03,2.654353649713885321e+00
9.880039569643437062e+03,2.654353664021818826e+00
9.880039588203164385e+03,2.654353678328123411e+00
9.880039606762889889e+03,2.654353692632796857e+00
9.880039625322617212e+03,2.654353706935841384e+00
9.880039643882342716e+03,2.654353721237253882e+00
9.880039662442068220e+03,2.654353735537036130e+00
9.880039681001795543e+03,2.654353749835190346e+00
9.880039699561521047e+03,2.654353764131712090e+00
9.880039718121248370e+03,2.654353778426605359e+00
9.880039736680973874e+03,2.654353792719867489e+00
9.880039755240701197e+03,2.654353807011499811e+00
9.880039773800426701e+03,2.654353821301500549e+00
9.880039792360154024e+03,2.654353835589872812e+00
9.880039810919879528e+03,2.654353849876612603e+00
9.880039829479606851e+03,2.654353864161723031e+00
9.880039848039332355e+03,2.654353878445201875e+00
9.880039866599059678e+03,2.654353892727051800e+00
9.880039885158785182e+03,2.654353907007269697e+00
9.880039903718510686e+03,2.654353921285856899e+00
9.880039922278238009e+03,2.654353935562814737e+00
9.880039940837963513e+03,2.654353949838140547e+00
9.880039959397690836e+03,2.654353964111836994e+00
9.880039977957416340e+03,2.654353978383900969e+00
9.880039996517143663e+03,2.654353992654336469e+00
9.880040015076869167e+03,2.654354006923139053e+00
9.880040033636596490e+03,2.654354021190312274e+00
9.880040052196321994e+03,2.654354035455853023e+00
9.880040070756049317e+03,2.654354049719764408e+00
9.880040089315774821e+03,2.654354063982043765e+00
9.880040107875502144e+03,2.654354078242692871e+00
9.880040126435227648e+03,2.654354092501709950e+00
9.880040144994953152e+03,2.654354106759096776e+00
9.880040163554680475e+03,2.654354121014852463e+00
9.880040182114405980e+03,2.654354135268977011e+00
9.880040200674133303e+03,2.654354149521470863e+00
9.880040219233858807e+03,2.654354163772332242e+00
9.880040237793586130e+03,2.654354178021563815e+00
9.880040256353311634e+03,2.654354192269162915e+00
9.880040274913038957e+03,2.654354206515132653e+00
9.880040293472764461e+03,2.654354220759468141e+00
9.880040312032491784e+03,2.654354235002174711e+00
9.880040330592217288e+03,2.654354249243248809e+00
9.880040349151944611e+03,2.654354263482692211e+00
9.880040367711670115e+03,2.654354277720503141e+00
9.880040386271395619e+03,2.654354291956682932e+00
9.880040404831122942e+03,2.654354306191232471e+00
9.880040423390848446e+03,2.654354320424148206e+00
9.880040441950575769e+03,2.654354334655434577e+00
9.880040460510301273e+03,2.654354348885087589e+00
9.880040479070028596e+03,2.654354363113110793e+00
9.880040497629754100e+03,2.654354377339500193e+00
9.880040516189481423e+03,2.654354391564260229e+00
9.880040534749206927e+03,2.654354405787386462e+00
9.880040553308934250e+03,2.654354420008881998e+00
9.880040571868659754e+03,2.654354434228745063e+00
9.880040590428387077e+03,2.654354448446977432e+00
9.880040608988112581e+03,2.654354462663575998e+00
9.880040627547838085e+03,2.654354476878543423e+00
9.880040646107565408e+03,2.654354491091879709e+00
9.880040664667290912e+03,2.654354505303583078e+00
9.880040683227018235e+03,2.654354519513655752e+00
9.880040701786743739e+03,2.654354533722095066e+00
9.880040720346471062e+03,2.654354547928903241e+00
9.880040738906196566e+03,2.654354562134078499e+00
9.880040757465923889e+03,2.654354576337622618e+00
9.880040776025649393e+03,2.654354590539533376e+00
9.880040794585376716e+03,2.654354604739813439e+00
9.880040813145102220e+03,2.654354618938459698e+00
9.880040831704829543e+03,2.654354633135474373e+00
9.880040850264555047e+03,2.654354647330856576e+00
9.880040868824280551e+03,2.654354661524605863e+00
9.880040887384007874e+03,2.654354675716724010e+00
9.880040905943733378e+03,2.654354689907208797e+00
9.880040924503460701e+03,2.654354704096061557e+00
