Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.014093855324061587e+04,1.418915324770390214e+02
1.014093857208740883e+04,1.419036598037387478e+02
1.014093859093419996e+04,1.419157874778553605e+02
1.014093860978099292e+04,1.419279155017009941e+02
1.014093862862778406e+04,1.419400438729054770e+02
1.014093864747457701e+04,1.419521725937810288e+02
1.014093866632136815e+04,1.419643016619573643e+02
1.014093868516816110e+04,1.419764310797467601e+02
1.014093870401495224e+04,1.419885608447790162e+02
1.014093872286174519e+04,1.420006909593663238e+02
1.014093874170853633e+04,1.420128214211383693e+02
1.014093876055532928e+04,1.420249522324075997e+02
1.014093877940212042e+04,1.420370833908035024e+02
1.014093879824891337e+04,1.420492148986386098e+02
1.014093881709570451e+04,1.420613467535423240e+02
1.014093883594249746e+04,1.420734789578273762e+02
1.014093885478928860e+04,1.420856115091228560e+02
1.014093887363608155e+04,1.420977444097417219e+02
1.014093889248287269e+04,1.421098776573129214e+02
1.014093891132966564e+04,1.421220112541496974e+02
1.014093893017645678e+04,1.421341451978805992e+02
1.014093894902324973e+04,1.421462794908190688e+02
1.014093896787004269e+04,1.421584141317648573e+02
1.014093898671683382e+04,1.421705491195179150e+02
1.014093900556362678e+04,1.421826844563914278e+02
1.014093902441041791e+04,1.421948201400140022e+02
1.014093904325721087e+04,1.422069561726992220e+02
1.014093906210400201e+04,1.422190925520753524e+02
1.014093908095079496e+04,1.422312292804561196e+02
1.014093909979758610e+04,1.422433663554696750e+02
1.014093911864437905e+04,1.422555037794299722e+02
1.014093913749117019e+04,1.422676415499649636e+02
1.014093915633796314e+04,1.422797796693886880e+02
1.014093917518475428e+04,1.422919181353290412e+02
1.014093919403154723e+04,1.423040569501000618e+02
1.014093921287833837e+04,1.423161961113296456e+02
1.014093923172513132e+04,1.423283356213318882e+02
1.014093925057192246e+04,1.423404754777346000e+02
1.014093926941871541e+04,1.423526156828520755e+02
1.014093928826550655e+04,1.423647562343118125e+02
1.014093930711229950e+04,1.423768971344282761e+02
1.014093932595909064e+04,1.423890383808289641e+02
1.014093934480588359e+04,1.424011799758284269e+02
1.014093936365267473e+04,1.424133219170539348e+02
1.014093938249946768e+04,1.424254642068202088e+02
1.014093940134626064e+04,1.424376068439263463e+02
1.014093942019305177e+04,1.424497498271713880e+02
1.014093943903984473e+04,1.424618931588701685e+02
1.014093945788663586e+04,1.424740368366496739e+02
1.014093947673342882e+04,1.424861808628249378e+02
1.014093949558021995e+04,1.424983252350228611e+02
1.014093951442701291e+04,1.425104699555585057e+02
1.014093953327380405e+04,1.425226150220586021e+02
1.014093955212059700e+04,1.425347604368385248e+02
1.014093957096738814e+04,1.425469061975246916e+02
1.014093958981418109e+04,1.425590523064325907e+02
1.014093960866097223e+04,1.425711987611886968e+02
1.014093962750776518e+04,1.425833455641085834e+02
1.014093964635455632e+04,1.425954927128184409e+02
1.014093966520134927e+04,1.426076402096340416e+02
1.014093968404814041e+04,1.426197880521814341e+02
1.014093970289493336e+04,1.426319362427766464e+02
1.014093972174172450e+04,1.426440847790454995e+02
1.014093974058851745e+04,1.426562336633039934e+02
1.014093975943530859e+04,1.426683828931780624e+02
1.014093977828210154e+04,1.426805324709837919e+02
1.014093979712889450e+04,1.426926823955195403e+02
1.014093981597568563e+04,1.427048326655836092e+02
1.014093983482247859e+04,1.427169832834922829e+02
1.014093985366926972e+04,1.427291342468710980e+02
1.014093987251606268e+04,1.427412855580364521e+02
1.014093989136285381e+04,1.427534372146137400e+02
1.014093991020964677e+04,1.427655892189196720e+02
1.014093992905643790e+04,1.427777415685792448e+02
1.014093994790323086e+04,1.427898942659093962e+02
1.014093996675002199e+04,1.428020473085351796e+02
1.014093998559681495e+04,1.428142006987733339e+02
1.014094000444360609e+04,1.428263544342489695e+02
1.014094002329039904e+04,1.428385085172789104e+02
1.014094004213719018e+04,1.428506629454881818e+02
1.014094006098398313e+04,1.428628177211937782e+02
1.014094007983077427e+04,1.428749728420204121e+02
1.014094009867756722e+04,1.428871283102853056e+02
1.014094011752435836e+04,1.428992841236131426e+02
1.014094013637115131e+04,1.429114402843211167e+02
1.014094015521794245e+04,1.429235967900337982e+02
1.014094017406473540e+04,1.429357536430686935e+02
1.014094019291152654e+04,1.429479108410500032e+02
1.014094021175831949e+04,1.429600683862954327e+02
1.014094023060511245e+04,1.429722262776025445e+02
1.014094024945190358e+04,1.429843845137688447e+02
1.014094026829869654e+04,1.429965430971121521e+02
1.014094028714548767e+04,1.430087020252563832e+02
1.014094030599228063e+04,1.430208613005195275e+02
1.014094032483907176e+04,1.430330209205254448e+02
1.014094034368586472e+04,1.430451808875922382e+02
1.014094036253265585e+04,1.430573411993435400e+02
1.014094038137944881e+04,1.430695018580976523e+02
1.014094040022623994e+04,1.430816628614780086e+02
1.014094041907303290e+04,1.430938242118031383e+02
1.014094043791982403e+04,1.431059859066962758e+02
1.014094045676661699e+04,1.431181479484760928e+02
1.014094047561340813e+04,1.431303103347657668e+02
1.014094049446020108e+04,1.431424730678839410e+02
1.014094051330699222e+04,1.431546361454537646e+02
1.014094053215378517e+04,1.431667995697939659e+02
1.014094055100057631e+04,1.431789633385276943e+02
1.014094056984736926e+04,1.431911274539736496e+02
1.014094058869416040e+04,1.432032919137548390e+02
1.014094060754095335e+04,1.432154567201901898e+02
1.014094062638774631e+04,1.432276218720767531e+02
1.014094064523453744e+04,1.432397873682110401e+02
1.014094066408133040e+04,1.432519532109124611e+02
1.014094068292812153e+04,1.432641193978033982e+02
1.014094070177491449e+04,1.432762859312033754e+02
1.014094072062170562e+04,1.432884528087346609e+02
1.014094073946849858e+04,1.433006200327167790e+02
1.014094075831528971e+04,1.433127876007720261e+02
1.014094077716208267e+04,1.433249555152200116e+02
1.014094079600887380e+04,1.433371237736828334e+02
1.014094081485566676e+04,1.433492923784802144e+02
1.014094083370245789e+04,1.433614613272343092e+02
1.014094085254925085e+04,1.433736306222647841e+02
1.014094087139604198e+04,1.433858002611936513e+02
1.014094089024283494e+04,1.433979702463408898e+02
1.014094090908962608e+04,1.434101405753281995e+02
1.014094092793641903e+04,1.434223112504757580e+02
1.014094094678321017e+04,1.434344822694050663e+02
1.014094096563000312e+04,1.434466536344365295e+02
1.014094098447679426e+04,1.434588253431915632e+02
1.014094100332358721e+04,1.434709973979905726e+02
1.014094102217037835e+04,1.434831697964548596e+02
1.014094104101717130e+04,1.434953425409049146e+02
1.014094105986396426e+04,1.435075156301369361e+02
1.014094107871075539e+04,1.435196890629468385e+02
1.014094109755754835e+04,1.435318628416552826e+02
1.014094111640433948e+04,1.435440369638833999e+02
1.014094113525113244e+04,1.435562114319520219e+02
1.014094115409792357e+04,1.435683862434818536e+02
1.014094117294471653e+04,1.435805614007940392e+02
1.014094119179150766e+04,1.435927369015092836e+02
1.014094121063830062e+04,1.436049127479486742e+02
1.014094122948509175e+04,1.436170889377328308e+02
1.014094124833188471e+04,1.436292654731828975e+02
1.014094126717867584e+04,1.436414423519195509e+02
1.014094128602546880e+04,1.436536195762639636e+02
1.014094130487225993e+04,1.436657971438365280e+02
1.014094132371905289e+04,1.436779750569587861e+02
1.014094134256584402e+04,1.436901533132509314e+02
1.014094136141263698e+04,1.437023319150345628e+02
1.014094138025942812e+04,1.437145108599297600e+02
1.014094139910622107e+04,1.437266901502582641e+02
1.014094141795301221e+04,1.437388697836401548e+02
1.014094143679980516e+04,1.437510497623970593e+02
1.014094145564659811e+04,1.437632300853246079e+02
1.014094147449338925e+04,1.437754107512179189e+02
1.014094149334018221e+04,1.437875917623991882e+02
1.014094151218697334e+04,1.437997731164878701e+02
1.014094153103376630e+04,1.438119548158062173e+02
1.014094154988055743e+04,1.438241368579738833e+02
1.014094156872735039e+04,1.438363192453129784e+02
1.014094158757414152e+04,1.438485019754429288e+02
1.014094160642093448e+04,1.438606850506862429e+02
1.014094162526772561e+04,1.438728684686621193e+02
1.014094164411451857e+04,1.438850522316930665e+02
1.014094166296130970e+04,1.438972363373983114e+02
1.014094168180810266e+04,1.439094207881004763e+02
1.014094170065489379e+04,1.439216055814185040e+02
