Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.061386530092591420e+04,2.741494556469718180e+00
1.061386531688121431e+04,2.741494587136588557e+00
1.061386533283651261e+04,2.741494617798688083e+00
1.061386534879181272e+04,2.741494648456023864e+00
1.061386536474711102e+04,2.741494679108587906e+00
1.061386538070241113e+04,2.741494709756387760e+00
1.061386539665770943e+04,2.741494740399416763e+00
1.061386541261300954e+04,2.741494771037681133e+00
1.061386542856830783e+04,2.741494801671173320e+00
1.061386544452360795e+04,2.741494832299901319e+00
1.061386546047890624e+04,2.741494862923856690e+00
1.061386547643420636e+04,2.741494893543046985e+00
1.061386549238950465e+04,2.741494924157465540e+00
1.061386550834480477e+04,2.741494954767118131e+00
1.061386552430010306e+04,2.741494985371998983e+00
1.061386554025540318e+04,2.741495015972113425e+00
1.061386555621070147e+04,2.741495046567455240e+00
1.061386557216600158e+04,2.741495077158031535e+00
1.061386558812129988e+04,2.741495107743834314e+00
1.061386560407659999e+04,2.741495138324870684e+00
1.061386562003189829e+04,2.741495168901133983e+00
1.061386563598719840e+04,2.741495199472631317e+00
1.061386565194249670e+04,2.741495230039354691e+00
1.061386566789779681e+04,2.741495260601311212e+00
1.061386568385309511e+04,2.741495291158494219e+00
1.061386569980839522e+04,2.741495321710909927e+00
1.061386571576369352e+04,2.741495352258551677e+00
1.061386573171899363e+04,2.741495382801426128e+00
1.061386574767429192e+04,2.741495413339525733e+00
1.061386576362959204e+04,2.741495443872858484e+00
1.061386577958489033e+04,2.741495474401415944e+00
1.061386579554019045e+04,2.741495504925206550e+00
1.061386581149549056e+04,2.741495535444224974e+00
1.061386582745078886e+04,2.741495565958468550e+00
1.061386584340608897e+04,2.741495596467943940e+00
1.061386585936138727e+04,2.741495626972643596e+00
1.061386587531668738e+04,2.741495657472575065e+00
1.061386589127198567e+04,2.741495687967731243e+00
1.061386590722728579e+04,2.741495718458118347e+00
1.061386592318258408e+04,2.741495748943729271e+00
1.061386593913788420e+04,2.741495779424571566e+00
1.061386595509318249e+04,2.741495809900637681e+00
1.061386597104848261e+04,2.741495840371934722e+00
1.061386598700378090e+04,2.741495870838455140e+00
1.061386600295908102e+04,2.741495901300206040e+00
1.061386601891437931e+04,2.741495931757179871e+00
1.061386603486967942e+04,2.741495962209384629e+00
1.061386605082497772e+04,2.741495992656811875e+00
1.061386606678027783e+04,2.741496023099469159e+00
1.061386608273557613e+04,2.741496053537349376e+00
1.061386609869087624e+04,2.741496083970459186e+00
1.061386611464617454e+04,2.741496114398791484e+00
1.061386613060147465e+04,2.741496144822352932e+00
1.061386614655677295e+04,2.741496175241137312e+00
1.061386616251207306e+04,2.741496205655150398e+00
1.061386617846737136e+04,2.741496236064385084e+00
1.061386619442267147e+04,2.741496266468848919e+00
1.061386621037796976e+04,2.741496296868534355e+00
1.061386622633326988e+04,2.741496327263448496e+00
1.061386624228856817e+04,2.741496357653584237e+00
1.061386625824386829e+04,2.741496388038947796e+00
1.061386627419916658e+04,2.741496418419532954e+00
1.061386629015446670e+04,2.741496448795346375e+00
1.061386630610976681e+04,2.741496479166383615e+00
1.061386632206506511e+04,2.741496509532642012e+00
1.061386633802036522e+04,2.741496539894128226e+00
1.061386635397566351e+04,2.741496570250834708e+00
1.061386636993096363e+04,2.741496600602768119e+00
1.061386638588626192e+04,2.741496630949922242e+00
1.061386640184156204e+04,2.741496661292303294e+00
1.061386641779686033e+04,2.741496691629904170e+00
