Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.014093962750776518e+04,1.125361600670511386e+00
1.014093964635455632e+04,1.125396955752220096e+00
1.014093966520134927e+04,1.125432311370299532e+00
1.014093968404814041e+04,1.125467667517921599e+00
1.014093970289493336e+04,1.125503024201909730e+00
1.014093972174172450e+04,1.125538381415437383e+00
1.014093974058851745e+04,1.125573739165330656e+00
1.014093975943530859e+04,1.125609097444759010e+00
1.014093977828210154e+04,1.125644456260549875e+00
1.014093979712889450e+04,1.125679815609287759e+00
1.014093981597568563e+04,1.125715175487557174e+00
1.014093983482247859e+04,1.125750535902184435e+00
1.014093985366926972e+04,1.125785896846341672e+00
1.014093987251606268e+04,1.125821258326853425e+00
1.014093989136285381e+04,1.125856620336890268e+00
1.014093991020964677e+04,1.125891982883281628e+00
1.014093992905643790e+04,1.125927345959194747e+00
1.014093994790323086e+04,1.125962709571457943e+00
1.014093996675002199e+04,1.125998073713241121e+00
1.014093998559681495e+04,1.126033438391372599e+00
1.014094000444360609e+04,1.126068803599019175e+00
1.014094002329039904e+04,1.126104169343010941e+00
1.014094004213719018e+04,1.126139535616518028e+00
1.014094006098398313e+04,1.126174902426366975e+00
1.014094007983077427e+04,1.126210269765726357e+00
1.014094009867756722e+04,1.126245637641424269e+00
1.014094011752435836e+04,1.126281006046632616e+00
1.014094013637115131e+04,1.126316374988176383e+00
1.014094015521794245e+04,1.126351744459225701e+00
1.014094017406473540e+04,1.126387114466607331e+00
1.014094019291152654e+04,1.126422485003492735e+00
1.014094021175831949e+04,1.126457856076708897e+00
1.014094023060511245e+04,1.126493227682839660e+00
1.014094024945190358e+04,1.126528599818468201e+00
1.014094026829869654e+04,1.126563972490423948e+00
1.014094028714548767e+04,1.126599345691874143e+00
1.014094030599228063e+04,1.126634719429649989e+00
1.014094032483907176e+04,1.126670093696916952e+00
1.014094034368586472e+04,1.126705468500506457e+00
1.014094036253265585e+04,1.126740843833585526e+00
1.014094038137944881e+04,1.126776219702982029e+00
1.014094040022623994e+04,1.126811596101866542e+00
1.014094041907303290e+04,1.126846973037063826e+00
1.014094043791982403e+04,1.126882350501749119e+00
1.014094045676661699e+04,1.126917728502745630e+00
1.014094047561340813e+04,1.126953107033221935e+00
1.014094049446020108e+04,1.126988486100009235e+00
1.014094051330699222e+04,1.127023865696274996e+00
1.014094053215378517e+04,1.127059245828848644e+00
1.014094055100057631e+04,1.127094626490897422e+00
1.014094056984736926e+04,1.127130007689249203e+00
1.014094058869416040e+04,1.127165389417076113e+00
1.014094060754095335e+04,1.127200771681202918e+00
1.014094062638774631e+04,1.127236154478213903e+00
1.014094064523453744e+04,1.127271537804695134e+00
1.014094066408133040e+04,1.127306921667474704e+00
1.014094068292812153e+04,1.127342306059718080e+00
1.014094070177491449e+04,1.127377690988256242e+00
1.014094072062170562e+04,1.127413076446256879e+00
1.014094073946849858e+04,1.127448462440550747e+00
1.014094075831528971e+04,1.127483848964303759e+00
1.014094077716208267e+04,1.127519236024345117e+00
1.014094079600887380e+04,1.127554623613843843e+00
1.014094081485566676e+04,1.127590011739629805e+00
1.014094083370245789e+04,1.127625400394868027e+00
1.014094085254925085e+04,1.127660789586391710e+00
1.014094087139604198e+04,1.127696179307366320e+00
1.014094089024283494e+04,1.127731569564619729e+00
1.014094090908962608e+04,1.127766960351324288e+00
1.014094092793641903e+04,1.127802351674305870e+00
1.014094094678321017e+04,1.127837743526732162e+00
1.014094096563000312e+04,1.127873135915433922e+00
1.014094098447679426e+04,1.127908528833578838e+00
1.014094100332358721e+04,1.127943922287995893e+00
1.014094102217037835e+04,1.127979316271854326e+00
1.014094104101717130e+04,1.128014710791980457e+00
1.014094105986396426e+04,1.128050105844960127e+00
1.014094107871075539e+04,1.128085501427374737e+00
1.014094109755754835e+04,1.128120897546055268e+00
1.014094111640433948e+04,1.128156294194168963e+00
1.014094113525113244e+04,1.128191691378545469e+00
1.014094115409792357e+04,1.128227089092350255e+00
1.014094117294471653e+04,1.128262487342414744e+00
1.014094119179150766e+04,1.128297886121907734e+00
1.014094121063830062e+04,1.128333285437658429e+00
1.014094122948509175e+04,1.128368685282831185e+00
1.014094124833188471e+04,1.128404085664260093e+00
1.014094126717867584e+04,1.128439486575109507e+00
1.014094128602546880e+04,1.128474888022210409e+00
1.014094130487225993e+04,1.128510289998730043e+00
1.014094132371905289e+04,1.128545692511499388e+00
1.014094134256584402e+04,1.128581095553682800e+00
1.014094136141263698e+04,1.128616499132112816e+00
1.014094138025942812e+04,1.128651903239953569e+00
1.014094139910622107e+04,1.128687307884040925e+00
1.014094141795301221e+04,1.128722713057537241e+00
1.014094143679980516e+04,1.128758118767272389e+00
1.014094145564659811e+04,1.128793525009831988e+00
1.014094147449338925e+04,1.128828931781797440e+00
1.014094149334018221e+04,1.128864339089998170e+00
1.014094151218697334e+04,1.128899746927601644e+00
1.014094153103376630e+04,1.128935155301438842e+00
1.014094154988055743e+04,1.128970564204675453e+00
1.014094156872735039e+04,1.129005973644144234e+00
1.014094158757414152e+04,1.129041383613009319e+00
1.014094160642093448e+04,1.129076794118101468e+00
1.014094162526772561e+04,1.129112205152588366e+00
1.014094164411451857e+04,1.129147616723300995e+00
1.014094166296130970e+04,1.129183028823403045e+00
1.014094168180810266e+04,1.129218441459729494e+00
1.014094170065489379e+04,1.129253854625444031e+00
1.014094171950168675e+04,1.129289268327377638e+00
1.014094173834847788e+04,1.129324682558696447e+00
1.014094175719527084e+04,1.129360097326232548e+00
1.014094177604206197e+04,1.129395512623148967e+00
1.014094179488885493e+04,1.129430928456284677e+00
1.014094181373564606e+04,1.129466344818796930e+00
1.014094183258243902e+04,1.129501761717520703e+00
1.014094185142923016e+04,1.129537179145619463e+00
1.014094187027602311e+04,1.129572597109931298e+00
1.014094188912281606e+04,1.129608015607032057e+00
1.014094190796960720e+04,1.129643434633501808e+00
1.014094192681640016e+04,1.129678854196181081e+00
1.014094194566319129e+04,1.129714274288227571e+00
1.014094196450998425e+04,1.129749694916475589e+00
1.014094198335677538e+04,1.129785116074089046e+00
1.014094200220356834e+04,1.129820537767905808e+00
1.014094202105035947e+04,1.129855959991083125e+00
1.014094203989715243e+04,1.129891382750457307e+00
1.014094205874394356e+04,1.129926806039190490e+00
1.014094207759073652e+04,1.129962229864122092e+00
1.014094209643752765e+04,1.129997654218406478e+00
1.014094211528432061e+04,1.130033079108885730e+00
1.014094213413111174e+04,1.130068504528716211e+00
1.014094215297790470e+04,1.130103930484738450e+00
1.014094217182469583e+04,1.130139356970110143e+00
1.014094219067148879e+04,1.130174783991670484e+00
1.014094220951827992e+04,1.130210211542575394e+00
1.014094222836507288e+04,1.130245639629667398e+00
1.014094224721186401e+04,1.130281068246102416e+00
1.014094226605865697e+04,1.130316497398719866e+00
1.014094228490544992e+04,1.130351927084097152e+00
1.014094230375224106e+04,1.130387357298816120e+00
1.014094232259903401e+04,1.130422788049712191e+00
1.014094234144582515e+04,1.130458219329946612e+00
1.014094236029261810e+04,1.130493651146353473e+00
1.014094237913940924e+04,1.130529083492095355e+00
1.014094239798620220e+04,1.130564516374011452e+00
1.014094241683299333e+04,1.130599949785257463e+00
1.014094243567978629e+04,1.130635383732673027e+00
1.014094245452657742e+04,1.130670818209415396e+00
1.014094247337337038e+04,1.130706253222326874e+00
1.014094249222016151e+04,1.130741688764562269e+00
1.014094251106695447e+04,1.130777124842962111e+00
1.014094252991374560e+04,1.130812561450685649e+00
1.014094254876053856e+04,1.130847998594570303e+00
1.014094256760732969e+04,1.130883436267773989e+00
1.014094258645412265e+04,1.130918874477135683e+00
1.014094260530091378e+04,1.130954313215815965e+00
1.014094262414770674e+04,1.130989752490651368e+00
1.014094264299449787e+04,1.131025192294799142e+00
1.014094266184129083e+04,1.131060632635101593e+00
1.014094268068808196e+04,1.131096073504714861e+00
1.014094269953487492e+04,1.131131514910478142e+00
1.014094271838166787e+04,1.131166956848970839e+00
1.014094273722845901e+04,1.131202399316768137e+00
1.014094275607525196e+04,1.131237842320715226e+00
1.014094277492204310e+04,1.131273285853962030e+00
1.014094279376883605e+04,1.131308729923355516e+00
1.014094281261562719e+04,1.131344174522046719e+00
1.014094283146242014e+04,1.131379619656881719e+00
1.014094285030921128e+04,1.131415065321012881e+00
1.014094286915600424e+04,1.131450511521282731e+00
1.014094288800279537e+04,1.131485958250847190e+00
1.014094290684958833e+04,1.131521405516547230e+00
1.014094292569637946e+04,1.131556853311538768e+00
1.014094294454317242e+04,1.131592301642664111e+00
1.014094296338996355e+04,1.131627750503077623e+00
1.014094298223675651e+04,1.131663199899620276e+00
1.014094300108354764e+04,1.131698649825451097e+00
1.014094301993034060e+04,1.131734100287409284e+00
1.014094303877713173e+04,1.131769551278647867e+00
1.014094305762392469e+04,1.131805002806012039e+00
1.014094307647071582e+04,1.131840454862658163e+00
1.014094309531750878e+04,1.131875907455424990e+00
1.014094311416430173e+04,1.131911360580889481e+00
1.014094313301109287e+04,1.131946814235632370e+00
1.014094315185788582e+04,1.131982268426491522e+00
1.014094317070467696e+04,1.132017723146624411e+00
1.014094318955146991e+04,1.132053178402870008e+00
1.014094320839826105e+04,1.132088634188388010e+00
1.014094322724505400e+04,1.132124090510018721e+00
1.014094324609184514e+04,1.132159547360915175e+00
1.014094326493863809e+04,1.132195004747921452e+00
1.014094328378542923e+04,1.132230462664191695e+00
1.014094330263222218e+04,1.132265921116568430e+00
1.014094332147901332e+04,1.132301380098207577e+00
1.014094334032580628e+04,1.132336839615949886e+00
1.014094335917259741e+04,1.132372299662951720e+00
1.014094337801939037e+04,1.132407760246053385e+00
1.014094339686618150e+04,1.132443221358412577e+00
1.014094341571297446e+04,1.132478683006868714e+00
1.014094343455976559e+04,1.132514145184577714e+00
1.014094345340655855e+04,1.132549607898381883e+00
1.014094347225334968e+04,1.132585071141437139e+00
1.014094349110014264e+04,1.132620534920584454e+00
1.014094350994693377e+04,1.132655999228979748e+00
1.014094352879372673e+04,1.132691464073463550e+00
1.014094354764051968e+04,1.132726929450615927e+00
1.014094356648731082e+04,1.132762395357008289e+00
1.014094358533410377e+04,1.132797861799489159e+00
1.014094360418089491e+04,1.132833328771208459e+00
1.014094362302768786e+04,1.132868796279011825e+00
1.014094364187447900e+04,1.132904264316050069e+00
1.014094366072127195e+04,1.132939732889170603e+00
1.014094367956806309e+04,1.132975201991524683e+00
1.014094369841485604e+04,1.133010671629956168e+00
1.014094371726164718e+04,1.133046141797619644e+00
1.014094373610844013e+04,1.133081612501357194e+00
1.014094375495523127e+04,1.133117083734323405e+00
1.014094377380202423e+04,1.133152555503362358e+00
1.014094379264881536e+04,1.133188027801626641e+00
1.014094381149560832e+04,1.133223500635958780e+00
1.014094383034239945e+04,1.133258973999514696e+00
1.014094384918919241e+04,1.133294447899136692e+00
1.014094386803598354e+04,1.133329922327977801e+00
1.014094388688277650e+04,1.133365397292883436e+00
1.014094390572956763e+04,1.133400872787006408e+00
1.014094392457636059e+04,1.133436348817189021e+00
1.014094394342315354e+04,1.133471825380009568e+00
1.014094396226994468e+04,1.133507302472042566e+00
1.014094398111673763e+04,1.133542780100132097e+00
1.014094399996352877e+04,1.133578258257430971e+00
1.014094401881032172e+04,1.133613736950784601e+00
1.014094403765711286e+04,1.133649216173344465e+00
1.014094405650390581e+04,1.133684695931955977e+00
1.014094407535069695e+04,1.133720176219770392e+00
1.014094409419748990e+04,1.133755657043634901e+00
1.014094411304428104e+04,1.133791138396698983e+00
1.014094413189107399e+04,1.133826620285809827e+00
1.014094415073786513e+04,1.133862102704117136e+00
1.014094416958465808e+04,1.133897585658469653e+00
1.014094418843144922e+04,1.133933069142015526e+00
1.014094420727824217e+04,1.133968553161603277e+00
1.014094422612503331e+04,1.134004037710381052e+00
1.014094424497182627e+04,1.134039522795199151e+00
1.014094426381861740e+04,1.134075008409204166e+00
1.014094428266541036e+04,1.134110494559246174e+00
1.014094430151220149e+04,1.134145981238471768e+00
1.014094432035899445e+04,1.134181468453731467e+00
1.014094433920578558e+04,1.134216956198174531e+00
1.014094435805257854e+04,1.134252444478646815e+00
1.014094437689937149e+04,1.134287933291723061e+00
1.014094439574616263e+04,1.134323422633979339e+00
1.014094441459295558e+04,1.134358912512260176e+00
1.014094443343974672e+04,1.134394402919716383e+00
1.014094445228653967e+04,1.134429893863196925e+00
1.014094447113333081e+04,1.134465385335849730e+00
1.014094448998012376e+04,1.134500877344521985e+00
1.014094450882691490e+04,1.134536369882364726e+00
1.014094452767370785e+04,1.134571862956225585e+00
1.014094454652049899e+04,1.134607356559252045e+00
1.014094456536729194e+04,1.134642850698294847e+00
1.014094458421408308e+04,1.134678345366500141e+00
1.014094460306087603e+04,1.134713840570718668e+00
1.014094462190766717e+04,1.134749336304097911e+00
1.014094464075446012e+04,1.134784832573485502e+00
1.014094465960125126e+04,1.134820329372032255e+00
1.014094467844804421e+04,1.134855826706585802e+00
1.014094469729483535e+04,1.134891324570295401e+00
1.014094471614162831e+04,1.134926822970006688e+00
1.014094473498841944e+04,1.134962321898872473e+00
1.014094475383521240e+04,1.134997821363738613e+00
1.014094477268200535e+04,1.135033321361179404e+00
1.014094479152879649e+04,1.135068821887766921e+00
1.014094481037558944e+04,1.135104322950352795e+00
1.014094482922238058e+04,1.135139824542083398e+00
1.014094484806917353e+04,1.135175326669807916e+00
1.014094486691596467e+04,1.135210829326675608e+00
1.014094488576275762e+04,1.135246332519533663e+00
1.014094490460954876e+04,1.135281836241531783e+00
1.014094492345634171e+04,1.135317340499518934e+00
1.014094494230313285e+04,1.135352845286642820e+00
1.014094496114992580e+04,1.135388350609750630e+00
1.014094497999671694e+04,1.135423856461993619e+00
1.014094499884350989e+04,1.135459362850218978e+00
1.014094501769030103e+04,1.135494869767574855e+00
1.014094503653709398e+04,1.135530377220913101e+00
1.014094505538388512e+04,1.135565885203376757e+00
1.014094507423067807e+04,1.135601393721819674e+00
1.014094509307746921e+04,1.135636902769386447e+00
1.014094511192426216e+04,1.135672412352929372e+00
1.014094513077105330e+04,1.135707922465592823e+00
1.014094514961784625e+04,1.135743433114229095e+00
1.014094516846463739e+04,1.135778944291984338e+00
1.014094518731143035e+04,1.135814456005709294e+00
1.014094520615822330e+04,1.135849968251975151e+00
1.014094522500501444e+04,1.135885481027356869e+00
1.014094524385180739e+04,1.135920994338703416e+00
1.014094526269859853e+04,1.135956508179162494e+00
1.014094528154539148e+04,1.135992022555583070e+00
1.014094530039218262e+04,1.136027537461112846e+00
1.014094531923897557e+04,1.136063052902602788e+00
1.014094533808576671e+04,1.136098568873198822e+00
1.014094535693255966e+04,1.136134085379751468e+00
1.014094537577935080e+04,1.136169602415407098e+00
1.014094539462614375e+04,1.136205119987016010e+00
1.014094541347293489e+04,1.136240638087726351e+00
1.014094543231972784e+04,1.136276156724388642e+00
1.014094545116651898e+04,1.136311675890147255e+00
1.014094547001331193e+04,1.136347195591856263e+00
1.014094548886010307e+04,1.136382715822656708e+00
1.014094550770689602e+04,1.136418236589405772e+00
1.014094552655368716e+04,1.136453757885243387e+00
1.014094554540048011e+04,1.136489279717028067e+00
1.014094556424727125e+04,1.136524802077899521e+00
1.014094558309406420e+04,1.136560324974711378e+00
1.014094560194085716e+04,1.136595848404035491e+00
1.014094562078764829e+04,1.136631372362444825e+00
1.014094563963444125e+04,1.136666896856789677e+00
1.014094565848123239e+04,1.136702421880215086e+00
1.014094567732802534e+04,1.136737947439576235e+00
1.014094569617481648e+04,1.136773473528012834e+00
1.014094571502160943e+04,1.136809000152383620e+00
1.014094573386840057e+04,1.136844527305826524e+00
1.014094575271519352e+04,1.136880054995200506e+00
1.014094577156198466e+04,1.136915583213645276e+00
1.014094579040877761e+04,1.136951111968016015e+00
1.014094580925556875e+04,1.136986641251455765e+00
1.014094582810236170e+04,1.137022171070819931e+00
1.014094584694915284e+04,1.137057701419246891e+00
1.014094586579594579e+04,1.137093232303598267e+00
1.014094588464273693e+04,1.137128763717012214e+00
1.014094590348952988e+04,1.137164295666342584e+00
1.014094592233632102e+04,1.137199828144732416e+00
1.014094594118311397e+04,1.137235361159040226e+00
1.014094596002990511e+04,1.137270894702402835e+00
1.014094597887669806e+04,1.137306428781679868e+00
1.014094599772348920e+04,1.137341963390008592e+00
1.014094601657028215e+04,1.137377498534250186e+00
1.014094603541707511e+04,1.137413034210970286e+00
1.014094605426386624e+04,1.137448570416738525e+00
1.014094607311065920e+04,1.137484107158414970e+00
1.014094609195745034e+04,1.137519644429137999e+00
1.014094611080424329e+04,1.137555182235762796e+00
1.014094612965103443e+04,1.137590720571431069e+00
1.014094614849782738e+04,1.137626259443001109e+00
1.014094616734461852e+04,1.137661798843611516e+00
1.014094618619141147e+04,1.137697338780120360e+00
1.014094620503820261e+04,1.137732879245664463e+00
1.014094622388499556e+04,1.137768420247107226e+00
1.014094624273178670e+04,1.137803961777582140e+00
1.014094626157857965e+04,1.137839503843950828e+00
1.014094628042537079e+04,1.137875046439349891e+00
1.014094629927216374e+04,1.137910589570641395e+00
1.014094631811895488e+04,1.137946133230958168e+00
1.014094633696574783e+04,1.137981677427165828e+00
1.014094635581253897e+04,1.138017222152395869e+00
1.014094637465933192e+04,1.138052767413513022e+00
1.014094639350612306e+04,1.138088313203651225e+00
1.014094641235291601e+04,1.138123859529673432e+00
1.014094643119970897e+04,1.138159406388144834e+00
1.014094645004650010e+04,1.138194953775632401e+00
1.014094646889329306e+04,1.138230501699000641e+00
1.014094648774008419e+04,1.138266050151383491e+00
1.014094650658687715e+04,1.138301599139640574e+00
1.014094652543366828e+04,1.138337148656908937e+00
1.014094654428046124e+04,1.138372698710053310e+00
1.014094656312725238e+04,1.138408249292204077e+00
1.014094658197404533e+04,1.138443800410225970e+00
1.014094660082083647e+04,1.138479352057252481e+00
1.014094661966762942e+04,1.138514904240148784e+00
1.014094663851442056e+04,1.138550456952046597e+00
1.014094665736121351e+04,1.138586010199809095e+00
1.014094667620800465e+04,1.138621563976571327e+00
1.014094669505479760e+04,1.138657118289196912e+00
1.014094671390158874e+04,1.138692673130819122e+00
1.014094673274838169e+04,1.138728228508299800e+00
1.014094675159517283e+04,1.138763784414776881e+00
1.014094677044196578e+04,1.138799340857109321e+00
1.014094678928875692e+04,1.138834897828431725e+00
1.014094680813554987e+04,1.138870455335609266e+00
1.014094682698234101e+04,1.138906013371775661e+00
1.014094684582913396e+04,1.138941571943792086e+00
1.014094686467592692e+04,1.138977131048227287e+00
1.014094688352271805e+04,1.139012690681644457e+00
1.014094690236951101e+04,1.139048250850910549e+00
1.014094692121630214e+04,1.139083811549157055e+00
1.014094694006309510e+04,1.139119372783247375e+00
1.014094695890988623e+04,1.139154934546316555e+00
1.014094697775667919e+04,1.139190496845227996e+00
1.014094699660347032e+04,1.139226059673112079e+00
1.014094701545026328e+04,1.139261623036838200e+00
1.014094703429705442e+04,1.139297186929533634e+00
1.014094705314384737e+04,1.139332751358066442e+00
1.014094707199063851e+04,1.139368316315568563e+00
1.014094709083743146e+04,1.139403881808904950e+00
1.014094710968422260e+04,1.139439447831205543e+00
1.014094712853101555e+04,1.139475014389337293e+00
1.014094714737780669e+04,1.139510581476433249e+00
1.014094716622459964e+04,1.139546149099358807e+00
1.014094718507139078e+04,1.139581717251242132e+00
1.014094720391818373e+04,1.139617285938949953e+00
1.014094722276497487e+04,1.139652855155617539e+00
1.014094724161176782e+04,1.139688424908106290e+00
1.014094726045856078e+04,1.139723995192984729e+00
1.014094727930535191e+04,1.139759566006814717e+00
1.014094729815214487e+04,1.139795137356464316e+00
1.014094731699893600e+04,1.139830709235062134e+00
1.014094733584572896e+04,1.139866281649478230e+00
1.014094735469252009e+04,1.139901854592839214e+00
1.014094737353931305e+04,1.139937428072015146e+00
1.014094739238610418e+04,1.139973002080133080e+00
1.014094741123289714e+04,1.140008576624062409e+00
1.014094743007968827e+04,1.140044151696933739e+00
1.014094744892648123e+04,1.140079727305610247e+00
1.014094746777327236e+04,1.140115303443228534e+00
1.014094748662006532e+04,1.140150880116648890e+00
1.014094750546685646e+04,1.140186457319006141e+00
1.014094752431364941e+04,1.140222035057163685e+00
1.014094754316044055e+04,1.140257613324256791e+00
1.014094756200723350e+04,1.140293192127147082e+00
1.014094758085402464e+04,1.140328771458967827e+00
1.014094759970081759e+04,1.140364351326583980e+00
1.014094761854760873e+04,1.140399931723127702e+00
1.014094763739440168e+04,1.140435512655465278e+00
1.014094765624119282e+04,1.140471094116727091e+00
1.014094767508798577e+04,1.140506676113777873e+00
1.014094769393477873e+04,1.140542258643187479e+00
1.014094771278156986e+04,1.140577841701513329e+00
1.014094773162836282e+04,1.140613425295626815e+00
1.014094775047515395e+04,1.140649009418657878e+00
1.014094776932194691e+04,1.140684594077473024e+00
1.014094778816873804e+04,1.140720179265199530e+00
1.014094780701553100e+04,1.140755764988708787e+00
1.014094782586232213e+04,1.140791351241129181e+00
1.014094784470911509e+04,1.140826938029328774e+00
1.014094786355590622e+04,1.140862525346435064e+00
1.014094788240269918e+04,1.140898113199317443e+00
1.014094790124949031e+04,1.140933701581106297e+00
1.014094792009628327e+04,1.140969290498666355e+00
1.014094793894307440e+04,1.141004879945128225e+00
1.014094795778986736e+04,1.141040469927361301e+00
1.014094797663665850e+04,1.141076060438492634e+00
1.014094799548345145e+04,1.141111651485392287e+00
1.014094801433024259e+04,1.141147243061186867e+00
1.014094803317703554e+04,1.141182835172748211e+00
1.014094805202382668e+04,1.141218427813202929e+00
1.014094807087061963e+04,1.141254020989417750e+00
1.014094808971741259e+04,1.141289614697960975e+00
1.014094810856420372e+04,1.141325208935389579e+00
1.014094812741099668e+04,1.141360803708578509e+00
1.014094814625778781e+04,1.141396399010652596e+00
1.014094816510458077e+04,1.141431994848483678e+00
1.014094818395137190e+04,1.141467591215195476e+00
1.014094820279816486e+04,1.141503188117659162e+00
1.014094822164495599e+04,1.141538785549005119e+00
1.014094824049174895e+04,1.141574383516098301e+00
1.014094825933854008e+04,1.141609982012070645e+00
1.014094827818533304e+04,1.141645581043789992e+00
1.014094829703212417e+04,1.141681180604383616e+00
1.014094831587891713e+04,1.141716780700721134e+00
1.014094833472570826e+04,1.141752381325928045e+00
1.014094835357250122e+04,1.141787982486878850e+00
1.014094837241929235e+04,1.141823584176699047e+00
1.014094839126608531e+04,1.141859186402255144e+00
1.014094841011287645e+04,1.141894789156677303e+00
1.014094842895966940e+04,1.141930392446837139e+00
1.014094844780646054e+04,1.141965996265858152e+00
1.014094846665325349e+04,1.142001600620613511e+00
1.014094848550004463e+04,1.142037205504226938e+00
1.014094850434683758e+04,1.142072810923571602e+00
1.014094852319363054e+04,1.142108416875208921e+00
1.014094854204042167e+04,1.142144023355702975e+00
1.014094856088721463e+04,1.142179630371921606e+00
1.014094857973400576e+04,1.142215237916993420e+00
1.014094859858079872e+04,1.142250845997788256e+00
1.014094861742758985e+04,1.142286454607434720e+00
1.014094863627438281e+04,1.142322063752799322e+00
1.014094865512117394e+04,1.142357673427010889e+00
1.014094867396796690e+04,1.142393283636942147e+00
1.014094869281475803e+04,1.142428894375715265e+00
1.014094871166155099e+04,1.142464505650205187e+00
1.014094873050834212e+04,1.142500117453533637e+00
1.014094874935513508e+04,1.142535729792577115e+00
1.014094876820192621e+04,1.142571342660456235e+00
1.014094878704871917e+04,1.142606956064047052e+00
1.014094880589551030e+04,1.142642569996471513e+00
1.014094882474230326e+04,1.142678184464604785e+00
1.014094884358909439e+04,1.142713799461567037e+00
1.014094886243588735e+04,1.142749414994236323e+00
1.014094888128267849e+04,1.142785031055733036e+00
1.014094890012947144e+04,1.142820647652931676e+00
1.014094891897626439e+04,1.142856264782394327e+00
1.014094893782305553e+04,1.142891882440679741e+00
1.014094895666984849e+04,1.142927500634665527e+00
1.014094897551663962e+04,1.142963119357470747e+00
1.014094899436343258e+04,1.142998738615971455e+00
1.014094901321022371e+04,1.143034358403288486e+00
1.014094903205701667e+04,1.143069978726301228e+00
1.014094905090380780e+04,1.143105599578128295e+00
1.014094906975060076e+04,1.143141220965644855e+00
1.014094908859739189e+04,1.143176842881972632e+00
1.014094910744418485e+04,1.143212465333989458e+00
1.014094912629097598e+04,1.143248088314814614e+00
1.014094914513776894e+04,1.143283711831325711e+00
1.014094916398456007e+04,1.143319335876640030e+00
1.014094918283135303e+04,1.143354960457638736e+00
1.014094920167814416e+04,1.143390585567439111e+00
1.014094922052493712e+04,1.143426211212920540e+00
1.014094923937172825e+04,1.143461837387200530e+00
1.014094925821852121e+04,1.143497464097158467e+00
1.014094927706531234e+04,1.143533091335911633e+00
1.014094929591210530e+04,1.143568719110339416e+00
1.014094931475889643e+04,1.143604347413562428e+00
1.014094933360568939e+04,1.143639976252455392e+00
1.014094935245248234e+04,1.143675605623580172e+00
1.014094937129927348e+04,1.143711235523493519e+00
1.014094939014606643e+04,1.143746865959073711e+00
1.014094940899285757e+04,1.143782496923440917e+00
1.014094942783965053e+04,1.143818128423474745e+00
1.014094944668644166e+04,1.143853760452291146e+00
1.014094946553323462e+04,1.143889393016767508e+00
