Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.908226643518544734e+03,2.741337584079953427e+00
9.908226666740774817e+03,2.741337654312169470e+00
9.908226689963004901e+03,2.741337724535750198e+00
9.908226713185233166e+03,2.741337794750688950e+00
9.908226736407463250e+03,2.741337864956996828e+00
9.908226759629693333e+03,2.741337935154666727e+00
9.908226782851923417e+03,2.741338005343699535e+00
9.908226806074151682e+03,2.741338075524087259e+00
9.908226829296381766e+03,2.741338145695841888e+00
9.908226852518611850e+03,2.741338215858955873e+00
9.908226875740841933e+03,2.741338286013429659e+00
9.908226898963070198e+03,2.741338356159256140e+00
9.908226922185300282e+03,2.741338426296446418e+00
9.908226945407530366e+03,2.741338496424994275e+00
9.908226968629760449e+03,2.741338566544898825e+00
9.908226991851988714e+03,2.741338636656153405e+00
9.908227015074218798e+03,2.741338706758769117e+00
9.908227038296448882e+03,2.741338776852739745e+00
9.908227061518678966e+03,2.741338846938064844e+00
9.908227084740907230e+03,2.741338917014737309e+00
9.908227107963137314e+03,2.741338987082768242e+00
9.908227131185367398e+03,2.741339057142151425e+00
9.908227154407597482e+03,2.741339127192885972e+00
9.908227177629825746e+03,2.741339197234966107e+00
9.908227200852055830e+03,2.741339267268401603e+00
9.908227224074285914e+03,2.741339337293186684e+00
9.908227247296515998e+03,2.741339407309320908e+00
9.908227270518744263e+03,2.741339477316797169e+00
9.908227293740974346e+03,2.741339547315627012e+00
9.908227316963204430e+03,2.741339617305803777e+00
9.908227340185434514e+03,2.741339687287327020e+00
9.908227363407662779e+03,2.741339757260190080e+00
9.908227386629892862e+03,2.741339827224403614e+00
9.908227409852122946e+03,2.741339897179961405e+00
9.908227433074353030e+03,2.741339967126863009e+00
9.908227456296581295e+03,2.741340037065102209e+00
9.908227479518811379e+03,2.741340106994688774e+00
9.908227502741041462e+03,2.741340176915617821e+00
9.908227525963271546e+03,2.741340246827887128e+00
9.908227549185499811e+03,2.741340316731491367e+00
9.908227572407729895e+03,2.741340386626441195e+00
9.908227595629959978e+03,2.741340456512729951e+00
9.908227618852190062e+03,2.741340526390357191e+00
9.908227642074418327e+03,2.741340596259316698e+00
9.908227665296648411e+03,2.741340666119618685e+00
9.908227688518878495e+03,2.741340735971257825e+00
9.908227711741108578e+03,2.741340805814232340e+00
9.908227734963336843e+03,2.741340875648536457e+00
9.908227758185566927e+03,2.741340945474180835e+00
9.908227781407797011e+03,2.741341015291158367e+00
