Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.880038437500130385e+03,2.656150774704361339e+00
9.880038456059855889e+03,2.656150692099302546e+00
9.880038474619583212e+03,2.656150609492122783e+00
9.880038493179308716e+03,2.656150526882839813e+00
9.880038511739036039e+03,2.656150444271435873e+00
9.880038530298761543e+03,2.656150361657932280e+00
9.880038548858488866e+03,2.656150279042307716e+00
9.880038567418214370e+03,2.656150196424579946e+00
9.880038585977941693e+03,2.656150113804738311e+00
9.880038604537667197e+03,2.656150031182793469e+00
9.880038623097394520e+03,2.656149948558727658e+00
9.880038641657120024e+03,2.656149865932565746e+00
9.880038660216847347e+03,2.656149783304286416e+00
9.880038678776572851e+03,2.656149700673910985e+00
9.880038697336298355e+03,2.656149618041428795e+00
9.880038715896025678e+03,2.656149535406829187e+00
9.880038734455751182e+03,2.656149452770133479e+00
9.880038753015478505e+03,2.656149370131320353e+00
9.880038771575204009e+03,2.656149287490418232e+00
9.880038790134931332e+03,2.656149204847398693e+00
9.880038808694656836e+03,2.656149122202283053e+00
9.880038827254384159e+03,2.656149039555060654e+00
9.880038845814109663e+03,2.656148956905738601e+00
9.880038864373836986e+03,2.656148874254309789e+00
9.880038882933562491e+03,2.656148791600784875e+00
9.880038901493289814e+03,2.656148708945149650e+00
9.880038920053015318e+03,2.656148626287425429e+00
9.880038938612740822e+03,2.656148543627598002e+00
9.880038957172468145e+03,2.656148460965663816e+00
9.880038975732193649e+03,2.656148378301637081e+00
9.880038994291920972e+03,2.656148295635507139e+00
9.880039012851646476e+03,2.656148212967281097e+00
9.880039031411373799e+03,2.656148130296951848e+00
9.880039049971099303e+03,2.656148047624537156e+00
9.880039068530826626e+03,2.656147964950012152e+00
9.880039087090552130e+03,2.656147882273401706e+00
9.880039105650279453e+03,2.656147799594688053e+00
9.880039124210004957e+03,2.656147716913888956e+00
9.880039142769732280e+03,2.656147634230979548e+00
9.880039161329457784e+03,2.656147551545988250e+00
9.880039179889183288e+03,2.656147468858900851e+00
9.880039198448910611e+03,2.656147386169717350e+00
9.880039217008636115e+03,2.656147303478444854e+00
9.880039235568363438e+03,2.656147220785069152e+00
9.880039254128088942e+03,2.656147138089615112e+00
9.880039272687816265e+03,2.656147055392061418e+00
9.880039291247541769e+03,2.656146972692422281e+00
9.880039309807269092e+03,2.656146889990687043e+00
9.880039328366994596e+03,2.656146807286869915e+00
9.880039346926721919e+03,2.656146724580953133e+00
9.880039365486447423e+03,2.656146641872958014e+00
9.880039384046174746e+03,2.656146559162863241e+00
9.880039402605900250e+03,2.656146476450693683e+00
9.880039421165625754e+03,2.656146393736435130e+00
9.880039439725353077e+03,2.656146311020076922e+00
9.880039458285078581e+03,2.656146228301643930e+00
9.880039476844805904e+03,2.656146145581118390e+00
9.880039495404531408e+03,2.656146062858510959e+00
9.880039513964258731e+03,2.656145980133814533e+00
9.880039532523984235e+03,2.656145897407039769e+00
9.880039551083711558e+03,2.656145814678172457e+00
9.880039569643437062e+03,2.656145731947233912e+00
9.880039588203164385e+03,2.656145649214199267e+00
9.880039606762889889e+03,2.656145566479096942e+00
9.880039625322617212e+03,2.656145483741898516e+00
9.880039643882342716e+03,2.656145401002628859e+00
9.880039662442068220e+03,2.656145318261277311e+00
9.880039681001795543e+03,2.656145235517836767e+00
9.880039699561521047e+03,2.656145152772324991e+00
9.880039718121248370e+03,2.656145070024727772e+00
9.880039736680973874e+03,2.656144987275059322e+00
9.880039755240701197e+03,2.656144904523301875e+00
9.880039773800426701e+03,2.656144821769476749e+00
9.880039792360154024e+03,2.656144739013562628e+00
9.880039810919879528e+03,2.656144656255584380e+00
9.880039829479606851e+03,2.656144573495520689e+00
9.880039848039332355e+03,2.656144490733385766e+00
9.880039866599059678e+03,2.656144407969168952e+00
9.880039885158785182e+03,2.656144325202884460e+00
9.880039903718510686e+03,2.656144242434532288e+00
9.880039922278238009e+03,2.656144159664087567e+00
9.880039940837963513e+03,2.656144076891582273e+00
9.880039959397690836e+03,2.656143994116998641e+00
9.880039977957416340e+03,2.656143911340347330e+00
9.880039996517143663e+03,2.656143828561614129e+00
9.880040015076869167e+03,2.656143745780820353e+00
9.880040033636596490e+03,2.656143662997944688e+00
9.880040052196321994e+03,2.656143580213012001e+00
9.880040070756049317e+03,2.656143497425997424e+00
9.880040089315774821e+03,2.656143414636922273e+00
9.880040107875502144e+03,2.656143331845768785e+00
9.880040126435227648e+03,2.656143249052554722e+00
9.880040144994953152e+03,2.656143166257276533e+00
9.880040163554680475e+03,2.656143083459920007e+00
9.880040182114405980e+03,2.656143000660502906e+00
9.880040200674133303e+03,2.656142917859014574e+00
9.880040219233858807e+03,2.656142835055465667e+00
9.880040237793586130e+03,2.656142752249841976e+00
9.880040256353311634e+03,2.656142669442164816e+00
9.880040274913038957e+03,2.656142586632416425e+00
9.880040293472764461e+03,2.656142503820603906e+00
9.880040312032491784e+03,2.656142421006727261e+00
9.880040330592217288e+03,2.656142338190793595e+00
9.880040349151944611e+03,2.656142255372792249e+00
9.880040367711670115e+03,2.656142172552730329e+00
9.880040386271395619e+03,2.656142089730611389e+00
9.880040404831122942e+03,2.656142006906421216e+00
9.880040423390848446e+03,2.656141924080181127e+00
9.880040441950575769e+03,2.656141841251869806e+00
9.880040460510301273e+03,2.656141758421508570e+00
9.880040479070028596e+03,2.656141675589083206e+00
9.880040497629754100e+03,2.656141592754600822e+00
9.880040516189481423e+03,2.656141509918057864e+00
9.880040534749206927e+03,2.656141427079464989e+00
9.880040553308934250e+03,2.656141344238804436e+00
9.880040571868659754e+03,2.656141261396093967e+00
9.880040590428387077e+03,2.656141178551326476e+00
9.880040608988112581e+03,2.656141095704501964e+00
9.880040627547838085e+03,2.656141012855627537e+00
9.880040646107565408e+03,2.656140930004688983e+00
9.880040664667290912e+03,2.656140847151707618e+00
9.880040683227018235e+03,2.656140764296658574e+00
9.880040701786743739e+03,2.656140681439570272e+00
9.880040720346471062e+03,2.656140598580417844e+00
9.880040738906196566e+03,2.656140515719222606e+00
9.880040757465923889e+03,2.656140432855970346e+00
9.880040776025649393e+03,2.656140349990671723e+00
9.880040794585376716e+03,2.656140267123316079e+00
9.880040813145102220e+03,2.656140184253914072e+00
9.880040831704829543e+03,2.656140101382455043e+00
9.880040850264555047e+03,2.656140018508960310e+00
9.880040868824280551e+03,2.656139935633415661e+00
9.880040887384007874e+03,2.656139852755810438e+00
9.880040905943733378e+03,2.656139769876169510e+00
9.880040924503460701e+03,2.656139686994471560e+00
9.880040943063186205e+03,2.656139604110737906e+00
9.880040961622913528e+03,2.656139521224947231e+00
9.880040980182639032e+03,2.656139438337117298e+00
9.880040998742366355e+03,2.656139355447241002e+00
9.880041017302091859e+03,2.656139272555321895e+00
9.880041035861819182e+03,2.656139189661349320e+00
9.880041054421544686e+03,2.656139106765344593e+00
9.880041072981270190e+03,2.656139023867297055e+00
9.880041091540997513e+03,2.656138940967192497e+00
9.880041110100723017e+03,2.656138858065062891e+00
9.880041128660450340e+03,2.656138775160879817e+00
9.880041147220175844e+03,2.656138692254664591e+00
9.880041165779903167e+03,2.656138609346395896e+00
9.880041184339628671e+03,2.656138526436102154e+00
9.880041202899355994e+03,2.656138443523758497e+00
9.880041221459081498e+03,2.656138360609379134e+00
9.880041240018808821e+03,2.656138277692956962e+00
9.880041258578534325e+03,2.656138194774502637e+00
9.880041277138261648e+03,2.656138111854009054e+00
9.880041295697987152e+03,2.656138028931476214e+00
9.880041314257712656e+03,2.656137946006911221e+00
9.880041332817439979e+03,2.656137863080303418e+00
9.880041351377165483e+03,2.656137780151667016e+00
9.880041369936892806e+03,2.656137697220984251e+00
9.880041388496618310e+03,2.656137614288279991e+00
9.880041407056345633e+03,2.656137531353529369e+00
9.880041425616071137e+03,2.656137448416753699e+00
9.880041444175798460e+03,2.656137365477942325e+00
9.880041462735523965e+03,2.656137282537098798e+00
9.880041481295251288e+03,2.656137199594219567e+00
9.880041499854976792e+03,2.656137116649311736e+00
9.880041518414704115e+03,2.656137033702368200e+00
9.880041536974429619e+03,2.656136950753403170e+00
9.880041555534155123e+03,2.656136867802409540e+00
9.880041574093882446e+03,2.656136784849369548e+00
9.880041592653607950e+03,2.656136701894315166e+00
9.880041611213335273e+03,2.656136618937221527e+00
9.880041629773060777e+03,2.656136535978106394e+00
9.880041648332788100e+03,2.656136453016962662e+00
9.880041666892513604e+03,2.656136370053793883e+00
9.880041685452240927e+03,2.656136287088592951e+00
9.880041704011966431e+03,2.656136204121370525e+00
9.880041722571693754e+03,2.656136121152115948e+00
9.880041741131419258e+03,2.656136038180843428e+00
9.880041759691146581e+03,2.656135955207538757e+00
9.880041778250872085e+03,2.656135872232216144e+00
9.880041796810597589e+03,2.656135789254872037e+00
9.880041815370324912e+03,2.656135706275495778e+00
9.880041833930050416e+03,2.656135623294101578e+00
9.880041852489777739e+03,2.656135540310682330e+00
9.880041871049503243e+03,2.656135457325245142e+00
9.880041889609230566e+03,2.656135374337782906e+00
9.880041908168956070e+03,2.656135291348306282e+00
9.880041926728683393e+03,2.656135208356801058e+00
9.880041945288408897e+03,2.656135125363281446e+00
9.880041963848136220e+03,2.656135042367740340e+00
9.880041982407861724e+03,2.656134959370184845e+00
9.880042000967589047e+03,2.656134876370600750e+00
9.880042019527314551e+03,2.656134793369012925e+00
9.880042038087040055e+03,2.656134710365400053e+00
9.880042056646767378e+03,2.656134627359769240e+00
9.880042075206492882e+03,2.656134544352124038e+00
9.880042093766220205e+03,2.656134461342460895e+00
9.880042112325945709e+03,2.656134378330786916e+00
9.880042130885673032e+03,2.656134295317084337e+00
9.880042149445398536e+03,2.656134212301385134e+00
9.880042168005125859e+03,2.656134129283660883e+00
9.880042186564851363e+03,2.656134046263936455e+00
9.880042205124578686e+03,2.656133963242183427e+00
9.880042223684304190e+03,2.656133880218426668e+00
9.880042242244031513e+03,2.656133797192648416e+00
9.880042260803757017e+03,2.656133714164869986e+00
9.880042279363482521e+03,2.656133631135084272e+00
9.880042297923209844e+03,2.656133548103277064e+00
9.880042316482935348e+03,2.656133465069469679e+00
9.880042335042662671e+03,2.656133382033644352e+00
9.880042353602388175e+03,2.656133298995811742e+00
9.880042372162115498e+03,2.656133215955971849e+00
9.880042390721841002e+03,2.656133132914124673e+00
9.880042409281568325e+03,2.656133049870266660e+00
9.880042427841293829e+03,2.656132966824408470e+00
9.880042446401021152e+03,2.656132883776539444e+00
9.880042464960746656e+03,2.656132800726666687e+00
9.880042483520473979e+03,2.656132717674783095e+00
9.880042502080199483e+03,2.656132634620902877e+00
9.880042520639924987e+03,2.656132551565015376e+00
9.880042539199652310e+03,2.656132468507120592e+00
9.880042557759377814e+03,2.656132385447229183e+00
9.880042576319105137e+03,2.656132302385323385e+00
9.880042594878830641e+03,2.656132219321428067e+00
9.880042613438557964e+03,2.656132136255521914e+00
9.880042631998283468e+03,2.656132053187622688e+00
9.880042650558010791e+03,2.656131970117712626e+00
9.880042669117736295e+03,2.656131887045809492e+00
9.880042687677463618e+03,2.656131803971895522e+00
9.880042706237189122e+03,2.656131720895995585e+00
9.880042724796916445e+03,2.656131637818088365e+00
9.880042743356641950e+03,2.656131554738191625e+00
9.880042761916367454e+03,2.656131471656291154e+00
9.880042780476094777e+03,2.656131388572390506e+00
9.880042799035820281e+03,2.656131305486500338e+00
9.880042817595547604e+03,2.656131222398602887e+00
9.880042836155273108e+03,2.656131139308719469e+00
9.880042854715000431e+03,2.656131056216832320e+00
9.880042873274725935e+03,2.656130973122955652e+00
9.880042891834453258e+03,2.656130890027082359e+00
9.880042910394178762e+03,2.656130806929219546e+00
9.880042928953906085e+03,2.656130723829356555e+00
9.880042947513631589e+03,2.656130640727507597e+00
9.880042966073358912e+03,2.656130557623658461e+00
9.880042984633084416e+03,2.656130474517826912e+00
9.880043003192809920e+03,2.656130391409998737e+00
9.880043021752537243e+03,2.656130308300177489e+00
9.880043040312262747e+03,2.656130225188370275e+00
9.880043058871990070e+03,2.656130142074569989e+00
9.880043077431715574e+03,2.656130058958783735e+00
9.880043095991442897e+03,2.656129975841000856e+00
9.880043114551168401e+03,2.656129892721235564e+00
9.880043133110895724e+03,2.656129809599480751e+00
9.880043151670621228e+03,2.656129726475739972e+00
9.880043170230348551e+03,2.656129643350006120e+00
9.880043188790074055e+03,2.656129560222293406e+00
9.880043207349801378e+03,2.656129477092587621e+00
9.880043225909526882e+03,2.656129393960906526e+00
9.880043244469252386e+03,2.656129310827235912e+00
9.880043263028979709e+03,2.656129227691575778e+00
9.880043281588705213e+03,2.656129144553940336e+00
9.880043300148432536e+03,2.656129061414311820e+00
9.880043318708158040e+03,2.656128978272711549e+00
9.880043337267885363e+03,2.656128895129118206e+00
9.880043355827610867e+03,2.656128811983546001e+00
9.880043374387338190e+03,2.656128728835987829e+00
9.880043392947063694e+03,2.656128645686461454e+00
9.880043411506791017e+03,2.656128562534942006e+00
9.880043430066516521e+03,2.656128479381450802e+00
9.880043448626243844e+03,2.656128396225973631e+00
9.880043467185969348e+03,2.656128313068521152e+00
9.880043485745694852e+03,2.656128229909093363e+00
9.880043504305422175e+03,2.656128146747683161e+00
9.880043522865147679e+03,2.656128063584301202e+00
9.880043541424875002e+03,2.656127980418926171e+00
9.880043559984600506e+03,2.656127897251593595e+00
9.880043578544327829e+03,2.656127814082275052e+00
9.880043597104053333e+03,2.656127730910984752e+00
9.880043615663780656e+03,2.656127647737712039e+00
9.880043634223506160e+03,2.656127564562474674e+00
9.880043652783233483e+03,2.656127481385254896e+00
9.880043671342958987e+03,2.656127398206070467e+00
9.880043689902686310e+03,2.656127315024903623e+00
9.880043708462411814e+03,2.656127231841772129e+00
9.880043727022137318e+03,2.656127148656672432e+00
9.880043745581864641e+03,2.656127065469586768e+00
9.880043764141590145e+03,2.656126982280540005e+00
9.880043782701317468e+03,2.656126899089514382e+00
9.880043801261042972e+03,2.656126815896531213e+00
9.880043819820770295e+03,2.656126732701565629e+00
9.880043838380495799e+03,2.656126649504642501e+00
9.880043856940223122e+03,2.656126566305740511e+00
9.880043875499948626e+03,2.656126483104877423e+00
9.880043894059675949e+03,2.656126399902042579e+00
9.880043912619401453e+03,2.656126316697243084e+00
9.880043931179128776e+03,2.656126233490471833e+00
9.880043949738854280e+03,2.656126150281746590e+00
9.880043968298579784e+03,2.656126067071049590e+00
9.880043986858307107e+03,2.656125983858380835e+00
9.880044005418032611e+03,2.656125900643761639e+00
9.880044023977759934e+03,2.656125817427163582e+00
9.880044042537485439e+03,2.656125734208611533e+00
9.880044061097212762e+03,2.656125650988087727e+00
9.880044079656938266e+03,2.656125567765609929e+00
9.880044098216665589e+03,2.656125484541167481e+00
9.880044116776391093e+03,2.656125401314763934e+00
9.880044135336118416e+03,2.656125318086392184e+00
9.880044153895843920e+03,2.656125234856069994e+00
9.880044172455571243e+03,2.656125151623779601e+00
9.880044191015296747e+03,2.656125068389538768e+00
9.880044209575022251e+03,2.656124985153336837e+00
9.880044228134749574e+03,2.656124901915166703e+00
9.880044246694475078e+03,2.656124818675049681e+00
9.880044265254202401e+03,2.656124735432968009e+00
9.880044283813927905e+03,2.656124652188935897e+00
9.880044302373655228e+03,2.656124568942935582e+00
9.880044320933380732e+03,2.656124485694991932e+00
9.880044339493108055e+03,2.656124402445080079e+00
9.880044358052833559e+03,2.656124319193221339e+00
9.880044376612560882e+03,2.656124235939405054e+00
9.880044395172286386e+03,2.656124152683641881e+00
9.880044413732013709e+03,2.656124069425914058e+00
9.880044432291739213e+03,2.656123986166242901e+00
9.880044450851464717e+03,2.656123902904617751e+00
9.880044469411192040e+03,2.656123819641035055e+00
9.880044487970917544e+03,2.656123736375505473e+00
9.880044506530644867e+03,2.656123653108018345e+00
9.880044525090370371e+03,2.656123569838587883e+00
9.880044543650097694e+03,2.656123486567199876e+00
9.880044562209823198e+03,2.656123403293868535e+00
9.880044580769550521e+03,2.656123320018583200e+00
9.880044599329276025e+03,2.656123236741358085e+00
9.880044617889003348e+03,2.656123153462171871e+00
9.880044636448728852e+03,2.656123070181052981e+00
9.880044655008456175e+03,2.656122986897972993e+00
9.880044673568181679e+03,2.656122903612956776e+00
9.880044692127907183e+03,2.656122820325990119e+00
9.880044710687634506e+03,2.656122737037076575e+00
9.880044729247360010e+03,2.656122653746219697e+00
9.880044747807087333e+03,2.656122570453412379e+00
9.880044766366812837e+03,2.656122487158668832e+00
9.880044784926540160e+03,2.656122403861978398e+00
9.880044803486265664e+03,2.656122320563348183e+00
9.880044822045992987e+03,2.656122237262767527e+00
9.880044840605718491e+03,2.656122153960250643e+00
9.880044859165445814e+03,2.656122070655790424e+00
9.880044877725171318e+03,2.656121987349393976e+00
9.880044896284898641e+03,2.656121904041047088e+00
9.880044914844624145e+03,2.656121820730771077e+00
9.880044933404349649e+03,2.656121737418551731e+00
9.880044951964076972e+03,2.656121654104385499e+00
9.880044970523802476e+03,2.656121570788293695e+00
9.880044989083529799e+03,2.656121487470247899e+00
9.880045007643255303e+03,2.656121404150280085e+00
9.880045026202982626e+03,2.656121320828361831e+00
9.880045044762708130e+03,2.656121237504518007e+00
9.880045063322435453e+03,2.656121154178727295e+00
9.880045081882160957e+03,2.656121070851014565e+00
9.880045100441888280e+03,2.656120987521347843e+00
9.880045119001613784e+03,2.656120904189762655e+00
9.880045137561341107e+03,2.656120820856234133e+00
9.880045156121066611e+03,2.656120737520780040e+00
9.880045174680792115e+03,2.656120654183393270e+00
9.880045193240519438e+03,2.656120570844063167e+00
9.880045211800244942e+03,2.656120487502807492e+00
9.880045230359972265e+03,2.656120404159619142e+00
9.880045248919697769e+03,2.656120320814501667e+00
9.880045267479425092e+03,2.656120237467447964e+00
9.880045286039150596e+03,2.656120154118468690e+00
9.880045304598877919e+03,2.656120070767556740e+00
9.880045323158603424e+03,2.656119987414719219e+00
9.880045341718330747e+03,2.656119904059949022e+00
9.880045360278056251e+03,2.656119820703256806e+00
9.880045378837783574e+03,2.656119737344628362e+00
9.880045397397509078e+03,2.656119653984081452e+00
9.880045415957234582e+03,2.656119570621608972e+00
9.880045434516961905e+03,2.656119487257200262e+00
9.880045453076687409e+03,2.656119403890873087e+00
9.880045471636414732e+03,2.656119320522616789e+00
9.880045490196140236e+03,2.656119237152438473e+00
9.880045508755867559e+03,2.656119153780327480e+00
9.880045527315593063e+03,2.656119070406308680e+00
9.880045545875320386e+03,2.656118987030353651e+00
9.880045564435045890e+03,2.656118903652483709e+00
9.880045582994773213e+03,2.656118820272681091e+00
9.880045601554498717e+03,2.656118736890970666e+00
9.880045620114226040e+03,2.656118653507324012e+00
