Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.027128642447684979e+04,2.169083596205509390e-02
1.027128658974800601e+04,2.173474407243468007e-02
1.027128675501916223e+04,2.177869654552360215e-02
1.027128692029032027e+04,2.182269338166985956e-02
1.027128708556147649e+04,2.186673457977144838e-02
1.027128725083263271e+04,2.191082014017798479e-02
1.027128741610379075e+04,2.195495006323907802e-02
1.027128758137494697e+04,2.199912434784949758e-02
1.027128774664610319e+04,2.204334299435886310e-02
1.027128791191725941e+04,2.208760600263022858e-02
1.027128807718841745e+04,2.213191337301964601e-02
1.027128824245957367e+04,2.217626510441222248e-02
1.027128840773072989e+04,2.222066119716240712e-02
1.027128857300188793e+04,2.226510165162303226e-02
1.027128873827304415e+04,2.230958646667920500e-02
1.027128890354420037e+04,2.235411564268376117e-02
1.027128906881535659e+04,2.239868917949975474e-02
1.027128923408651463e+04,2.244330707748324119e-02
1.027128939935767085e+04,2.248796933551449467e-02
1.027128956462882707e+04,2.253267595394795736e-02
1.027128972989998510e+04,2.257742693314130494e-02
1.027128989517114132e+04,2.262222227196836188e-02
1.027129006044229754e+04,2.266706197078840329e-02
1.027129022571345376e+04,2.271194602946126698e-02
1.027129039098461180e+04,2.275687444834623152e-02
1.027129055625576802e+04,2.280184722631551503e-02
1.027129072152692424e+04,2.284686436372678278e-02
1.027129088679808228e+04,2.289192586093770354e-02
1.027129105206923850e+04,2.293703171681727229e-02
1.027129121734039472e+04,2.298218193172637744e-02
1.027129138261155094e+04,2.302737650552324697e-02
1.027129154788270898e+04,2.307261543856876582e-02
1.027129171315386520e+04,2.311789872972870585e-02
1.027129187842502142e+04,2.316322637936396242e-02
1.027129204369617946e+04,2.320859838783219734e-02
1.027129220896733568e+04,2.325401475399918941e-02
1.027129237423849190e+04,2.329947547822099063e-02
1.027129253950964812e+04,2.334498056036227176e-02
1.027129270478080616e+04,2.339053000078230790e-02
1.027129287005196238e+04,2.343612379834043163e-02
1.027129303532311860e+04,2.348176195339913772e-02
1.027129320059427664e+04,2.352744446631932149e-02
1.027129336586543286e+04,2.357317133595708894e-02
1.027129353113658908e+04,2.361894256267493830e-02
1.027129369640774712e+04,2.366475814683698803e-02
1.027129386167890334e+04,2.371061808729289094e-02
1.027129402695005956e+04,2.375652238440998862e-02
1.027129419222121578e+04,2.380247103804489228e-02
1.027129435749237382e+04,2.384846404856331981e-02
1.027129452276353004e+04,2.389450141481332807e-02
1.027129468803468626e+04,2.394058313715902164e-02
1.027129485330584430e+04,2.398670921596774211e-02
1.027129501857700052e+04,2.403287965008270646e-02
1.027129518384815674e+04,2.407909443987124587e-02
1.027129534911931296e+04,2.412535358518836173e-02
1.027129551439047100e+04,2.417165708640622163e-02
1.027129567966162722e+04,2.421800494236159632e-02
1.027129584493278344e+04,2.426439715342343373e-02
1.027129601020394148e+04,2.431083371995906850e-02
1.027129617547509770e+04,2.435731464080527486e-02
1.027129634074625392e+04,2.440383991633099728e-02
1.027129650601741014e+04,2.445040954639284350e-02
1.027129667128856818e+04,2.449702353136298805e-02
1.027129683655972440e+04,2.454368187007175198e-02
1.027129700183088062e+04,2.459038456288808322e-02
1.027129716710203866e+04,2.463713161018415282e-02
1.027129733237319488e+04,2.468392301079028878e-02
1.027129749764435110e+04,2.473075876507382226e-02
1.027129766291550732e+04,2.477763887289297431e-02
1.027129782818666536e+04,2.482456333462152928e-02
1.027129799345782158e+04,2.487153214908336893e-02
1.027129815872897780e+04,2.491854531664904754e-02
1.027129832400013584e+04,2.496560283769395927e-02
1.027129848927129206e+04,2.501270471103715295e-02
1.027129865454244828e+04,2.505985093705401581e-02
1.027129881981360450e+04,2.510704151559794289e-02
1.027129898508476253e+04,2.515427644704592777e-02
1.027129915035591875e+04,2.520155573021380310e-02
1.027129931562707498e+04,2.524887936547534975e-02
1.027129948089823301e+04,2.529624735320917459e-02
1.027129964616938923e+04,2.534365969222466750e-02
1.027129981144054545e+04,2.539111638290043535e-02
1.027129997671170167e+04,2.543861742508986973e-02
1.027130014198285971e+04,2.548616281917158444e-02
1.027130030725401593e+04,2.553375256395334914e-02
1.027130047252517215e+04,2.558138665981216434e-02
1.027130063779633019e+04,2.562906510712664732e-02
1.027130080306748641e+04,2.567678790470295791e-02
1.027130096833864263e+04,2.572455505291809316e-02
1.027130113360980067e+04,2.577236655215389347e-02
1.027130129888095689e+04,2.582022240121007242e-02
1.027130146415211311e+04,2.586812260046524384e-02
1.027130162942326933e+04,2.591606714977440565e-02
1.027130179469442737e+04,2.596405604951939478e-02
1.027130195996558359e+04,2.601208929849670518e-02
1.027130212523673981e+04,2.606016689708656048e-02
1.027130229050789785e+04,2.610828884567079414e-02
1.027130245577905407e+04,2.615645514304429375e-02
1.027130262105021029e+04,2.620466578958888931e-02
1.027130278632136651e+04,2.625292078515635910e-02
1.027130295159252455e+04,2.630122013013176316e-02
1.027130311686368077e+04,2.634956382330192609e-02
1.027130328213483699e+04,2.639795186505351429e-02
1.027130344740599503e+04,2.644638425576837162e-02
1.027130361267715125e+04,2.649486099423492558e-02
1.027130377794830747e+04,2.654338208083502001e-02
1.027130394321946369e+04,2.659194751542042628e-02
1.027130410849062173e+04,2.664055729838104083e-02
1.027130427376177795e+04,2.668921142849401545e-02
1.027130443903293417e+04,2.673790990614602694e-02
1.027130460430409221e+04,2.678665273172696482e-02
1.027130476957524843e+04,2.683543990401237450e-02
1.027130493484640465e+04,2.688427142338892586e-02
1.027130510011756087e+04,2.693314728970839719e-02
1.027130526538871891e+04,2.698206750336068147e-02
1.027130543065987513e+04,2.703103206311649118e-02
1.027130559593103135e+04,2.708004096936571584e-02
1.027130576120218939e+04,2.712909422249825189e-02
1.027130592647334561e+04,2.717819182128481184e-02
1.027130609174450183e+04,2.722733376611206207e-02
1.027130625701565805e+04,2.727652005683339417e-02
1.027130642228681609e+04,2.732575069383708782e-02
1.027130658755797231e+04,2.737502567589063240e-02
1.027130675282912853e+04,2.742434500338392436e-02
1.027130691810028657e+04,2.747370867671007633e-02
1.027130708337144279e+04,2.752311669463174473e-02
1.027130724864259901e+04,2.757256905753881909e-02
1.027130741391375523e+04,2.762206576528147481e-02
1.027130757918491327e+04,2.767160681825281410e-02
1.027130774445606949e+04,2.772119221521228416e-02
1.027130790972722571e+04,2.777082195654976757e-02
1.027130807499838374e+04,2.782049604266482665e-02
1.027130824026953997e+04,2.787021447230723231e-02
1.027130840554069619e+04,2.791997724587493360e-02
1.027130857081185241e+04,2.796978436321486544e-02
1.027130873608301044e+04,2.801963582472176070e-02
1.027130890135416666e+04,2.806953162914700012e-02
1.027130906662532288e+04,2.811947177688530614e-02
1.027130923189648092e+04,2.816945626833462432e-02
1.027130939716763714e+04,2.821948510224311923e-02
1.027130956243879336e+04,2.826955827900550985e-02
1.027130972770995140e+04,2.831967579901974522e-02
1.027130989298110762e+04,2.836983766103237659e-02
1.027131005825226384e+04,2.842004386543812294e-02
1.027131022352342006e+04,2.847029441208554293e-02
1.027131038879457810e+04,2.852058930137258211e-02
1.027131055406573432e+04,2.857092853203773569e-02
1.027131071933689054e+04,2.862131210448377872e-02
1.027131088460804858e+04,2.867174001910866368e-02
1.027131104987920480e+04,2.872221227464765575e-02
1.027131121515036102e+04,2.877272887150354036e-02
1.027131138042151724e+04,2.882328980951842298e-02
1.027131154569267528e+04,2.887389508909831218e-02
1.027131171096383150e+04,2.892454470897202687e-02
1.027131187623498772e+04,2.897523866954073921e-02
1.027131204150614576e+04,2.902597697120884099e-02
1.027131220677730198e+04,2.907675961270516155e-02
1.027131237204845820e+04,2.912758659443086262e-02
1.027131253731961442e+04,2.917845791623128321e-02
1.027131270259077246e+04,2.922937357851080817e-02
1.027131286786192868e+04,2.928033357999182754e-02
1.027131303313308490e+04,2.933133792108033600e-02
1.027131319840424294e+04,2.938238660218233864e-02
1.027131336367539916e+04,2.943347962201538562e-02
1.027131352894655538e+04,2.948461698098708839e-02
1.027131369421771160e+04,2.953579867893955935e-02
1.027131385948886964e+04,2.958702471628040648e-02
1.027131402476002586e+04,2.963829509172557358e-02
1.027131419003118208e+04,2.968960980568267211e-02
1.027131435530234012e+04,2.974096885855770367e-02
1.027131452057349634e+04,2.979237224906338202e-02
1.027131468584465256e+04,2.984381997760893537e-02
1.027131485111580878e+04,2.989531204403647266e-02
1.027131501638696682e+04,2.994684844875360186e-02
1.027131518165812304e+04,2.999842919047143730e-02
1.027131534692927926e+04,3.005005426959758350e-02
1.027131551220043730e+04,3.010172368654126865e-02
1.027131567747159352e+04,3.015343744000876028e-02
1.027131584274274974e+04,3.020519553041089988e-02
1.027131600801390596e+04,3.025699795758656982e-02
1.027131617328506400e+04,3.030884472194983470e-02
1.027131633855622022e+04,3.036073582220212563e-02
1.027131650382737644e+04,3.041267125875105753e-02
1.027131666909853448e+04,3.046465103201390773e-02
1.027131683436969070e+04,3.051667514068406514e-02
1.027131699964084692e+04,3.056874358517719381e-02
1.027131716491200496e+04,3.062085636590574159e-02
1.027131733018316118e+04,3.067301348156309046e-02
1.027131749545431740e+04,3.072521493256329811e-02
1.027131766072547362e+04,3.077746071874686365e-02
1.027131782599663165e+04,3.082975084052784476e-02
1.027131799126778787e+04,3.088208529659801360e-02
1.027131815653894409e+04,3.093446408736981110e-02
1.027131832181010213e+04,3.098688721326213827e-02
1.027131848708125835e+04,3.103935467295870082e-02
1.027131865235241457e+04,3.109186646687678302e-02
1.027131881762357079e+04,3.114442259485527414e-02
1.027131898289472883e+04,3.119702305731306483e-02
1.027131914816588505e+04,3.124966785293064458e-02
1.027131931343704127e+04,3.130235698212529422e-02
1.027131947870819931e+04,3.135509044531591127e-02
1.027131964397935553e+04,3.140786824118137199e-02
1.027131980925051175e+04,3.146069037013895370e-02
1.027131997452166797e+04,3.151355683202916591e-02
1.027132013979282601e+04,3.156646762726927902e-02
1.027132030506398223e+04,3.161942275453655943e-02
1.027132047033513845e+04,3.167242221424830528e-02
1.027132063560629649e+04,3.172546600682821932e-02
1.027132080087745271e+04,3.177855413094392290e-02
1.027132096614860893e+04,3.183168658701752279e-02
1.027132113141976515e+04,3.188486337488790484e-02
1.027132129669092319e+04,3.193808449497557989e-02
1.027132146196207941e+04,3.199134994594814152e-02
1.027132162723323563e+04,3.204465972822609365e-02
1.027132179250439367e+04,3.209801384223477660e-02
1.027132195777554989e+04,3.215141228663857126e-02
1.027132212304670611e+04,3.220485506185636476e-02
1.027132228831786233e+04,3.225834216772865970e-02
1.027132245358902037e+04,3.231187360467917963e-02
1.027132261886017659e+04,3.236544937136585920e-02
1.027132278413133281e+04,3.241906946821404567e-02
1.027132294940249085e+04,3.247273389564905854e-02
1.027132311467364707e+04,3.252644265232722959e-02
1.027132327994480329e+04,3.258019573867389912e-02
1.027132344521595951e+04,3.263399315452312349e-02
1.027132361048711755e+04,3.268783490030505862e-02
1.027132377575827377e+04,3.274172097466960391e-02
1.027132394102942999e+04,3.279565137804207886e-02
1.027132410630058803e+04,3.284962611085427003e-02
1.027132427157174425e+04,3.290364517174961673e-02
1.027132443684290047e+04,3.295770856115989855e-02
1.027132460211405851e+04,3.301181627951366854e-02
1.027132476738521473e+04,3.306596832545437292e-02
1.027132493265637095e+04,3.312016469941055780e-02
1.027132509792752717e+04,3.317440540121790321e-02
1.027132526319868521e+04,3.322869043130817490e-02
1.027132542846984143e+04,3.328301978831837288e-02
1.027132559374099765e+04,3.333739347268188657e-02
1.027132575901215569e+04,3.339181148482888578e-02
1.027132592428331191e+04,3.344627382339637051e-02
1.027132608955446813e+04,3.350078048881610648e-02
1.027132625482562435e+04,3.355533148092054718e-02
1.027132642009678239e+04,3.360992680014469186e-02
1.027132658536793861e+04,3.366456644511908736e-02
1.027132675063909483e+04,3.371925041627713004e-02
1.027132691591025286e+04,3.377397871405542207e-02
1.027132708118140908e+04,3.382875133707808485e-02
1.027132724645256530e+04,3.388356828578333035e-02
1.027132741172372153e+04,3.393842956000198835e-02
1.027132757699487956e+04,3.399333516017068874e-02
1.027132774226603578e+04,3.404828508491190148e-02
1.027132790753719200e+04,3.410327933466225647e-02
1.027132807280835004e+04,3.415831790985997957e-02
1.027132823807950626e+04,3.421340080912271819e-02
1.027132840335066248e+04,3.426852803289031496e-02
1.027132856862181870e+04,3.432369958099198981e-02
1.027132873389297674e+04,3.437891545386757841e-02
1.027132889916413296e+04,3.443417565013313225e-02
1.027132906443528918e+04,3.448948017022526041e-02
1.027132922970644722e+04,3.454482901458540839e-02
1.027132939497760344e+04,3.460022218182479820e-02
1.027132956024875966e+04,3.465565967238325856e-02
1.027132972551991588e+04,3.471114148609162620e-02
1.027132989079107392e+04,3.476666762339134659e-02
1.027133005606223014e+04,3.482223808289041517e-02
1.027133022133338636e+04,3.487785286502704390e-02
1.027133038660454440e+04,3.493351197024591875e-02
1.027133055187570062e+04,3.498921539715341145e-02
1.027133071714685684e+04,3.504496314618613800e-02
1.027133088241801306e+04,3.510075521717815478e-02
1.027133104768917110e+04,3.515659161057090726e-02
1.027133121296032732e+04,3.521247232496593771e-02
1.027133137823148354e+04,3.526839736080469856e-02
1.027133154350264158e+04,3.532436671853508847e-02
1.027133170877379780e+04,3.538038039675058671e-02
1.027133187404495402e+04,3.543643839589586536e-02
1.027133203931611024e+04,3.549254071580015130e-02
1.027133220458726828e+04,3.554868735691132930e-02
1.027133236985842450e+04,3.560487831781967982e-02
1.027133253512958072e+04,3.566111359897147087e-02
1.027133270040073876e+04,3.571739320081299129e-02
1.027133286567189498e+04,3.577371712193450765e-02
1.027133303094305120e+04,3.583008536278229489e-02
1.027133319621420924e+04,3.588649792380586845e-02
1.027133336148536546e+04,3.594295480358904171e-02
1.027133352675652168e+04,3.599945600258132317e-02
1.027133369202767790e+04,3.605600152060710328e-02
1.027133385729883594e+04,3.611259135811910326e-02
1.027133402256999216e+04,3.616922551369792377e-02
1.027133418784114838e+04,3.622590398779145654e-02
1.027133435311230642e+04,3.628262678085242970e-02
1.027133451838346264e+04,3.633939389145661447e-02
1.027133468365461886e+04,3.639620532005512221e-02
1.027133484892577508e+04,3.645306106647556305e-02
1.027133501419693312e+04,3.650996113116743852e-02
1.027133517946808934e+04,3.656690551270651984e-02
1.027133534473924556e+04,3.662389421154391839e-02
1.027133551001040360e+04,3.668092722813236228e-02
1.027133567528155982e+04,3.673800456104118345e-02
1.027133584055271604e+04,3.679512621072469902e-02
1.027133600582387226e+04,3.685229217700731336e-02
1.027133617109503029e+04,3.690950246034496729e-02
1.027133633636618652e+04,3.696675705930054651e-02
1.027133650163734274e+04,3.702405597433160167e-02
1.027133666690850077e+04,3.708139920589086092e-02
1.027133683217965699e+04,3.713878675254281281e-02
1.027133699745081321e+04,3.719621861474180224e-02
1.027133716272196943e+04,3.725369479231221276e-02
1.027133732799312747e+04,3.731121528570998519e-02
1.027133749326428369e+04,3.736878009349478558e-02
1.027133765853543991e+04,3.742638921612256170e-02
1.027133782380659795e+04,3.748404265405248098e-02
1.027133798907775417e+04,3.754174040583613953e-02
1.027133815434891039e+04,3.759948247193432846e-02
1.027133831962006661e+04,3.765726885216982150e-02
1.027133848489122465e+04,3.771509954700017625e-02
1.027133865016238087e+04,3.777297455497860557e-02
1.027133881543353709e+04,3.783089387656105029e-02
1.027133898070469513e+04,3.788885751220991832e-02
1.027133914597585135e+04,3.794686546047196241e-02
1.027133931124700757e+04,3.800491772180636385e-02
1.027133947651816379e+04,3.806301429603749925e-02
1.027133964178932183e+04,3.812115518362454991e-02
1.027133980706047805e+04,3.817934038311266570e-02
1.027133997233163427e+04,3.823756989496102793e-02
1.027134013760279231e+04,3.829584371963522943e-02
1.027134030287394853e+04,3.835416185567078196e-02
1.027134046814510475e+04,3.841252430353490205e-02
1.027134063341626279e+04,3.847093106368837390e-02
1.027134079868741901e+04,3.852938213466668149e-02
1.027134096395857523e+04,3.858787751693544543e-02
1.027134112922973145e+04,3.864641721031421978e-02
1.027134129450088949e+04,3.870500121527022108e-02
1.027134145977204571e+04,3.876362953033250791e-02
1.027134162504320193e+04,3.882230215596830375e-02
1.027134179031435997e+04,3.888101909264321532e-02
1.027134195558551619e+04,3.893978033888468443e-02
1.027134212085667241e+04,3.899858589515994151e-02
1.027134228612782863e+04,3.905743576128691691e-02
1.027134245139898667e+04,3.911632993773606071e-02
1.027134261667014289e+04,3.917526842302998524e-02
1.027134278194129911e+04,3.923425121763429724e-02
1.027134294721245715e+04,3.929327832202266640e-02
1.027134311248361337e+04,3.935234973470963515e-02
1.027134327775476959e+04,3.941146545616888708e-02
1.027134344302592581e+04,3.947062548621674272e-02
1.027134360829708385e+04,3.952982982532365214e-02
1.027134377356824007e+04,3.958907847200577451e-02
1.027134393883939629e+04,3.964837142673355297e-02
1.027134410411055433e+04,3.970770868997743758e-02
1.027134426938171055e+04,3.976709026025036786e-02
1.027134443465286677e+04,3.982651613802440371e-02
1.027134459992402299e+04,3.988598632311586567e-02
1.027134476519518103e+04,3.994550081600004715e-02
1.027134493046633725e+04,4.000505961518182468e-02
1.027134509573749347e+04,4.006466272113647087e-02
1.027134526100865151e+04,4.012431013433605254e-02
1.027134542627980773e+04,4.018400185328706298e-02
1.027134559155096395e+04,4.024373787846154821e-02
1.027134575682212017e+04,4.030351820967585652e-02
1.027134592209327820e+04,4.036334284740687034e-02
1.027134608736443442e+04,4.042321179015464366e-02
1.027134625263559064e+04,4.048312503839444215e-02
1.027134641790674868e+04,4.054308259260156616e-02
1.027134658317790490e+04,4.060308445127282229e-02
1.027134674844906112e+04,4.066313061488672359e-02
1.027134691372021734e+04,4.072322108325638484e-02
1.027134707899137538e+04,4.078335585686029136e-02
1.027134724426253160e+04,4.084353493419206477e-02
1.027134740953368782e+04,4.090375831572858750e-02
1.027134757480484586e+04,4.096402600194835875e-02
1.027134774007600208e+04,4.102433799134015679e-02
1.027134790534715830e+04,4.108469428438409066e-02
1.027134807061831634e+04,4.114509488155866646e-02
1.027134823588947256e+04,4.120553978134942896e-02
1.027134840116062878e+04,4.126602898423648719e-02
1.027134856643178500e+04,4.132656249003456572e-02
1.027134873170294304e+04,4.138714029922539728e-02
1.027134889697409926e+04,4.144776241029129310e-02
1.027134906224525548e+04,4.150842882371076625e-02
1.027134922751641352e+04,4.156913953996715233e-02
1.027134939278756974e+04,4.162989455753794005e-02
1.027134955805872596e+04,4.169069387690645806e-02
1.027134972332988218e+04,4.175153749788582808e-02
1.027134988860104022e+04,4.181242542096099551e-02
1.027135005387219644e+04,4.187335764460300286e-02
1.027135021914335266e+04,4.193433416929841229e-02
1.027135038441451070e+04,4.199535499552894957e-02
1.027135054968566692e+04,4.205642012176565719e-02
1.027135071495682314e+04,4.211752954849509734e-02
1.027135088022797936e+04,4.217868327552715124e-02
1.027135104549913740e+04,4.223988130335160768e-02
1.027135121077029362e+04,4.230112363042984325e-02
1.027135137604144984e+04,4.236241025725163978e-02
1.027135154131260788e+04,4.242374118430355945e-02
1.027135170658376410e+04,4.248511641004536210e-02
1.027135187185492032e+04,4.254653593496682956e-02
1.027135203712607654e+04,4.260799975887947372e-02
1.027135220239723458e+04,4.266950788226983593e-02
1.027135236766839080e+04,4.273106030359930668e-02
1.027135253293954702e+04,4.279265702335283139e-02
1.027135269821070506e+04,4.285429804202341847e-02
1.027135286348186128e+04,4.291598335806437459e-02
1.027135302875301750e+04,4.297771297196389256e-02
1.027135319402417372e+04,4.303948688353344959e-02
1.027135335929533176e+04,4.310130509326606796e-02
1.027135352456648798e+04,4.316316759961022487e-02
1.027135368983764420e+04,4.322507440305731891e-02
1.027135385510880224e+04,4.328702550409874172e-02
1.027135402037995846e+04,4.334902090118297746e-02
1.027135418565111468e+04,4.341106059479981488e-02
1.027135435092227090e+04,4.347314458476075200e-02
1.027135451619342894e+04,4.353527287156040010e-02
1.027135468146458516e+04,4.359744545363758439e-02
1.027135484673574138e+04,4.365966233149014275e-02
1.027135501200689941e+04,4.372192350560946683e-02
1.027135517727805563e+04,4.378422897443760148e-02
1.027135534254921185e+04,4.384657873846432852e-02
1.027135550782036808e+04,4.390897279750275578e-02
1.027135567309152611e+04,4.397141115204911133e-02
1.027135583836268233e+04,4.403389380053416430e-02
1.027135600363383855e+04,4.409642074345735546e-02
1.027135616890499659e+04,4.415899198131491982e-02
1.027135633417615281e+04,4.422160751253761957e-02
1.027135649944730903e+04,4.428426733762329953e-02
1.027135666471846707e+04,4.434697145706817389e-02
1.027135682998962329e+04,4.440971986930301180e-02
1.027135699526077951e+04,4.447251257482243841e-02
1.027135716053193573e+04,4.453534957343794481e-02
1.027135732580309377e+04,4.459823086564575212e-02
1.027135749107424999e+04,4.466115644987019712e-02
1.027135765634540621e+04,4.472412632661233040e-02
1.027135782161656425e+04,4.478714049637159272e-02
1.027135798688772047e+04,4.485019895756749142e-02
1.027135815215887669e+04,4.491330171070267996e-02
1.027135831743003291e+04,4.497644875558061417e-02
1.027135848270119095e+04,4.503964009270557123e-02
1.027135864797234717e+04,4.510287572049381105e-02
1.027135881324350339e+04,4.516615563944640505e-02
1.027135897851466143e+04,4.522947985006440380e-02
1.027135914378581765e+04,4.529284835076408111e-02
1.027135930905697387e+04,4.535626114204487774e-02
1.027135947432813009e+04,4.541971822371507900e-02
1.027135963959928813e+04,4.548321959627734529e-02
1.027135980487044435e+04,4.554676525814151111e-02
1.027135997014160057e+04,4.561035520981023689e-02
1.027136013541275861e+04,4.567398945178942349e-02
1.027136030068391483e+04,4.573766798248404819e-02
1.027136046595507105e+04,4.580139080239840205e-02
1.027136063122622727e+04,4.586515791134076342e-02
1.027136079649738531e+04,4.592896930981379966e-02
1.027136096176854153e+04,4.599282499622088516e-02
1.027136112703969775e+04,4.605672497106631097e-02
1.027136129231085579e+04,4.612066923485917680e-02
1.027136145758201201e+04,4.618465778599643162e-02
1.027136162285316823e+04,4.624869062498718209e-02
1.027136178812432445e+04,4.631276775163165049e-02
1.027136195339548249e+04,4.637688916644378684e-02
1.027136211866663871e+04,4.644105486781247016e-02
1.027136228393779493e+04,4.650526485625004064e-02
1.027136244920895297e+04,4.656951913226398815e-02
1.027136261448010919e+04,4.663381769424481543e-02
1.027136277975126541e+04,4.669816054270324590e-02
1.027136294502242163e+04,4.676254767744111168e-02
1.027136311029357967e+04,4.682697909897074601e-02
1.027136327556473589e+04,4.689145480567780827e-02
1.027136344083589211e+04,4.695597479807302188e-02
1.027136360610705015e+04,4.702053907666872701e-02
1.027136377137820637e+04,4.708514763984735646e-02
1.027136393664936259e+04,4.714980048811964058e-02
1.027136410192052062e+04,4.721449762200273514e-02
1.027136426719167684e+04,4.727923903987264753e-02
1.027136443246283307e+04,4.734402474224492369e-02
1.027136459773398929e+04,4.740885472891818303e-02
1.027136476300514732e+04,4.747372900040959520e-02
1.027136492827630354e+04,4.753864755509192019e-02
1.027136509354745976e+04,4.760361039348232765e-02
1.027136525881861780e+04,4.766861751609638431e-02
1.027136542408977402e+04,4.773366892130202765e-02
1.027136558936093024e+04,4.779876460961963308e-02
1.027136575463208646e+04,4.786390458084621713e-02
1.027136591990324450e+04,4.792908883550055926e-02
1.027136608517440072e+04,4.799431737194896630e-02
1.027136625044555694e+04,4.805959019071023852e-02
1.027136641571671498e+04,4.812490729230153863e-02
1.027136658098787120e+04,4.819026867508596768e-02
1.027136674625902742e+04,4.825567433958229818e-02
1.027136691153018364e+04,4.832112428558915651e-02
1.027136707680134168e+04,4.838661851362854177e-02
1.027136724207249790e+04,4.845215702205871167e-02
1.027136740734365412e+04,4.851773981139684278e-02
1.027136757261481216e+04,4.858336688216816079e-02
1.027136773788596838e+04,4.864903823272449801e-02
1.027136790315712460e+04,4.871475386358783966e-02
1.027136806842828082e+04,4.878051377455680515e-02
1.027136823369943886e+04,4.884631796615501037e-02
1.027136839897059508e+04,4.891216643673267084e-02
1.027136856424175130e+04,4.897805918681177872e-02
1.027136872951290934e+04,4.904399621691596378e-02
1.027136889478406556e+04,4.910997752539381089e-02
1.027136906005522178e+04,4.917600311276572322e-02
