Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.896128576389048249e+03,1.682351615362893256e+02
9.896128599245501391e+03,1.682345442347861706e+02
9.896128622101952715e+03,1.682339268878347980e+02
9.896128644958405857e+03,1.682333094953373518e+02
9.896128667814857181e+03,1.682326920573923701e+02
9.896128690671310324e+03,1.682320745739019685e+02
9.896128713527761647e+03,1.682314570449647420e+02
9.896128736384214790e+03,1.682308394704827492e+02
9.896128759240666113e+03,1.682302218505546136e+02
9.896128782097119256e+03,1.682296041850824224e+02
9.896128804953570580e+03,1.682289864741647705e+02
9.896128827810023722e+03,1.682283687177037166e+02
9.896128850666476865e+03,1.682277509157487714e+02
9.896128873522928188e+03,1.682271330683494455e+02
9.896128896379381331e+03,1.682265151754076840e+02
9.896128919235832655e+03,1.682258972370222523e+02
9.896128942092285797e+03,1.682252792530950956e+02
9.896128964948737121e+03,1.682246612237249508e+02
9.896128987805190263e+03,1.682240431488137631e+02
9.896129010661641587e+03,1.682234250284602695e+02
9.896129033518094730e+03,1.682228068625663866e+02
9.896129056374546053e+03,1.682221886512308799e+02
9.896129079230999196e+03,1.682215703943557230e+02
9.896129102087450519e+03,1.682209520920396244e+02
9.896129124943903662e+03,1.682203337441845292e+02
9.896129147800356805e+03,1.682197153508399481e+02
9.896129170656808128e+03,1.682190969120555337e+02
9.896129193513261271e+03,1.682184784277330891e+02
9.896129216369712594e+03,1.682178598979714366e+02
9.896129239226165737e+03,1.682172413226725212e+02
9.896129262082617061e+03,1.682166227019350799e+02
9.896129284939070203e+03,1.682160040356610011e+02
9.896129307795521527e+03,1.682153853239491070e+02
9.896129330651974669e+03,1.682147665667013143e+02
9.896129353508425993e+03,1.682141477640163316e+02
9.896129376364879136e+03,1.682135289157961040e+02
9.896129399221332278e+03,1.682129100220902274e+02
9.896129422077783602e+03,1.682122910829482407e+02
9.896129444934236744e+03,1.682116720982720324e+02
9.896129467790688068e+03,1.682110530681604246e+02
9.896129490647141211e+03,1.682104339925152203e+02
9.896129513503592534e+03,1.682098148714353556e+02
9.896129536360045677e+03,1.682091957048225765e+02
9.896129559216497000e+03,1.682085764927758191e+02
9.896129582072950143e+03,1.682079572351968295e+02
9.896129604929401467e+03,1.682073379321845152e+02
9.896129627785854609e+03,1.682067185836407361e+02
9.896129650642307752e+03,1.682060991896150028e+02
9.896129673498759075e+03,1.682054797501569965e+02
9.896129696355212218e+03,1.682048602651684917e+02
9.896129719211663542e+03,1.682042407347484243e+02
9.896129742068116684e+03,1.682036211587985122e+02
9.896129764924568008e+03,1.682030015374176912e+02
9.896129787781021150e+03,1.682023818705077645e+02
9.896129810637472474e+03,1.682017621581676394e+02
9.896129833493925616e+03,1.682011424002990623e+02
9.896129856350376940e+03,1.682005225970009690e+02
9.896129879206830083e+03,1.681999027481750772e+02
9.896129902063283225e+03,1.681992828538710683e+02
9.896129924919734549e+03,1.681986629141386231e+02
9.896129947776187691e+03,1.681980429288794028e+02
9.896129970632639015e+03,1.681974228981924000e+02
9.896129993489092158e+03,1.681968028219793325e+02
9.896130016345543481e+03,1.681961827003391932e+02
9.896130039201996624e+03,1.681955625331736428e+02
9.896130062058447947e+03,1.681949423205817311e+02
9.896130084914901090e+03,1.681943220624650621e+02
9.896130107771352414e+03,1.681937017589227708e+02
9.896130130627805556e+03,1.681930814098564326e+02
9.896130153484256880e+03,1.681924610153650690e+02
9.896130176340710022e+03,1.681918405753503407e+02
9.896130199197163165e+03,1.681912200898620142e+02
9.896130222053614489e+03,1.681905995589496854e+02
9.896130244910067631e+03,1.681899789825150435e+02
9.896130267766518955e+03,1.681893583606571383e+02
9.896130290622972097e+03,1.681887376932776021e+02
9.896130313479423421e+03,1.681881169804755132e+02
9.896130336335876564e+03,1.681874962221524186e+02
9.896130359192327887e+03,1.681868754184074817e+02
9.896130382048781030e+03,1.681862545691422497e+02
9.896130404905232353e+03,1.681856336744558575e+02
9.896130427761685496e+03,1.681850127342498524e+02
9.896130450618138639e+03,1.681843917485739439e+02
9.896130473474589962e+03,1.681837707174779553e+02
9.896130496331043105e+03,1.681831496408633768e+02
9.896130519187494428e+03,1.681825285188293435e+02
9.896130542043947571e+03,1.681819073512774025e+02
9.896130564900398895e+03,1.681812861383067457e+02
9.896130587756852037e+03,1.681806648798188917e+02
9.896130610613303361e+03,1.681800435759129755e+02
9.896130633469756503e+03,1.681794222264904590e+02
9.896130656326207827e+03,1.681788008316507046e+02
9.896130679182660970e+03,1.681781793912950036e+02
9.896130702039114112e+03,1.681775579054732646e+02
9.896130724895565436e+03,1.681769363742352255e+02
9.896130747752018578e+03,1.681763147974823482e+02
9.896130770608469902e+03,1.681756931753138815e+02
9.896130793464923045e+03,1.681750715076312304e+02
9.896130816321374368e+03,1.681744497945337002e+02
9.896130839177827511e+03,1.681738280359226678e+02
9.896130862034278834e+03,1.681732062318974670e+02
9.896130884890731977e+03,1.681725843823594460e+02
9.896130907747183301e+03,1.681719624874079386e+02
9.896130930603636443e+03,1.681713405469442932e+02
9.896130953460089586e+03,1.681707185610183330e+02
9.896130976316540909e+03,1.681700965296799666e+02
9.896130999172994052e+03,1.681694744528304852e+02
9.896131022029445376e+03,1.681688523305692229e+02
9.896131044885898518e+03,1.681682301627976130e+02
9.896131067742349842e+03,1.681676079496148759e+02
9.896131090598802984e+03,1.681669856909223881e+02
9.896131113455254308e+03,1.681663633868196257e+02
9.896131136311707451e+03,1.681657410372077379e+02
9.896131159168158774e+03,1.681651186421862292e+02
9.896131182024611917e+03,1.681644962016563341e+02
9.896131204881063240e+03,1.681638737157175001e+02
9.896131227737516383e+03,1.681632511842709334e+02
9.896131250593969526e+03,1.681626286073665710e+02
9.896131273450420849e+03,1.681620059850542930e+02
9.896131296306873992e+03,1.681613833172353623e+02
9.896131319163325315e+03,1.681607606040091980e+02
9.896131342019778458e+03,1.681601378452770348e+02
9.896131364876229782e+03,1.681595150411384054e+02
9.896131387732682924e+03,1.681588921914944308e+02
9.896131410589134248e+03,1.681582692964446153e+02
9.896131433445587390e+03,1.681576463558902503e+02
9.896131456302038714e+03,1.681570233699306982e+02
9.896131479158491857e+03,1.681564003384672503e+02
9.896131502014944999e+03,1.681557772615497868e+02
9.896131524871396323e+03,1.681551541392282445e+02
9.896131547727849465e+03,1.681545309714038012e+02
9.896131570584300789e+03,1.681539077581759614e+02
9.896131593440753932e+03,1.681532844994459026e+02
9.896131616297205255e+03,1.681526611953131862e+02
