Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.065014266203716397e+04,4.130803461910170427e+01
1.065014268332748725e+04,4.130964801277392695e+01
1.065014270461781052e+04,4.131126142801847578e+01
1.065014272590813380e+04,4.131287486483456206e+01
1.065014274719845707e+04,4.131448832322138287e+01
1.065014276848878217e+04,4.131610180331603033e+01
1.065014278977910544e+04,4.131771530484203936e+01
1.065014281106942872e+04,4.131932882793646655e+01
1.065014283235975199e+04,4.132094237259855873e+01
1.065014285365007527e+04,4.132255593882749878e+01
1.065014287494039854e+04,4.132416952662254772e+01
1.065014289623072182e+04,4.132578313598293107e+01
1.065014291752104509e+04,4.132739676690785302e+01
1.065014293881136837e+04,4.132901041939653197e+01
1.065014296010169346e+04,4.133062409358608136e+01
1.065014298139201674e+04,4.133223778919996505e+01
1.065014300268234001e+04,4.133385150637531069e+01
1.065014302397266329e+04,4.133546524511131537e+01
1.065014304526298656e+04,4.133707900540719749e+01
1.065014306655330984e+04,4.133869278726219676e+01
1.065014308784363311e+04,4.134030659067554581e+01
1.065014310913395639e+04,4.134192041564644882e+01
1.065014313042427966e+04,4.134353426217411709e+01
1.065014315171460476e+04,4.134514813039568537e+01
1.065014317300492803e+04,4.134676202003460332e+01
1.065014319429525131e+04,4.134837593122797728e+01
1.065014321558557458e+04,4.134998986397504694e+01
1.065014323687589786e+04,4.135160381827498810e+01
1.065014325816622113e+04,4.135321779412706178e+01
1.065014327945654441e+04,4.135483179153050060e+01
1.065014330074686768e+04,4.135644581048449453e+01
1.065014332203719096e+04,4.135805985098830462e+01
1.065014334332751605e+04,4.135967391317902297e+01
1.065014336461783932e+04,4.136128799678007795e+01
1.065014338590816260e+04,4.136290210192862560e+01
1.065014340719848587e+04,4.136451622862385591e+01
1.065014342848880915e+04,4.136613037686499439e+01
1.065014344977913242e+04,4.136774454665126655e+01
1.065014347106945570e+04,4.136935873798190499e+01
1.065014349235977897e+04,4.137097295085613524e+01
1.065014351365010225e+04,4.137258718527317569e+01
1.065014353494042734e+04,4.137420144137016109e+01
1.065014355623075062e+04,4.137581571887048426e+01
1.065014357752107389e+04,4.137743001791129416e+01
1.065014359881139717e+04,4.137904433849181629e+01
1.065014362010172044e+04,4.138065868061125485e+01
1.065014364139204372e+04,4.138227304426883535e+01
1.065014366268236699e+04,4.138388742946381171e+01
1.065014368397269027e+04,4.138550183619536682e+01
1.065014370526301354e+04,4.138711626446276171e+01
1.065014372655333864e+04,4.138873071440313112e+01
1.065014374784366191e+04,4.139034518573981813e+01
1.065014376913398519e+04,4.139195967861002146e+01
1.065014379042430846e+04,4.139357419301293817e+01
1.065014381171463174e+04,4.139518872894777246e+01
1.065014383300495501e+04,4.139680328641377116e+01
1.065014385429527829e+04,4.139841786541018109e+01
1.065014387558560156e+04,4.140003246593617092e+01
1.065014389687592484e+04,4.140164708799101589e+01
1.065014391816624993e+04,4.140326173171185786e+01
1.065014393945657321e+04,4.140487639682202570e+01
1.065014396074689648e+04,4.140649108345871099e+01
1.065014398203721976e+04,4.140810579162110372e+01
1.065014400332754303e+04,4.140972052130846492e+01
1.065014402461786631e+04,4.141133527251998458e+01
1.065014404590818958e+04,4.141295004525491663e+01
1.065014406719851286e+04,4.141456483951243683e+01
1.065014408848883613e+04,4.141617965529183465e+01
