Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.063802843713516268e+04,8.172299356253049609e+02
1.063802845897067891e+04,8.172468365825192222e+02
1.063802848080619697e+04,8.172637343465062258e+02
1.063802850264171320e+04,8.172806289143113645e+02
1.063802852447723126e+04,8.172975202886102579e+02
1.063802854631274749e+04,8.173144084664493221e+02
1.063802856814826373e+04,8.173312934490966200e+02
1.063802858998378179e+04,8.173481752378188503e+02
1.063802861181929802e+04,8.173650538296644754e+02
1.063802863365481426e+04,8.173819292259005351e+02
1.063802865549033231e+04,8.173988014277935008e+02
1.063802867732584855e+04,8.174156704323929716e+02
1.063802869916136478e+04,8.174325362409657600e+02
1.063802872099688284e+04,8.174493988547773142e+02
1.063802874283239908e+04,8.174662582708788250e+02
1.063802876466791531e+04,8.174831144905365363e+02
1.063802878650343337e+04,8.174999675150151006e+02
1.063802880833894960e+04,8.175168173413677550e+02
1.063802883017446766e+04,8.175336639722626160e+02
1.063802885200998389e+04,8.175505074047545122e+02
1.063802887384550013e+04,8.175673476401076414e+02
1.063802889568101818e+04,8.175841846795856327e+02
1.063802891751653442e+04,8.176010185202447929e+02
1.063802893935205066e+04,8.176178491633486374e+02
1.063802896118756871e+04,8.176346766101602270e+02
1.063802898302308495e+04,8.176515008577373465e+02
1.063802900485860118e+04,8.176683219073430564e+02
1.063802902669411924e+04,8.176851397602393945e+02
1.063802904852963547e+04,8.177019544134860780e+02
1.063802907036515171e+04,8.177187658683452582e+02
1.063802909220066977e+04,8.177355741260784043e+02
1.063802911403618600e+04,8.177523791837467115e+02
1.063802913587170406e+04,8.177691810440112476e+02
1.063802915770722029e+04,8.177859797039342311e+02
1.063802917954273653e+04,8.178027751647770174e+02
1.063802920137825458e+04,8.178195674277997114e+02
1.063802922321377082e+04,8.178363564900663505e+02
1.063802924504928706e+04,8.178531423528372670e+02
1.063802926688480511e+04,8.178699250173721111e+02
1.063802928872032135e+04,8.178867044807361708e+02
1.063802931055583758e+04,8.179034807441896646e+02
1.063802933239135564e+04,8.179202538089909922e+02
1.063802935422687187e+04,8.179370236722074878e+02
1.063802937606238811e+04,8.179537903350984607e+02
1.063802939789790616e+04,8.179705537989217419e+02
1.063802941973342240e+04,8.179873140607460300e+02
1.063802944156894046e+04,8.180040711232259127e+02
1.063802946340445669e+04,8.180208249834311118e+02
1.063802948523997293e+04,8.180375756426196858e+02
1.063802950707549098e+04,8.180543231020484427e+02
1.063802952891100722e+04,8.180710673587889232e+02
1.063802955074652346e+04,8.180878084140985038e+02
1.063802957258204151e+04,8.181045462692333103e+02
1.063802959441755775e+04,8.181212809212665888e+02
1.063802961625307398e+04,8.181380123714546926e+02
1.063802963808859204e+04,8.181547406210532927e+02
1.063802965992410827e+04,8.181714656671372268e+02
1.063802968175962451e+04,8.181881875109625071e+02
1.063802970359514256e+04,8.182049061537835541e+02
1.063802972543065880e+04,8.182216215926772520e+02
1.063802974726617686e+04,8.182383338302905713e+02
1.063802976910169309e+04,8.182550428637014193e+02
1.063802979093720933e+04,8.182717486941642164e+02
1.063802981277272738e+04,8.182884513229325876e+02
1.063802983460824362e+04,8.183051507470859178e+02
1.063802985644375985e+04,8.183218469678781730e+02
1.063802987827927791e+04,8.183385399865619547e+02
1.063802990011479415e+04,8.183552298002186944e+02
1.063802992195031038e+04,8.183719164101013348e+02
1.063802994378582844e+04,8.183885998174619090e+02
1.063802996562134467e+04,8.184052800193832127e+02
1.063802998745686091e+04,8.184219570171178475e+02
1.063803000929237896e+04,8.184386308119170508e+02
1.063803003112789520e+04,8.184553014008654372e+02
1.063803005296341325e+04,8.184719687866027016e+02
1.063803007479892949e+04,8.184886329662148228e+02
1.063803009663444573e+04,8.185052939409529245e+02
1.063803011846996378e+04,8.185219517120669934e+02
1.063803014030548002e+04,8.185386062766444866e+02
1.063803016214099625e+04,8.185552576359358454e+02
1.063803018397651431e+04,8.185719057911904883e+02
1.063803020581203054e+04,8.185885507394974638e+02
1.063803022764754678e+04,8.186051924821064176e+02
1.063803024948306484e+04,8.186218310202661996e+02
1.063803027131858107e+04,8.186384663510674500e+02
1.063803029315409731e+04,8.186550984757590186e+02
1.063803031498961536e+04,8.186717273955890732e+02
1.063803033682513160e+04,8.186883531076499594e+02
1.063803035866064965e+04,8.187049756145744368e+02
1.063803038049616589e+04,8.187215949134562152e+02
1.063803040233168213e+04,8.187382110055428939e+02
1.063803042416720018e+04,8.187548238920813901e+02
1.063803044600271642e+04,8.187714335701667778e+02
1.063803046783823265e+04,8.187880400410464290e+02
1.063803048967375071e+04,8.188046433059658966e+02
1.063803051150926694e+04,8.188212433620225283e+02
1.063803053334478318e+04,8.188378402104625593e+02
1.063803055518030123e+04,8.188544338525309740e+02
1.063803057701581747e+04,8.188710242853268255e+02
1.063803059885133371e+04,8.188876115100955531e+02
1.063803062068685176e+04,8.189041955280816865e+02
1.063803064252236800e+04,8.189207763363855292e+02
1.063803066435788605e+04,8.189373539376327926e+02
1.063803068619340229e+04,8.189539283289250307e+02
1.063803070802891853e+04,8.189704995115063184e+02
1.063803072986443658e+04,8.189870674866203899e+02
1.063803075169995282e+04,8.190036322513701634e+02
1.063803077353546905e+04,8.190201938069994867e+02
1.063803079537098711e+04,8.190367521547507295e+02
1.063803081720650334e+04,8.190533072917289701e+02
1.063803083904201958e+04,8.190698592191768057e+02
1.063803086087753763e+04,8.190864079383364924e+02
1.063803088271305387e+04,8.191029534463144728e+02
1.063803090454857011e+04,8.191194957443527755e+02
1.063803092638408816e+04,8.191360348336928610e+02
1.063803094821960440e+04,8.191525707114427632e+02
1.063803097005512245e+04,8.191691033802210313e+02
1.063803099189063869e+04,8.191856328371368363e+02
1.063803101372615492e+04,8.192021590834316385e+02
1.063803103556167298e+04,8.192186821203449654e+02
1.063803105739718922e+04,8.192352019449880345e+02
1.063803107923270545e+04,8.192517185586010555e+02
1.063803110106822351e+04,8.192682319624232150e+02
1.063803112290373974e+04,8.192847421535675494e+02
1.063803114473925598e+04,8.193012491332731315e+02
1.063803116657477403e+04,8.193177529027789205e+02
1.063803118841029027e+04,8.193342534591989761e+02
1.063803121024580651e+04,8.193507508037723710e+02
1.063803123208132456e+04,8.193672449377367002e+02
1.063803125391684080e+04,8.193837358582081833e+02
1.063803127575235885e+04,8.194002235677983208e+02
1.063803129758787509e+04,8.194167080636240144e+02
1.063803131942339132e+04,8.194331893469230863e+02
1.063803134125890938e+04,8.194496674189322221e+02
1.063803136309442561e+04,8.194661422767700287e+02
1.063803138492994185e+04,8.194826139216735328e+02
1.063803140676545991e+04,8.194990823548788512e+02
1.063803142860097614e+04,8.195155475735061827e+02
1.063803145043649238e+04,8.195320095787918717e+02
1.063803147227201043e+04,8.195484683719711256e+02
1.063803149410752667e+04,8.195649239501661896e+02
1.063803151594304290e+04,8.195813763146122710e+02
1.063803153777856096e+04,8.195978254665441227e+02
1.063803155961407720e+04,8.196142714030855814e+02
1.063803158144959525e+04,8.196307141268408714e+02
1.063803160328511149e+04,8.196471536349350799e+02
1.063803162512062772e+04,8.196635899286025051e+02
1.063803164695614578e+04,8.196800230090763080e+02
1.063803166879166201e+04,8.196964528734831674e+02
1.063803169062717825e+04,8.197128795230566993e+02
1.063803171246269631e+04,8.197293029590294964e+02
1.063803173429821254e+04,8.197457231785299427e+02
1.063803175613372878e+04,8.197621401827907448e+02
1.063803177796924683e+04,8.197785539730436994e+02
1.063803179980476307e+04,8.197949645464190098e+02
1.063803182164027930e+04,8.198113719041485865e+02
1.063803184347579736e+04,8.198277760474637716e+02
1.063803186531131360e+04,8.198441769734960189e+02
1.063803188714683165e+04,8.198605746848428453e+02
1.063803190898234789e+04,8.198769691786368412e+02
1.063803193081786412e+04,8.198933604561090078e+02
1.063803195265338218e+04,8.199097485184893230e+02
1.063803197448889841e+04,8.199261333629123101e+02
1.063803199632441465e+04,8.199425149906080605e+02
1.063803201815993270e+04,8.199588934028057565e+02
1.063803203999544894e+04,8.199752685966417403e+02
1.063803206183096518e+04,8.199916405733453075e+02
1.063803208366648323e+04,8.200080093341448446e+02
1.063803210550199947e+04,8.200243748761786264e+02
1.063803212733751570e+04,8.200407372006750393e+02
1.063803214917303376e+04,8.200570963088619010e+02
1.063803217100854999e+04,8.200734521978788507e+02
1.063803219284406623e+04,8.200898048689538200e+02
1.063803221467958429e+04,8.201061543233139446e+02
1.063803223651510052e+04,8.201225005581003416e+02
1.063803225835061858e+04,8.201388435759016602e+02
1.063803228018613481e+04,8.201551833738603818e+02
1.063803230202165105e+04,8.201715199532031875e+02
1.063803232385716910e+04,8.201878533151559623e+02
1.063803234569268534e+04,8.202041834568627792e+02
1.063803236752820158e+04,8.202205103795496370e+02
1.063803238936371963e+04,8.202368340844416252e+02
1.063803241119923587e+04,8.202531545686847494e+02
1.063803243303475210e+04,8.202694718335039852e+02
1.063803245487027016e+04,8.202857858801240809e+02
1.063803247670578639e+04,8.203020967056920654e+02
1.063803249854130263e+04,8.203184043114330279e+02
1.063803252037682068e+04,8.203347086985702390e+02
1.063803254221233692e+04,8.203510098642528874e+02
1.063803256404785498e+04,8.203673078110625738e+02
1.063803258588337121e+04,8.203836025361495103e+02
1.063803260771888745e+04,8.203998940407370810e+02
1.063803262955440550e+04,8.204161823260478741e+02
1.063803265138992174e+04,8.204324673892335795e+02
1.063803267322543797e+04,8.204487492315170130e+02
1.063803269506095603e+04,8.204650278541201942e+02
1.063803271689647227e+04,8.204813032541961775e+02
1.063803273873198850e+04,8.204975754329673236e+02
1.063803276056750656e+04,8.205138443916545157e+02
1.063803278240302279e+04,8.205301101274130815e+02
1.063803280423853903e+04,8.205463726414642451e+02
1.063803282607405708e+04,8.205626319350283211e+02
1.063803284790957332e+04,8.205788880052623426e+02
1.063803286974509138e+04,8.205951408547406345e+02
1.063803289158060761e+04,8.206113904806211394e+02
1.063803291341612385e+04,8.206276368841240583e+02
1.063803293525164190e+04,8.206438800664685687e+02
1.063803295708715814e+04,8.206601200248143186e+02
1.063803297892267437e+04,8.206763567603805996e+02
1.063803300075819243e+04,8.206925902743859069e+02
1.063803302259370867e+04,8.207088205639917078e+02
1.063803304442922490e+04,8.207250476304164977e+02
1.063803306626474296e+04,8.207412714748779763e+02
1.063803308810025919e+04,8.207574920945392023e+02
1.063803310993577543e+04,8.207737094906182165e+02
1.063803313177129348e+04,8.207899236643318091e+02
1.063803315360680972e+04,8.208061346128448577e+02
1.063803317544232777e+04,8.208223423387246385e+02
1.063803319727784401e+04,8.208385468391369386e+02
1.063803321911336025e+04,8.208547481152987757e+02
1.063803324094887830e+04,8.208709461684256894e+02
1.063803326278439454e+04,8.208871409956851721e+02
1.063803328461991077e+04,8.209033325982934457e+02
1.063803330645542883e+04,8.209195209774653677e+02
1.063803332829094506e+04,8.209357061303702494e+02
1.063803335012646130e+04,8.209518880582235170e+02
1.063803337196197936e+04,8.209680667622391184e+02
1.063803339379749559e+04,8.209842422395880703e+02
1.063803341563301183e+04,8.210004144914852304e+02
1.063803343746852988e+04,8.210165835191438646e+02
1.063803345930404612e+04,8.210327493197368085e+02
1.063803348113956417e+04,8.210489118958240624e+02
1.063803350297508041e+04,8.210650712445794852e+02
1.063803352481059665e+04,8.210812273672166839e+02
1.063803354664611470e+04,8.210973802649475601e+02
1.063803356848163094e+04,8.211135299349476782e+02
1.063803359031714717e+04,8.211296763784298491e+02
1.063803361215266523e+04,8.211458195966056337e+02
1.063803363398818146e+04,8.211619595866521877e+02
1.063803365582369770e+04,8.211780963497812991e+02
1.063803367765921575e+04,8.211942298872038464e+02
1.063803369949473199e+04,8.212103601960990318e+02
1.063803372133024823e+04,8.212264872776775064e+02
1.063803374316576628e+04,8.212426111331496941e+02
1.063803376500128252e+04,8.212587317596961611e+02
1.063803378683680057e+04,8.212748491598698592e+02
1.063803380867231681e+04,8.212909633308524917e+02
1.063803383050783304e+04,8.213070742738541412e+02
1.063803385234335110e+04,8.213231819900834125e+02
1.063803387417886734e+04,8.213392864767243964e+02
1.063803389601438357e+04,8.213553877349853565e+02
1.063803391784990163e+04,8.213714857660752386e+02
1.063803393968541786e+04,8.213875805671788157e+02
1.063803396152093410e+04,8.214036721395045788e+02
1.063803398335645215e+04,8.214197604842601095e+02
1.063803400519196839e+04,8.214358455986321133e+02
1.063803402702748463e+04,8.214519274838283991e+02
1.063803404886300268e+04,8.214680061410556391e+02
1.063803407069851892e+04,8.214840815675024714e+02
1.063803409253403697e+04,8.215001537657145718e+02
1.063803411436955321e+04,8.215162227328816016e+02
1.063803413620506944e+04,8.215322884702102328e+02
1.063803415804058750e+04,8.215483509789057734e+02
1.063803417987610374e+04,8.215644102561597037e+02
1.063803420171161997e+04,8.215804663031779000e+02
1.063803422354713803e+04,8.215965191211649881e+02
1.063803424538265426e+04,8.216125687073141535e+02
1.063803426721817050e+04,8.216286150628302494e+02
1.063803428905368855e+04,8.216446581889174468e+02
1.063803431088920479e+04,8.216606980827706366e+02
1.063803433272472103e+04,8.216767347455941035e+02
1.063803435456023908e+04,8.216927681785908817e+02
1.063803437639575532e+04,8.217087983789579084e+02
1.063803439823127337e+04,8.217248253492333561e+02
1.063803442006678961e+04,8.217408490866150714e+02
1.063803444190230584e+04,8.217568695923060886e+02
1.063803446373782390e+04,8.217728868675084186e+02
1.063803448557334013e+04,8.217889009094214998e+02
1.063803450740885637e+04,8.218049117192476842e+02
1.063803452924437443e+04,8.218209192981884144e+02
1.063803455107989066e+04,8.218369236434446066e+02
1.063803457291540690e+04,8.218529247562180444e+02
1.063803459475092495e+04,8.218689226377090336e+02
1.063803461658644119e+04,8.218849172851204230e+02
1.063803463842195742e+04,8.219009086996533142e+02
1.063803466025747548e+04,8.219168968825075581e+02
1.063803468209299172e+04,8.219328818308873679e+02
1.063803470392850977e+04,8.219488635473243221e+02
1.063803472576402601e+04,8.219648420290239983e+02
1.063803474759954224e+04,8.219808172771859063e+02
1.063803476943506030e+04,8.219967892930088738e+02
1.063803479127057653e+04,8.220127580737001836e+02
1.063803481310609277e+04,8.220287236204587771e+02
1.063803483494161082e+04,8.220446859344824588e+02
1.063803485677712706e+04,8.220606450129803306e+02
1.063803487861264330e+04,8.220766008571506518e+02
1.063803490044816135e+04,8.220925534681905447e+02
1.063803492228367759e+04,8.221085028433107027e+02
1.063803494411919382e+04,8.221244489837087031e+02
1.063803496595471188e+04,8.221403918905808723e+02
1.063803498779022812e+04,8.221563315611397229e+02
1.063803500962574617e+04,8.221722679979094437e+02
1.063803503146126241e+04,8.221882011981033429e+02
1.063803505329677864e+04,8.222041311629179745e+02
1.063803507513229670e+04,8.222200578935484145e+02
1.063803509696781293e+04,8.222359813872101313e+02
1.063803511880332917e+04,8.222519016450982008e+02
1.063803514063884722e+04,8.222678186684075854e+02
1.063803516247436346e+04,8.222837324543551176e+02
1.063803518430987970e+04,8.222996430041354188e+02
1.063803520614539775e+04,8.223155503189425417e+02
1.063803522798091399e+04,8.223314543959949106e+02
1.063803524981643022e+04,8.223473552364866919e+02
1.063803527165194828e+04,8.223632528416109153e+02
1.063803529348746451e+04,8.223791472085878240e+02
1.063803531532298257e+04,8.223950383399345583e+02
1.063803533715849881e+04,8.224109262328727254e+02
1.063803535899401504e+04,8.224268108885947868e+02
1.063803538082953310e+04,8.224426923082928624e+02
1.063803540266504933e+04,8.224585704891900377e+02
1.063803542450056557e+04,8.224744454324784328e+02
1.063803544633608362e+04,8.224903171393492585e+02
1.063803546817159986e+04,8.225061856070271915e+02
1.063803549000711610e+04,8.225220508367038974e+02
1.063803551184263415e+04,8.225379128295696773e+02
1.063803553367815039e+04,8.225537715828507999e+02
1.063803555551366662e+04,8.225696270977382483e+02
1.063803557734918468e+04,8.225854793754216416e+02
1.063803559918470091e+04,8.226013284131292949e+02
1.063803562102021897e+04,8.226171742133708449e+02
1.063803564285573520e+04,8.226330167733757435e+02
1.063803566469125144e+04,8.226488560943334960e+02
1.063803568652676950e+04,8.226646921774324710e+02
1.063803570836228573e+04,8.226805250199038255e+02
1.063803573019780197e+04,8.226963546229362692e+02
1.063803575203332002e+04,8.227121809877174883e+02
1.063803577386883626e+04,8.227280041114803453e+02
1.063803579570435249e+04,8.227438239954127539e+02
1.063803581753987055e+04,8.227596406407018321e+02
1.063803583937538679e+04,8.227754540445819202e+02
1.063803586121090302e+04,8.227912642082402499e+02
1.063803588304642108e+04,8.228070711328633706e+02
1.063803590488193731e+04,8.228228748156871006e+02
1.063803592671745537e+04,8.228386752592141420e+02
1.063803594855297160e+04,8.228544724606822456e+02
1.063803597038848784e+04,8.228702664212769378e+02
1.063803599222400589e+04,8.228860571421834038e+02
1.063803601405952213e+04,8.229018446206407589e+02
1.063803603589503837e+04,8.229176288578343019e+02
1.063803605773055642e+04,8.229334098549483087e+02
1.063803607956607266e+04,8.229491876092234861e+02
1.063803610140158889e+04,8.229649621218444508e+02
1.063803612323710695e+04,8.229807333939947966e+02
1.063803614507262319e+04,8.229965014229170492e+02
1.063803616690813942e+04,8.230122662097948023e+02
1.063803618874365748e+04,8.230280277558111948e+02
1.063803621057917371e+04,8.230437860582101166e+02
1.063803623241469177e+04,8.230595411194872213e+02
1.063803625425020800e+04,8.230752929368875357e+02
1.063803627608572424e+04,8.230910415115939713e+02
1.063803629792124229e+04,8.231067868447879619e+02
1.063803631975675853e+04,8.231225289337164668e+02
1.063803634159227477e+04,8.231382677795613745e+02
1.063803636342779282e+04,8.231540033835037775e+02
1.063803638526330906e+04,8.231697357427922270e+02
1.063803640709882529e+04,8.231854648586078156e+02
1.063803642893434335e+04,8.232011907321309536e+02
1.063803645076985958e+04,8.232169133606117839e+02
1.063803647260537582e+04,8.232326327452308306e+02
1.063803649444089388e+04,8.232483488871674808e+02
1.063803651627641011e+04,8.232640617836740375e+02
1.063803653811192817e+04,8.232797714372384235e+02
1.063803655994744440e+04,8.232954778451139646e+02
1.063803658178296064e+04,8.233111810084800481e+02
1.063803660361847869e+04,8.233268809285145835e+02
1.063803662545399493e+04,8.233425776024728293e+02
1.063803664728951117e+04,8.233582710315330360e+02
1.063803666912502922e+04,8.233739612168727717e+02
1.063803669096054546e+04,8.233896481557486595e+02
1.063803671279606169e+04,8.234053318493383813e+02
1.063803673463157975e+04,8.234210122988189369e+02
1.063803675646709598e+04,8.234366895014484271e+02
1.063803677830261222e+04,8.234523634584038518e+02
1.063803680013813027e+04,8.234680341708615288e+02
1.063803682197364651e+04,8.234837016360811504e+02
1.063803684380916457e+04,8.234993658565439318e+02
1.063803686564468080e+04,8.235150268295108162e+02
1.063803688748019704e+04,8.235306845561577802e+02
1.063803690931571509e+04,8.235463390376598909e+02
1.063803693115123133e+04,8.235619902712796829e+02
1.063803695298674756e+04,8.235776382581921098e+02
1.063803697482226562e+04,8.235932829995716702e+02
1.063803699665778186e+04,8.236089244926826041e+02
1.063803701849329809e+04,8.236245627386994101e+02
1.063803704032881615e+04,8.236401977387954503e+02
1.063803706216433238e+04,8.236558294902367834e+02
1.063803708399984862e+04,8.236714579941973398e+02
1.063803710583536667e+04,8.236870832518496854e+02
1.063803712767088291e+04,8.237027052604615847e+02
1.063803714950640097e+04,8.237183240225069767e+02
1.063803717134191720e+04,8.237339395352549900e+02
1.063803719317743344e+04,8.237495517998779633e+02
1.063803721501295149e+04,8.237651608175474394e+02
1.063803723684846773e+04,8.237807665855339110e+02
1.063803725868398396e+04,8.237963691050096031e+02
1.063803728051950202e+04,8.238119683771445807e+02
1.063803730235501826e+04,8.238275643992117239e+02
1.063803732419053449e+04,8.238431571723818934e+02
1.063803734602605255e+04,8.238587466978251541e+02
1.063803736786156878e+04,8.238743329728154094e+02
1.063803738969708502e+04,8.238899159985229517e+02
1.063803741153260307e+04,8.239054957761171636e+02
1.063803743336811931e+04,8.239210723028739949e+02
1.063803745520363555e+04,8.239366455799627147e+02
1.063803747703915360e+04,8.239522156085517963e+02
1.063803749887466984e+04,8.239677823859191221e+02
1.063803752071018789e+04,8.239833459145295365e+02
1.063803754254570413e+04,8.239989061916619448e+02
1.063803756438122036e+04,8.240144632184844795e+02
1.063803758621673842e+04,8.240300169961643633e+02
1.063803760805225465e+04,8.240455675219823206e+02
1.063803762988777089e+04,8.240611147971056880e+02
1.063803765172328895e+04,8.240766588227008924e+02
1.063803767355880518e+04,8.240921995960503637e+02
1.063803769539432142e+04,8.241077371183207561e+02
1.063803771722983947e+04,8.241232713906778145e+02
1.063803773906535571e+04,8.241388024104054466e+02
1.063803776090087194e+04,8.241543301786697384e+02
1.063803778273639000e+04,8.241698546966357526e+02
1.063803780457190624e+04,8.241853759615891022e+02
1.063803782640742429e+04,8.242008939759876966e+02
1.063803784824294053e+04,8.242164087371181722e+02
1.063803787007845676e+04,8.242319202461452505e+02
1.063803789191397482e+04,8.242474285042329711e+02
1.063803791374949105e+04,8.242629335086695619e+02
1.063803793558500729e+04,8.242784352606195171e+02
1.063803795742052534e+04,8.242939337612456256e+02
1.063803797925604158e+04,8.243094290078380482e+02
1.063803800109155782e+04,8.243249210015602557e+02
1.063803802292707587e+04,8.243404097435744688e+02
1.063803804476259211e+04,8.243558952311727808e+02
1.063803806659810834e+04,8.243713774655174120e+02
1.063803808843362640e+04,8.243868564477705831e+02
1.063803811026914263e+04,8.244023321752254105e+02
1.063803813210466069e+04,8.244178046503325277e+02
1.063803815394017693e+04,8.244332738703869836e+02
1.063803817577569316e+04,8.244487398365498620e+02
1.063803819761121122e+04,8.244642025499816782e+02
1.063803821944672745e+04,8.244796620079788454e+02
1.063803824128224369e+04,8.244951182117022199e+02
1.063803826311776174e+04,8.245105711623112938e+02
1.063803828495327798e+04,8.245260208571039584e+02
1.063803830678879422e+04,8.245414672972407288e+02
1.063803832862431227e+04,8.245569104838801877e+02
1.063803835045982851e+04,8.245723504143221589e+02
1.063803837229534474e+04,8.245877870897257935e+02
1.063803839413086280e+04,8.246032205112495603e+02
1.063803841596637903e+04,8.246186506761948749e+02
1.063803843780189709e+04,8.246340775870052084e+02
1.063803845963741333e+04,8.246495012409828860e+02
1.063803848147292956e+04,8.246649216392862627e+02
1.063803850330844762e+04,8.246803387830723295e+02
1.063803852514396385e+04,8.246957526696454579e+02
1.063803854697948009e+04,8.247111633001627524e+02
1.063803856881499814e+04,8.247265706757805219e+02
1.063803859065051438e+04,8.247419747938048431e+02
1.063803861248603062e+04,8.247573756553923658e+02
1.063803863432154867e+04,8.247727732616983758e+02
1.063803865615706491e+04,8.247881676100309960e+02
1.063803867799258114e+04,8.248035587015457395e+02
1.063803869982809920e+04,8.248189465373975509e+02
1.063803872166361543e+04,8.248343311148958037e+02
1.063803874349913349e+04,8.248497124364769206e+02
1.063803876533464972e+04,8.248650904994514121e+02
1.063803878717016596e+04,8.248804653049736544e+02
1.063803880900568402e+04,8.248958368541975688e+02
1.063803883084120025e+04,8.249112051444352574e+02
1.063803885267671649e+04,8.249265701768407553e+02
1.063803887451223454e+04,8.249419319525668470e+02
1.063803889634775078e+04,8.249572904689273400e+02
1.063803891818326701e+04,8.249726457270755873e+02
1.063803894001878507e+04,8.249879977281638048e+02
1.063803896185430131e+04,8.250033464695072780e+02
1.063803898368981754e+04,8.250186919522589051e+02
1.063803900552533560e+04,8.250340341775698789e+02
1.063803902736085183e+04,8.250493731427574176e+02
1.063803904919636989e+04,8.250647088502510087e+02
1.063803907103188612e+04,8.250800412973687799e+02
1.063803909286740236e+04,8.250953704852621513e+02
1.063803911470292041e+04,8.251106964150812928e+02
1.063803913653843665e+04,8.251260190841462645e+02
1.063803915837395289e+04,8.251413384936076909e+02
1.063803918020947094e+04,8.251566546446151733e+02
1.063803920204498718e+04,8.251719675344903635e+02
1.063803922388050341e+04,8.251872771643830902e+02
1.063803924571602147e+04,8.252025835354420451e+02
1.063803926755153771e+04,8.252178866449909265e+02
1.063803928938705394e+04,8.252331864941787671e+02
1.063803931122257200e+04,8.252484830841536905e+02
1.063803933305808823e+04,8.252637764122406452e+02
1.063803935489360629e+04,8.252790664808617294e+02
1.063803937672912252e+04,8.252943532873434833e+02
1.063803939856463876e+04,8.253096368328338031e+02
1.063803942040015681e+04,8.253249171184791066e+02
1.063803944223567305e+04,8.253401941416078671e+02
1.063803946407118929e+04,8.253554679033669572e+02
1.063803948590670734e+04,8.253707384049025677e+02
1.063803950774222358e+04,8.253860056435445358e+02
1.063803952957773981e+04,8.254012696204391659e+02
1.063803955141325787e+04,8.254165303367317392e+02
1.063803957324877410e+04,8.254317877897540257e+02
1.063803959508429034e+04,8.254470419806514201e+02
1.063803961691980840e+04,8.254622929105685216e+02
1.063803963875532463e+04,8.254775405768385781e+02
1.063803966059084269e+04,8.254927849818765253e+02
1.063803968242635892e+04,8.255080261230165206e+02
1.063803970426187516e+04,8.255232640014030494e+02
1.063803972609739321e+04,8.255384986181795739e+02
